MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
10.9,0.0,135.0,41.0,20.0,53.0,27.0,0,25.3,26.0
17.3,0.0,112.5,48.0,20.0,69.0,90.0,0,15.4,19.1
15.0,55.4,135.0,39.0,6.0,94.0,80.0,1,20.4,21.1
17.5,0.8,270.0,24.0,7.0,92.0,80.0,0,21.6,25.8
16.8,0.2,0.0,31.0,11.0,64.0,28.0,0,35.1,36.3
17.7,0.0,157.5,39.0,9.0,72.0,41.0,0,30.0,30.9
17.1,3.0,157.5,41.0,19.0,75.0,70.0,1,22.1,23.1
15.8,1.8,157.5,33.0,20.0,76.0,58.0,1,22.0,23.5
15.4,1.8,157.5,28.0,7.0,70.0,51.0,1,23.6,24.2
15.1,0.0,135.0,33.0,9.0,78.0,41.0,0,24.9,26.1
16.8,0.0,202.5,39.74837161467261,17.0,65.0,33.0,0,29.0,30.6
18.9,4.2,202.5,46.0,17.0,88.0,53.0,1,28.8,29.0
11.8,2.6,202.5,57.0,26.0,60.0,44.0,1,18.9,20.4
6.1,0.0,67.5,28.0,13.0,59.0,46.0,0,21.4,21.8
7.8,0.0,67.5,30.0,13.0,61.0,42.0,0,22.3,23.1
14.6,17.4,112.5,33.0,15.0,94.0,92.0,1,17.7,18.9
14.8,18.2,90.0,43.0,24.0,88.0,71.0,1,21.8,22.4
16.5,17.4,67.5,41.0,19.0,89.0,84.0,1,20.0,21.1
16.1,4.0,45.0,35.0,15.0,90.0,64.0,1,24.9,25.8
15.7,0.0,202.5,31.0,7.0,77.0,42.0,0,29.3,30.2
17.6,0.0,202.5,54.0,30.0,82.0,69.0,0,20.9,23.2
8.8,0.0,157.5,22.0,4.0,61.0,49.0,0,18.3,19.4
6.0,0.0,202.5,24.0,9.0,66.0,45.0,0,21.5,22.4
6.9,0.0,247.5,30.0,13.0,61.0,28.0,0,26.5,26.9
8.7,0.0,135.0,26.0,6.0,73.0,45.0,0,25.6,26.6
12.6,0.0,0.0,61.0,6.0,47.0,69.0,0,25.6,34.2
15.9,1.2,202.5,65.0,37.0,84.0,92.0,1,14.3,19.7
8.4,16.4,180.0,41.0,26.0,76.0,58.0,1,17.6,19.7
5.3,0.2,180.0,22.0,13.0,77.0,65.0,0,17.7,18.9
7.2,0.0,157.5,22.0,7.0,76.0,62.0,0,19.4,19.7
9.6,0.0,157.5,24.0,9.0,89.0,57.0,0,19.4,20.4
6.5,0.0,337.5,22.0,4.0,78.0,46.0,0,21.8,22.9
7.3,0.0,135.0,26.0,9.0,64.0,37.0,0,24.6,24.9
10.1,0.0,112.5,26.0,11.0,73.0,41.0,0,25.3,25.4
12.1,0.0,67.5,26.0,9.0,66.0,37.0,0,25.9,26.6
8.8,0.0,22.5,30.0,13.0,60.0,26.0,0,28.3,29.0
15.2,0.0,202.5,39.0,7.0,40.0,21.0,0,33.5,33.8
16.3,0.0,157.5,39.0,24.0,77.0,84.0,0,17.7,22.1
15.7,0.6,90.0,41.0,13.0,90.0,57.0,0,24.8,25.8
12.3,0.0,22.5,35.0,15.0,37.0,20.0,0,33.6,33.7
16.0,0.0,0.0,39.0,11.0,30.0,17.0,0,33.8,33.9
10.6,0.0,0.0,30.0,9.0,27.0,14.0,0,34.3,35.0
13.5,0.0,202.5,37.0,9.0,31.0,15.0,0,33.6,35.7
17.9,0.0,202.5,28.0,9.0,85.0,72.0,0,21.8,21.9
16.3,0.0,180.0,26.0,9.0,79.0,42.0,0,26.9,29.0
15.3,0.0,157.5,35.0,19.0,79.0,62.0,0,22.9,25.7
10.4,0.0,112.5,19.0,9.0,83.0,58.0,0,24.1,24.6
13.9,0.0,45.0,30.0,9.0,59.0,56.0,0,25.2,26.3
15.7,0.0,225.0,19.0,7.0,81.0,80.0,0,20.9,24.2
16.1,6.8,270.0,30.0,17.0,85.0,53.0,1,24.1,24.9
13.5,0.0,337.5,30.0,11.0,80.0,82.0,0,20.1,20.9
14.0,2.0,202.5,43.0,22.0,92.0,84.0,1,17.1,23.0
7.6,0.2,247.5,37.0,20.0,75.0,41.0,0,19.6,20.4
10.8,0.0,202.5,26.0,11.0,88.0,52.0,0,20.1,21.6
5.8,0.2,180.0,20.0,11.0,82.0,44.0,0,22.4,23.0
5.2,0.0,22.5,26.0,6.0,59.0,31.0,0,25.4,26.1
9.2,0.0,0.0,41.0,13.0,40.0,24.0,0,28.2,29.2
16.6,0.0,202.5,37.0,19.0,34.0,21.0,0,30.6,32.2
12.3,0.0,157.5,35.0,22.0,67.0,63.0,0,20.4,24.9
9.2,0.0,157.5,37.0,11.0,75.0,62.0,0,19.3,21.3
11.8,0.0,67.5,26.0,9.0,76.0,60.0,0,19.3,20.4
9.8,0.0,0.0,24.0,7.0,95.0,61.0,0,21.9,22.5
12.3,0.0,22.5,44.0,17.0,76.0,40.0,0,27.3,28.9
17.5,0.2,270.0,35.0,19.0,67.0,74.0,0,18.2,21.5
13.0,1.2,202.5,30.0,19.0,80.0,67.0,1,19.1,22.7
9.8,0.2,180.0,22.0,7.0,95.0,48.0,0,22.3,22.9
10.2,0.0,67.5,19.0,7.0,94.0,55.0,0,22.3,22.6
13.4,0.2,0.0,39.0,13.0,64.0,29.0,0,27.3,28.6
15.4,0.0,0.0,33.0,15.0,62.0,26.0,0,27.1,28.2
15.0,0.0,0.0,69.0,28.0,41.0,63.0,0,22.2,24.7
12.5,9.8,315.0,61.0,26.0,63.0,45.0,1,18.5,18.9
11.0,0.0,292.5,43.0,22.0,55.0,34.0,0,18.3,18.8
9.8,0.0,247.5,46.0,22.0,67.0,70.0,0,14.3,18.4
8.8,0.0,180.0,35.0,19.0,87.0,69.0,0,15.1,16.7
4.2,2.0,202.5,30.0,9.0,94.0,70.0,1,15.9,17.3
1.7,0.4,135.0,17.0,6.0,94.0,52.0,0,16.7,18.3
1.0,0.0,292.5,17.0,4.0,93.0,44.0,0,18.6,19.9
1.9,0.0,337.5,30.0,9.0,57.0,31.0,0,21.5,22.5
12.0,0.0,337.5,46.0,24.0,55.0,31.0,0,22.1,22.5
3.5,0.2,315.0,31.0,15.0,83.0,41.0,0,19.0,20.2
5.6,1.2,292.5,19.0,4.0,93.0,57.0,1,16.0,17.0
6.5,3.8,157.5,41.0,15.0,93.0,84.0,1,16.0,18.5
12.0,13.2,180.0,48.0,24.0,78.0,69.0,1,15.5,17.9
8.3,0.6,180.0,26.0,9.0,75.0,58.0,0,16.2,17.2
2.8,0.0,337.5,22.0,7.0,74.0,59.0,0,16.2,17.0
0.0,0.0,22.5,33.0,15.0,87.0,54.0,0,16.0,17.4
0.1,0.0,22.5,30.0,9.0,86.0,53.0,0,16.9,19.5
6.8,0.0,0.0,26.0,0.0,76.0,45.0,0,20.0,20.9
11.4,0.0,0.0,41.0,9.0,56.0,36.0,0,23.0,24.4
13.2,0.2,225.0,30.0,19.0,75.0,56.0,0,18.0,20.1
5.0,0.2,45.0,19.0,11.0,95.0,93.0,0,12.7,14.0
7.5,6.6,225.0,37.0,11.0,85.0,84.0,1,11.8,14.9
7.5,9.8,202.5,52.0,20.0,90.0,91.0,1,9.9,12.4
8.6,3.6,180.0,35.0,15.0,92.0,67.0,1,13.8,15.3
7.0,0.4,157.5,26.0,15.0,95.0,77.0,0,15.3,16.4
10.9,0.6,90.0,26.0,17.0,76.0,64.0,0,16.7,17.8
7.9,0.0,337.5,20.0,9.0,80.0,69.0,0,15.7,16.8
7.0,0.0,292.5,35.0,17.0,73.0,53.0,0,17.7,19.0
7.7,0.0,247.5,35.0,11.0,80.0,75.0,0,15.9,17.2
3.3,0.4,22.5,19.0,7.0,95.0,57.0,0,16.3,16.5
9.6,0.0,0.0,33.0,15.0,71.0,51.0,0,18.6,20.3
5.8,0.0,225.0,41.0,9.0,75.0,62.0,0,20.1,20.3
10.8,6.8,202.5,39.0,22.0,89.0,70.0,1,13.2,16.0
5.1,0.0,90.0,20.0,11.0,79.0,59.0,0,13.5,13.8
5.9,0.0,45.0,22.0,11.0,74.0,63.0,0,11.9,12.5
0.3,0.0,22.5,28.0,9.0,94.0,50.0,0,15.4,15.8
-0.8,0.0,45.0,31.0,13.0,95.0,58.0,0,13.3,15.2
7.3,0.4,135.0,17.0,13.0,93.0,77.0,0,12.6,13.7
0.8,0.2,315.0,15.0,4.0,95.0,58.0,0,14.7,16.3
7.0,0.0,315.0,35.0,11.0,83.0,55.0,0,15.0,16.4
5.1,0.0,315.0,30.0,11.0,93.0,64.0,0,13.7,14.4
5.6,0.2,247.5,30.0,15.0,95.0,66.0,0,14.6,16.7
5.8,1.8,225.0,30.0,15.0,93.0,62.0,1,14.2,15.1
5.1,2.2,45.0,19.0,9.0,95.0,72.0,1,10.6,12.2
1.3,0.0,0.0,30.0,13.0,78.0,49.0,0,15.7,16.5
3.4,0.0,22.5,37.0,20.0,62.0,38.0,0,17.1,17.9
6.8,0.0,337.5,28.0,15.0,65.0,60.0,0,18.4,18.9
10.4,0.0,315.0,31.0,7.0,78.0,83.0,0,14.8,18.2
2.7,1.6,202.5,13.0,4.0,94.0,64.0,1,16.0,16.2
2.5,0.0,270.0,30.0,7.0,95.0,43.0,0,17.0,18.0
0.8,0.0,292.5,20.0,6.0,72.0,40.0,0,18.7,18.9
0.9,0.0,337.5,20.0,7.0,62.0,39.0,0,19.3,20.0
1.6,0.2,337.5,31.0,11.0,71.0,35.0,0,20.2,20.8
3.5,0.0,292.5,35.0,13.0,56.0,29.0,0,19.1,19.6
-0.4,0.0,0.0,30.0,15.0,52.0,24.0,0,19.4,20.3
3.6,0.0,247.5,30.0,13.0,87.0,86.0,0,11.7,14.3
5.2,0.6,225.0,39.0,13.0,87.0,67.0,0,12.1,13.6
0.8,0.4,292.5,22.0,11.0,90.0,51.0,0,13.4,13.7
2.1,0.0,180.0,31.0,19.0,87.0,69.0,0,11.3,14.1
-2.4,0.2,202.5,20.0,2.0,89.0,54.0,0,12.8,14.3
-4.4,0.0,22.5,37.0,9.0,74.0,39.0,0,14.4,15.0
0.8,0.0,337.5,43.0,19.0,67.0,36.0,0,18.8,19.7
1.8,0.0,0.0,19.0,6.0,75.0,50.0,0,17.7,19.2
3.0,0.4,0.0,24.0,9.0,92.0,69.0,0,15.7,17.5
7.4,1.6,315.0,22.0,7.0,92.0,93.0,1,11.2,13.5
10.5,19.4,225.0,35.0,13.0,92.0,72.0,1,15.4,16.3
5.5,0.4,0.0,22.0,11.0,88.0,49.0,0,19.0,19.3
8.3,0.0,337.5,37.0,9.0,62.0,46.0,0,19.5,21.4
9.0,0.0,292.5,54.0,13.0,80.0,70.0,0,17.5,19.3
8.2,4.4,225.0,67.0,30.0,90.0,78.0,1,12.5,12.9
6.0,8.6,202.5,48.0,26.0,90.0,69.0,1,11.0,12.3
5.1,2.2,157.5,33.0,20.0,91.0,57.0,1,12.3,13.4
5.8,0.8,157.5,24.0,17.0,91.0,65.0,0,11.5,12.3
1.3,1.0,157.5,13.0,7.0,94.0,66.0,0,12.5,13.1
-1.8,0.0,0.0,28.0,17.0,87.0,55.0,0,14.1,14.9
4.2,0.0,0.0,44.0,26.0,60.0,38.0,0,17.4,17.8
10.5,0.2,22.5,39.0,19.0,81.0,51.0,0,17.4,18.0
2.5,0.2,0.0,28.0,13.0,72.0,38.0,0,18.4,18.8
10.2,2.0,315.0,52.0,17.0,77.0,76.0,1,14.0,18.3
7.9,1.0,270.0,39.0,11.0,76.0,67.0,0,13.2,13.7
8.0,0.8,270.0,35.0,9.0,87.0,57.0,0,15.1,17.1
6.2,0.0,315.0,19.0,7.0,93.0,70.0,0,14.5,15.5
5.0,0.2,315.0,31.0,15.0,75.0,38.0,0,18.1,18.6
6.0,0.0,315.0,39.0,19.0,68.0,51.0,0,19.3,20.0
9.0,0.0,247.5,28.0,13.0,82.0,57.0,0,17.9,20.6
5.5,0.2,337.5,28.0,13.0,95.0,54.0,0,18.8,18.9
3.0,0.0,292.5,24.0,13.0,80.0,56.0,0,18.0,18.8
2.3,0.0,315.0,50.0,26.0,62.0,21.0,0,24.0,24.6
7.8,0.0,292.5,39.0,20.0,76.0,44.0,0,21.4,21.6
10.5,0.0,292.5,31.0,7.0,79.0,57.0,0,18.6,19.7
11.5,1.6,315.0,43.0,22.0,81.0,29.0,1,24.6,24.7
14.3,1.2,315.0,33.0,15.0,90.0,89.0,1,14.8,16.9
7.3,10.6,292.5,33.0,9.0,84.0,61.0,1,16.8,18.2
8.8,0.0,315.0,37.0,19.0,68.0,47.0,0,18.1,18.7
8.7,0.0,247.5,39.0,17.0,77.0,48.0,0,14.7,16.8
2.5,0.0,315.0,39.0,19.0,76.0,40.0,0,17.9,18.3
8.4,0.0,292.5,46.0,26.0,66.0,53.0,0,17.5,18.8
1.7,0.6,337.5,33.0,19.0,82.0,38.0,0,16.7,17.4
2.6,0.0,315.0,57.0,24.0,68.0,45.0,0,17.9,19.6
3.4,6.6,292.5,48.0,24.0,70.0,49.0,1,13.4,14.9
6.6,0.0,270.0,48.0,24.0,73.0,47.0,0,16.5,17.4
6.7,0.4,180.0,26.0,17.0,92.0,76.0,0,12.4,14.8
4.2,0.4,90.0,22.0,6.0,83.0,56.0,0,15.1,16.7
-0.7,0.0,292.5,31.0,15.0,73.0,34.0,0,18.3,19.7
7.3,0.2,202.5,31.0,19.0,79.0,51.0,0,16.8,18.8
3.8,0.0,247.5,31.0,11.0,86.0,52.0,0,16.7,17.7
9.3,0.8,112.5,17.0,6.0,83.0,51.0,0,17.6,19.4
1.1,0.0,315.0,33.0,13.0,49.0,16.0,0,25.0,25.7
1.7,0.0,0.0,44.0,15.0,30.0,26.0,0,21.3,22.3
12.3,0.4,292.5,43.0,22.0,66.0,51.0,0,19.9,20.6
8.2,0.8,247.5,22.0,9.0,86.0,46.0,0,19.9,20.0
9.4,1.4,270.0,43.0,19.0,93.0,41.0,1,17.8,18.1
6.2,0.4,270.0,37.0,22.0,75.0,38.0,0,19.2,19.5
8.3,0.0,315.0,57.0,33.0,64.0,37.0,0,20.6,22.0
13.9,0.0,337.5,74.0,35.0,63.0,40.0,0,22.6,23.3
10.5,0.0,315.0,37.0,15.0,69.0,33.0,0,24.6,25.3
5.4,0.0,135.0,24.0,6.0,55.0,30.0,0,26.7,27.5
5.9,0.0,315.0,50.0,22.0,60.0,37.0,0,24.0,27.8
10.0,2.6,247.5,43.0,15.0,64.0,26.0,1,18.6,19.3
0.2,0.0,337.5,28.0,13.0,44.0,26.0,0,20.6,21.2
-1.5,0.0,0.0,26.0,11.0,42.0,24.0,0,21.0,21.8
5.8,10.0,22.5,33.0,17.0,94.0,92.0,1,16.0,16.8
10.2,3.8,247.5,56.0,20.0,75.0,60.0,1,15.6,17.2
4.7,0.0,180.0,19.0,7.0,84.0,34.0,0,19.2,19.4
5.6,0.0,337.5,41.0,17.0,64.0,22.0,0,26.4,26.7
6.7,0.2,292.5,65.0,31.0,51.0,35.0,0,20.9,21.7
11.3,0.0,247.5,52.0,22.0,61.0,48.0,0,17.5,20.3
5.8,0.0,270.0,28.0,9.0,63.0,32.0,0,22.0,22.2
8.8,0.2,67.5,28.0,13.0,72.0,66.0,0,16.6,18.3
9.3,22.8,225.0,26.0,9.0,94.0,79.0,1,16.2,17.8
11.6,7.2,270.0,48.0,20.0,92.0,46.0,1,20.1,21.4
7.2,2.2,225.0,48.0,24.0,65.0,46.0,1,13.5,15.9
2.2,0.0,292.5,52.0,30.0,57.0,40.0,0,18.2,19.8
9.3,0.0,292.5,41.0,15.0,60.0,43.0,0,21.6,22.0
8.0,0.0,337.5,56.0,30.0,57.0,24.0,0,23.7,25.3
6.9,0.0,337.5,33.0,19.0,52.0,29.0,0,23.4,24.2
8.6,0.0,315.0,67.0,28.0,46.0,58.0,0,16.6,21.2
11.6,2.4,292.5,70.0,33.0,65.0,57.0,1,20.0,23.3
16.4,0.0,315.0,69.0,33.0,56.0,38.0,0,22.1,24.3
8.5,2.2,225.0,70.0,9.0,57.0,28.0,1,18.3,19.3
4.1,0.0,315.0,69.0,30.0,37.0,28.0,0,23.1,24.1
4.2,0.2,292.5,35.0,15.0,58.0,28.0,0,20.9,21.5
2.6,0.0,337.5,44.0,24.0,56.0,17.0,0,25.9,26.5
5.3,0.0,315.0,39.0,24.0,56.0,33.0,0,23.1,24.7
7.4,2.4,202.5,59.0,22.0,77.0,50.0,1,13.2,15.3
0.3,0.2,315.0,43.0,19.0,46.0,23.0,0,22.2,23.0
6.7,0.0,180.0,33.0,9.0,66.0,34.0,0,22.2,22.9
7.8,0.0,0.0,43.0,22.0,34.0,13.0,0,31.5,32.5
13.4,0.0,225.0,39.0,11.0,74.0,28.0,0,25.9,26.4
6.9,0.2,202.5,44.0,26.0,90.0,26.0,0,26.5,27.6
8.5,0.0,315.0,44.0,20.0,59.0,18.0,0,27.1,28.2
4.2,0.0,292.5,41.0,24.0,38.0,14.0,0,30.1,31.3
5.1,0.0,315.0,31.0,13.0,40.0,18.0,0,30.9,31.8
11.3,0.0,247.5,44.0,9.0,76.0,91.0,0,10.5,14.5
6.0,13.0,270.0,26.0,13.0,59.0,31.0,1,21.4,22.2
5.9,0.0,292.5,57.0,28.0,45.0,24.0,0,25.8,26.2
8.7,0.0,225.0,54.0,24.0,46.0,40.0,0,15.6,17.4
-0.8,0.0,135.0,30.0,13.0,42.0,28.0,0,19.1,20.3
3.7,0.0,22.5,33.0,9.0,39.0,18.0,0,24.1,24.9
4.8,0.0,292.5,52.0,28.0,31.0,12.0,0,29.1,30.9
14.2,0.0,247.5,54.0,30.0,56.0,49.0,0,19.0,23.2
0.9,0.6,315.0,44.0,17.0,44.0,19.0,0,27.0,27.9
6.5,0.0,292.5,41.0,19.0,46.0,15.0,0,30.6,31.7
7.9,0.0,315.0,48.0,28.0,53.0,53.0,0,20.9,27.1
10.2,11.2,157.5,37.0,20.0,89.0,89.0,1,11.4,14.4
5.8,15.4,225.0,35.0,20.0,74.0,50.0,1,14.5,18.0
6.0,0.0,157.5,35.0,9.0,59.0,37.0,0,18.7,19.8
1.1,0.0,135.0,39.0,22.0,49.0,36.0,0,20.5,21.8
8.1,0.0,67.5,43.0,15.0,60.0,44.0,0,19.2,21.0
10.0,0.0,45.0,44.0,13.0,45.0,17.0,0,31.8,31.9
8.3,0.0,225.0,37.0,20.0,64.0,53.0,0,21.6,24.6
13.8,0.0,202.5,39.0,9.0,62.0,32.0,0,25.8,26.2
10.6,0.0,90.0,33.0,15.0,65.0,40.0,0,22.6,23.6
9.3,0.0,135.0,35.0,9.0,58.0,30.0,0,27.0,27.6
10.5,0.0,90.0,35.0,19.0,41.0,20.0,0,32.1,32.6
17.9,0.0,0.0,52.0,28.0,14.0,41.0,0,27.9,38.9
13.9,0.2,157.5,35.0,19.0,75.0,52.0,0,21.1,23.9
12.6,0.2,157.5,44.0,30.0,72.0,49.0,0,19.9,21.8
12.8,0.0,112.5,48.0,19.0,52.0,30.0,0,27.3,28.2
14.9,0.0,0.0,41.0,11.0,37.0,14.0,0,35.1,37.0
19.4,0.0,202.5,43.0,30.0,69.0,63.0,0,19.9,21.6
9.9,0.0,157.5,43.0,15.0,59.0,37.0,0,22.3,23.7
11.3,0.6,157.5,39.0,28.0,87.0,49.0,0,17.7,21.8
2.0,0.0,157.5,39.0,20.0,49.0,28.0,0,22.3,23.2
4.9,0.0,90.0,44.0,13.0,42.0,22.0,0,25.5,26.1
9.9,0.0,67.5,41.0,13.0,40.0,23.0,0,26.4,26.9
10.9,0.0,22.5,43.0,15.0,37.0,15.0,0,28.1,29.7
13.6,0.0,0.0,44.0,19.0,24.0,12.0,0,33.0,33.5
17.1,0.0,45.0,39.0,15.0,28.0,16.0,0,29.9,30.9
12.2,0.0,135.0,52.0,30.0,47.0,26.0,0,29.0,30.0
9.6,0.0,112.5,44.0,20.0,55.0,29.0,0,25.5,26.8
8.8,0.0,45.0,43.0,19.0,45.0,12.0,0,30.3,31.4
13.6,0.0,270.0,61.0,11.0,24.0,15.0,0,33.5,35.7
14.0,0.2,157.5,48.0,28.0,86.0,72.0,0,14.8,19.5
8.0,0.2,112.5,54.0,24.0,37.0,32.0,0,18.6,21.6
10.4,0.0,90.0,46.0,24.0,47.0,32.0,0,19.9,22.4
6.3,0.0,90.0,46.0,17.0,42.0,26.0,0,24.1,25.7
11.3,0.0,45.0,44.0,15.0,51.0,53.0,0,20.5,24.6
11.3,1.2,90.0,43.0,20.0,52.0,26.0,1,30.5,31.7
16.2,0.0,180.0,46.0,20.0,37.0,36.0,0,29.6,34.1
13.0,0.0,180.0,41.0,17.0,42.0,34.0,0,23.8,25.9
6.5,0.0,135.0,44.0,7.0,43.0,22.0,0,29.4,30.7
12.3,8.8,67.5,57.0,7.0,93.0,86.0,1,17.4,18.9
12.5,14.2,67.5,41.0,19.0,80.0,45.0,1,25.4,26.6
12.9,0.0,22.5,50.0,30.0,56.0,30.0,0,30.8,31.9
15.1,4.0,315.0,57.0,24.0,46.0,25.0,1,25.5,27.1
9.2,0.0,157.5,43.0,13.0,48.0,33.0,0,27.5,28.0
13.9,0.0,157.5,48.0,9.0,56.0,28.0,0,28.8,31.0
12.3,0.0,202.5,52.0,31.0,49.0,30.0,0,22.3,24.250827423167852
11.3,0.2,180.0,41.0,20.0,45.0,30.0,0,21.9,23.0
5.1,0.0,90.0,37.0,17.0,49.0,28.0,0,25.0,26.9
11.9,0.0,22.5,39.0,9.0,52.0,31.0,0,27.3,29.1
17.2,3.6,202.5,48.0,31.0,72.0,70.0,1,22.3,32.5
13.3,2.4,180.0,35.0,15.0,48.0,42.0,1,22.5,25.4
7.5,0.0,157.5,41.0,20.0,51.0,33.0,0,22.3,23.9
3.0,0.0,180.0,39.0,11.0,51.0,26.0,0,25.1,26.9
4.1,0.0,157.5,35.0,11.0,49.0,21.0,0,26.9,28.3
5.5,0.0,157.5,41.0,11.0,40.0,19.0,0,30.4,31.2
10.6,0.0,135.0,33.0,7.0,52.0,20.0,0,32.3,33.5
13.9,0.0,90.0,33.0,7.0,35.0,14.0,0,35.8,37.2
18.0,0.0,0.0,39.0,13.0,21.0,10.0,0,39.1,39.7
13.1,0.0,67.5,43.0,11.0,18.0,9.0,0,40.1,41.4
23.5,0.0,315.0,63.0,26.0,13.0,7.0,0,43.4,45.1
17.8,0.0,180.0,44.0,28.0,69.0,55.0,0,23.3,26.5
15.4,0.2,135.0,43.0,20.0,74.0,68.0,0,19.1,20.6
13.4,2.2,157.5,39.0,20.0,91.0,93.0,1,14.2,17.6
10.5,4.6,180.0,39.0,20.0,68.0,52.0,1,18.5,22.1
3.1,0.0,157.5,35.0,11.0,41.0,24.0,0,24.6,26.0
7.0,0.0,45.0,30.0,11.0,33.0,14.0,0,31.0,32.1
15.7,0.0,0.0,52.0,22.0,19.0,8.0,0,38.8,39.1
11.5,0.0,157.5,35.0,9.0,42.0,18.0,0,29.3,31.0
15.6,0.0,202.5,56.0,7.0,28.0,13.0,0,38.6,40.8
15.6,0.0,225.0,59.0,30.0,54.0,32.0,0,28.3,31.4
9.6,0.0,90.0,37.0,15.0,46.0,20.0,0,29.4,30.8
13.6,0.0,180.0,44.0,17.0,33.0,15.0,0,37.2,38.1
13.7,0.0,180.0,56.0,11.0,20.0,12.0,0,41.8,44.5
18.7,4.4,270.0,33.0,17.0,60.0,70.0,1,26.4,40.4
15.7,3.4,157.5,30.0,20.0,85.0,64.0,1,20.6,22.9
10.0,0.0,180.0,50.0,17.0,55.0,35.0,0,28.9,30.8
15.2,0.0,180.0,43.0,19.0,44.0,26.0,0,24.2,25.9
4.8,0.0,180.0,46.0,13.0,41.0,15.0,0,30.0,30.9
13.3,0.0,135.0,43.0,17.0,48.0,23.0,0,27.4,28.6
12.4,0.0,67.5,41.0,22.0,43.0,19.0,0,32.3,33.6
18.0,0.0,225.0,54.0,24.0,23.0,12.0,0,40.1,40.9
16.6,0.0,202.5,48.0,24.0,56.0,32.0,0,27.7,30.6
10.8,0.0,180.0,43.0,20.0,57.0,27.0,0,30.7,32.9
13.8,0.0,157.5,52.0,20.0,47.0,15.0,0,33.3,34.5
12.9,0.0,90.0,41.0,17.0,48.0,14.0,0,35.1,36.8
15.9,0.0,67.5,39.0,19.0,32.0,11.0,0,40.9,42.1
23.1,0.0,202.5,46.0,26.0,63.0,46.0,0,26.7,32.1
16.3,0.0,135.0,43.0,20.0,55.0,37.0,0,27.5,29.9
14.1,0.0,337.5,37.0,9.0,53.0,24.0,0,36.0,38.8
16.4,0.0,180.0,48.0,24.0,40.0,27.0,0,27.4,29.3
9.0,0.0,157.5,35.0,13.0,49.0,28.0,0,28.7,29.2
10.2,0.0,135.0,39.0,11.0,41.0,17.0,0,32.1,33.8
12.6,0.0,135.0,50.0,17.0,46.0,18.0,0,33.5,34.9
12.4,0.0,135.0,44.0,17.0,51.0,25.0,0,31.6,32.9
15.9,0.0,90.0,46.0,15.0,52.0,26.0,0,31.0,32.3
19.1,0.0,67.5,46.0,22.0,65.0,56.0,0,23.9,27.4
17.9,16.6,90.0,35.0,22.0,90.0,86.0,1,21.0,22.1
17.8,1.0,112.5,41.0,24.0,82.0,51.0,0,26.0,27.5
16.6,0.0,45.0,37.0,20.0,68.0,55.0,0,25.4,28.7
20.0,0.4,180.0,44.0,28.0,59.0,49.0,0,30.1,35.4
19.1,0.0,202.5,46.0,30.0,66.0,61.0,0,26.5,34.0
12.6,0.2,135.0,44.0,17.0,45.0,34.0,0,24.2,25.9
6.8,0.0,90.0,39.0,13.0,47.0,32.0,0,27.7,29.3
17.2,0.0,22.5,33.0,19.0,48.0,27.0,0,35.3,36.8
20.3,0.0,292.5,48.0,4.0,37.0,44.0,0,29.9,36.5
17.9,0.6,157.5,41.0,11.0,93.0,50.0,0,28.6,29.1
16.4,7.2,157.5,46.0,20.0,92.0,47.0,1,24.0,26.2
14.1,5.8,112.5,43.0,24.0,52.0,36.0,1,26.0,27.0
12.8,0.0,67.5,37.0,19.0,54.0,29.0,0,30.9,31.4
14.9,0.0,112.5,30.0,9.0,52.0,20.0,0,36.5,37.8
17.6,0.0,202.5,44.0,30.0,51.0,46.0,0,29.1,37.2
17.1,0.2,180.0,39.0,19.0,83.0,50.0,0,26.5,28.1
14.6,0.0,202.5,46.0,28.0,47.0,42.0,0,22.7,25.6
6.8,0.0,90.0,37.0,20.0,46.0,25.0,0,27.9,28.7
15.0,0.8,225.0,48.0,15.0,55.0,27.0,0,32.8,34.4
17.7,10.6,202.5,39.74837161467261,20.0,95.0,91.0,1,18.8,24.250827423167852
17.0,1.0343824027072759,157.5,30.0,17.0,90.0,78.0,0,21.1,22.3
16.9,0.0,135.0,37.0,22.0,76.0,65.0,0,22.5,23.6
15.6,0.0,135.0,31.0,9.0,61.0,29.0,0,27.8,29.2
10.8,0.0,45.0,28.0,13.0,57.0,31.0,0,31.3,33.7
20.9,0.0,337.5,48.0,15.0,36.0,77.0,0,24.9,37.7
16.4,1.4,180.0,35.0,17.0,57.0,26.0,1,27.6,29.1
6.6,0.0,180.0,57.0,17.0,62.0,30.0,0,27.5,28.0
11.4,0.0,157.5,37.0,13.0,65.0,31.0,0,26.6,27.6
9.8,0.0,112.5,44.0,15.0,57.0,28.0,0,27.2,28.6
12.4,0.0,112.5,44.0,22.0,56.0,39.0,0,25.0,26.5
13.2,0.0,90.0,43.0,15.0,58.0,31.0,0,26.8,28.3
13.8,0.0,157.5,37.0,9.0,59.0,28.0,0,29.1,31.9
12.6,0.0,202.5,54.0,7.0,36.0,15.0,0,35.3,36.7
15.4,0.0,180.0,54.0,22.0,63.0,39.0,0,23.7,27.1
9.9,0.0,180.0,37.0,11.0,54.0,30.0,0,23.0,24.8
4.9,0.0,67.5,37.0,13.0,48.0,24.0,0,27.0,28.1
