Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.2,26.0,60.0,8.0,1.0,0,17.1,17.8,5.9,1025.4,1022.7
0.0,20.0,60.0,7.0,6.0,0,15.9,17.5,1.4,1023.0,1019.8
0.2,41.0,47.0,7.0,7.0,0,16.4,17.0,1.6,1016.7,1013.7
0.0,57.0,52.0,6.0,7.0,0,16.7,17.0,1.6,1012.1,1009.9
0.0,70.0,54.0,7.0,7.0,0,19.2,19.7,0.0,1009.1,1005.5
0.4,54.0,42.0,7.0,6.0,0,16.1,16.4,2.2,1011.9,1014.0
0.0,35.0,64.0,7.0,7.0,0,16.8,17.4,0.9,1021.5,1020.3
0.0,26.0,59.0,1.0,1.0,0,17.6,18.0,9.2,1025.3,1021.8
0.0,30.0,41.0,6.0,7.0,0,20.3,21.1,6.3,1022.7,1019.3
0.0,28.0,52.0,7.0,7.0,0,20.1,21.3,7.3,1022.8,1021.2
0.0,22.0,75.0,8.0,7.0,0,14.2,15.7,5.6,1025.6,1023.8
0.0,26.0,53.0,8.0,0.0,0,20.3,20.3,9.3,1025.2,1021.1
0.0,54.0,32.0,7.0,7.0,0,22.5,22.8,5.0,1021.1,1018.0
0.0,52.0,43.0,8.0,7.0,0,20.7,20.8,0.0,1022.0,1020.1
0.0,76.0,49.0,7.0,7.0,0,20.8,21.7,1.9,1019.1,1015.4
4.0,31.0,58.0,6.0,3.0,1,16.0,18.4,7.4,1021.6,1020.0
0.0,33.0,86.0,4.0,7.0,0,13.3,15.8,4.6,1022.8,1021.5
0.6,41.0,80.0,7.0,7.0,0,13.0,16.4,1.9,1025.1,1024.4
1.8,37.0,49.0,1.0,3.0,1,15.4,16.3,8.4,1028.5,1027.0
0.0,39.0,64.0,7.0,5.0,0,15.4,16.1,3.8,1032.1,1030.6
0.0,19.0,68.0,7.0,7.0,0,14.6,15.0,7.7,1034.7,1031.3
0.0,30.0,67.0,7.0,8.0,0,14.4,14.8,0.0,1031.1,1029.2
0.2,15.0,70.0,8.0,7.0,0,14.5,15.1,0.0,1029.1,1026.6
1.8,31.0,66.0,7.0,7.0,1,17.4,18.2,0.0,1022.8,1018.8
1.8,41.0,59.0,7.0,7.0,1,16.5,17.5,0.7,1018.8,1016.3
0.0,26.0,57.0,7.0,4.0,0,15.9,17.8,7.5,1017.9,1015.1
0.0,39.0,68.0,5.0,7.0,0,13.2,14.3,1.6,1013.4,1009.1
0.6,41.0,80.0,7.0,7.0,0,12.0,14.6,1.1,1005.5,1003.8
1.6,57.0,61.0,7.0,7.0,1,13.3,14.3,2.7,1006.5,1004.8
3.2,70.0,57.0,7.0,7.0,1,11.9,12.6,2.7,1006.9,1006.0
7.0,56.0,71.0,7.0,7.0,1,10.2,12.7,3.2,1019.2,1021.0
6.6,31.0,55.0,7.0,7.0,1,12.2,12.4,0.1,1025.6,1023.0
0.0,61.0,57.0,4.0,7.0,0,10.1,10.8,4.7,1022.6,1019.2
0.0,80.0,51.0,7.0,7.0,0,12.3,13.0,1.8,1013.6,1008.9
0.2,52.0,52.0,5.0,7.0,0,15.3,16.2,1.4,1009.9,1008.2
0.0,26.0,63.0,2.0,2.0,0,15.2,15.7,8.5,1014.3,1014.4
0.0,19.0,66.0,7.0,5.0,0,13.4,14.5,4.7,1023.8,1023.5
0.0,20.0,73.0,8.0,5.0,0,11.8,13.5,4.6,1029.3,1028.0
0.0,31.0,46.0,7.0,2.0,0,16.4,17.6,8.6,1030.7,1028.1
0.0,44.0,44.0,6.0,5.0,0,16.7,18.2,7.7,1029.7,1025.7
0.0,59.0,67.0,7.0,8.0,0,14.0,15.3,0.3,1022.2,1017.7
0.0,41.0,75.0,7.0,7.0,0,15.5,16.1,0.0,1019.3,1018.0
1.2,48.0,51.0,2.0,1.0,1,17.4,17.6,8.9,1019.0,1017.0
0.0,56.0,61.0,7.0,7.0,0,16.1,16.6,1.5,1017.5,1013.4
1.6,37.0,49.0,6.0,4.0,1,16.9,17.6,7.8,1014.0,1012.1
0.0,39.0,67.0,6.0,6.0,0,13.6,15.0,3.8,1013.7,1010.0
0.0,48.0,57.0,3.0,6.0,0,15.5,16.4,7.8,1009.3,1006.8
0.0,20.0,70.0,5.0,6.0,0,13.1,14.9,1.1,1008.3,1006.1
0.0,61.0,59.0,6.0,7.0,0,14.0,16.1,6.5,1006.6,1004.0
0.0,59.0,60.0,6.0,3.0,0,16.7,17.8,7.0,1006.4,1005.2
0.0,91.0,50.0,7.0,7.0,0,18.1,19.4,4.8,999.0,989.9
2.6,65.0,47.0,6.0,7.0,1,15.4,15.6,6.9,998.7,998.1
0.2,52.0,65.0,7.0,8.0,0,12.6,13.5,0.2,1005.2,1002.4
7.2,56.0,77.0,6.0,7.0,1,11.4,13.3,3.2,1009.2,1011.8
1.2,57.0,65.0,5.0,7.0,1,14.5,15.1,2.4,1016.2,1015.1
1.0,41.0,77.0,7.0,7.0,0,11.0,13.2,3.2,1021.8,1021.1
0.0,46.0,69.0,3.0,7.0,0,12.6,13.7,4.9,1022.2,1021.5
0.4,33.0,47.0,0.0,0.0,0,13.4,14.2,9.1,1026.5,1024.3
0.0,43.0,42.0,8.0,4.0,0,14.6,15.0,8.8,1029.0,1027.2
0.0,50.0,45.0,6.0,3.0,0,15.6,16.9,8.3,1030.3,1027.1
0.0,63.0,55.0,7.0,8.0,0,14.0,15.1,0.7,1025.5,1020.5
2.2,45.61025479710601,56.0,7.0,7.0,1,13.9,14.3,1.1,1012.9,1008.6
0.6,59.0,51.0,5.0,6.0,0,15.5,15.7,2.6,1005.1,1002.6
0.0,50.0,60.0,7.0,7.0,0,14.7,15.6,3.8,1003.8,1001.7
1.0,37.0,57.0,7.0,7.0,0,12.7,13.9,2.0,1004.3,1003.5
0.0,30.0,49.0,7.0,5.0,0,13.3,13.6,2.6,1010.3,1010.4
0.0,28.0,63.0,7.0,2.0,0,12.6,14.7,6.6,1017.2,1017.1
0.0,30.0,55.0,3.0,7.0,0,13.7,15.0,7.2,1022.7,1020.4
0.0,63.0,58.0,4.0,7.0,0,11.8,13.6,5.4,1019.2,1014.9
0.0,63.0,57.0,3.0,7.0,0,14.4,15.5,9.1,1016.6,1014.9
0.0,74.0,31.0,6.0,6.0,0,19.0,19.0,8.6,1015.8,1011.4
0.0,78.0,28.0,5.0,5.0,0,18.4,19.6,6.1,1012.9,1007.0
0.0,57.0,82.0,3.0,7.0,0,12.6,16.8,2.8,1003.8,1002.4
15.6,41.0,51.0,7.0,5.0,1,14.1,14.5,6.0,1017.8,1020.8
0.0,59.0,43.0,1.0,7.0,0,12.8,13.3,6.1,1024.9,1022.4
0.0,65.0,49.0,7.0,5.0,0,12.3,13.6,5.6,1022.9,1020.0
0.0,56.0,39.0,6.0,7.0,0,14.6,15.7,7.2,1015.4,1012.2
0.0,56.0,68.0,4.0,7.0,0,14.0,16.4,5.1,1015.8,1015.7
0.0,44.0,58.0,1.0,7.0,0,14.0,15.1,7.2,1021.6,1020.3
0.0,37.0,52.0,6.0,7.0,0,16.0,16.4,4.4,1024.0,1023.1
0.4,37.0,52.0,7.0,7.0,0,15.4,16.1,3.9,1023.0,1019.0
7.2,41.0,46.0,3.0,5.0,1,14.9,16.2,6.5,1020.8,1020.1
0.2,44.0,53.0,6.0,7.0,0,15.8,16.6,3.8,1023.9,1022.7
0.4,63.0,46.0,7.0,7.0,0,15.5,16.9,3.4,1024.4,1020.1
3.2,93.0,35.0,1.0,6.0,1,14.8,15.4,7.1,1022.4,1021.9
0.0,50.0,62.0,7.0,7.0,0,14.5,15.0,2.5,1017.7,1015.6
5.2,50.0,55.0,6.0,7.0,1,15.8,16.6,7.2,1019.5,1016.6
0.0,80.0,45.0,7.0,7.0,0,17.5,19.1,1.1,1014.1,1009.4
1.0,87.0,41.0,4.0,4.0,0,13.5,14.6,7.9,1012.3,1018.3
0.0,41.0,29.0,1.0,7.0,0,15.7,16.5,9.7,1024.8,1020.8
0.0,61.0,39.0,7.0,7.0,0,12.7,14.6,3.8,1018.9,1016.3
0.0,35.0,50.0,8.0,7.0,0,12.6,13.8,0.0,1017.7,1012.5
0.6,48.0,59.0,8.0,7.0,0,14.6,16.2,2.7,1009.3,1008.3
5.8,26.0,83.0,8.0,8.0,1,13.7,14.5,0.8,1011.6,1010.4
0.4,37.0,61.0,2.0,7.0,0,16.7,18.5,7.6,1014.6,1013.3
1.0,61.0,39.0,6.0,5.0,0,19.0,19.1,9.7,1019.9,1016.7
0.0,89.0,46.0,5.0,2.0,0,18.2,19.3,6.5,1015.0,1010.3
0.0,98.0,49.0,7.0,6.0,0,16.0,17.2,5.6,1001.0,1001.5
5.4,61.0,26.0,2.0,7.0,1,16.9,17.0,8.4,1015.2,1018.0
0.0,41.0,50.0,6.0,3.0,0,15.8,16.7,7.9,1027.3,1024.9
0.0,69.0,40.0,0.0,3.0,0,18.0,18.6,7.8,1024.3,1019.5
2.8,70.0,43.0,7.0,6.0,1,17.5,18.2,6.3,1018.0,1010.8
1.0,93.0,40.0,7.0,6.0,0,14.3,18.8,7.3,994.5,999.0
0.2,63.0,36.0,0.0,6.0,0,15.1,16.3,10.0,1008.7,1005.8
0.0,69.0,49.0,1.0,4.0,0,17.9,19.0,10.6,1007.1,1002.3
0.2,72.0,33.0,5.0,7.0,0,16.5,17.5,8.8,999.5,996.2
5.6,104.0,45.0,1.0,6.0,1,14.6,14.8,7.6,1004.5,999.1
4.0,59.0,45.0,4.0,7.0,1,14.9,15.7,5.8,1009.5,1007.7
0.0,61.0,38.0,1.0,6.0,0,18.0,18.8,7.8,1012.1,1009.1
0.0,56.0,45.0,3.0,6.0,0,19.5,19.7,8.6,1012.7,1009.5
0.0,72.0,63.0,7.0,7.0,0,15.2,15.5,0.5,997.7,996.9
4.2,59.0,43.0,3.0,7.0,1,14.9,16.0,6.6,1011.8,1011.7
0.0,56.0,73.0,7.0,7.0,0,13.6,16.6,3.6,1014.2,1013.5
1.6,39.0,32.0,3.0,6.0,1,15.3,16.0,8.3,1021.8,1020.5
0.0,69.0,32.0,1.0,2.0,0,18.5,19.7,10.8,1021.4,1017.3
0.0,72.0,44.0,1.0,7.0,0,20.4,21.9,8.8,1010.6,1006.9
1.4,72.0,55.0,3.0,7.0,1,13.6,17.3,6.5,1010.9,1009.8
2.6,46.0,31.0,1.0,6.0,1,16.7,17.2,9.1,1016.1,1014.6
0.0,67.0,36.0,7.0,7.0,0,16.0,16.7,1.2,1013.7,1007.9
0.8,39.0,64.0,7.0,7.0,0,14.9,15.9,3.0,1003.8,1003.4
4.8,57.0,80.0,7.0,7.0,1,12.7,15.3,4.8,1011.9,1012.2
0.8,48.0,57.0,7.0,7.0,0,14.1,14.4,0.8,1014.5,1013.6
0.0,45.61025479710601,48.0,8.0,7.0,0,14.3,14.8,2.8,1018.0,1017.6
0.0,100.0,34.0,3.0,6.0,0,19.8,22.5,9.1,1016.5,1010.5
0.0,83.0,51.18070953436807,7.0,7.0,0,29.0,29.9,6.0,1012.9,1006.2
0.0,67.0,43.0,7.0,6.0,0,19.1,19.8,2.2,1012.8,1010.7
0.0,28.0,39.0,0.0,6.0,0,15.4,17.0,6.4,1023.0,1021.2
0.0,33.0,29.0,3.0,3.0,0,19.6,20.4,10.8,1020.9,1017.7
0.0,48.0,22.0,2.0,6.0,0,22.3,22.9,8.5,1020.5,1013.6
0.0,54.0,88.0,8.0,8.0,0,13.5,18.9,0.0,1008.8,1008.2
12.6,31.0,44.0,5.0,0.0,1,17.6,18.5,10.2,1023.1,1019.0
0.0,69.0,46.0,7.0,7.0,0,19.8,20.9,6.8,1013.9,1011.6
2.6,41.0,30.0,7.0,7.0,1,17.9,18.7,6.3,1015.2,1013.5
0.0,39.0,37.0,2.0,7.0,0,19.0,19.7,7.6,1014.2,1006.3
16.6,56.0,52.0,7.0,5.0,1,18.0,18.9,5.5,997.0,995.5
0.0,69.0,46.0,7.0,6.0,0,17.2,18.4,8.1,1001.3,1004.6
0.4,59.0,34.0,7.0,7.0,0,19.9,20.8,5.4,1010.7,1008.1
8.0,70.0,72.0,7.0,7.0,1,14.3,16.2,2.1,1002.6,999.0
11.8,72.0,71.0,7.0,7.0,1,10.4,14.2,6.0,1002.0,1002.5
2.0,81.0,68.0,6.0,7.0,1,11.1,12.6,3.9,1009.1,1010.3
3.6,50.0,54.0,8.0,7.0,1,14.3,14.7,2.9,1014.6,1013.3
1.6,48.0,35.0,5.0,4.0,1,18.9,19.4,8.4,1015.4,1011.2
0.0,89.0,27.0,7.0,6.0,0,23.2,23.6,7.1,1011.6,1008.1
0.0,37.0,61.0,7.0,7.0,0,15.3,16.6,0.4,1010.2,1011.6
0.0,50.0,56.0,7.0,7.0,0,13.8,14.7,0.1,1013.7,1012.3
0.0,39.0,76.0,7.0,5.0,0,16.7,18.0,6.3,1017.2,1015.3
0.0,31.0,45.0,7.0,3.0,0,18.6,18.7,4.9,1020.5,1019.0
0.0,43.0,52.0,7.0,7.0,0,17.0,17.2,3.1,1022.2,1021.9
3.0,52.0,45.0,7.0,6.0,1,15.0,15.7,7.1,1023.5,1021.5
0.8,52.0,43.0,6.0,5.0,0,15.1,16.2,10.0,1024.0,1024.5
0.4,44.0,45.0,6.0,6.0,0,14.4,16.0,9.3,1027.4,1027.1
0.0,48.0,40.0,2.0,6.0,0,16.8,18.2,9.5,1030.3,1028.7
0.0,31.0,38.0,1.0,3.0,0,18.1,20.0,10.4,1030.1,1026.0
0.0,46.0,25.0,1.0,7.0,0,20.2,22.2,9.1,1021.4,1015.3
0.8,80.0,51.0,6.0,7.0,0,18.0,22.6,5.8,1001.1,996.7
0.8,69.0,28.0,7.0,7.0,0,19.2,19.2,4.1,995.4,992.0
3.2,72.0,67.0,6.0,7.0,1,14.7,16.4,2.8,999.9,1002.2
1.8,81.0,71.0,7.0,6.0,1,13.9,16.3,2.5,1005.2,1007.0
5.4,44.0,52.0,7.0,4.0,1,17.2,18.0,2.0,1015.9,1017.2
1.2,33.0,53.0,7.0,6.0,1,16.6,17.1,2.1,1024.8,1025.4
0.0,28.0,45.0,5.0,7.0,0,15.7,16.5,6.8,1028.2,1027.5
0.0,30.0,44.0,7.0,1.0,0,20.6,21.5,10.7,1027.3,1023.5
0.0,74.0,51.18070953436807,1.0,7.0,0,28.5,28.5,8.1,1017.6,1014.7
0.0,35.0,50.0,7.0,2.0,0,17.7,18.7,8.6,1021.6,1021.9
0.0,33.0,54.0,2.0,1.0,0,17.3,18.8,11.4,1023.6,1021.4
0.0,37.0,44.0,7.0,1.0,0,18.3,18.8,9.8,1022.5,1022.2
0.0,39.0,48.0,1.0,1.0,0,19.0,19.6,12.6,1020.6,1018.6
0.0,56.0,36.0,7.0,4.0,0,17.4,18.2,8.7,1021.0,1021.9
0.0,52.0,37.0,1.0,1.0,0,19.3,21.2,12.7,1027.4,1025.0
0.0,33.0,44.0,1.0,5.0,0,20.8,21.7,12.2,1027.6,1024.1
0.0,33.0,61.0,7.0,7.0,0,18.5,21.1,4.6,1026.8,1023.4
0.0,46.0,36.0,4.0,5.0,0,29.1,30.6,9.2,1022.4,1018.3
0.6,65.0,61.0,7.0,7.0,0,24.8,26.5,0.2,1019.2,1017.9
4.0,50.0,49.0,1.0,2.0,1,26.7,33.1,11.7,1019.7,1016.4
4.6,30.0,71.0,8.0,7.0,1,18.4,20.1,1.4,1021.3,1021.8
0.0,50.0,53.0,7.0,7.0,0,23.9,29.4,9.1,1021.4,1016.4
0.8,61.0,45.0,3.0,7.0,0,19.6,21.9,5.9,1009.7,1012.5
0.0,37.0,46.0,6.0,7.0,0,18.1,18.1,3.7,1019.5,1019.0
0.0,43.0,48.0,6.0,3.0,0,18.0,19.3,8.9,1024.5,1023.5
0.0,39.0,49.0,1.0,1.0,0,21.1,25.4,13.2,1026.7,1022.7
0.0,56.0,24.0,6.0,5.0,0,31.2,32.2,12.0,1026.6,1024.4
0.0,54.0,21.0,0.0,2.0,0,33.1,34.2,13.2,1027.6,1024.6
0.0,41.0,22.0,0.0,1.0,0,33.5,35.5,13.0,1023.7,1020.5
0.0,41.0,22.0,1.0,2.0,0,34.5,36.3,13.0,1019.8,1017.1
0.0,33.0,19.0,5.0,3.0,0,33.5,34.4,12.8,1020.2,1018.4
0.0,41.0,32.0,6.0,5.0,0,27.3,29.8,11.2,1018.5,1018.1
0.0,31.0,45.0,7.0,1.0,0,26.1,27.2,10.3,1020.9,1016.3
0.0,46.0,37.0,1.0,6.0,0,26.6,30.3,12.0,1012.9,1012.0
0.0,26.0,34.0,5.0,4.0,0,25.0,25.9,12.0,1013.5,1010.6
0.0,50.0,52.0,7.0,1.0,0,20.6,22.7,7.8,1008.7,1007.7
0.0,39.0,53.0,7.0,1.0,0,20.8,22.6,8.7,1011.4,1010.1
0.0,43.0,37.0,7.0,7.0,0,28.6,33.4,9.0,1009.1,1005.3
0.0,74.0,26.0,7.0,7.0,0,31.0,34.6,11.6,1004.6,1006.1
0.0,94.0,57.0,7.0,7.0,0,26.0,38.3,1.8,1004.4,1006.9
1.2,35.0,61.0,8.0,8.0,1,24.6,25.9,0.0,1009.2,1005.9
45.8,56.0,69.0,8.0,8.0,1,17.5,18.4,1.6,998.1,1007.5
16.0,37.0,38.0,4.0,5.0,1,20.5,22.0,10.9,1024.1,1024.1
0.0,35.0,8.0,7.0,1.0,0,25.5,26.6,13.0,1026.6,1023.0
0.0,33.0,52.0,5.0,6.0,0,24.3,25.4,8.8,1021.7,1018.0
3.6,48.0,87.0,8.0,8.0,1,22.4,30.0,1.5,1012.7,1007.3
5.6,46.0,54.0,7.0,7.0,1,25.6,28.8,6.0,1007.4,1006.1
4.8,56.0,34.0,4.0,7.0,1,22.1,22.7,6.9,1003.4,1000.1
10.6,48.0,59.0,7.0,5.0,1,20.5,21.8,7.1,1001.7,1004.2
10.6,52.0,42.0,7.0,6.0,1,19.8,20.8,10.3,1014.9,1014.8
0.0,61.0,37.0,1.0,2.0,0,21.3,22.7,12.3,1022.0,1019.9
0.0,41.0,22.0,1.0,1.0,0,27.6,29.9,12.7,1021.3,1017.6
0.0,69.0,28.0,6.0,7.0,0,28.8,32.3,6.5,1014.8,1010.9
0.0,33.0,32.0,5.0,6.0,0,19.0,22.4,10.7,1020.4,1018.3
0.0,52.0,49.0,6.0,7.0,0,20.0,22.0,6.1,1016.7,1016.5
0.0,39.0,39.0,7.0,2.0,0,24.3,26.3,12.6,1017.7,1013.6
0.0,43.0,51.0,7.0,6.0,0,21.3,23.1,10.2,1012.9,1013.0
8.2,48.0,71.0,8.0,8.0,1,15.4,17.8,1.5,1008.6,1009.1
13.2,41.0,28.0,1.0,2.0,1,23.4,25.9,13.2,1011.7,1008.0
0.0,63.0,76.0,7.0,7.0,0,19.2,24.4,4.6,1007.3,1005.2
11.6,44.0,38.0,5.0,7.0,1,19.3,20.5,10.0,1017.1,1017.8
0.0,52.0,47.0,7.0,7.0,0,21.2,22.6,3.8,1019.1,1017.5
0.0,39.0,60.0,7.0,6.0,0,21.0,21.5,4.0,1020.2,1020.1
0.0,37.0,49.0,6.0,1.0,0,20.3,21.1,11.3,1022.5,1021.9
0.0,30.0,40.0,1.0,0.0,0,28.0,31.3,12.9,1020.7,1016.5
0.0,59.0,10.0,6.0,6.0,0,37.7,39.2,12.1,1013.1,1009.4
0.0,63.0,87.0,7.0,8.0,0,19.6,23.1,0.5,1008.9,1007.9
11.2,37.0,38.0,1.0,3.0,1,21.4,23.8,13.4,1018.8,1016.0
0.2,43.0,48.0,7.0,4.0,0,20.3,21.4,8.1,1019.1,1020.0
0.0,35.0,47.0,6.0,7.0,0,21.1,22.1,11.2,1020.3,1018.2
0.0,31.0,21.0,6.0,7.0,0,26.0,28.2,13.5,1014.2,1011.3
0.0,33.0,43.0,6.0,1.0,0,24.3,27.5,11.1,1013.2,1011.8
0.0,59.0,15.0,3.0,4.0,0,38.1,39.0,11.3,1010.2,1005.9
0.0,56.0,60.0,8.0,8.0,0,24.2,25.7,0.0,1003.1,1006.6
15.8,50.0,41.0,7.0,2.0,1,20.3,21.2,8.0,1015.9,1015.6
0.0,46.0,49.0,2.0,0.0,0,20.2,22.1,13.0,1019.1,1017.7
0.0,37.0,64.0,7.0,7.0,0,21.7,23.1,4.5,1018.6,1016.8
0.0,35.0,53.0,7.0,1.0,0,24.5,24.8,10.1,1018.6,1018.4
0.0,39.0,57.0,6.0,0.0,0,23.2,24.3,12.4,1023.5,1022.5
0.0,54.0,16.0,0.0,1.0,0,35.9,38.3,12.3,1021.6,1015.3
0.0,76.0,28.0,1.0,7.0,0,35.7,36.7,10.1,1012.6,1007.5
10.6,63.0,77.0,8.0,8.0,1,19.7,20.8,0.0,1010.8,1009.2
5.0,54.0,41.0,7.0,7.0,1,21.4,22.5,3.2,1011.2,1012.4
0.0,44.0,56.0,7.0,7.0,0,19.2,21.4,6.5,1019.3,1019.5
0.0,33.0,42.0,1.0,4.0,0,25.4,27.6,13.8,1018.7,1014.9
0.0,41.0,57.0,2.0,5.0,0,23.0,25.0,13.9,1013.9,1014.5
0.0,39.0,49.0,7.0,5.0,0,21.6,23.6,9.4,1018.2,1017.8
0.0,35.0,44.0,3.0,0.0,0,23.7,24.7,13.0,1018.9,1017.0
0.0,57.0,20.0,1.0,6.0,0,34.4,36.6,11.3,1017.0,1013.3
0.0,45.61025479710601,47.0,6.0,1.0,0,26.4,38.7,13.7,1013.4,1014.5
0.0,30.0,44.0,1.0,1.0,0,28.8,29.6,13.2,1017.5,1014.6
0.0,59.0,14.0,0.0,4.0,0,41.5,43.6,11.7,1011.7,1005.9
0.0,65.0,39.0,7.0,7.0,0,33.5,35.6,2.7,1004.4,1004.3
0.2,48.0,39.0,7.0,6.0,0,21.5,23.0,5.7,1015.6,1016.9
0.0,43.0,42.0,3.0,2.0,0,21.8,23.4,13.4,1019.6,1018.7
0.0,31.0,46.0,7.0,3.0,0,24.5,26.8,12.0,1017.5,1014.1
0.0,56.0,62.0,2.0,6.0,0,24.4,33.1,12.3,1008.3,1006.2
0.0,69.0,35.0,5.0,7.0,0,20.7,21.0,9.3,1009.6,1008.3
2.6,57.0,61.0,7.0,7.0,1,17.8,20.6,7.0,1009.8,1011.3
7.2,44.0,40.0,7.0,4.0,1,20.6,22.9,9.2,1014.1,1012.4
0.0,39.0,32.0,3.0,4.0,0,25.3,28.2,10.6,1011.4,1009.6
0.0,37.0,36.0,5.0,5.0,0,27.9,28.5,8.3,1011.8,1009.2
0.0,70.0,13.0,7.0,7.0,0,34.4,37.5,1.0,1005.2,1002.2
0.0,54.0,44.0,7.0,2.0,0,20.1,22.3,8.4,1013.0,1015.1
0.0,33.0,47.0,7.0,1.0,0,21.8,22.3,10.3,1016.2,1014.4
0.0,33.0,48.0,6.0,1.0,0,22.3,23.8,11.2,1014.8,1012.4
0.0,43.0,60.0,7.0,2.0,0,22.5,24.5,9.9,1011.5,1012.3
0.0,48.0,48.0,7.0,0.0,0,21.6,22.2,7.5,1016.4,1015.1
0.0,43.0,56.0,7.0,2.0,0,23.8,26.1,9.0,1010.5,1008.7
0.0,48.0,45.0,7.0,2.0,0,21.6,23.5,7.5,1014.8,1015.9
0.0,50.0,35.0,0.0,1.0,0,31.5,36.2,13.1,1016.0,1011.1
0.0,81.0,24.0,1.0,4.0,0,36.2,37.2,7.2,1009.6,1006.4
1.4,39.0,45.0,7.0,2.0,1,22.7,24.9,11.0,1019.0,1016.3
0.0,52.0,28.0,3.0,7.0,0,33.6,35.2,12.0,1015.6,1012.2
0.0,43.0,25.0,3.0,6.0,0,33.4,34.8,12.1,1013.9,1009.4
0.0,63.0,83.0,7.0,7.0,0,22.8,30.8,0.7,1008.9,1008.7
15.0,43.0,69.0,8.0,7.0,1,19.2,20.9,1.6,1014.6,1016.5
2.0,39.0,48.0,2.0,6.0,1,25.7,26.5,11.3,1021.4,1019.8
0.0,31.0,40.0,0.0,1.0,0,30.7,33.2,13.0,1022.1,1018.9
0.0,44.0,41.0,1.0,1.0,0,31.8,35.3,12.8,1020.9,1018.6
0.0,54.0,53.0,2.0,5.0,0,29.5,32.1,8.8,1019.5,1017.8
0.0,59.0,50.0,6.0,7.0,0,28.3,32.7,3.8,1018.5,1015.4
0.0,72.0,64.0,6.0,7.0,0,29.1,31.4,4.5,1014.4,1009.0
35.2,37.0,66.0,8.0,7.0,1,21.1,22.8,0.4,1011.1,1012.6
0.0,31.0,76.0,8.0,7.0,0,20.8,21.3,0.1,1011.9,1010.4
9.2,43.0,63.0,7.0,4.0,1,25.0,28.3,7.5,1008.9,1006.8
0.0,57.0,45.0,7.0,6.0,0,26.1,27.3,7.4,1013.2,1013.9
0.0,39.0,44.0,1.0,0.0,0,25.5,27.3,12.7,1017.5,1015.7
0.0,41.0,48.0,6.0,3.0,0,25.1,25.9,10.8,1017.4,1018.1
0.0,33.0,57.0,7.0,0.0,0,23.1,24.1,11.7,1023.6,1022.0
0.0,74.0,24.0,1.0,1.0,0,30.7,32.8,12.1,1022.0,1018.1
0.0,74.0,24.0,1.0,7.0,0,33.1,34.3,10.1,1015.2,1010.8
0.0,57.0,46.0,6.0,4.0,0,26.8,28.6,10.4,1011.1,1009.1
0.0,74.0,35.0,7.0,5.0,0,27.4,29.6,9.3,1012.2,1008.9
0.0,43.0,48.0,6.0,5.0,0,21.9,23.6,11.8,1021.0,1021.1
0.0,41.0,49.0,3.0,1.0,0,22.5,23.3,12.5,1023.2,1022.4
0.0,31.0,50.0,1.0,1.0,0,23.3,25.1,12.2,1026.4,1024.2
0.0,59.0,22.0,2.0,2.0,0,32.0,33.4,11.7,1022.4,1017.9
0.0,50.0,71.0,7.0,8.0,0,19.8,22.6,1.6,1017.4,1019.6
0.0,52.0,43.0,7.0,6.0,0,19.8,20.7,5.2,1021.8,1022.1
0.4,54.0,48.0,3.0,7.0,0,20.5,21.4,8.5,1024.3,1022.2
0.0,41.0,48.0,7.0,3.0,0,22.1,22.4,10.3,1022.6,1020.2
0.0,26.0,43.0,7.0,0.0,0,26.7,27.7,10.5,1019.9,1015.6
0.0,48.0,27.0,4.0,7.0,0,30.6,31.3,5.5,1012.7,1008.7
1.0,48.0,57.0,7.0,7.0,0,26.2,26.7,1.5,1006.6,1004.2
1.2,102.0,96.0,7.0,8.0,1,18.2,26.8,5.7,1009.6,1010.2
39.2,50.0,47.0,8.0,7.0,1,26.9,27.3,3.7,1013.8,1008.5
27.2,67.0,60.0,6.0,7.0,1,20.3,22.5,6.4,1006.3,1004.3
7.0,57.0,36.0,3.0,6.0,1,19.9,21.2,7.3,1013.4,1016.8
0.0,44.0,44.0,7.0,5.0,0,19.3,20.4,4.6,1026.5,1028.4
0.2,41.0,47.0,2.0,2.0,0,21.3,22.2,11.6,1034.1,1033.5
0.0,31.0,40.0,2.0,3.0,0,24.9,26.4,11.4,1037.2,1034.6
0.0,39.0,35.0,1.0,1.0,0,27.1,28.3,11.6,1035.2,1031.5
0.0,39.0,30.0,2.0,1.0,0,27.8,28.8,11.5,1029.5,1025.4
0.0,33.0,26.0,0.0,2.0,0,29.4,30.4,10.5,1024.2,1021.0
0.0,43.0,25.0,1.0,2.0,0,30.9,32.2,11.0,1021.6,1019.6
0.0,56.0,32.0,3.0,7.0,0,30.3,33.0,7.8,1022.2,1021.2
0.0,41.0,27.0,7.0,7.0,0,30.9,31.9,2.2,1023.1,1019.8
0.0,43.0,49.0,7.0,7.0,0,27.3,28.4,4.8,1016.5,1015.8
0.2,31.0,48.0,7.0,5.0,0,24.5,26.7,8.4,1020.7,1019.3
0.0,54.0,40.0,7.0,6.0,0,22.7,24.7,8.2,1019.6,1019.8
0.0,33.0,41.0,3.0,1.0,0,21.1,22.5,11.0,1023.4,1022.0
