MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,WindDir9am
21.9,6.0,52.0,28.0,81.0,81.0,1,90.0
22.8,4.4,54.0,24.0,80.0,98.0,1,90.0
22.0,102.0,61.0,17.0,100.0,80.0,1,337.5
22.7,1.4,31.0,13.0,78.0,77.0,1,315.0
23.2,0.0,31.0,13.0,85.0,99.0,0,180.0
21.5,1.0,46.0,22.0,74.0,71.0,0,180.0
20.6,0.2,31.0,22.0,64.0,68.0,0,157.5
20.4,0.0,28.0,17.0,62.0,64.0,0,180.0
19.6,0.0,26.0,11.0,65.0,61.0,0,157.5
19.8,0.0,22.0,11.0,67.0,62.0,0,157.5
20.8,0.0,33.0,13.0,65.0,64.0,0,315.0
21.6,0.0,52.0,20.0,63.0,94.0,0,315.0
20.7,16.2,59.0,33.0,61.0,59.0,1,180.0
19.1,0.0,50.0,28.0,57.0,68.0,0,180.0
20.1,0.6,37.0,24.0,60.0,56.0,0,180.0
18.6,0.0,26.0,19.0,59.0,58.0,0,180.0
18.8,0.0,41.0,19.0,60.0,60.0,0,315.0
21.6,0.0,46.0,15.0,62.0,37.0,0,315.0
22.4,0.0,41.0,33.0,67.0,78.0,0,180.0
20.6,2.8,65.0,39.0,73.0,69.0,1,180.0
19.2,1.0,54.0,33.0,63.0,62.0,0,180.0
15.7,0.0,44.0,15.0,54.0,42.0,0,202.5
16.2,0.0,33.0,15.0,45.0,51.0,0,180.0
16.5,0.0,24.0,11.0,58.0,58.0,0,157.5
16.7,0.0,28.0,7.0,49.0,47.0,0,270.0
16.9,0.0,30.0,7.0,51.0,55.0,0,292.5
17.4,0.0,35.0,9.0,65.0,48.0,0,315.0
17.4,0.0,30.0,15.0,55.0,53.0,0,315.0
17.2,0.0,31.0,11.0,60.0,53.0,0,315.0
17.3,0.0,30.0,13.0,64.0,54.0,0,315.0
18.2,0.0,39.0,7.0,68.0,67.0,0,202.5
18.0,0.0,37.0,13.0,61.0,62.0,0,180.0
19.5,0.0,52.0,9.0,73.0,61.0,0,270.0
17.9,37.6,61.0,9.0,100.0,69.0,1,202.5
18.1,5.4,33.0,20.0,69.0,51.0,1,180.0
15.5,0.2,30.0,13.0,61.0,50.0,0,315.0
18.1,5.0,41.0,19.349666666666668,83.0,74.0,1,157.5
18.2,5.6,42.4763698630137,9.0,97.0,80.0,1,292.5
15.0,3.7693959731543623,46.0,19.349666666666668,57.0,32.0,0,157.5
9.7,0.0,63.0,35.0,40.0,33.0,0,292.5
10.8,0.0,31.0,13.0,45.0,31.0,0,315.0
13.4,0.0,42.4763698630137,19.349666666666668,54.0,55.0,0,157.5
15.8,0.0,42.4763698630137,15.0,55.0,56.0,0,180.0
16.8,0.0,42.4763698630137,33.0,60.0,65.0,0,180.0
16.2,0.6,42.4763698630137,19.349666666666668,55.0,60.0,0,157.5
16.5,4.2,42.4763698630137,19.349666666666668,68.0,67.0,1,157.5
15.6,0.0,42.4763698630137,19.349666666666668,75.0,57.0,0,157.5
16.1,0.0,42.4763698630137,19.349666666666668,61.0,65.0,0,157.5
17.8,0.0,42.4763698630137,19.349666666666668,56.0,53.0,0,157.5
17.3,2.2,42.4763698630137,19.349666666666668,82.0,87.0,1,157.5
16.2,8.8,52.0,22.0,77.0,49.0,1,180.0
16.4,2.4,52.0,20.0,76.0,64.0,1,180.0
18.3,5.4,52.0,33.0,59.0,60.0,1,112.5
18.2,1.2,46.0,15.0,81.0,56.0,1,180.0
17.8,0.2,35.0,11.0,59.0,55.0,0,202.5
15.9,0.0,22.0,11.0,74.0,67.0,0,180.0
16.1,0.0,37.0,13.0,62.0,74.0,0,180.0
17.3,0.6,26.0,15.0,91.0,68.0,0,180.0
17.6,0.0,31.0,0.0,76.0,69.0,0,157.5
17.4,0.0,42.4763698630137,15.0,74.0,59.0,0,315.0
15.6,0.0,22.0,7.0,49.0,62.0,0,292.5
13.8,0.0,15.0,6.0,61.0,64.0,0,180.0
16.6,0.0,31.0,0.0,82.0,58.0,0,157.5
17.1,0.0,33.0,13.0,74.0,63.0,0,315.0
17.4,0.0,37.0,6.0,74.0,66.0,0,157.5
18.5,0.0,39.0,17.0,62.0,63.0,0,180.0
17.0,3.6,39.0,13.0,88.0,93.0,1,202.5
16.3,12.0,17.0,11.0,91.0,67.0,1,202.5
15.1,0.2,30.0,7.0,74.0,67.0,0,315.0
16.8,0.0,26.0,9.0,77.0,78.0,0,135.0
15.7,0.0,31.0,7.0,81.0,60.0,0,157.5
14.3,0.0,50.0,9.0,66.0,63.0,0,270.0
15.6,0.0,39.0,17.0,67.0,64.0,0,180.0
15.6,0.0,43.0,15.0,54.0,50.0,0,202.5
15.3,0.0,54.0,26.0,59.0,57.0,0,180.0
16.1,0.0,56.0,31.0,61.0,60.0,0,180.0
15.4,0.0,65.0,22.0,59.0,58.0,0,202.5
15.5,0.0,57.0,31.0,58.0,54.0,0,180.0
15.3,0.0,44.0,24.0,59.0,50.0,0,180.0
15.8,4.4,30.0,7.0,95.0,94.0,1,270.0
16.1,2.0,43.0,11.0,87.0,73.0,1,315.0
12.7,0.2,37.0,13.0,48.0,35.0,0,292.5
10.7,0.0,19.0,9.0,60.0,46.0,0,315.0
10.5,0.0,22.0,11.0,62.0,44.0,0,315.0
12.6,0.0,52.0,11.0,48.0,48.0,0,225.0
16.2,0.2,44.0,19.0,84.0,69.0,0,180.0
16.7,3.7693959731543623,26.0,11.0,80.0,67.0,0,315.0
14.9,0.0,28.0,13.0,71.0,39.0,0,315.0
15.0,0.4,52.0,13.0,79.0,35.0,0,292.5
11.9,0.8,30.0,9.0,67.0,55.0,0,292.5
14.2,0.0,43.0,30.0,56.0,33.0,0,315.0
13.9,0.2,41.0,13.0,42.0,30.0,0,270.0
10.5,0.0,28.0,9.0,49.0,37.0,0,315.0
6.9,0.0,30.0,11.0,52.0,40.0,0,315.0
14.4,0.0,52.0,15.0,69.0,57.0,0,315.0
11.9,4.4,61.0,19.0,43.0,30.0,1,292.5
7.9,0.0,48.0,13.0,53.0,28.0,0,337.5
7.7,0.0,42.4763698630137,9.0,37.0,39.0,0,292.5
9.8,3.7693959731543623,31.0,13.0,47.0,50.0,0,292.5
11.2,0.0,33.0,7.0,70.0,57.0,0,292.5
11.9,0.0,26.0,9.0,64.0,57.0,0,270.0
14.2,1.2,31.0,0.0,74.0,38.0,1,157.5
11.4,0.0,33.0,17.0,34.0,30.0,0,270.0
8.0,0.0,31.0,11.0,41.0,34.0,0,292.5
8.3,0.0,26.0,13.0,54.0,25.0,0,292.5
8.2,0.0,37.0,15.0,55.0,40.0,0,315.0
12.8,0.0,54.0,13.0,38.0,22.0,0,337.5
8.8,0.0,41.0,11.0,34.0,23.0,0,315.0
6.9,0.0,28.0,13.0,45.0,21.0,0,315.0
7.7,0.0,54.0,19.0,42.0,43.0,0,202.5
11.6,0.0,46.0,22.0,61.0,56.0,0,180.0
13.5,0.0,39.0,11.0,71.0,65.0,0,202.5
12.9,1.2,35.0,13.0,87.0,67.0,1,315.0
10.9,0.2,39.0,13.0,65.0,25.0,0,315.0
10.1,0.0,61.0,20.0,35.0,21.0,0,292.5
9.3,0.0,42.4763698630137,15.0,37.0,42.0,0,292.5
10.0,0.0,37.0,11.0,44.0,39.0,0,202.5
12.3,3.7693959731543623,42.4763698630137,26.0,72.0,59.0,0,180.0
11.4,0.0,39.0,6.0,62.0,71.0,0,225.0
9.8,5.0,52.0,11.0,72.0,64.0,1,225.0
13.3,0.2,24.0,13.0,65.0,58.0,0,180.0
13.0,0.0,33.0,11.0,70.0,66.0,0,315.0
14.7,0.0,26.0,11.0,79.0,65.0,0,315.0
13.7,0.8,33.0,6.0,69.0,53.0,0,225.0
11.6,0.0,37.0,11.0,61.0,31.0,0,315.0
11.2,0.0,28.0,20.0,42.0,45.0,0,315.0
7.0,0.0,24.0,13.0,52.0,46.0,0,292.5
9.3,0.2,37.0,11.0,66.0,57.0,0,337.5
13.8,0.0,39.0,11.0,66.0,52.0,0,337.5
11.4,0.0,57.0,11.0,28.0,39.0,0,202.5
12.4,0.0,50.0,28.0,58.0,61.0,0,180.0
13.6,4.2,54.0,20.0,79.0,64.0,1,180.0
12.3,3.7693959731543623,42.4763698630137,30.0,66.0,55.0,0,180.0
11.8,0.2,37.0,28.0,60.0,61.0,0,180.0
11.2,0.0,24.0,9.0,62.0,53.0,0,315.0
11.6,0.0,42.4763698630137,9.0,60.0,61.0,0,202.5
13.4,0.0,37.0,20.0,64.0,67.0,0,180.0
12.5,0.0,35.0,9.0,58.0,57.0,0,292.5
11.1,0.0,44.0,6.0,60.0,54.0,0,180.0
13.3,0.0,54.0,35.0,62.0,61.0,0,157.5
13.7,0.0,50.0,26.0,52.0,56.0,0,180.0
13.1,0.0,50.0,33.0,60.0,62.0,0,180.0
13.3,0.0,50.0,30.0,64.0,61.0,0,157.5
14.2,1.8,54.0,26.0,86.0,99.0,1,157.5
16.0,85.6,54.0,13.0,84.0,25.0,1,337.5
12.5,0.0,67.0,41.0,46.0,42.0,0,292.5
14.1,0.0,41.0,19.0,41.0,49.0,0,270.0
11.8,0.0,57.0,15.0,47.0,57.0,0,202.5
14.4,0.0,69.0,39.0,60.0,69.0,0,180.0
14.6,2.6,56.0,30.0,99.0,99.0,1,157.5
14.4,47.4,70.0,46.0,99.0,83.0,1,157.5
14.5,21.2,56.0,30.0,88.0,61.0,1,180.0
15.5,0.2,56.0,31.0,62.0,59.0,0,180.0
12.3,0.0,50.0,35.0,62.0,65.0,0,180.0
11.8,0.0,48.0,7.0,61.0,57.0,0,315.0
12.0,9.8,74.0,31.0,80.0,54.0,1,180.0
12.0,0.0,44.0,24.0,47.0,56.0,0,180.0
10.6,0.0,39.0,13.0,46.0,57.0,0,292.5
13.4,0.0,37.0,13.0,50.0,64.0,0,157.5
14.8,0.0,43.0,9.0,65.0,66.0,0,0.0
16.1,0.0,52.0,13.0,69.0,53.0,0,337.5
12.4,0.0,54.0,20.0,33.0,21.0,0,247.5
10.3,0.0,28.0,13.0,31.0,40.0,0,315.0
10.6,0.0,54.0,17.0,47.0,57.0,0,180.0
12.6,0.0,57.0,30.0,49.0,56.0,0,180.0
15.0,0.2,56.0,22.0,64.0,70.0,0,180.0
14.6,2.2,59.0,24.0,82.0,84.0,1,180.0
13.3,1.6,42.4763698630137,17.0,76.0,63.0,1,157.5
15.4,0.0,42.4763698630137,31.0,69.0,56.0,0,315.0
11.9,0.0,42.4763698630137,6.0,49.0,64.0,0,315.0
14.5,0.0,42.4763698630137,17.0,69.0,66.0,0,157.5
17.5,0.0,41.0,15.0,63.0,67.0,0,157.5
14.3,0.6,26.0,9.0,69.0,59.0,0,157.5
14.2,0.2,43.0,15.0,57.0,69.0,0,315.0
15.0,3.8,42.4763698630137,17.0,69.0,72.0,1,337.5
16.7,3.7693959731543623,44.0,20.0,37.0,19.0,0,270.0
11.8,0.0,28.0,9.0,34.0,41.0,0,135.0
12.8,0.0,35.0,15.0,50.0,50.0,0,157.5
14.8,6.4,48.0,35.0,74.0,57.0,1,157.5
13.8,0.2,59.0,35.0,56.0,59.0,0,157.5
15.1,1.8,56.0,37.0,67.0,61.0,1,135.0
15.5,24.2,43.0,30.0,67.0,55.0,1,157.5
15.2,0.8,30.0,11.0,83.0,57.0,0,180.0
17.3,0.2,41.0,26.0,60.0,68.0,0,337.5
15.7,5.2,50.0,13.0,59.0,67.0,1,157.5
15.5,0.4,70.0,7.0,59.0,78.0,0,180.0
14.8,17.0,31.0,17.0,64.0,58.0,1,157.5
14.6,0.2,39.0,15.0,53.0,59.0,0,337.5
15.2,0.0,46.0,19.0,55.0,66.0,0,337.5
17.3,0.0,76.0,19.0,53.0,69.0,0,337.5
17.1,0.0,56.0,19.0,54.0,49.0,0,180.0
14.2,0.0,41.0,19.0,55.0,66.0,0,315.0
19.5,0.0,35.0,20.0,64.0,60.0,0,45.0
16.1,0.0,39.0,26.0,56.0,65.0,0,315.0
15.3,0.0,35.0,19.0,55.0,62.0,0,0.0
15.1,0.0,43.0,26.0,47.0,64.0,0,337.5
18.9,0.0,54.0,22.0,65.0,70.0,0,180.0
18.6,0.0,50.0,33.0,63.0,60.0,0,157.5
16.5,0.0,26.0,11.0,54.0,52.0,0,180.0
18.4,0.0,33.0,9.0,61.0,61.0,0,315.0
17.7,0.0,31.0,11.0,60.0,58.0,0,67.5
17.1,0.0,54.0,22.0,56.0,65.0,0,337.5
17.7,1.0,61.0,28.0,63.0,25.0,0,315.0
12.6,0.0,41.0,24.0,30.0,52.0,0,292.5
13.8,0.0,30.0,19.0,59.0,64.0,0,157.5
15.1,0.0,57.0,20.0,50.0,67.0,0,315.0
16.9,0.0,54.0,31.0,55.0,62.0,0,180.0
15.9,0.0,39.0,20.0,49.0,49.0,0,157.5
14.8,0.0,41.0,17.0,50.0,52.0,0,45.0
18.1,0.6,61.0,41.0,59.0,63.0,0,180.0
16.2,0.0,43.0,19.0,61.0,49.0,0,157.5
15.3,0.0,35.0,11.0,50.0,51.0,0,45.0
17.5,0.0,35.0,15.0,52.0,55.0,0,22.5
18.3,0.0,50.0,26.0,53.0,63.0,0,337.5
19.0,0.0,50.0,26.0,64.0,71.0,0,22.5
20.8,0.0,46.0,24.0,61.0,72.0,0,0.0
22.7,0.0,42.4763698630137,52.0,64.0,65.0,0,135.0
17.1,0.0,56.0,22.0,61.0,64.0,0,157.5
17.6,0.0,26.0,13.0,59.0,67.0,0,157.5
19.6,0.0,39.0,17.0,62.0,71.0,0,22.5
21.9,3.7693959731543623,42.4763698630137,24.0,62.0,70.0,0,337.5
21.7,0.0,54.0,33.0,64.0,68.0,0,157.5
19.5,0.0,39.0,26.0,65.0,59.0,0,157.5
19.9,0.0,35.0,22.0,52.0,49.0,0,112.5
18.6,0.0,37.0,13.0,46.0,51.0,0,45.0
18.1,0.2,50.0,19.0,55.0,66.0,0,0.0
19.1,4.2,46.0,17.0,75.0,72.0,1,157.5
19.6,0.0,41.0,22.0,57.0,55.0,0,157.5
17.1,0.0,28.0,9.0,51.0,52.0,0,135.0
19.2,0.0,39.0,19.0,51.0,61.0,0,22.5
19.0,0.0,33.0,19.0,54.0,62.0,0,337.5
20.6,0.4,41.0,33.0,70.0,69.0,0,157.5
20.4,0.0,33.0,17.0,90.0,76.0,0,157.5
21.3,0.8,48.0,19.0,56.0,70.0,0,0.0
21.6,0.0,39.0,26.0,48.0,72.0,0,0.0
21.0,0.0,41.0,17.0,72.0,75.0,0,22.5
20.0,0.0,42.4763698630137,26.0,65.0,63.0,0,157.5
20.1,0.6,28.0,13.0,77.0,76.0,0,157.5
22.3,1.6,35.0,15.0,91.0,91.0,1,157.5
20.0,2.4,37.0,11.0,74.0,70.0,1,0.0
21.9,0.2,46.0,22.0,74.0,76.0,0,0.0
21.5,0.2,41.0,22.0,69.0,76.0,0,22.5
21.0,0.0,39.0,26.0,68.0,69.0,0,22.5
20.8,0.0,41.0,24.0,51.0,70.0,0,0.0
21.3,0.0,39.0,22.0,42.0,66.0,0,0.0
20.2,0.0,24.0,9.0,72.0,68.0,0,135.0
20.2,0.0,46.0,13.0,71.0,72.0,0,135.0
19.6,12.6,46.0,35.0,83.0,61.0,1,135.0
18.7,1.4,33.0,17.0,56.0,52.0,1,135.0
17.4,0.0,28.0,9.0,50.0,54.0,0,202.5
19.2,0.0,35.0,19.0,50.0,55.0,0,45.0
21.7,0.0,28.0,17.0,58.0,56.0,0,22.5
19.8,0.0,35.0,11.0,60.0,67.0,0,22.5
21.3,0.0,35.0,20.0,67.0,65.0,0,22.5
21.2,0.0,42.4763698630137,17.0,59.0,76.0,0,0.0
20.5,3.2,56.0,17.0,89.0,94.0,1,337.5
20.8,9.6,43.0,9.0,83.0,77.0,1,22.5
21.3,5.6,54.0,19.0,94.0,100.0,1,0.0
19.3,36.0,80.0,17.0,75.0,76.0,1,337.5
19.5,43.0,19.0,11.0,76.0,76.0,1,315.0
21.2,0.0,48.0,19.0,78.0,97.0,0,45.0
19.4,17.0,70.0,26.0,81.0,70.0,1,157.5
19.0,0.0,63.0,33.0,66.0,71.0,0,180.0
19.4,0.0,59.0,37.0,69.0,60.0,0,157.5
17.9,0.0,43.0,20.0,50.0,52.0,0,157.5
18.8,0.0,39.0,13.0,53.0,64.0,0,90.0
22.6,0.8,44.0,11.0,74.0,65.0,0,22.5
23.9,0.0,61.0,11.0,77.0,79.0,0,0.0
20.3,15.2,48.0,17.0,66.0,71.0,1,315.0
22.0,0.2,44.0,24.0,60.0,57.0,0,135.0
22.8,0.0,33.0,13.0,58.0,59.0,0,90.0
22.1,0.0,37.0,20.0,51.0,53.0,0,135.0
20.0,0.0,26.0,15.0,55.0,54.0,0,135.0
21.6,0.0,42.4763698630137,11.0,57.0,59.0,0,0.0
23.6,0.0,33.0,11.0,67.0,55.0,0,22.5
23.1,0.2,41.0,13.0,68.0,65.0,0,0.0
20.7,35.4,46.0,17.0,100.0,85.0,1,202.5
20.1,25.0,24.0,11.0,100.0,86.0,1,202.5
21.7,4.6,35.0,6.0,93.0,80.0,1,315.0
23.1,0.0,33.0,22.0,66.0,73.0,0,337.5
23.5,0.2,39.0,19.0,77.0,71.0,0,135.0
21.4,47.2,43.0,11.0,79.0,70.0,1,180.0
24.6,0.0,33.0,20.0,72.0,70.0,0,67.5
24.0,0.0,35.0,22.0,73.0,62.0,0,90.0
22.4,0.2,33.0,17.0,65.0,58.0,0,112.5
21.6,7.2,48.0,20.0,86.0,72.0,1,135.0
22.8,7.0,54.0,31.0,64.0,63.0,1,135.0
21.1,4.2,52.0,37.0,93.0,76.0,1,112.5
20.6,3.8,39.0,24.0,74.0,83.0,1,157.5
20.7,2.0,42.4763698630137,15.0,69.0,67.0,1,135.0
22.7,0.6,42.4763698630137,19.349666666666668,64.0,60.0,0,157.5
23.4,3.7693959731543623,48.0,9.0,84.0,90.0,0,90.0
21.9,42.4,41.0,15.0,83.0,85.0,1,202.5
22.9,2.0,41.0,17.0,83.0,85.0,1,157.5
23.1,2.6,39.0,15.0,78.0,71.0,1,337.5
24.7,0.4,48.0,24.0,68.0,60.0,0,315.0
22.4,0.0,31.0,17.0,65.0,67.0,0,157.5
23.6,0.0,37.0,11.0,59.0,77.0,0,0.0
25.3,0.0,28.0,17.0,74.0,73.0,0,90.0
24.8,0.0,78.0,15.0,71.0,79.0,0,112.5
19.2,36.4,65.0,24.0,88.0,59.0,1,180.0
20.5,1.8,50.0,11.0,67.0,55.0,1,157.5
23.0,0.4,43.0,17.0,75.0,76.0,0,157.5
22.0,73.4,65.0,28.0,100.0,100.0,1,90.0
19.4,155.8,48.0,31.0,84.0,75.0,1,180.0
23.7,3.7693959731543623,42.4763698630137,26.0,67.0,75.0,0,315.0
22.5,0.0,46.0,19.0,70.0,81.0,0,157.5
25.3,0.0,42.4763698630137,19.349666666666668,69.0,67.0,0,157.5
20.9,0.8,61.0,30.0,77.0,63.0,0,180.0
21.0,0.0,48.0,35.0,55.0,62.0,0,180.0
19.9,0.0,41.0,6.0,55.0,57.0,0,202.5
21.4,0.0,76.0,19.0,59.0,66.0,0,315.0
18.8,18.2,35.0,6.0,72.0,64.0,1,292.5
20.9,14.2,57.0,9.0,100.0,76.0,1,202.5
21.3,1.2,70.0,31.0,67.0,65.0,1,180.0
20.6,7.2,65.0,35.0,64.0,63.0,1,157.5
21.0,0.0,61.0,37.0,60.0,60.0,0,180.0
20.5,5.2,65.0,41.0,68.0,53.0,1,180.0
20.2,1.2,54.0,26.0,73.0,56.0,1,180.0
20.1,0.2,20.0,13.0,64.0,63.0,0,202.5
20.8,0.0,54.0,20.0,62.0,60.0,0,157.5
20.9,8.0,70.0,35.0,85.0,67.0,1,135.0
20.7,3.7693959731543623,42.4763698630137,31.0,79.0,59.0,0,180.0
21.0,24.6,52.0,24.0,73.0,67.0,1,157.5
21.1,2.0,56.0,24.0,77.0,70.0,1,157.5
20.9,0.4,42.4763698630137,26.0,72.0,57.0,0,157.5
21.1,0.8,42.4763698630137,17.0,65.0,59.0,0,157.5
20.6,6.6,42.4763698630137,20.0,66.0,59.0,1,157.5
22.2,0.2,42.4763698630137,19.349666666666668,63.0,63.0,0,157.5
22.1,0.6,42.4763698630137,19.349666666666668,68.0,89.0,0,157.5
23.1,21.2,42.4763698630137,43.0,80.0,99.0,1,135.0
22.0,111.2,42.4763698630137,19.349666666666668,100.0,100.0,1,157.5
21.0,38.6,42.4763698630137,19.349666666666668,98.0,100.0,1,157.5
22.5,49.2,42.4763698630137,20.0,100.0,90.0,1,202.5
23.1,5.2,42.4763698630137,19.349666666666668,85.0,76.0,1,157.5
21.9,6.0,42.4763698630137,19.349666666666668,84.0,73.0,1,157.5
21.9,3.7693959731543623,48.0,30.0,76.0,66.0,0,157.5
20.9,0.0,24.0,15.0,68.0,60.0,0,157.5
22.8,0.0,28.0,19.0,76.0,67.0,0,315.0
21.5,23.2,44.0,13.0,79.0,74.0,1,157.5
22.2,0.2,42.4763698630137,11.0,69.0,64.0,0,270.0
23.1,0.0,42.4763698630137,19.349666666666668,68.0,65.0,0,157.5
22.3,0.2,42.4763698630137,19.349666666666668,64.0,58.0,0,157.5
21.2,3.7693959731543623,30.0,0.0,58.0,59.0,0,157.5
23.4,0.0,72.0,20.0,65.0,57.0,0,315.0
23.9,0.0,67.0,19.0,65.0,57.0,0,112.5
20.7,0.0,30.0,13.0,71.0,63.0,0,157.5
21.7,0.0,42.4763698630137,9.0,65.0,63.0,0,157.5
22.7,0.0,42.4763698630137,19.349666666666668,72.0,66.0,0,157.5
24.9,0.0,42.4763698630137,19.349666666666668,63.0,63.0,0,157.5
23.6,0.8,42.4763698630137,24.0,76.0,73.0,0,157.5
23.4,0.2,42.4763698630137,19.349666666666668,66.0,56.0,0,157.5
20.9,0.0,42.4763698630137,28.0,62.0,62.0,0,157.5
21.1,0.0,42.4763698630137,19.349666666666668,63.0,54.0,0,157.5
18.4,0.0,42.4763698630137,19.349666666666668,53.0,54.0,0,157.5
19.7,0.2,42.4763698630137,19.349666666666668,54.0,56.0,0,157.5
18.9,0.0,42.4763698630137,19.349666666666668,53.0,52.0,0,157.5
20.8,2.6,42.4763698630137,19.349666666666668,88.0,55.0,1,157.5
19.9,3.7693959731543623,42.4763698630137,19.349666666666668,59.0,64.0,0,157.5
23.7,0.0,42.4763698630137,7.0,75.0,68.0,0,22.5
25.5,0.0,42.4763698630137,19.349666666666668,79.0,99.0,0,157.5
21.7,46.4,42.4763698630137,19.349666666666668,90.0,74.0,1,157.5
20.2,22.4,42.4763698630137,20.0,84.0,68.0,1,157.5
20.6,0.2,42.4763698630137,19.349666666666668,68.0,63.0,0,157.5
23.4,0.0,33.0,20.0,70.0,70.0,0,315.0
24.4,5.4,37.0,4.0,89.0,73.0,1,0.0
24.2,3.7693959731543623,42.4763698630137,13.0,78.0,72.0,0,157.5
22.0,0.0,42.4763698630137,22.0,72.0,53.0,0,157.5
23.8,0.0,31.0,19.0,59.0,52.0,0,67.5
22.8,0.0,26.0,17.0,60.0,56.0,0,67.5
20.4,5.2,48.0,7.0,86.0,73.0,1,45.0
19.0,128.4,56.0,15.0,99.0,78.0,1,202.5
19.3,6.4,52.0,30.0,75.0,99.0,1,112.5
21.0,80.2,43.0,22.0,80.0,75.0,1,90.0
21.9,5.0,35.0,7.0,88.0,76.0,1,225.0
22.0,6.8,31.0,7.0,94.0,58.0,1,315.0
18.3,0.2,33.0,4.0,66.0,61.0,0,292.5
23.5,0.0,44.0,17.0,69.0,64.0,0,0.0
13.6,0.0,35.0,19.0,28.0,28.0,0,270.0
14.7,0.0,43.0,6.0,48.0,51.0,0,0.0
18.5,0.0,48.0,30.0,51.0,58.0,0,180.0
19.4,0.0,44.0,33.0,62.0,58.0,0,180.0
17.9,0.0,28.0,15.0,62.0,61.0,0,157.5
18.8,0.0,56.0,37.0,58.0,59.0,0,180.0
18.0,0.0,33.0,22.0,58.0,61.0,0,157.5
18.3,0.0,26.0,15.0,67.0,52.0,0,180.0
18.1,0.0,20.0,13.0,64.0,54.0,0,157.5
18.5,0.0,26.0,9.0,62.0,60.0,0,157.5
19.5,0.0,42.4763698630137,9.0,68.0,63.0,0,202.5
20.3,0.0,48.0,13.0,71.0,63.0,0,315.0
19.6,19.4,35.0,13.0,90.0,88.0,1,180.0
15.5,2.8,48.0,17.0,70.0,37.0,1,270.0
12.2,0.0,31.0,20.0,51.0,45.0,0,292.5
13.3,0.0,19.0,7.0,54.0,53.0,0,270.0
17.0,0.0,28.0,11.0,71.0,41.0,0,292.5
15.8,0.0,28.0,15.0,61.0,34.0,0,315.0
15.6,0.0,56.0,28.0,34.0,29.0,0,270.0
14.3,3.7693959731543623,42.4763698630137,13.0,52.0,46.0,0,315.0
16.1,0.0,48.0,26.0,51.0,54.0,0,180.0
16.4,3.8,50.0,26.0,88.0,62.0,1,157.5
16.5,50.6,42.4763698630137,30.0,78.0,96.0,1,135.0
16.7,3.7693959731543623,42.4763698630137,54.0,84.0,99.0,0,90.0
15.2,83.6,50.0,6.0,76.0,61.0,1,315.0
17.3,0.0,26.0,9.0,70.0,74.0,0,315.0
16.2,0.4,20.0,9.0,73.0,61.0,0,315.0
17.3,0.0,30.0,0.0,69.0,65.0,0,157.5
17.2,0.0,15.0,7.0,73.0,53.0,0,270.0
13.4,0.2,44.0,9.0,60.0,64.0,0,315.0
14.2,0.0,41.0,7.0,59.0,58.0,0,135.0
14.0,0.0,30.0,15.0,66.0,38.0,0,292.5
12.4,0.0,31.0,15.0,55.0,34.0,0,292.5
14.8,0.0,39.0,28.0,43.0,37.0,0,315.0
12.6,0.0,20.0,9.0,45.0,56.0,0,292.5
13.8,0.0,48.0,11.0,51.0,40.0,0,292.5
10.0,0.0,35.0,17.0,35.0,30.0,0,202.5
10.9,0.0,59.0,26.0,44.0,53.0,0,180.0
16.5,0.2,61.0,31.0,62.0,71.0,0,180.0
16.4,4.8,52.0,28.0,98.0,64.0,1,157.5
17.3,13.0,54.0,22.0,100.0,85.0,1,180.0
16.8,1.2,28.0,22.0,66.327495042961,62.98051519154558,1,157.5
16.5,0.0,26.0,13.0,66.327495042961,62.98051519154558,0,315.0
19.2,0.0,42.4763698630137,11.0,66.327495042961,62.98051519154558,0,337.5
16.0,3.7693959731543623,50.0,26.0,67.0,41.0,0,292.5
15.6,0.2,63.0,41.0,54.0,55.0,0,180.0
15.2,0.0,48.0,22.0,60.0,56.0,0,180.0
14.6,0.0,35.0,20.0,66.327495042961,62.98051519154558,0,180.0
14.5,0.0,33.0,15.0,66.327495042961,62.98051519154558,0,157.5
16.3,0.0,28.0,20.0,66.327495042961,62.98051519154558,0,135.0
14.9,0.0,19.0,9.0,66.327495042961,62.98051519154558,0,225.0
14.6,0.0,31.0,11.0,100.0,53.0,0,315.0
16.0,0.0,17.0,11.0,99.0,99.0,0,292.5
17.8,0.0,44.0,17.0,89.0,92.0,0,315.0
19.0,0.0,37.0,19.0,89.0,48.0,0,292.5
9.3,0.0,39.0,9.0,50.0,43.0,0,180.0
9.9,0.0,19.0,9.0,55.0,48.0,0,247.5
10.4,0.0,26.0,13.0,70.0,34.0,0,315.0
9.7,0.0,39.0,22.0,61.0,31.0,0,315.0
9.7,0.0,56.0,31.0,55.0,70.0,0,180.0
15.2,1.0,44.0,24.0,63.0,61.0,0,157.5
13.5,0.0,19.0,11.0,72.0,60.0,0,202.5
14.6,0.0,24.0,15.0,65.0,50.0,0,247.5
14.2,0.0,44.0,7.0,72.0,69.0,0,247.5
18.0,0.2,70.0,44.0,86.0,80.0,0,135.0
15.6,6.0,70.0,31.0,80.0,87.0,1,180.0
15.9,2.0,56.0,30.0,99.0,99.0,1,180.0
16.3,11.8,41.0,15.0,78.0,74.0,1,180.0
