MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
2.9,0.0,46.0,58.0,36.0,7.0,1.0,0,1019.4,7.5,1022.0
4.1,0.0,31.0,60.0,39.0,7.0,7.0,0,1020.4,1.4,1023.1
1.3,0.0,35.0,68.0,33.0,2.0,0.0,0,1021.1,9.6,1024.5
-1.4,0.0,31.0,55.0,23.0,0.0,0.0,0,1020.9,10.1,1025.3
-1.1,0.0,31.0,44.0,17.0,6.0,6.0,0,1020.5,5.5,1023.8
-0.9,0.0,24.0,42.0,15.0,1.0,1.0,0,1016.3,10.0,1021.0
5.8,0.0,26.0,26.0,17.0,3.0,3.0,0,1015.0,8.0,1019.0
6.6,0.0,37.0,23.0,15.0,7.0,7.0,0,1013.4,3.8,1018.0
11.3,0.0,31.0,32.0,30.0,5.0,2.0,0,1012.4,9.4,1014.4
7.2,0.0,37.0,48.0,22.0,2.0,7.0,0,1011.5,7.7,1015.2
5.1,0.0,33.0,47.0,22.0,1.0,0.0,0,1020.8,9.9,1022.6
0.4,0.0,35.0,45.0,26.0,0.0,1.0,0,1025.5,10.0,1028.6
0.7,0.0,33.0,61.0,27.0,0.0,0.0,0,1024.9,10.1,1028.7
-0.5,0.0,33.0,59.0,24.0,0.0,0.0,0,1021.3,10.1,1026.3
-1.4,0.0,30.0,35.0,14.0,0.0,0.0,0,1017.1,10.1,1022.4
5.1,0.0,46.0,18.0,4.0,1.0,1.0,0,1012.6,10.1,1016.9
2.9,0.0,43.0,60.0,22.0,1.0,0.0,0,1022.6,10.0,1024.3
-0.7,0.0,46.0,48.0,31.0,1.0,1.0,0,1026.3,9.9,1028.7
-3.4,0.0,50.0,55.0,24.0,3.0,1.0,0,1028.4,10.0,1031.4
-3.4,0.0,50.0,54.0,16.0,1.0,0.0,0,1026.7,10.2,1030.9
-3.4,0.0,44.0,56.0,24.0,1.0,1.0,0,1023.9,10.2,1028.0
-1.5,0.0,33.0,63.0,23.0,0.0,0.0,0,1020.1,10.1,1024.9
-1.3,0.0,17.0,43.0,11.0,1.0,1.0,0,1015.7,10.1,1020.7
1.9,0.0,31.0,23.0,22.0,0.0,0.0,0,1015.8,10.1,1019.1
1.3,0.0,30.0,53.0,29.0,1.0,1.0,0,1019.3,10.1,1022.1
0.0,0.0,43.0,49.0,29.0,0.0,0.0,0,1024.5,10.1,1027.0
-1.7,0.0,43.0,58.0,26.0,1.0,0.0,0,1024.2,10.1,1027.9
-4.9,0.0,48.0,20.0,25.0,0.0,0.0,0,1024.0,10.1,1027.0
-4.3,0.0,44.0,36.0,23.0,0.0,0.0,0,1025.3,9.9,1028.2
-4.0,0.0,54.0,29.0,27.0,0.0,0.0,0,1025.3,10.2,1028.9
-4.4,0.0,41.0,26.0,19.0,1.0,0.0,0,1021.6,10.2,1026.7
-5.2,0.0,33.0,17.0,16.0,0.0,0.0,0,1017.4,10.2,1022.5
-0.7,0.0,26.0,39.0,22.0,0.0,0.0,0,1014.1,10.2,1018.0
2.4,0.0,30.0,50.0,17.0,1.0,1.0,0,1013.0,10.2,1016.9
0.9,0.0,28.0,23.0,17.0,0.0,0.0,0,1014.1,10.2,1018.0
2.9,0.0,54.0,55.0,9.0,2.0,3.0,0,1009.4,8.5,1013.9
12.2,0.0,31.0,35.0,33.0,7.0,5.0,0,1012.3,5.8,1014.4
8.1,0.0,33.0,48.0,36.0,3.0,2.0,0,1015.7,9.9,1019.4
2.9,0.0,39.0,58.0,29.0,3.0,1.0,0,1019.4,9.8,1021.7
-1.4,0.0,44.0,53.0,23.0,0.0,0.0,0,1024.1,10.1,1027.1
-3.0,0.0,43.0,47.0,17.0,3.0,2.0,0,1020.9,10.2,1025.9
-2.3,0.0,31.0,23.0,13.0,0.0,0.0,0,1019.3,10.2,1022.5
-2.1,0.0,39.0,30.0,9.0,0.0,0.0,0,1021.6,10.2,1024.1
-1.0,0.0,46.0,33.0,25.0,0.0,0.0,0,1024.2,10.2,1027.2
-2.1,0.0,39.0,48.0,23.0,0.0,0.0,0,1026.0,9.581944444444444,1029.1
-1.9,0.0,43.0,57.0,20.0,0.0,0.0,0,1025.6,10.2,1029.4
-1.4,0.0,37.0,62.0,22.0,0.0,0.0,0,1021.6,10.1,1027.0
-1.9,0.0,33.0,48.0,20.0,1.0,1.0,0,1018.1,10.2,1023.7
0.1,0.0,26.0,42.0,16.0,0.0,0.0,0,1016.5,10.2,1020.9
2.9,0.0,37.0,31.0,14.0,0.0,0.0,0,1018.4,10.2,1020.1
2.2,0.0,31.0,43.0,27.0,0.0,0.0,0,1020.5,10.2,1024.0
1.3,0.0,39.0,56.0,28.0,1.0,1.0,0,1023.5,10.2,1026.8
0.8,0.0,41.0,53.0,28.0,2.0,1.0,0,1024.4,9.6,1028.9
-1.1,0.0,37.0,54.0,24.0,1.0,3.0,0,1024.3,10.2,1028.3
-0.3,0.0,48.0,54.0,30.0,1.0,1.0,0,1024.6,10.3,1028.5
-2.3,0.0,35.0,53.0,24.0,0.0,0.0,0,1023.5,10.3,1027.8
-3.6,0.0,31.0,31.0,20.0,0.0,0.0,0,1020.2,10.3,1024.9
-2.8,0.0,28.0,21.0,9.0,0.0,0.0,0,1017.5,10.3,1022.5
0.7,0.0,30.0,16.0,7.0,1.0,0.0,0,1017.5,10.4,1021.1
2.8,0.0,31.0,19.0,4.0,0.0,0.0,0,1017.0,10.5,1021.1
4.4,0.0,31.0,13.0,14.0,0.0,0.0,0,1019.0,10.5,1022.1
2.6,0.0,46.0,29.0,17.0,0.0,0.0,0,1021.7,10.5,1025.3
2.1,0.0,26.0,34.0,10.0,0.0,1.0,0,1019.7,10.6,1024.6
6.0,0.0,28.0,17.0,9.0,0.0,1.0,0,1018.5,10.6,1022.4
5.5,0.0,46.0,37.0,23.0,0.0,0.0,0,1023.2,10.7,1026.4
2.1,0.0,43.0,40.0,13.0,0.0,0.0,0,1026.2,10.7,1029.8
-1.7,0.0,41.0,41.0,19.0,0.0,0.0,0,1025.6,10.8,1030.2
-1.6,0.0,35.0,45.0,15.0,0.0,0.0,0,1023.1,10.8,1028.0
-1.4,0.0,30.0,37.0,10.0,0.0,0.0,0,1019.9,10.8,1025.2
0.3,0.0,33.0,14.0,6.0,4.0,2.0,0,1018.9,10.8,1022.5
3.7,0.0,31.0,20.0,7.0,1.0,0.0,0,1017.2,10.8,1021.6
4.9,0.0,35.0,14.0,14.0,0.0,1.0,0,1016.1,10.8,1020.2
6.7,0.0,37.0,25.0,17.0,1.0,1.0,0,1018.4,11.0,1022.7
1.7,0.0,35.0,49.0,28.0,6.0,7.0,0,1020.3,8.8,1023.5
-0.1,0.0,39.0,40.0,17.0,0.0,0.0,0,1019.5,11.0,1024.6
1.7,0.0,39.0,22.0,11.0,4.0,6.0,0,1014.4,9.1,1019.5
11.1,0.0,59.0,12.0,6.0,0.0,0.0,0,1010.5,11.0,1014.9
18.5,0.0,65.0,11.0,6.0,1.0,0.0,0,1007.5,11.0,1012.4
12.7,0.0,37.0,24.0,12.0,0.0,0.0,0,1016.6,11.0,1018.0
5.8,0.0,37.0,21.0,14.0,1.0,1.0,0,1020.4,11.1,1024.4
3.8,0.0,31.0,22.0,14.0,0.0,2.0,0,1017.7,11.2,1022.7
4.0,0.0,39.0,29.0,14.0,1.0,0.0,0,1019.1,11.1,1023.2
4.0,0.0,30.0,30.0,14.0,0.0,1.0,0,1017.1,11.1,1022.2
5.8,0.0,37.0,14.0,9.0,0.0,0.0,0,1015.1,11.2,1019.9
16.1,0.0,48.0,13.0,8.0,0.0,0.0,0,1013.8,11.2,1017.9
8.2,0.0,39.0,27.0,18.0,7.0,6.0,0,1018.1,7.4,1021.2
7.8,0.0,52.0,32.0,18.0,1.0,0.0,0,1020.9,11.2,1024.6
1.0,0.0,37.0,26.0,13.0,0.0,0.0,0,1017.1,11.3,1022.8
3.2,0.0,39.0,12.0,7.0,0.0,0.0,0,1016.6,11.4,1020.8
3.7,0.0,31.0,13.0,7.0,0.0,0.0,0,1014.5,11.3,1018.8
4.6,0.0,33.0,12.0,6.0,0.0,1.0,0,1011.4,11.2,1017.4
18.0,0.0,52.0,10.0,17.0,0.0,3.0,0,1011.6,10.8,1013.6
6.7,0.0,33.0,22.0,3.0,0.0,1.0,0,1011.6,11.3,1016.8
7.7,0.0,41.0,23.0,19.0,1.0,0.0,0,1020.3,11.3,1023.6
1.1,0.0,54.0,24.0,16.0,0.0,0.0,0,1021.8,11.4,1026.4
1.4,0.0,37.0,29.0,11.0,2.0,3.0,0,1019.4,11.4,1025.3
2.4,0.0,31.0,18.0,10.0,0.0,0.0,0,1018.0,11.4,1022.7
3.6,0.0,30.0,18.0,6.0,0.0,0.0,0,1017.2,11.5,1022.2
5.6,0.0,28.0,14.0,5.0,0.0,0.0,0,1015.0,11.5,1020.5
8.5,0.0,44.0,39.0,23.0,0.0,0.0,0,1019.0,9.581944444444444,1023.7
5.2,0.0,43.0,21.0,10.0,0.0,0.0,0,1018.5,11.3,1023.3
2.0,0.0,35.0,20.0,14.0,1.0,0.0,0,1017.6,11.4,1022.8
5.2,0.0,35.0,18.0,9.0,1.0,1.0,0,1016.4,11.2,1021.5
7.5,0.0,35.0,19.0,6.0,1.0,1.0,0,1012.6,11.4,1018.7
14.6,0.0,56.0,10.0,5.0,1.0,4.0,0,1008.5,10.5,1013.7
19.8,0.0,50.0,10.0,7.0,2.0,6.0,0,1008.8,10.8,1011.8
18.0,0.0,46.0,11.0,5.0,1.0,1.0,0,1009.0,11.1,1013.1
16.1,0.0,37.0,23.0,11.0,1.0,1.0,0,1012.4,11.0,1017.5
14.8,0.0,41.0,19.0,6.0,1.0,5.0,0,1009.2,9.3,1014.1
19.8,0.0,48.0,30.0,20.0,5.0,7.0,0,1013.5,9.0,1016.9
10.4,0.0,39.0,24.0,13.0,1.0,1.0,0,1013.7,11.3,1018.3
8.2,0.0,35.0,15.0,8.0,0.0,2.0,0,1011.7,11.1,1015.9
13.6,0.0,50.0,15.0,9.0,7.0,5.0,0,1010.5,3.7,1014.3
20.6,0.0,52.0,17.0,10.0,5.0,7.0,0,1007.6,6.9,1012.7
23.7,0.0,57.0,15.0,14.0,1.0,7.0,0,1008.3,9.6,1011.6
14.7,3.2,35.0,87.0,62.0,7.0,7.0,1,1019.4,2.8,1021.3
5.5,0.8,39.0,57.0,15.0,0.0,0.0,0,1020.7,11.7,1024.3
5.7,0.0,52.0,24.0,10.0,1.0,3.0,0,1021.4,11.1,1025.1
4.9,0.0,40.53128136500502,18.0,10.0,0.0,0.0,0,1020.0,11.6,1025.5
5.5,0.0,48.0,17.0,17.0,0.0,1.0,0,1014.8,11.6,1021.0
12.5,0.0,43.0,28.0,11.0,3.0,2.0,0,1011.2,11.4,1015.8
19.3,0.0,48.0,20.0,14.0,0.0,5.0,0,1010.8,10.9,1015.1
23.4,0.0,44.0,17.0,12.0,1.0,5.0,0,1010.3,7.7,1014.6
17.9,0.0,37.0,24.0,14.0,1.0,1.0,0,1012.3,11.5,1018.2
15.0,0.0,33.0,18.0,13.0,4.0,4.0,0,1008.0,10.5,1013.1
21.8,0.0,43.0,17.0,10.0,5.0,5.0,0,1005.2,8.7,1010.7
14.9,0.0,59.0,18.0,19.0,2.0,3.0,0,1013.7,9.8,1015.0
8.4,0.0,46.0,22.0,6.0,0.0,0.0,0,1018.4,11.9,1023.4
6.0,0.0,41.0,24.0,14.0,0.0,0.0,0,1019.8,11.8,1023.4
4.0,0.0,35.0,17.0,8.0,0.0,0.0,0,1017.3,11.9,1022.0
6.7,0.0,37.0,17.0,14.0,0.0,0.0,0,1016.2,11.9,1021.2
9.5,0.0,33.0,8.0,2.0,0.0,0.0,0,1014.8,12.2,1019.2
11.9,0.0,44.0,7.0,4.0,0.0,1.0,0,1011.1,11.8,1015.6
14.2,0.0,39.0,13.0,6.0,0.0,1.0,0,1010.5,11.7,1015.1
18.4,0.0,43.0,7.0,6.0,1.0,1.0,0,1010.2,11.5,1014.4
19.9,0.0,39.0,11.0,6.0,2.0,3.0,0,1009.7,11.4,1014.5
19.6,0.0,50.0,16.0,7.0,1.0,5.0,0,1009.9,10.3,1014.3
17.4,0.0,37.0,12.0,6.0,2.0,1.0,0,1010.3,12.0,1015.4
16.7,0.0,48.0,19.0,7.0,0.0,1.0,0,1009.9,12.1,1015.2
17.5,0.0,39.0,11.0,6.0,0.0,1.0,0,1007.4,12.3,1012.3
22.2,0.0,70.0,8.0,6.0,1.0,6.0,0,1005.8,10.2,1010.8
20.1,0.0,52.0,23.0,12.0,7.0,5.0,0,1011.5,10.6,1016.6
15.0,0.6,37.0,53.0,36.0,7.0,6.0,0,1014.5,2.8,1016.4
8.9,0.0,46.0,28.0,13.0,1.0,1.0,0,1013.8,12.4,1018.1
7.5,0.0,43.0,22.0,10.0,1.0,1.0,0,1013.0,12.7,1018.0
8.3,0.0,33.0,11.0,4.0,1.0,5.0,0,1010.5,11.3,1016.2
10.7,0.0,41.0,6.0,3.0,0.0,1.0,0,1009.7,12.8,1013.6
13.4,0.0,35.0,14.0,4.0,0.0,0.0,0,1007.9,12.8,1013.0
19.4,0.0,46.0,16.0,8.0,0.0,0.0,0,1009.0,12.4,1014.5
19.9,0.0,44.0,16.0,12.0,1.0,2.0,0,1008.5,12.3,1013.6
21.8,0.0,50.0,14.0,14.0,6.0,4.0,0,1006.3,9.7,1011.1
22.3,0.0,52.0,13.0,10.0,6.0,7.0,0,1004.8,7.5,1010.1
22.5,1.0,61.0,68.0,29.0,8.0,5.0,0,1006.1,3.6,1012.4
18.9,8.2,72.0,69.0,38.0,8.0,7.0,1,1007.3,6.7,1010.8
17.5,26.6,46.0,53.0,39.0,2.0,7.0,1,1005.0,11.2,1009.7
17.9,0.2,39.0,57.0,36.0,8.0,4.0,0,1009.0,4.0,1011.4
14.8,0.0,54.0,23.0,17.0,2.0,1.0,0,1014.3,12.9,1017.6
11.8,0.0,48.0,30.0,20.0,0.0,0.0,0,1013.7,12.9,1018.8
14.1,0.0,46.0,27.0,20.0,1.0,1.0,0,1011.5,13.0,1016.7
17.5,0.0,39.0,16.0,11.0,3.0,1.0,0,1012.1,13.0,1015.7
15.0,0.0,35.0,13.0,10.0,1.0,1.0,0,1011.8,13.0,1016.3
18.5,0.0,39.0,20.0,11.0,0.0,3.0,0,1009.8,12.4,1014.5
20.4,0.0,50.0,10.0,9.0,0.0,1.0,0,1006.7,13.0,1011.0
24.3,0.0,54.0,21.0,16.0,7.0,5.0,0,1006.0,7.9,1008.2
18.1,0.0,50.0,21.0,15.0,0.0,1.0,0,1007.4,12.7,1010.8
16.5,0.0,46.0,17.0,14.0,1.0,1.0,0,1008.3,12.9,1013.0
16.4,0.0,37.0,7.0,9.0,3.0,1.0,0,1008.2,12.1,1012.4
19.8,0.0,33.0,8.0,10.0,2.0,6.0,0,1008.6,11.3,1012.7
21.2,0.0,41.0,9.0,6.0,5.0,1.0,0,1009.5,9.8,1013.4
21.0,0.0,37.0,13.0,11.0,6.0,1.0,0,1009.1,8.1,1014.2
23.4,0.0,33.0,13.0,7.0,6.0,3.0,0,1007.6,8.2,1012.0
25.9,0.0,41.0,42.0,13.0,5.0,7.0,0,1007.7,8.1,1012.0
26.6,0.0,50.0,24.0,24.0,1.0,7.0,0,1008.5,7.4,1011.2
24.1,0.2,65.0,37.0,20.0,7.0,7.0,0,1006.6,5.1,1011.2
21.9,4.6,30.0,34.0,33.0,7.0,7.0,1,1008.4,4.0,1009.5
23.1,0.0,37.0,27.0,16.0,4.0,2.0,0,1005.2,11.5,1010.3
25.5,0.0,54.0,26.0,17.0,3.0,6.0,0,1003.4,8.8,1007.5
26.9,2.4,46.0,41.0,35.0,4.0,7.0,1,1005.8,6.5,1009.5
19.2,0.0,41.0,4.0,12.0,5.0,6.0,0,1006.8,11.6,1011.1
18.5,0.0,50.0,4.0,9.0,0.0,3.0,0,1006.4,13.0,1010.5
20.5,0.0,48.0,3.0,7.0,0.0,1.0,0,1003.8,13.0,1009.1
23.7,0.0,30.0,7.0,10.0,2.0,6.0,0,1000.6,8.3,1004.7
22.2,0.0,67.0,15.0,15.0,1.0,7.0,0,1004.1,8.2,1005.6
22.1,0.0,91.0,21.0,12.0,1.0,5.0,0,1006.7,11.8,1010.5
25.0,0.0,52.0,17.0,8.0,1.0,3.0,0,1005.2,12.9,1009.8
24.2,0.0,57.0,18.0,6.0,0.0,2.0,0,1002.2,13.0,1007.0
23.6,0.0,41.0,12.0,9.0,0.0,1.0,0,1000.3,13.0,1004.4
21.7,0.0,37.0,13.0,9.0,1.0,0.0,0,1000.0,13.2,1004.6
21.2,0.0,35.0,7.0,7.0,0.0,1.0,0,1000.2,13.1,1003.4
25.2,0.0,57.0,31.0,16.0,1.0,3.0,0,1002.3,11.1,1005.1
24.9,2.2,67.0,31.0,17.0,3.0,5.0,1,1003.7,7.8,1007.5
27.8,0.0,41.0,23.0,14.0,2.0,1.0,0,1005.8,11.9,1010.0
24.3,0.0,39.0,25.0,14.0,6.0,7.0,0,1006.3,11.2,1010.4
22.5,0.0,41.0,6.0,5.0,1.0,1.0,0,1002.8,13.2,1007.3
21.5,0.0,50.0,28.0,23.0,1.0,6.0,0,998.9,11.7,1002.0
28.3,0.0,61.0,39.0,52.0,7.0,7.0,0,1002.2,2.7,1004.2
20.5,21.0,56.0,79.0,35.0,7.0,3.0,1,1003.6,8.3,1007.6
21.9,0.0,46.0,35.0,21.0,1.0,3.0,0,1002.1,11.4,1006.5
25.4,0.0,41.0,33.0,23.0,0.0,4.0,0,1002.3,12.8,1006.1
26.5,0.0,50.0,23.0,15.0,1.0,6.0,0,1003.4,12.9,1006.2
23.1,0.0,48.0,9.0,12.0,1.0,1.0,0,1003.7,12.9,1007.8
20.6,0.0,37.0,14.0,11.0,0.0,0.0,0,1002.2,13.0,1006.9
22.4,0.0,48.0,24.0,16.0,1.0,1.0,0,1005.1,12.7,1007.6
24.3,0.0,46.0,17.0,10.0,6.0,1.0,0,1006.7,10.1,1011.1
17.6,0.0,44.0,19.0,11.0,1.0,1.0,0,1006.4,12.9,1011.1
15.3,0.0,50.0,15.0,10.0,0.0,1.0,0,1007.3,13.0,1010.6
15.1,0.0,43.0,38.0,18.0,1.0,1.0,0,1009.5,12.9,1013.7
15.0,0.0,39.0,19.0,11.0,1.0,2.0,0,1010.0,12.9,1013.8
14.9,0.0,48.0,13.0,6.0,0.0,0.0,0,1010.1,13.0,1013.6
19.7,2.0,33.0,80.0,44.0,7.0,7.0,1,1008.2,3.0,1010.8
20.2,0.0,35.0,22.0,15.0,4.0,6.0,0,1005.9,11.5,1010.7
17.3,0.0,43.0,41.0,19.0,1.0,1.0,0,1002.6,11.9,1006.6
18.7,0.0,39.0,38.0,21.0,1.0,1.0,0,1002.3,12.0,1006.2
21.7,0.0,43.0,40.0,21.0,3.0,3.0,0,1004.1,9.2,1007.1
20.2,0.0,41.0,38.0,17.0,1.0,3.0,0,1004.2,11.9,1008.0
20.4,0.0,43.0,32.0,15.0,1.0,1.0,0,1004.0,11.8,1007.9
23.1,0.0,37.0,40.0,19.0,1.0,6.0,0,1004.6,9.7,1008.5
23.4,0.0,48.0,36.0,26.0,6.0,7.0,0,1006.1,4.1,1009.4
24.3,0.0,57.0,29.0,18.0,1.0,4.0,0,1007.4,11.8,1011.3
19.9,0.0,48.0,28.0,16.0,0.0,1.0,0,1006.2,11.8,1010.4
18.9,0.0,37.0,23.0,18.0,0.0,1.0,0,1005.7,11.8,1009.6
19.8,0.0,44.0,22.0,21.0,0.0,1.0,0,1007.3,11.4,1010.6
19.2,0.0,37.0,24.0,21.0,7.0,1.0,0,1009.5,9.9,1013.2
14.2,0.0,31.0,25.0,12.0,0.0,0.0,0,1010.8,11.6,1015.0
15.2,0.0,41.0,23.0,14.0,0.0,0.0,0,1011.9,11.6,1016.1
19.3,0.0,46.0,26.0,18.0,0.0,0.0,0,1013.9,11.6,1018.2
16.1,0.0,35.0,29.0,18.0,0.0,0.0,0,1012.4,11.6,1016.8
13.1,0.0,43.0,14.0,13.0,0.0,1.0,0,1012.5,11.6,1016.2
12.5,0.0,33.0,14.0,7.0,0.0,0.0,0,1010.0,11.6,1015.2
17.3,0.0,37.0,10.0,12.0,1.0,2.0,0,1006.7,11.5,1011.0
18.9,0.0,33.0,27.0,13.0,1.0,6.0,0,1008.7,7.9,1012.6
23.4,0.0,46.0,26.0,20.0,2.0,5.0,0,1012.7,10.2,1016.5
20.4,0.0,50.0,15.0,17.0,5.0,4.0,0,1011.8,10.8,1017.2
22.1,0.0,56.0,15.0,16.0,7.0,6.0,0,1008.6,4.1,1014.3
20.3,3.6,39.0,50.0,18.0,7.0,6.0,1,1005.7,6.5,1011.4
24.5,0.0,70.0,31.0,21.0,6.0,7.0,0,1006.0,10.5,1010.0
18.2,19.6,37.0,86.0,72.0,7.0,8.0,1,1015.6,0.0,1017.7
15.0,0.0,35.0,82.0,42.0,7.0,7.0,0,1012.0,5.7,1016.9
16.2,0.0,54.0,45.0,33.0,7.0,7.0,0,1009.1,6.2,1013.2
14.5,0.0,39.0,64.0,47.0,7.0,4.0,0,1014.9,7.4,1017.5
13.0,0.0,39.0,51.0,22.0,2.0,2.0,0,1016.0,11.4,1018.9
11.6,0.0,44.0,39.0,20.0,5.0,3.0,0,1015.4,11.0,1019.9
10.7,0.0,41.0,33.0,17.0,4.0,7.0,0,1014.3,9.4,1018.9
12.0,0.0,41.0,31.0,15.0,7.0,7.0,0,1015.0,7.6,1019.3
19.0,0.0,30.0,41.0,44.0,8.0,8.0,0,1017.0,0.0,1019.9
17.2,0.8,48.0,62.0,26.0,7.0,7.0,0,1014.0,5.7,1018.7
16.4,0.0,43.0,31.0,16.0,1.0,5.0,0,1013.4,10.6,1017.3
13.5,0.0,50.0,36.0,19.0,1.0,5.0,0,1015.3,10.2,1019.4
13.1,0.0,50.0,34.0,20.0,1.0,5.0,0,1015.4,10.7,1019.9
11.6,0.0,56.0,25.0,14.0,0.0,2.0,0,1014.1,11.0,1018.7
10.7,0.0,59.0,24.0,14.0,0.0,1.0,0,1013.6,11.1,1017.6
11.3,0.0,46.0,30.0,13.0,0.0,2.0,0,1013.6,11.3,1018.1
12.7,0.0,33.0,30.0,17.0,1.0,3.0,0,1013.2,11.3,1017.5
13.5,0.0,31.0,21.0,15.0,1.0,1.0,0,1010.8,11.4,1015.5
14.4,0.0,31.0,27.0,16.0,6.0,2.0,0,1009.3,11.2,1013.1
13.9,0.0,31.0,47.0,29.0,1.0,2.0,0,1011.7,11.2,1015.9
13.2,0.0,33.0,27.0,21.0,1.0,1.0,0,1010.7,11.1,1015.3
12.4,0.0,30.0,26.0,14.0,0.0,1.0,0,1012.1,11.1,1016.0
13.1,0.0,37.0,26.0,16.0,0.0,1.0,0,1013.8,11.2,1017.6
12.5,0.0,30.0,27.0,15.0,0.0,1.0,0,1011.9,11.0,1016.2
20.2,0.0,57.0,19.0,11.0,5.0,3.0,0,1007.6,11.0,1011.1
15.2,0.0,33.0,34.0,20.0,5.0,3.0,0,1010.8,10.7,1013.7
13.1,0.0,44.0,38.0,31.0,6.0,7.0,0,1015.9,8.1,1018.1
10.6,0.0,41.0,29.0,18.0,1.0,3.0,0,1017.4,11.1,1021.5
9.8,0.0,43.0,31.0,18.0,0.0,0.0,0,1019.5,11.1,1023.2
7.6,0.0,39.0,33.0,14.0,1.0,3.0,0,1019.2,10.8,1023.6
6.4,0.0,30.0,22.0,13.0,7.0,7.0,0,1016.1,7.8,1020.7
9.0,0.0,26.0,22.0,18.0,6.0,4.0,0,1014.6,10.0,1019.1
10.0,0.0,33.0,20.0,10.0,3.0,1.0,0,1016.0,11.0,1019.7
8.9,0.0,43.0,18.0,7.0,0.0,1.0,0,1016.2,11.0,1020.5
8.0,0.0,35.0,15.0,4.0,1.0,1.0,0,1016.2,11.0,1019.4
9.6,0.0,44.0,15.0,14.0,0.0,1.0,0,1016.2,10.9,1020.3
10.0,0.0,37.0,28.0,19.0,2.0,0.0,0,1016.7,10.8,1021.0
12.1,0.0,37.0,24.0,14.0,0.0,0.0,0,1016.8,10.7,1021.2
12.7,0.0,37.0,27.0,18.0,1.0,6.0,0,1014.4,7.5,1018.6
14.2,0.0,28.0,28.0,15.0,1.0,5.0,0,1013.3,10.9,1017.5
11.1,0.0,35.0,28.0,12.0,1.0,5.0,0,1014.4,10.5,1018.0
10.9,0.0,48.0,26.0,16.0,1.0,1.0,0,1015.6,10.2,1019.7
12.0,0.0,35.0,40.0,28.0,7.0,7.0,0,1017.0,8.7,1019.9
14.6,0.0,33.0,48.0,30.0,3.0,6.0,0,1015.6,8.8,1020.3
18.2,0.0,61.0,37.0,28.0,7.0,7.0,0,1013.9,7.2,1018.1
14.0,11.0,44.0,94.0,95.0,8.0,8.0,1,1019.9,0.0,1021.4
12.8,11.6,39.0,83.0,69.0,8.0,8.0,1,1020.5,0.0,1023.3
8.2,0.0,57.0,58.0,52.0,7.0,8.0,0,1017.3,4.3,1021.0
10.7,0.0,19.0,67.0,74.0,8.0,8.0,0,1015.5,0.0,1018.7
6.7,5.6,33.0,100.0,42.0,8.0,1.0,1,1016.4,8.6,1019.0
6.9,0.0,31.0,83.0,43.0,7.0,8.0,0,1017.3,2.2,1019.4
7.6,0.0,35.0,75.0,37.0,1.0,1.0,0,1017.0,10.4,1020.8
7.9,0.0,30.0,61.0,29.0,2.0,1.0,0,1015.1,9.3,1020.3
14.5,0.0,31.0,48.0,35.0,6.0,7.0,0,1012.8,4.9,1016.7
17.3,0.0,59.0,48.0,93.0,7.0,8.0,0,1008.1,0.1,1011.6
12.0,15.2,35.0,72.0,50.0,3.0,5.0,1,1014.4,10.4,1015.7
11.3,0.0,39.0,74.0,45.0,7.0,5.0,0,1019.9,7.8,1022.9
8.2,0.0,43.0,63.0,43.0,7.0,1.0,0,1022.5,8.4,1026.0
4.5,0.0,41.0,76.0,26.0,1.0,1.0,0,1022.6,10.4,1026.5
3.0,0.0,39.0,63.0,25.0,2.0,0.0,0,1020.8,10.3,1025.6
2.6,0.0,43.0,68.0,28.0,6.0,2.0,0,1018.5,9.8,1023.2
4.8,0.0,26.0,63.0,26.0,0.0,0.0,0,1017.1,10.5,1021.4
7.4,0.0,26.0,61.0,23.0,1.0,2.0,0,1015.5,10.4,1019.9
9.1,0.0,30.0,40.0,23.0,1.0,2.0,0,1015.3,9.8,1018.9
15.5,0.0,31.0,44.0,26.0,7.0,3.0,0,1014.4,6.8,1018.5
14.3,0.0,35.0,71.0,47.0,7.0,1.0,0,1018.4,7.8,1020.0
10.4,0.0,39.0,73.0,55.0,8.0,8.0,0,1021.7,0.6,1024.9
10.7,0.0,39.0,69.0,36.0,8.0,1.0,0,1021.9,2.9,1025.7
4.3,0.0,35.0,63.0,33.0,6.0,7.0,0,1018.7,7.9,1023.0
10.4,0.0,24.0,47.0,35.0,7.0,7.0,0,1015.1,0.0,1019.7
11.8,0.2,26.0,75.0,35.0,7.0,7.0,0,1018.6,0.4,1021.5
10.9,2.6,28.0,88.0,81.0,8.0,8.0,1,1023.1,0.0,1025.6
10.6,0.4,31.0,82.0,50.0,8.0,7.0,0,1021.0,7.1,1026.2
9.2,0.0,30.0,70.0,41.0,7.0,1.0,0,1017.3,10.2,1021.9
8.3,0.0,28.0,77.0,40.0,0.0,1.0,0,1016.2,10.1,1020.1
8.7,0.0,41.0,65.0,26.0,1.0,4.0,0,1014.9,9.7,1017.6
5.9,0.0,31.0,57.0,34.0,1.0,1.0,0,1016.7,10.1,1021.2
6.8,0.0,28.0,64.0,37.0,1.0,1.0,0,1015.4,9.7,1019.2
3.1,0.0,35.0,66.0,37.0,1.0,1.0,0,1018.4,9.7,1021.4
