Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,41.0,17.0,56.0,21.0,0,22.7,25.8,1018.6,1014.1
0.0,41.0,7.0,49.0,15.0,0,28.5,30.7,1010.6,1006.1
0.0,65.0,41.0,64.0,26.0,0,21.0,22.0,1011.2,1014.0
0.0,28.0,13.0,56.0,21.0,0,22.1,24.7,1023.3,1019.6
0.0,54.0,24.0,32.0,10.0,0,33.0,34.5,1013.4,1007.7
2.2,54.0,28.0,64.0,29.0,1,24.1,25.0,1010.2,1010.0
0.0,43.0,24.0,59.0,38.0,0,23.1,26.1,1017.6,1017.2
0.0,28.0,13.0,63.0,24.0,0,28.6,31.4,1019.1,1014.7
0.0,39.0,20.0,36.0,14.0,0,34.1,36.4,1013.5,1009.7
0.0,46.0,24.0,51.0,19.0,0,33.7,35.1,1011.6,1010.1
0.0,41.0,19.0,42.0,8.0,0,37.8,39.6,1010.8,1007.1
0.0,39.0,17.0,34.0,48.0,0,24.9,25.2,1008.4,1008.5
0.4,57.0,35.0,76.0,44.0,0,30.4,32.6,1008.6,1004.5
11.0,70.0,41.0,87.0,40.0,1,33.9,36.1,997.4,999.1
0.2,41.0,7.0,56.0,43.0,0,27.4,30.9,1004.8,1002.3
10.6,52.0,33.0,69.0,39.0,1,26.0,26.9,1002.8,1002.8
0.0,39.0,22.0,64.0,37.0,0,25.5,27.9,1007.1,1005.5
0.0,48.0,24.0,75.0,48.0,0,23.5,24.8,1008.5,1008.7
0.0,46.0,26.0,71.0,36.0,0,24.7,26.3,1018.1,1017.0
0.0,39.0,20.0,58.0,20.0,0,27.7,30.6,1019.7,1016.1
0.0,33.0,9.0,51.0,22.0,0,33.7,35.0,1016.5,1013.3
0.0,41.0,7.0,40.0,22.0,0,35.4,37.8,1013.8,1010.8
0.0,35.0,13.0,44.0,16.0,0,37.2,38.8,1013.5,1011.0
0.0,41.0,17.0,26.0,16.0,0,38.4,40.5,1010.8,1005.2
0.0,41.0,24.0,48.0,24.0,0,32.7,33.2,1007.5,1007.5
0.0,35.0,7.0,70.0,63.0,0,21.1,28.2,1012.4,1011.4
0.4,43.0,24.0,75.0,32.0,0,30.7,32.5,1011.7,1008.8
0.0,43.0,26.0,66.0,42.0,0,25.0,28.4,1012.8,1011.5
0.0,24.0,6.0,65.0,15.0,0,31.5,34.3,1012.3,1007.9
0.0,63.0,30.0,37.0,90.0,0,20.2,28.4,998.6,1000.8
4.6,61.0,31.0,57.0,45.0,1,21.0,23.3,1011.1,1013.7
0.2,33.0,22.0,65.0,31.0,0,24.9,28.4,1019.4,1016.9
0.0,39.0,19.0,55.0,14.0,0,33.2,36.0,1015.0,1011.2
0.0,56.0,31.0,23.0,7.0,0,40.4,41.7,1008.8,1004.8
0.0,46.0,22.0,64.0,31.0,0,24.5,27.8,1014.3,1013.7
0.0,37.0,11.0,48.0,19.0,0,28.3,29.2,1012.0,1006.8
17.4,74.0,31.0,88.0,49.0,1,22.2,23.7,999.5,1004.4
0.0,37.0,11.0,69.0,30.0,0,25.5,28.3,1015.5,1013.6
0.0,31.0,9.0,58.0,18.0,0,31.3,34.0,1014.2,1010.8
0.0,57.0,31.0,31.0,16.0,0,36.1,38.1,1005.8,1002.4
0.6,48.0,24.0,64.0,32.0,0,24.4,26.4,1014.4,1015.7
0.0,43.0,19.0,67.0,19.0,0,25.3,28.1,1020.6,1017.7
0.0,39.0,17.0,68.0,39.0,0,25.9,28.7,1019.6,1017.2
0.0,28.0,6.0,73.0,20.0,0,29.8,32.2,1016.7,1013.6
0.0,41.0,20.0,52.0,23.0,0,31.8,33.4,1014.0,1013.4
0.0,39.0,22.0,56.0,12.0,0,34.2,36.4,1016.1,1012.9
0.0,50.0,31.0,19.0,54.0,0,30.0,30.2,1005.6,1007.4
0.0,39.0,19.0,67.0,31.0,0,24.1,27.0,1015.2,1013.9
0.0,35.0,13.0,62.0,38.0,0,21.5,22.2,1015.5,1013.9
0.0,39.0,20.0,72.0,33.0,0,25.3,26.9,1017.9,1015.7
0.0,26.0,15.0,80.0,24.0,0,27.7,30.6,1016.8,1013.6
0.0,54.0,28.0,51.0,14.0,0,36.0,36.7,1010.4,1007.0
0.4,54.0,39.0,81.0,53.0,0,28.3,29.6,1008.2,1006.4
18.4,41.0,17.0,88.0,77.0,1,17.4,18.9,1013.9,1015.3
0.2,39.0,17.0,71.0,29.0,0,26.4,30.0,1019.9,1017.0
0.0,43.0,13.0,68.0,30.0,0,38.2,39.8,1015.2,1011.3
0.0,59.0,41.0,41.0,15.0,0,43.1,43.5,1008.4,1005.9
0.0,35.0,17.0,64.0,26.0,0,38.6,40.7,1010.5,1007.4
0.0,50.0,26.0,61.0,35.0,0,29.9,32.2,1007.9,1007.9
0.0,61.0,39.0,85.0,29.0,0,21.2,22.5,1011.5,1012.0
0.2,46.0,28.0,67.0,45.0,0,22.6,24.6,1015.7,1015.3
0.0,33.0,13.0,70.0,29.0,0,24.4,27.8,1020.1,1017.1
0.0,57.0,30.0,47.0,15.0,0,33.3,34.8,1011.9,1007.3
0.0,48.0,24.0,73.0,43.0,0,24.6,28.0,1011.3,1009.1
0.0,52.0,30.0,67.0,48.0,0,20.9,25.0,1011.4,1010.2
0.0,50.0,22.0,67.0,43.0,0,18.0,20.7,1013.2,1012.8
0.0,61.0,28.0,89.0,48.0,0,18.4,21.3,1013.4,1010.9
0.0,39.0,22.0,70.0,33.0,0,20.3,22.8,1016.7,1015.4
0.0,30.0,13.0,63.0,21.0,0,25.5,28.0,1020.6,1017.6
0.0,69.0,37.0,29.0,10.0,0,34.7,36.3,1012.4,1007.5
0.0,41.0,15.0,73.0,45.0,0,23.8,26.2,1018.0,1018.8
0.0,44.0,22.0,68.0,32.0,0,24.0,26.4,1025.0,1023.0
0.0,48.0,24.0,73.0,30.0,0,23.3,25.3,1024.3,1021.3
0.0,28.0,9.0,82.0,23.0,0,29.0,31.2,1019.8,1017.4
0.0,35.0,13.0,44.0,21.0,0,33.4,35.7,1020.0,1018.2
0.0,46.0,13.0,40.0,18.0,0,33.7,35.6,1020.0,1018.0
0.0,33.0,13.0,38.0,16.0,0,34.7,36.0,1020.1,1017.7
0.0,43.0,11.0,27.0,16.0,0,35.0,36.4,1018.4,1016.6
0.0,35.0,20.0,73.0,23.0,0,31.8,33.5,1020.1,1017.7
0.0,35.0,11.0,72.0,23.0,0,32.6,33.5,1016.4,1013.5
0.0,52.0,17.0,88.0,34.0,0,30.5,31.9,1014.2,1012.7
0.0,35.0,13.0,77.0,30.0,0,27.5,29.9,1016.5,1014.3
0.0,43.0,15.0,63.0,23.0,0,30.6,31.8,1016.8,1014.3
0.0,35.0,15.0,55.0,19.0,0,31.9,33.9,1015.9,1013.7
0.0,37.0,19.0,35.0,17.0,0,33.2,34.6,1016.3,1014.5
0.0,28.0,13.0,82.0,26.0,0,30.6,33.1,1016.4,1014.5
0.0,44.0,20.0,54.0,29.0,0,27.8,29.3,1010.7,1009.5
0.4,52.0,20.0,82.0,46.0,0,23.3,24.5,1003.4,1002.6
1.6,43.0,22.0,94.0,35.0,1,27.6,28.8,1012.6,1012.6
0.2,41.0,26.0,70.0,29.0,0,31.4,33.1,1017.2,1014.9
0.0,44.0,19.0,55.0,28.0,0,32.0,34.3,1014.2,1010.0
0.0,54.0,30.0,73.0,32.0,0,24.4,25.2,1011.4,1013.0
0.0,35.0,9.0,77.0,29.0,0,23.5,26.8,1022.8,1021.9
0.0,35.0,13.0,68.0,28.0,0,30.9,33.5,1023.2,1020.7
0.0,26.0,11.0,51.0,25.0,0,32.3,34.2,1018.7,1014.7
0.0,54.0,35.0,56.0,52.0,0,28.9,30.8,1013.6,1011.7
0.0,52.0,15.0,89.0,76.0,0,22.6,26.2,1011.2,1010.3
11.4,52.0,37.0,80.0,55.0,1,23.5,24.9,1015.2,1015.3
0.0,41.0,19.0,83.0,45.0,0,26.2,27.9,1018.0,1016.4
0.0,33.0,17.0,77.0,39.0,0,27.2,28.8,1017.2,1014.1
0.0,44.0,28.0,61.0,33.0,0,31.0,32.2,1012.1,1010.7
0.0,20.0,6.0,93.0,39.0,0,27.8,29.6,1014.3,1012.0
0.0,65.0,35.0,60.0,45.0,0,22.3,24.0,1007.2,1012.3
0.6,41.0,22.0,90.0,39.0,0,22.7,24.8,1015.1,1012.7
0.0,65.0,31.0,83.0,41.0,0,23.6,25.0,1010.2,1007.1
0.2,50.0,39.0,83.0,51.0,0,16.0,19.1,1019.5,1019.9
0.2,43.0,22.0,88.0,36.0,0,18.4,19.5,1024.2,1020.7
0.0,46.0,20.0,94.0,46.0,0,17.9,19.4,1022.8,1023.5
0.2,42.542437779195915,26.0,61.0,40.0,0,17.5,19.7,1030.4,1028.0
0.0,37.0,11.0,64.0,30.0,0,22.4,23.4,1030.3,1026.6
0.0,30.0,9.0,55.0,27.0,0,24.8,26.6,1028.6,1024.7
0.0,31.0,17.0,45.0,24.0,0,24.1,26.0,1025.1,1020.5
0.0,30.0,9.0,49.0,22.0,0,26.4,27.8,1022.8,1019.8
0.0,43.0,19.0,47.0,18.0,0,28.0,29.0,1022.5,1018.0
0.0,57.0,35.0,34.0,20.0,0,29.3,30.5,1017.1,1010.9
2.2,81.0,50.0,77.0,50.0,1,13.2,14.9,1012.2,1013.4
1.2,54.0,31.0,55.0,43.0,1,16.5,18.0,1020.5,1021.0
0.0,37.0,24.0,94.0,48.0,0,19.8,21.5,1025.7,1023.2
0.0,22.0,6.0,88.0,40.0,0,22.3,23.0,1026.0,1022.6
0.0,33.0,19.0,70.0,26.0,0,25.6,26.3,1024.9,1021.7
0.0,28.0,11.0,96.0,41.0,0,22.6,23.1,1025.4,1022.0
0.0,26.0,6.0,69.0,37.0,0,22.0,22.7,1022.4,1018.4
0.0,41.0,22.0,57.0,41.0,0,21.1,21.9,1019.8,1018.5
0.0,30.0,11.0,58.0,28.0,0,24.1,24.7,1022.3,1020.3
0.0,35.0,22.0,63.0,14.0,0,26.8,27.2,1026.3,1023.3
0.0,39.0,15.0,53.0,22.0,0,28.5,30.2,1024.9,1021.3
0.0,31.0,19.0,44.0,93.0,0,15.9,21.0,1022.5,1020.5
22.6,26.0,17.0,94.0,79.0,1,19.6,20.4,1020.7,1019.5
0.2,20.0,11.0,98.0,53.0,0,20.3,21.9,1024.1,1022.0
0.2,26.0,9.0,90.0,50.0,0,22.6,23.2,1024.4,1021.1
0.6,31.0,7.0,92.0,63.0,0,21.8,22.3,1018.7,1013.2
9.6,52.0,13.0,88.0,75.0,1,17.4,19.4,1011.2,1008.5
3.8,72.0,35.0,80.0,60.0,1,11.4,14.7,1015.0,1018.5
0.0,41.0,22.0,89.0,63.0,0,14.2,15.3,1026.3,1024.5
0.2,39.0,24.0,97.0,86.0,0,15.6,18.9,1026.4,1024.4
0.0,30.0,17.0,89.0,67.0,0,18.2,18.4,1025.2,1023.1
0.2,26.0,13.0,79.0,61.0,0,17.3,17.5,1023.2,1019.2
0.0,48.0,26.0,69.0,92.0,0,13.6,19.6,1015.8,1015.1
2.2,41.0,20.0,90.0,56.0,1,14.9,16.2,1022.9,1023.3
0.0,37.0,9.0,83.0,43.0,0,15.3,15.5,1031.6,1029.3
0.0,22.0,9.0,85.0,45.0,0,15.9,16.7,1031.8,1028.5
0.0,28.0,13.0,79.0,41.0,0,18.7,19.2,1027.6,1022.9
0.0,54.0,33.0,68.0,50.0,0,17.4,17.7,1020.8,1021.5
0.0,35.0,19.0,91.0,44.0,0,15.3,16.8,1031.9,1030.6
0.0,30.0,15.0,80.0,51.0,0,16.1,16.5,1033.5,1030.3
0.0,37.0,13.0,85.0,50.0,0,16.3,16.7,1030.2,1026.8
0.0,22.0,11.0,88.0,40.0,0,18.7,19.2,1027.1,1023.9
0.0,19.0,6.0,90.0,44.0,0,18.1,18.9,1026.3,1024.0
0.0,24.0,19.0,89.0,59.0,0,17.5,18.1,1025.9,1023.1
0.0,26.0,9.0,74.0,47.0,0,17.3,18.2,1024.6,1021.9
0.0,28.0,13.0,90.0,41.0,0,16.0,16.4,1024.2,1021.4
0.0,20.0,4.0,96.0,41.0,0,16.8,17.4,1021.8,1018.2
0.0,43.0,13.0,84.0,41.0,0,18.4,18.5,1018.7,1014.2
7.8,46.0,22.0,89.0,88.0,1,11.4,13.1,1016.3,1015.3
5.2,37.0,7.0,79.0,71.0,1,15.5,15.7,1020.4,1019.2
20.0,26.0,11.0,96.0,87.0,1,14.3,14.4,1017.5,1014.5
8.0,26.0,13.0,97.0,69.0,1,18.1,18.3,1016.0,1015.1
0.0,28.0,15.0,78.0,42.0,0,21.3,21.4,1019.4,1017.6
0.0,41.0,17.0,73.0,50.0,0,20.2,21.2,1019.5,1015.3
5.0,46.0,20.0,91.0,55.0,1,18.4,18.5,1017.8,1014.0
0.8,41.0,26.0,92.0,63.0,0,16.1,17.2,1018.2,1019.1
0.0,44.0,26.0,84.0,66.0,0,17.0,18.0,1021.6,1019.5
0.0,24.0,13.0,96.0,66.0,0,16.8,17.3,1023.0,1019.4
0.2,50.0,17.0,75.0,63.0,0,16.7,17.4,1015.9,1010.3
10.4,54.0,31.0,92.0,67.0,1,11.8,12.5,1011.0,1011.2
3.0,31.0,22.0,92.0,65.0,1,13.6,13.9,1021.3,1020.0
1.4,43.0,28.0,88.0,52.0,1,12.8,13.2,1025.2,1026.5
0.0,41.0,17.0,94.0,54.0,0,12.3,13.3,1035.4,1034.4
0.0,20.0,7.0,96.0,57.0,0,12.3,13.2,1038.4,1036.3
0.0,20.0,9.0,96.0,54.0,0,12.6,13.2,1037.6,1035.2
0.2,20.0,6.0,96.0,52.0,0,14.3,14.6,1034.7,1031.2
0.0,19.0,9.0,99.0,49.0,0,14.5,15.0,1030.1,1026.7
0.2,46.0,24.0,86.0,64.0,0,16.4,16.9,1027.2,1023.9
0.2,41.0,22.0,86.0,55.0,0,13.2,13.6,1030.0,1029.3
0.2,26.0,17.0,96.0,55.0,0,13.4,13.7,1031.5,1028.7
0.0,28.0,17.0,96.0,92.0,0,12.1,14.0,1030.1,1029.0
0.4,39.0,24.0,93.0,67.0,0,13.4,14.7,1034.5,1033.0
0.2,19.0,9.0,97.0,65.0,0,13.6,13.9,1034.9,1032.1
0.2,31.0,20.0,99.0,61.0,0,14.3,14.5,1030.3,1027.0
0.2,43.0,24.0,99.0,72.0,0,15.6,16.6,1029.2,1027.3
0.2,15.0,4.0,99.0,60.0,0,15.9,17.0,1031.8,1029.2
0.0,26.0,13.0,100.0,58.0,0,16.4,17.2,1029.5,1027.1
0.2,26.0,15.0,87.0,56.0,0,16.4,16.9,1027.7,1025.2
0.0,19.0,4.0,97.0,69.0,0,13.8,14.2,1026.2,1023.9
0.0,20.0,11.0,98.0,63.0,0,15.7,16.2,1026.4,1025.1
0.0,20.0,13.0,99.0,61.0,0,16.3,16.8,1030.5,1029.6
0.2,17.0,7.0,99.0,61.0,0,15.2,15.5,1032.7,1029.9
0.2,37.0,22.0,95.0,55.0,0,16.5,16.8,1028.4,1025.7
0.0,15.0,7.0,98.0,85.0,0,12.1,13.1,1028.8,1028.1
0.0,24.0,13.0,97.0,56.0,0,15.1,16.2,1027.9,1024.0
0.0,33.0,22.0,89.0,47.0,0,16.2,16.9,1018.8,1015.9
0.2,19.0,7.0,98.0,61.0,0,12.3,13.0,1020.2,1018.5
0.0,41.0,26.0,90.0,61.0,0,14.0,14.3,1018.6,1017.3
