Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.4,72.0,26.0,24.0,60.0,58.0,1.0,7.0,0,12.5,16.1,6.5,1011.3,1010.2
2.0,46.0,28.0,22.0,72.0,36.0,1.0,5.0,1,15.0,16.4,9.1,1016.6,1015.1
0.0,67.0,31.0,43.0,58.0,42.0,7.0,7.0,0,15.2,16.2,1.2,1014.2,1007.7
0.6,39.0,19.0,13.0,67.0,76.0,6.0,7.0,0,13.4,16.1,3.0,1004.1,1003.8
2.0,57.0,28.0,35.0,85.0,72.0,7.0,7.0,1,12.3,15.3,4.8,1012.4,1012.6
1.6,48.0,28.0,28.0,78.0,63.0,7.0,7.0,1,11.8,13.1,0.8,1015.0,1014.1
0.0,46.91917167668671,19.0,11.0,61.0,50.0,7.0,7.0,0,13.4,14.6,2.8,1018.4,1017.7
0.0,100.0,57.0,76.0,57.0,28.0,2.0,7.0,0,20.0,21.3,9.1,1016.3,1009.3
0.0,83.0,43.0,46.0,29.0,12.0,7.0,6.0,0,28.3,30.2,6.0,1013.0,1006.7
0.0,67.0,2.0,30.0,80.0,42.0,7.0,7.0,0,18.6,19.9,2.2,1013.2,1011.5
0.0,28.0,17.0,17.0,52.0,35.0,1.0,7.0,0,14.5,16.1,6.4,1023.3,1021.3
0.0,33.0,19.0,20.0,44.0,26.0,1.0,3.0,0,18.8,19.4,10.8,1021.1,1018.2
0.0,48.0,33.0,31.0,36.0,24.0,2.0,4.0,0,22.0,22.8,8.5,1020.4,1014.4
0.0,54.0,31.0,26.0,37.0,94.0,8.0,8.0,0,11.8,17.7,0.0,1009.3,1008.8
13.2,31.0,9.0,6.0,61.0,42.0,4.0,0.0,1,17.7,17.8,10.2,1023.4,1019.3
0.0,69.0,48.0,39.0,43.0,47.0,7.0,7.0,0,19.0,20.2,6.8,1014.0,1012.1
1.6,41.0,13.0,28.0,68.0,36.0,7.0,3.0,1,15.6,17.3,6.3,1015.6,1014.0
0.0,39.0,4.0,22.0,64.0,38.0,1.0,7.0,0,17.7,19.5,7.6,1014.7,1006.8
16.2,56.0,13.0,30.0,72.0,54.0,7.0,4.0,1,17.7,18.6,5.5,997.4,995.7
0.8,69.0,33.0,39.0,70.0,49.0,7.0,6.0,0,15.9,17.4,8.1,1001.9,1005.2
0.0,59.0,30.0,15.0,65.0,48.0,7.0,6.0,0,17.9,18.9,5.4,1011.2,1008.8
2.6,70.0,41.0,22.0,66.0,80.0,7.0,8.0,1,13.4,15.0,2.1,1002.8,999.1
7.2,72.0,30.0,39.0,64.0,80.0,7.0,7.0,1,8.8,13.8,6.0,1002.5,1003.0
4.4,81.0,44.0,48.0,66.0,58.0,7.0,7.0,1,10.6,12.1,3.9,1009.8,1010.9
0.8,50.0,24.0,13.0,95.0,54.0,7.0,7.0,0,12.6,13.7,2.9,1015.2,1013.6
0.8,48.0,4.0,19.0,57.0,45.0,6.0,4.0,0,18.4,19.2,8.4,1015.8,1011.5
0.0,89.0,63.0,50.0,49.0,33.0,7.0,7.0,0,21.5,23.0,7.1,1010.6,1008.2
0.0,37.0,13.0,17.0,75.0,68.0,7.0,7.0,0,14.3,15.7,0.4,1010.5,1011.8
0.2,50.0,28.0,33.0,73.0,56.0,8.0,8.0,0,12.1,13.4,0.1,1014.2,1012.8
0.0,39.0,26.0,20.0,71.0,44.0,7.0,6.0,0,16.8,16.9,6.3,1017.1,1015.8
0.0,31.0,6.0,19.0,79.0,51.0,7.0,5.0,0,17.0,18.4,4.9,1020.8,1019.0
0.0,43.0,20.0,22.0,66.0,49.0,7.0,7.0,0,15.6,17.3,3.1,1022.6,1021.4
1.0,52.0,22.0,20.0,88.0,72.0,6.0,7.0,0,10.2,13.0,7.1,1023.8,1022.0
3.8,52.0,17.0,37.0,84.0,38.0,3.0,3.0,1,13.2,13.8,10.0,1024.2,1024.7
0.2,44.0,11.0,31.0,78.0,42.0,6.0,7.0,0,13.5,15.2,9.3,1027.6,1027.4
0.0,48.0,7.0,28.0,74.0,47.0,1.0,7.0,0,14.9,17.4,9.5,1030.5,1029.0
0.0,31.0,9.0,13.0,77.0,36.0,1.0,4.0,0,18.6,19.5,10.4,1030.1,1026.0
0.0,46.0,28.0,26.0,54.0,30.0,1.0,6.0,0,18.5,21.4,9.1,1021.2,1015.7
1.2,80.0,31.0,31.0,54.0,39.0,6.0,6.0,1,21.1,22.2,5.8,1001.4,997.2
0.0,69.0,43.0,37.0,83.0,31.0,7.0,7.0,0,18.5,18.9,4.1,995.2,992.6
1.4,72.0,24.0,37.0,70.0,74.0,6.0,7.0,1,12.5,16.4,2.8,1000.5,1002.7
1.4,81.0,17.0,41.0,75.0,54.0,7.0,6.0,1,13.8,15.1,2.5,1005.6,1007.2
1.6,44.0,20.0,20.0,79.0,60.0,7.0,7.0,1,14.8,16.8,2.0,1016.3,1017.4
0.2,33.0,20.0,19.0,75.0,64.0,7.0,7.0,0,12.9,13.9,2.1,1025.2,1025.7
0.2,28.0,15.0,13.0,55.0,46.0,6.0,7.0,0,14.7,16.2,6.8,1028.4,1027.7
0.0,30.0,6.0,4.0,64.0,34.0,7.0,1.0,0,20.7,22.7,10.7,1027.7,1023.6
0.0,74.0,46.0,20.0,32.0,15.0,1.0,7.0,0,28.6,28.8,8.1,1017.9,1015.3
0.0,35.0,19.0,22.0,79.0,44.0,7.0,2.0,0,16.7,18.1,8.6,1021.8,1022.0
0.0,33.0,24.0,15.0,61.0,47.0,1.0,1.0,0,18.0,19.2,11.4,1023.8,1021.7
0.0,37.0,17.0,24.0,69.0,41.0,7.0,2.0,0,16.7,18.3,9.8,1022.7,1022.2
0.0,39.0,6.0,20.0,66.0,47.0,1.0,1.0,0,18.6,20.4,12.6,1020.7,1018.6
0.2,56.0,31.0,41.0,57.0,39.0,7.0,4.0,0,14.6,16.1,8.7,1021.1,1022.1
0.0,52.0,31.0,31.0,54.0,32.0,1.0,1.0,0,20.0,20.1,12.7,1027.4,1025.4
0.0,33.0,9.0,19.0,68.0,39.0,1.0,7.0,0,21.7,23.5,12.2,1027.9,1024.2
0.0,33.0,7.0,19.0,80.0,50.0,8.0,7.0,0,19.9,22.2,4.6,1027.1,1023.5
0.0,46.0,7.0,17.0,68.0,63.0,3.0,7.0,0,23.0,30.3,9.2,1022.6,1019.2
0.4,65.0,24.0,24.0,64.0,59.0,7.0,7.0,0,25.1,27.7,0.2,1019.9,1018.3
8.4,50.0,28.0,22.0,52.0,30.0,1.0,3.0,1,32.1,33.8,11.7,1020.0,1017.0
1.6,30.0,11.0,19.0,99.0,80.0,8.0,8.0,1,16.9,19.1,1.4,1021.6,1022.2
0.0,50.0,9.0,17.0,79.0,38.0,7.0,7.0,0,25.1,29.4,9.1,1021.8,1016.7
0.8,61.0,9.0,46.0,66.0,44.0,2.0,7.0,0,18.4,22.0,5.9,1010.0,1013.0
0.0,37.0,20.0,22.0,61.0,42.0,6.0,7.0,0,17.1,17.9,3.7,1019.7,1019.2
0.0,43.0,22.0,26.0,57.0,47.0,7.0,4.0,0,15.7,18.2,8.9,1024.6,1023.8
0.0,39.0,9.0,26.0,67.0,36.0,1.0,1.0,0,23.9,24.6,13.2,1026.9,1022.7
0.0,56.0,43.0,22.0,44.0,26.0,5.0,5.0,0,29.7,31.4,12.0,1026.4,1025.1
0.0,54.0,39.0,19.0,37.0,21.0,0.0,1.0,0,32.4,33.4,13.2,1027.9,1025.4
0.0,41.0,28.0,17.0,28.0,19.0,0.0,1.0,0,34.2,34.8,13.0,1024.0,1020.9
0.0,41.0,13.0,26.0,27.0,16.0,1.0,3.0,0,35.2,35.7,13.0,1020.2,1017.5
0.0,33.0,11.0,17.0,40.0,18.0,3.0,6.0,0,33.8,34.7,12.8,1020.6,1018.9
0.0,41.0,0.0,31.0,38.0,30.0,5.0,6.0,0,28.4,31.8,11.2,1018.7,1018.3
0.0,31.0,9.0,17.0,76.0,36.0,8.0,4.0,0,26.7,28.5,10.3,1021.4,1016.7
0.0,46.0,35.0,19.0,34.0,23.0,1.0,6.0,0,29.1,32.8,12.0,1013.2,1012.5
0.0,26.0,11.0,13.0,67.0,30.0,3.0,5.0,0,25.1,27.3,12.0,1013.8,1010.9
0.0,50.0,31.0,24.0,63.0,48.0,7.0,1.0,0,20.8,23.8,7.8,1009.2,1007.8
0.0,39.0,20.0,26.0,50.0,43.0,7.0,1.0,0,20.7,22.3,8.7,1011.7,1010.1
0.0,43.0,13.0,24.0,68.0,17.0,1.0,7.0,0,31.5,34.2,9.0,1009.2,1005.8
0.0,74.0,33.0,20.0,15.0,17.0,7.0,6.0,0,31.4,33.8,11.6,1005.4,1006.7
0.0,94.0,20.0,35.0,11.0,29.0,7.0,7.0,0,27.4,38.0,1.8,1005.0,1007.6
1.4,35.0,9.0,19.0,88.0,54.0,8.0,8.0,1,25.0,25.6,0.0,1010.0,1006.4
56.8,56.0,15.0,20.0,96.0,75.0,8.0,7.0,1,16.7,18.0,1.6,999.8,1007.9
18.0,37.0,13.0,24.0,54.0,46.0,6.0,6.0,1,18.8,20.6,10.9,1024.3,1024.0
0.0,35.0,2.0,9.0,65.0,22.0,7.0,3.0,0,24.2,25.1,13.0,1026.9,1023.0
0.0,33.0,7.0,20.0,52.0,38.0,5.0,5.0,0,25.4,26.8,8.8,1022.1,1018.4
7.0,48.0,11.0,11.0,93.0,87.0,8.0,7.0,1,21.5,26.7,1.5,1012.9,1007.5
2.6,46.0,26.0,30.0,73.0,56.0,7.0,7.0,1,25.3,27.1,6.0,1007.7,1006.6
5.0,56.0,28.0,37.0,56.0,36.0,3.0,7.0,1,21.2,22.2,6.9,1003.8,1000.4
14.4,48.0,13.0,31.0,84.0,67.0,7.0,6.0,1,18.0,19.2,7.1,1002.0,1004.5
9.4,52.0,28.0,33.0,70.0,51.0,7.0,6.0,1,18.1,19.6,10.3,1015.1,1015.2
0.0,61.0,31.0,26.0,55.0,40.0,1.0,1.0,0,20.3,21.4,12.3,1021.9,1020.0
0.0,41.0,11.0,13.0,61.0,20.0,1.0,1.0,0,26.5,27.9,12.7,1021.1,1018.0
0.0,69.0,41.0,30.0,32.0,12.0,7.0,7.0,0,30.4,32.6,6.5,1014.7,1010.6
0.0,33.0,13.0,17.0,57.0,39.0,5.0,7.0,0,18.9,21.2,10.7,1020.7,1018.1
0.0,52.0,20.0,19.0,65.0,56.0,6.0,7.0,0,18.8,20.4,6.1,1016.8,1016.7
0.0,39.0,11.0,13.0,69.0,37.0,7.0,2.0,0,23.4,26.0,12.6,1017.8,1013.7
0.0,43.0,11.0,31.0,67.0,51.0,6.0,6.0,0,21.3,23.0,10.2,1013.0,1012.9
7.8,48.0,35.0,17.0,96.0,78.0,8.0,8.0,1,13.8,15.8,1.5,1008.9,1009.3
10.8,41.0,13.0,20.0,57.0,34.0,1.0,1.0,1,21.7,23.9,13.2,1011.8,1008.0
0.0,63.0,20.0,43.0,42.0,79.0,7.0,7.0,0,17.3,24.1,4.6,1007.4,1004.9
7.2,44.0,31.0,28.0,61.0,40.0,5.0,6.0,1,18.2,19.6,10.0,1017.3,1018.1
0.0,52.0,30.0,20.0,67.0,48.0,7.0,7.0,0,20.2,21.6,3.8,1019.2,1017.9
0.2,39.0,28.0,20.0,94.0,65.0,7.0,7.0,0,18.8,20.1,4.0,1020.7,1020.1
0.0,37.0,15.0,20.0,57.0,51.0,6.0,2.0,0,18.9,19.8,11.3,1022.4,1021.9
0.0,30.0,6.0,6.0,72.0,21.0,2.0,0.0,0,28.8,29.9,12.9,1020.8,1016.4
0.0,59.0,37.0,35.0,17.0,10.0,5.0,5.0,0,37.1,37.9,12.1,1013.1,1009.9
0.0,63.0,15.0,11.0,61.0,85.0,7.0,8.0,0,20.5,21.8,0.5,1008.8,1008.1
8.8,37.0,17.0,17.0,63.0,39.0,1.0,1.0,1,21.4,23.3,13.4,1018.8,1016.2
0.0,43.0,19.0,24.0,68.0,52.0,7.0,5.0,0,18.7,20.3,8.1,1019.3,1019.9
0.0,35.0,11.0,13.0,54.0,44.0,6.0,7.0,0,21.0,21.7,11.2,1020.3,1017.9
0.0,31.0,4.0,19.0,74.0,33.0,7.0,7.0,0,26.6,27.3,13.5,1014.4,1011.3
0.0,33.0,7.0,15.0,79.0,41.0,6.0,2.0,0,24.7,26.4,11.1,1013.5,1011.8
0.0,59.0,7.0,26.0,66.0,13.0,2.0,4.0,0,35.7,38.6,11.3,1010.4,1006.5
0.0,56.0,6.0,19.0,42.0,65.0,8.0,8.0,0,23.5,26.2,0.0,1003.5,1007.1
2.6,50.0,17.0,31.0,71.0,44.0,7.0,3.0,1,18.4,19.9,8.0,1016.0,1015.7
0.0,46.0,22.0,28.0,55.0,48.0,1.0,0.0,0,20.1,20.9,13.0,1019.0,1017.9
0.0,37.0,6.0,24.0,77.0,55.0,7.0,7.0,0,22.4,23.6,4.5,1018.7,1016.7
0.0,35.0,13.0,15.0,80.0,38.0,8.0,1.0,0,23.5,25.2,10.1,1018.8,1018.5
0.0,39.0,13.0,26.0,66.0,50.0,5.0,0.0,0,24.4,25.2,12.4,1023.6,1022.4
0.0,54.0,9.0,22.0,71.0,17.0,0.0,1.0,0,35.7,36.8,12.3,1021.6,1015.8
0.0,76.0,41.0,41.0,43.0,26.0,1.0,6.0,0,35.1,36.2,10.1,1012.8,1008.1
14.0,63.0,11.0,15.0,95.0,91.0,8.0,8.0,1,17.4,18.7,0.0,1011.0,1009.5
8.2,54.0,22.0,28.0,84.0,60.0,7.0,7.0,1,18.4,20.1,3.2,1011.7,1012.6
0.0,44.0,24.0,28.0,63.0,55.0,7.0,7.0,0,17.7,19.5,6.5,1019.7,1019.2
0.0,33.0,9.0,9.0,62.0,36.0,2.0,6.0,0,24.6,26.5,13.8,1018.9,1014.9
0.0,41.0,6.0,28.0,71.0,58.0,2.0,3.0,0,22.9,24.6,13.9,1014.1,1014.8
0.0,39.0,15.0,24.0,74.0,49.0,7.0,6.0,0,20.6,21.8,9.4,1018.6,1018.0
0.0,35.0,17.0,22.0,56.0,42.0,2.0,0.0,0,22.9,23.8,13.0,1019.1,1017.3
0.0,57.0,9.0,26.0,58.0,19.0,1.0,7.0,0,33.4,34.8,11.3,1017.2,1013.9
0.0,46.91917167668671,35.0,30.0,27.0,35.0,6.0,1.0,0,27.5,38.2,13.7,1013.8,1015.0
0.0,30.0,6.0,9.0,69.0,31.0,1.0,1.0,0,30.6,32.0,13.2,1017.8,1014.9
0.0,59.0,35.0,28.0,35.0,13.0,1.0,1.0,0,41.3,42.5,11.7,1011.7,1006.8
0.0,65.0,20.0,30.0,41.0,33.0,7.0,7.0,0,33.9,35.5,2.7,1004.9,1004.9
1.4,48.0,15.0,30.0,65.0,46.0,7.0,7.0,1,19.0,20.7,5.7,1015.8,1016.9
0.0,43.0,19.0,24.0,50.0,43.0,3.0,1.0,0,20.6,21.9,13.4,1019.7,1018.8
0.0,31.0,11.0,15.0,64.0,40.0,5.0,3.0,0,26.2,26.7,12.0,1017.7,1014.1
0.0,56.0,9.0,33.0,56.0,43.0,1.0,6.0,0,27.2,33.8,12.3,1008.3,1006.1
0.0,69.0,24.0,39.0,52.0,29.0,3.0,7.0,0,18.8,20.9,9.3,1009.8,1008.9
0.8,57.0,43.0,31.0,64.0,45.0,5.0,7.0,0,17.9,19.6,7.0,1010.1,1011.6
2.4,44.0,20.0,20.0,57.0,34.0,7.0,3.0,1,21.2,22.8,9.2,1014.5,1012.2
0.0,39.0,13.0,20.0,66.0,25.0,2.0,7.0,0,26.5,28.3,10.6,1011.9,1009.5
0.0,37.0,6.0,17.0,75.0,36.0,7.0,4.0,0,27.0,28.7,8.3,1012.1,1009.3
0.0,70.0,41.0,26.0,24.0,11.0,7.0,7.0,0,34.0,38.4,1.0,1004.8,1002.9
0.0,54.0,17.0,30.0,56.0,45.0,7.0,3.0,0,19.5,21.1,8.4,1013.2,1015.1
0.0,33.0,9.0,13.0,63.0,44.0,8.0,1.0,0,20.8,22.5,10.3,1016.5,1014.6
0.0,33.0,13.0,20.0,63.0,39.0,7.0,1.0,0,23.3,24.3,11.2,1015.2,1012.6
0.0,43.0,11.0,26.0,61.0,50.0,7.0,1.0,0,23.7,25.6,9.9,1011.7,1012.5
0.0,48.0,22.0,26.0,61.0,45.0,7.0,1.0,0,20.0,22.0,7.5,1016.5,1015.2
0.0,43.0,15.0,20.0,75.0,43.0,7.0,1.0,0,26.1,26.5,9.0,1011.0,1008.5
0.0,48.0,24.0,30.0,71.0,42.0,7.0,3.0,0,20.6,22.0,7.5,1015.1,1016.3
0.0,50.0,9.0,26.0,67.0,19.0,0.0,1.0,0,34.8,36.1,13.1,1016.2,1011.4
0.0,81.0,61.0,44.0,40.0,23.0,1.0,3.0,0,35.4,37.2,7.2,1010.0,1006.9
2.8,39.0,15.0,28.0,67.0,36.0,8.0,3.0,1,22.7,23.7,11.0,1019.1,1016.6
0.0,52.0,11.0,20.0,59.0,20.0,3.0,6.0,0,33.7,35.2,12.0,1015.6,1012.6
0.0,43.0,19.0,13.0,35.0,21.0,1.0,6.0,0,32.6,35.5,12.1,1014.2,1009.7
0.0,63.0,22.0,26.0,35.0,86.0,7.0,8.0,0,22.0,29.2,0.7,1009.3,1008.9
9.6,43.0,19.0,31.0,97.0,78.0,8.0,8.0,1,17.0,19.0,1.6,1015.1,1016.7
0.8,39.0,22.0,19.0,60.0,51.0,1.0,7.0,0,24.4,26.4,11.3,1021.5,1020.1
0.0,31.0,0.0,13.0,76.0,51.17133333333334,0.0,1.0,0,31.3,32.6,13.0,1022.2,1019.0
0.0,44.0,9.0,24.0,70.11596134621793,51.17133333333334,1.0,1.0,0,34.4,35.6,12.8,1020.8,1018.7
0.0,54.0,39.0,20.0,70.11596134621793,51.17133333333334,3.0,7.0,0,33.3,34.6,8.8,1019.4,1018.1
0.0,59.0,7.0,22.0,70.11596134621793,51.17133333333334,5.0,7.0,0,24.1,34.5,3.8,1018.7,1016.0
2.6,72.0,9.0,20.0,70.11596134621793,51.17133333333334,7.0,7.0,1,28.6,31.3,4.5,1015.0,1009.4
19.8,37.0,20.0,22.0,70.11596134621793,51.17133333333334,8.0,8.0,1,18.4,20.8,0.4,1011.5,1012.9
0.0,31.0,11.0,22.0,70.11596134621793,51.17133333333334,8.0,8.0,0,19.5,20.8,0.1,1012.2,1010.9
0.2,43.0,15.0,20.0,70.11596134621793,51.17133333333334,7.0,6.0,0,26.4,26.9,7.5,1009.2,1006.8
0.0,57.0,28.0,30.0,70.11596134621793,50.0,7.0,7.0,0,24.7,26.0,7.4,1013.5,1014.3
0.0,39.0,26.0,24.0,72.0,42.0,1.0,1.0,0,24.9,26.1,12.7,1017.7,1016.1
0.0,41.0,13.0,17.0,86.0,41.0,7.0,4.0,0,23.9,25.3,10.8,1017.7,1018.4
0.0,33.0,20.0,20.0,64.0,48.0,6.0,1.0,0,23.7,25.1,11.7,1023.7,1022.0
0.0,74.0,50.0,31.0,45.0,23.0,1.0,1.0,0,30.8,32.6,12.1,1021.3,1018.3
0.0,74.0,43.0,39.0,38.0,23.0,1.0,7.0,0,32.4,34.1,10.1,1015.1,1011.3
0.0,57.0,13.0,20.0,67.0,44.0,6.0,1.0,0,28.0,29.4,10.4,1011.5,1009.0
0.8,74.0,13.0,24.0,86.0,27.0,7.0,5.0,0,27.3,28.7,9.3,1012.4,1009.2
0.0,43.0,24.0,24.0,59.0,40.0,5.0,5.0,0,20.8,22.5,11.8,1020.9,1021.2
0.0,41.0,9.0,22.0,69.0,31.0,1.0,0.0,0,22.4,23.5,12.5,1023.2,1022.4
0.0,31.0,6.0,15.0,71.0,42.0,1.0,1.0,0,24.0,25.8,12.2,1026.8,1024.2
0.0,59.0,41.0,31.0,44.0,25.0,1.0,1.0,0,32.2,32.7,11.7,1022.5,1018.5
0.0,50.0,24.0,19.0,74.0,91.0,7.0,8.0,0,16.9,21.8,1.6,1017.4,1020.0
0.0,52.0,19.0,33.0,59.0,37.0,5.0,5.0,0,18.6,20.0,5.2,1022.1,1022.1
0.0,54.0,33.0,39.0,45.0,52.0,3.0,7.0,0,18.6,20.3,8.5,1024.0,1022.2
0.0,41.0,11.0,26.0,63.0,51.0,7.0,3.0,0,19.8,21.1,10.3,1022.5,1020.4
0.0,26.0,9.0,13.0,72.0,35.0,7.0,1.0,0,26.3,27.9,10.5,1019.9,1015.6
0.0,48.0,22.0,26.0,48.0,24.0,6.0,7.0,0,29.8,30.5,5.5,1013.2,1009.3
0.0,48.0,11.0,28.0,55.0,60.0,7.0,7.0,0,25.1,27.0,1.5,1006.9,1004.5
0.4,102.0,6.0,26.0,75.0,97.0,7.0,7.0,0,16.7,28.0,5.7,1009.8,1010.3
48.0,50.0,19.0,7.0,94.0,59.0,8.0,7.0,1,25.6,25.9,3.7,1012.8,1008.9
30.0,67.0,20.0,37.0,82.0,68.0,6.0,7.0,1,18.3,21.9,6.4,1006.5,1004.3
2.2,57.0,30.0,39.0,62.0,38.0,3.0,5.0,1,18.7,19.3,7.3,1013.7,1017.2
0.2,44.0,17.0,31.0,65.0,50.0,7.0,6.0,0,16.5,18.3,4.6,1026.8,1028.5
0.0,41.0,11.0,26.0,72.0,50.0,1.0,2.0,0,19.1,20.1,11.6,1034.2,1033.8
0.0,31.0,9.0,19.0,79.0,42.0,4.0,6.0,0,23.7,24.8,11.4,1037.4,1034.6
0.0,39.0,9.0,6.0,76.0,35.0,1.0,2.0,0,25.0,26.4,11.6,1035.2,1031.7
0.0,39.0,22.0,19.0,63.0,27.0,1.0,2.0,0,25.9,27.2,11.5,1029.4,1025.9
0.0,33.0,24.0,13.0,48.0,19.0,2.0,2.0,0,27.9,28.8,10.5,1024.0,1021.4
0.0,43.0,31.0,28.0,41.0,25.0,1.0,1.0,0,30.5,30.9,11.0,1021.4,1019.9
0.0,56.0,41.0,13.0,37.0,26.0,3.0,7.0,0,31.0,32.5,7.8,1021.9,1021.5
0.0,41.0,17.0,17.0,47.0,30.0,7.0,7.0,0,29.9,31.0,2.2,1023.1,1020.2
0.0,43.0,9.0,13.0,51.0,45.0,7.0,7.0,0,28.2,29.1,4.8,1017.0,1015.8
0.6,31.0,9.0,26.0,68.0,50.0,7.0,5.0,0,23.6,24.8,8.4,1021.0,1019.2
0.0,54.0,11.0,31.0,57.0,53.0,7.0,7.0,0,20.4,24.0,8.2,1019.9,1020.2
0.0,33.0,17.0,11.0,63.0,40.0,1.0,0.0,0,19.9,21.0,11.0,1023.4,1021.8
0.0,37.0,17.0,17.0,66.0,43.0,7.0,6.0,0,21.8,22.9,7.3,1023.9,1021.8
0.0,33.0,13.0,17.0,81.0,54.0,7.0,2.0,0,20.6,21.7,8.4,1025.0,1023.5
0.0,46.0,13.0,20.0,85.0,26.0,2.0,4.0,0,28.9,29.9,10.0,1020.3,1016.7
0.0,50.0,31.0,30.0,44.0,46.0,5.0,7.0,0,22.8,29.6,7.2,1016.8,1017.1
0.2,30.0,15.0,13.0,80.0,61.0,7.0,7.0,0,20.3,21.9,0.4,1021.4,1019.1
0.0,61.0,31.0,30.0,52.0,44.0,7.0,8.0,0,25.0,26.2,0.1,1012.4,1009.7
6.4,44.0,11.0,22.0,86.0,73.0,7.0,7.0,1,20.9,21.8,6.8,1013.8,1015.6
0.0,37.0,11.0,28.0,78.0,53.0,4.0,7.0,0,19.3,20.0,9.6,1023.1,1023.0
0.0,26.0,7.0,9.0,89.0,53.0,7.0,1.0,0,20.1,21.7,7.6,1023.0,1020.2
0.0,31.0,11.0,19.0,82.0,49.0,7.0,6.0,0,20.7,22.4,7.7,1021.1,1019.5
0.0,44.0,22.0,31.0,79.0,63.0,7.0,7.0,0,18.2,20.5,4.9,1022.3,1021.5
0.0,31.0,9.0,17.0,79.0,57.0,5.0,6.0,0,20.0,21.4,9.0,1022.9,1020.9
0.0,33.0,4.0,20.0,71.0,38.0,5.0,6.0,0,24.8,25.6,9.7,1022.1,1017.3
0.0,50.0,24.0,31.0,47.0,35.0,1.0,3.0,0,25.5,26.3,9.9,1018.3,1014.9
0.0,48.0,26.0,20.0,47.0,42.0,7.0,8.0,0,23.2,24.9,0.5,1015.0,1011.9
5.2,41.0,20.0,19.0,83.0,50.0,7.0,7.0,1,22.8,24.1,4.1,1010.3,1009.1
0.0,50.0,20.0,22.0,72.0,65.0,7.0,7.0,0,19.8,21.9,3.9,1017.0,1017.6
0.0,26.0,9.0,13.0,89.0,52.0,7.0,7.0,0,21.1,22.3,2.3,1015.6,1011.8
0.8,37.0,24.0,15.0,85.0,64.0,7.0,7.0,0,20.6,22.0,2.6,1009.5,1006.9
2.6,72.0,37.0,37.0,57.0,42.0,4.0,7.0,1,16.1,16.6,8.5,1007.7,1010.0
0.2,56.0,35.0,31.0,66.0,60.0,5.0,7.0,0,16.6,18.3,6.2,1018.1,1019.1
0.2,33.0,20.0,19.0,62.0,57.0,8.0,8.0,0,15.6,16.6,0.0,1026.2,1024.3
0.0,30.0,15.0,15.0,74.0,56.0,7.0,7.0,0,16.1,16.8,0.3,1024.8,1022.9
0.0,30.0,15.0,19.0,73.0,67.0,7.0,7.0,0,17.3,17.9,0.8,1025.2,1024.2
0.0,44.0,7.0,20.0,75.0,33.0,3.0,1.0,0,24.8,25.1,9.8,1026.2,1022.3
0.0,44.0,20.0,28.0,51.0,32.0,2.0,6.0,0,26.1,27.2,10.2,1025.8,1022.7
0.0,50.0,24.0,26.0,51.0,36.0,7.0,7.0,0,26.0,26.6,5.8,1025.2,1022.3
0.0,46.0,17.0,28.0,54.0,38.0,6.0,7.0,0,26.8,27.4,6.6,1023.9,1021.0
0.2,57.0,37.0,33.0,52.0,39.0,4.0,6.0,0,27.5,28.9,8.8,1020.8,1017.4
0.6,41.0,7.0,15.0,96.0,64.0,8.0,5.0,0,23.2,23.7,7.7,1022.1,1019.1
0.0,52.0,28.0,26.0,55.0,34.0,1.0,5.0,0,28.4,29.4,8.9,1020.4,1017.3
0.0,56.0,24.0,20.0,44.0,55.0,7.0,8.0,0,23.5,27.2,1.2,1014.9,1011.9
1.0,54.0,20.0,31.0,77.0,52.0,7.0,7.0,0,20.3,23.9,3.0,1008.4,1006.2
0.4,44.0,22.0,24.0,74.0,51.0,3.0,7.0,0,16.2,18.8,6.8,1017.5,1019.8
0.6,48.0,19.0,17.0,77.0,40.0,7.0,7.0,0,18.0,18.7,8.4,1025.4,1021.4
0.0,52.0,30.0,9.0,64.0,75.0,7.0,7.0,0,13.4,17.9,0.6,1018.0,1017.5
3.6,56.0,26.0,28.0,65.0,60.0,7.0,7.0,1,16.5,17.9,4.4,1019.0,1016.1
2.4,48.0,13.0,28.0,77.0,64.0,7.0,6.0,1,15.9,16.8,2.7,1020.9,1021.1
0.2,26.0,13.0,11.0,79.0,67.0,8.0,7.0,0,15.9,16.0,0.0,1028.3,1026.6
0.2,56.0,30.0,31.0,80.0,47.0,1.0,1.0,0,19.3,20.1,10.3,1024.3,1021.8
0.0,54.0,24.0,9.0,59.0,51.0,7.0,7.0,0,16.2,16.8,1.1,1023.9,1025.3
0.0,70.0,11.0,37.0,80.0,40.0,7.0,4.0,0,22.2,22.8,8.3,1025.7,1019.2
0.0,80.0,56.0,30.0,53.0,29.0,6.0,7.0,0,22.7,23.8,6.8,1011.4,1007.0
2.2,50.0,28.0,31.0,68.0,45.0,1.0,7.0,1,14.6,16.1,6.0,1015.5,1015.6
1.4,31.0,13.0,19.0,92.0,47.0,7.0,5.0,1,15.7,16.8,5.5,1020.5,1020.8
0.0,41.0,24.0,22.0,78.0,57.0,7.0,7.0,0,19.1,19.7,0.7,1021.1,1018.5
