MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,Pressure9am
2.1,0.0,59.0,59.0,45.0,1.0,1.0,6.2,0,1018.2,9.4,1022.2
4.6,0.0,52.0,54.0,51.0,1.0,3.0,9.2,0,1012.4,8.4,1014.7
3.7,0.0,46.0,52.0,27.0,1.0,1.0,8.7,0,1011.8,10.0,1012.7
-1.3,0.0,30.0,59.0,35.0,0.0,1.0,4.5,0,1022.0,10.4,1023.3
-3.4,0.0,48.0,89.0,30.0,6.0,7.0,1.4,0,1021.8,6.8,1025.2
-5.3,0.0,33.0,94.0,47.0,6.0,6.0,0.1,0,1025.6,7.9,1029.6
0.0,0.0,39.0,60.0,36.0,7.0,7.0,7.9,0,1024.4,4.7,1027.3
2.4,0.0,46.0,50.0,27.0,8.0,8.0,8.6,0,1017.8,1.8,1021.4
-0.6,0.0,59.0,66.0,44.0,8.0,5.0,6.9,0,1016.8,7.0,1018.5
2.3,0.0,54.0,49.0,38.0,1.0,1.0,6.7,0,1025.5,9.5,1025.9
-3.7,0.0,22.0,64.0,28.0,0.0,0.0,5.2,0,1028.0,10.4,1031.0
-0.9,0.0,31.0,82.0,34.0,7.0,6.0,5.3,0,1024.4,7.8,1030.2
-1.5,0.0,48.0,77.0,23.0,5.0,7.0,4.8,0,1020.3,9.0,1023.9
-3.3,0.0,30.0,57.0,23.0,1.0,1.0,7.9,0,1025.5,7.4020381328073634,1027.7
-0.1,0.0,30.0,60.0,43.0,1.0,5.0,7.2,0,1025.9,9.9,1029.9
-0.2,0.0,28.0,74.0,45.0,7.0,6.0,7.3,0,1022.9,5.9,1027.6
0.5,0.0,39.0,81.0,45.0,7.0,8.0,6.2,0,1017.5,4.1,1023.7
6.1,4.0,59.0,89.0,85.0,7.0,7.0,13.5,1,1010.4,2.4,1011.2
4.1,7.4,46.0,60.0,34.0,1.0,1.0,8.8,1,1021.7,10.8,1023.2
0.1,0.0,28.0,69.0,44.0,1.0,4.0,9.0,0,1024.8,10.2,1027.0
3.2,0.0,41.0,69.0,51.0,7.0,5.0,9.3,0,1033.2,3.9,1033.6
5.4,0.2,35.0,65.0,61.0,7.0,7.0,8.3,0,1031.9,0.6,1035.7
5.8,0.0,26.0,79.0,73.0,8.0,8.0,8.7,0,1023.5,0.0,1027.3
6.3,0.0,35.0,63.0,33.0,7.0,7.0,10.0,0,1016.2,2.9,1019.7
-0.9,0.0,35.0,84.0,33.0,7.0,7.0,6.4,0,1013.9,8.6,1018.1
0.2,1.0,31.0,79.0,37.0,1.0,1.0,7.2,0,1018.2,9.4,1020.6
-3.7,0.0,43.0,53.0,25.0,0.0,0.0,5.5,0,1020.9,10.9,1025.8
-2.7,0.0,30.0,62.0,35.0,1.0,2.0,6.3,0,1017.9,9.7,1022.8
-2.5,0.0,31.0,68.0,20.0,1.0,1.0,6.0,0,1013.9,9.9,1018.8
-0.5,0.0,48.0,44.0,27.0,7.0,5.0,11.9,0,1010.9,9.9,1014.6
9.0,0.0,50.0,47.0,31.0,3.0,1.0,17.5,0,1011.4,10.2,1015.3
13.1,9.8,67.0,71.0,43.0,7.0,1.0,16.7,1,1006.0,6.0,1007.3
8.7,1.6,98.0,63.0,33.0,3.0,6.0,15.6,1,1001.5,8.0,1009.1
3.9,3.4,65.0,53.0,33.0,3.0,1.0,7.1,1,1017.6,11.0,1017.0
0.7,0.0,20.0,69.0,43.0,7.0,1.0,7.4,0,1022.1,9.0,1026.7
1.1,0.0,39.0,82.0,36.0,4.0,1.0,7.0,0,1015.6,8.6,1021.0
5.1,0.0,44.0,54.0,30.0,1.0,1.0,16.4,0,1011.7,10.3,1016.4
7.5,0.0,65.0,46.0,15.0,1.0,0.0,18.3,0,1010.9,10.9,1012.5
4.7,0.0,46.0,42.0,25.0,1.0,0.0,14.5,0,1015.1,11.0,1018.7
3.2,0.0,80.0,51.0,50.0,1.0,8.0,15.9,0,1006.5,5.2,1012.1
7.8,17.4,50.0,73.0,44.0,7.0,1.0,8.0,1,1017.8,7.9,1016.7
2.4,0.0,31.0,67.0,33.0,1.0,1.0,10.7,0,1027.7,11.3,1030.5
3.2,0.0,31.0,70.0,32.0,1.0,1.0,11.0,0,1026.9,11.1,1032.2
2.5,0.0,44.0,48.0,35.0,2.0,6.0,15.4,0,1020.6,10.6,1025.4
6.5,0.0,50.0,62.0,25.0,5.0,1.0,15.9,0,1016.4,10.5,1022.8
14.4,0.0,52.0,36.0,25.0,1.0,1.0,20.4,0,1009.9,11.1,1010.5
4.9,0.0,44.0,41.0,32.0,2.0,7.0,14.9,0,1013.9,9.4,1015.2
2.3,0.0,41.0,52.0,34.0,2.0,1.0,9.8,0,1017.0,11.4,1019.8
1.4,0.0,46.0,56.0,16.0,5.0,1.0,11.3,0,1015.4,11.1,1020.8
5.6,0.0,46.0,44.0,21.0,0.0,0.0,19.0,0,1014.1,11.0,1017.7
16.8,0.0,70.0,44.0,22.0,1.0,1.0,22.5,0,1011.8,10.8,1016.3
14.4,7.6,33.0,94.0,65.0,8.0,4.0,14.5,1,1013.2,4.9,1015.5
10.3,3.0,43.0,79.0,46.0,8.0,1.0,11.7,1,1013.6,6.7,1018.1
11.2,0.0,65.0,65.0,40.0,5.0,4.0,12.8,0,1005.3,8.4,1009.5
0.3,8.2,57.0,68.0,45.0,1.0,1.0,6.9,1,1013.3,11.8,1016.8
0.5,0.0,44.0,72.0,33.0,0.0,1.0,7.2,0,1017.5,11.5,1019.1
0.5,0.0,31.0,69.0,22.0,0.0,1.0,8.1,0,1024.2,11.5,1026.2
4.6,0.0,41.0,82.0,25.0,1.0,2.0,10.0,0,1024.9,11.0,1028.8
8.2,0.0,31.0,70.0,30.0,1.0,3.0,13.6,0,1023.8,11.2,1027.8
4.5,0.0,30.0,67.0,27.0,0.0,4.0,12.6,0,1021.5,11.7,1025.8
6.7,0.0,70.0,56.0,47.0,4.0,7.0,16.3,0,1016.0,7.5,1020.9
11.9,13.2,41.0,82.0,61.0,7.0,3.0,14.5,1,1016.7,7.4020381328073634,1019.2
9.2,0.6,31.0,71.0,42.0,7.0,4.0,11.6,0,1019.7,10.4,1022.3
4.4,0.0,28.0,73.0,30.0,1.0,1.0,9.6,0,1022.3,12.2,1025.7
5.0,0.0,52.0,73.0,34.0,6.0,1.0,11.6,0,1020.7,12.0,1024.5
6.7,0.0,43.0,80.0,31.0,1.0,7.0,12.7,0,1022.2,8.6,1025.7
8.3,0.0,46.0,66.0,30.0,1.0,6.0,16.8,0,1019.8,9.8,1024.1
11.3,0.2,52.0,60.0,20.0,1.0,1.0,16.4,0,1017.5,12.1,1021.4
9.0,0.0,39.0,54.0,28.0,7.0,5.0,11.4,0,1018.6,6.2,1022.3
3.4,0.8,70.0,43.0,24.0,1.0,5.0,8.3,0,1023.1,11.7,1023.4
3.2,0.0,48.0,47.0,25.0,1.0,2.0,9.1,0,1022.8,12.2,1026.6
0.9,0.0,39.0,71.0,29.0,3.0,8.0,9.4,0,1018.4,8.4,1023.2
3.3,0.0,43.0,57.0,16.0,0.0,3.0,12.0,0,1014.6,10.8,1018.8
7.9,0.0,43.0,45.0,20.0,5.0,8.0,16.3,0,1014.2,3.5,1017.6
9.0,0.0,76.0,38.0,15.0,1.0,3.0,20.4,0,1010.8,12.1,1016.1
7.1,0.0,48.0,45.0,22.0,0.0,1.0,17.2,0,1016.9,12.7,1020.0
12.5,0.0,43.0,63.0,47.0,3.0,2.0,14.5,0,1022.8,5.3,1024.0
12.5,0.0,46.0,69.0,39.0,6.0,7.0,15.8,0,1016.2,7.1,1021.0
12.3,0.0,78.0,43.0,13.0,1.0,1.0,23.8,0,1009.2,12.6,1009.6
10.5,0.0,41.0,69.0,48.0,7.0,6.0,16.3,0,1021.5,7.7,1021.2
11.4,0.0,39.0,71.0,37.0,8.0,7.0,13.4,0,1017.5,4.6,1023.8
13.2,16.0,61.0,68.0,33.0,7.0,5.0,18.3,1,1008.3,10.1,1010.4
8.4,0.0,43.0,45.0,23.0,1.0,1.0,11.9,0,1013.7,11.8,1016.2
7.6,0.0,39.0,64.0,47.0,7.0,7.0,12.3,0,1010.0,5.5,1013.5
6.6,0.0,57.0,52.0,29.0,7.0,3.0,15.1,0,1006.7,12.4,1010.1
8.0,0.0,26.0,72.0,42.0,8.0,8.0,12.6,0,1009.6,0.0,1014.0
12.6,8.4,54.0,70.0,42.0,8.0,7.0,15.1,1,1005.1,3.7,1003.1
6.4,0.0,33.0,67.0,28.0,1.0,1.0,13.6,0,1016.7,13.1,1017.5
11.9,0.0,33.0,67.0,29.0,7.0,1.0,15.8,0,1020.2,10.5,1024.1
11.2,0.0,28.0,64.0,17.0,1.0,6.0,16.3,0,1018.3,12.3,1023.3
11.1,0.0,39.0,59.0,19.0,5.0,3.0,18.4,0,1014.9,11.6,1019.2
11.8,0.0,33.0,65.0,17.0,3.0,6.0,18.8,0,1013.5,10.9,1018.6
14.3,0.0,61.0,35.0,21.0,7.0,6.0,23.8,0,1009.5,9.8,1013.9
15.7,3.2,48.0,47.0,17.0,3.0,3.0,20.1,1,1011.1,11.6,1012.7
7.3,0.0,52.0,53.0,19.0,2.0,1.0,15.9,0,1013.1,12.3,1015.8
9.6,0.0,52.0,54.0,22.0,6.0,1.0,13.4,0,1014.1,12.1,1019.1
12.5,0.0,26.0,57.0,44.0,7.0,8.0,17.3,0,1011.5,2.0,1015.5
15.2,0.0,24.0,67.0,64.0,7.0,8.0,18.0,0,1006.9,1.4,1010.4
14.4,11.6,54.0,75.0,84.0,7.0,7.0,16.9,1,998.5,7.7,1000.4
10.3,0.4,50.0,49.0,34.0,1.0,7.0,15.9,0,997.3,11.2,1000.8
7.1,3.0,67.0,62.0,49.0,4.0,7.0,8.8,1,990.2,6.3,991.5
5.0,13.8,70.0,77.0,53.0,7.0,7.0,8.8,1,993.9,4.2,987.4
8.8,3.0,44.0,45.0,30.0,3.0,6.0,14.7,1,1003.8,10.1,1004.3
10.3,0.0,39.0,46.0,37.0,7.0,6.0,14.1,0,1013.6,10.7,1014.9
9.4,0.0,31.0,67.0,49.0,8.0,4.0,12.3,0,1011.6,6.6,1015.7
9.8,0.0,52.0,69.0,33.0,2.0,1.0,15.1,0,1006.7,8.7,1012.3
13.4,9.2,70.0,78.0,49.0,7.0,8.0,18.9,1,1000.8,5.0,1004.9
14.8,15.4,48.0,60.0,37.0,3.0,5.0,18.6,1,1001.6,10.3,1002.3
8.3,3.4,48.0,58.0,31.0,3.0,1.0,15.4,1,1007.4,13.6,1009.3
13.6,0.0,80.0,31.0,28.0,1.0,6.0,19.9,0,1004.4,13.0,1006.3
5.6,0.0,46.0,41.0,19.0,1.0,4.0,16.8,0,1006.7,13.2,1009.5
9.1,0.0,54.0,29.0,22.0,2.0,6.0,19.6,0,1006.6,13.2,1006.5
11.2,0.0,43.0,62.0,32.0,5.0,7.0,14.7,0,1014.5,10.8,1018.3
14.6,0.4,39.0,82.0,35.0,7.0,5.0,17.4,0,1007.8,8.1,1012.2
13.2,0.0,50.0,50.0,19.0,6.0,6.0,20.5,0,1005.0,9.4,1008.1
16.5,0.0,57.0,33.0,10.0,2.0,1.0,20.9,0,1006.2,12.3,1007.6
12.0,0.0,50.0,62.0,19.0,7.0,1.0,15.7,0,1008.8,12.9,1013.2
9.3,0.0,54.0,61.0,9.0,6.0,7.0,18.1,0,1005.1,8.1,1010.1
15.0,0.0,41.0,59.0,46.0,7.0,7.0,18.3,0,1007.4,8.8,1007.3
13.3,0.0,44.0,69.0,44.0,7.0,6.0,15.9,0,1012.0,6.6,1012.8
12.6,4.6,22.0,91.0,90.0,8.0,8.0,13.3,1,1006.9,0.0,1012.9
13.2,55.4,83.0,58.0,53.0,3.0,6.0,21.3,1,993.2,10.2,993.9
12.1,0.0,48.0,56.0,47.0,6.0,6.0,15.0,0,997.4,5.8,996.9
10.8,0.0,43.0,47.0,34.0,3.0,3.0,15.2,0,1006.4,12.9,1007.1
7.8,0.0,46.0,64.0,29.0,1.0,1.0,14.9,0,1009.4,13.3,1011.9
10.3,0.0,50.0,55.0,87.0,6.0,7.0,18.8,0,1008.6,4.5,1011.0
13.1,7.8,72.0,73.0,33.0,2.0,4.0,17.6,1,1001.1,9.3,1004.6
8.5,0.6,50.0,44.0,35.0,2.0,2.0,15.2,0,1006.7,12.9,1005.9
7.2,0.0,35.0,53.0,34.0,1.0,6.0,13.3,0,1017.0,12.6,1018.5
9.3,0.0,39.0,59.0,25.0,1.0,1.0,14.7,0,1016.5,13.1,1020.5
10.9,0.0,41.0,62.0,30.0,2.0,5.0,16.6,0,1011.7,12.6,1016.9
16.1,4.2,48.0,84.0,56.0,7.0,7.0,18.3,1,1008.4,4.9,1011.0
13.7,15.0,26.0,81.0,70.0,8.0,8.0,15.3,1,1011.6,1.4,1013.2
10.8,0.0,39.0,73.0,30.0,1.0,2.0,17.2,0,1011.1,11.5,1013.8
14.2,0.0,46.0,77.0,23.0,7.0,1.0,18.1,0,1009.6,11.0,1013.2
14.8,0.0,72.0,63.0,67.0,7.0,7.0,22.2,0,1006.1,4.1,1009.0
13.2,33.0,48.0,79.0,34.0,7.0,3.0,20.1,1,1002.8,12.5,1007.0
11.7,0.0,54.0,51.0,30.0,6.0,3.0,20.5,0,1001.9,12.5,1004.0
11.6,0.0,52.0,50.0,44.0,1.0,7.0,18.1,0,1002.1,10.6,1002.4
13.5,0.0,44.0,38.0,25.0,1.0,1.0,17.3,0,1002.8,13.4,1002.8
12.6,0.0,65.0,37.0,24.0,1.0,1.0,19.7,0,1001.1,13.3,1003.1
12.7,0.0,52.0,27.0,16.0,1.0,1.0,16.3,0,1010.2,13.4,1010.2
10.0,0.0,31.0,63.0,32.0,7.0,1.0,13.5,0,1015.3,13.4,1019.5
10.5,0.0,35.0,70.0,35.0,1.0,5.0,17.3,0,1012.4,11.3,1016.5
13.9,0.0,43.0,53.0,11.0,1.0,5.0,22.9,0,1009.8,13.6,1012.8
10.4,0.0,52.0,45.0,7.0,0.0,0.0,20.2,0,1008.4,13.5,1012.1
12.4,0.0,70.0,40.0,15.0,1.0,4.0,21.8,0,1004.0,9.2,1009.2
16.5,0.0,50.0,75.0,37.0,7.0,1.0,17.7,0,1008.7,10.2,1011.5
11.4,0.0,44.0,60.0,33.0,5.0,3.0,13.9,0,1016.0,11.4,1019.0
8.4,0.0,39.0,63.0,34.0,2.0,7.0,13.9,0,1010.4,10.3,1015.2
9.5,0.0,44.0,66.0,26.0,1.0,6.0,17.2,0,1007.6,9.6,1012.0
13.8,2.0,43.0,74.0,45.0,1.0,1.0,19.6,1,1013.8,13.3,1014.9
15.8,0.0,39.0,68.0,29.0,6.0,1.0,20.1,0,1013.1,11.3,1017.8
15.5,0.0,50.0,36.0,18.0,0.0,1.0,27.1,0,1010.7,13.4,1014.6
17.8,0.0,61.0,27.0,15.0,1.0,5.0,29.1,0,1006.9,12.3,1010.4
14.6,0.0,57.0,58.0,8.0,1.0,1.0,19.4,0,1008.8,13.2,1011.5
7.9,0.0,44.0,37.0,12.0,1.0,1.0,13.2,0,1017.0,13.3,1019.4
8.0,0.0,41.0,63.0,23.0,1.0,1.0,14.2,0,1016.7,12.9,1020.6
11.5,0.0,43.0,55.0,14.0,1.0,1.0,18.9,0,1012.1,13.3,1017.4
14.9,0.0,106.0,42.0,40.0,1.0,7.0,25.1,0,1009.6,8.8,1013.9
16.7,21.2,44.0,71.0,27.0,1.0,1.0,22.3,1,1008.2,12.1,1012.0
19.9,0.0,63.0,58.0,47.0,7.0,7.0,22.7,0,1003.5,6.5,1008.1
18.7,18.6,94.0,78.0,44.0,3.0,5.0,23.5,1,1006.7,11.0,1008.6
17.7,10.2,63.0,72.0,22.0,2.0,2.0,24.2,1,1007.1,12.8,1004.3
15.1,0.0,33.0,75.0,51.0,8.0,0.0,15.7,0,1016.5,7.9,1018.7
13.2,0.0,48.0,68.0,30.0,0.0,1.0,20.2,0,1017.0,13.0,1019.0
16.7,0.0,28.0,79.0,44.0,8.0,1.0,19.1,0,1017.2,9.2,1020.9
17.4,0.0,35.0,73.0,25.0,0.0,2.0,23.1,0,1013.9,13.0,1017.5
18.5,0.0,39.0,47.0,20.0,0.0,1.0,24.8,0,1013.5,12.9,1017.5
16.4,0.0,30.0,52.0,20.0,0.0,1.0,23.5,0,1013.2,13.1,1017.3
15.7,0.0,31.0,63.0,18.0,1.0,1.0,22.4,0,1012.8,12.7,1016.7
19.0,0.0,43.0,38.0,23.0,1.0,1.0,25.8,0,1014.7,11.8,1016.1
17.0,0.0,48.0,70.0,29.0,6.0,5.0,21.8,0,1009.7,10.2,1015.4
17.5,0.6,44.0,62.0,47.0,1.0,6.0,23.6,0,1009.7,7.8,1010.9
17.4,0.0,48.0,73.0,35.0,7.0,6.0,20.7,0,1007.0,9.0,1011.6
18.7,0.0,46.0,71.0,24.0,1.0,3.0,23.2,0,1005.4,12.7,1008.8
21.0,0.0,43.0,43.0,16.0,4.0,1.0,26.4,0,1006.8,12.7,1011.0
20.4,0.0,59.0,56.0,16.0,0.0,1.0,26.7,0,1008.9,12.7,1013.1
21.1,0.0,35.0,36.0,14.0,0.0,1.0,29.0,0,1007.9,12.3,1011.5
17.3,0.0,41.0,74.0,50.0,8.0,7.0,18.1,0,1009.1,6.7,1011.9
12.5,0.0,35.0,77.0,58.0,8.0,6.0,14.0,0,1009.1,4.4,1011.3
11.2,0.0,39.0,52.0,32.0,2.0,6.0,15.7,0,1010.6,7.4,1011.7
10.9,0.0,41.0,62.0,82.0,7.0,8.0,14.3,0,1018.6,1.8,1017.4
11.3,4.0,50.0,68.0,48.0,7.0,7.0,13.8,1,1023.6,6.3,1025.9
9.1,0.0,39.0,61.0,48.0,7.0,8.0,15.1,0,1019.5,2.8,1023.4
13.2,1.0,50.0,84.0,53.0,7.0,7.0,15.0,0,1015.2,5.0,1016.1
13.2,0.2,52.0,80.0,49.0,7.0,6.0,15.1,0,1018.1,6.0,1018.9
10.1,0.0,39.0,59.0,50.0,7.0,7.0,16.1,0,1016.0,1.3,1018.1
15.4,0.0,39.0,66.0,43.0,8.0,6.0,17.5,0,1009.0,7.4,1013.2
11.3,0.0,50.0,75.0,22.0,2.0,1.0,16.8,0,1004.6,11.6,1007.8
10.9,0.0,31.0,86.0,29.0,7.0,7.0,16.1,0,1009.6,3.3,1011.5
12.9,0.0,44.0,71.0,37.0,7.0,3.0,18.2,0,1011.2,10.9,1013.8
11.3,0.0,35.0,79.0,42.0,7.0,5.0,15.5,0,1015.0,7.4,1018.2
13.7,0.0,57.0,73.0,34.0,1.0,7.0,19.4,0,1011.2,9.0,1015.3
11.7,1.2,63.0,79.0,12.0,0.0,1.0,18.5,1,1012.1,12.3,1014.4
12.5,0.0,50.0,69.0,7.0,2.0,0.0,16.5,0,1011.9,10.9,1016.3
11.0,0.0,43.0,58.0,26.0,2.0,1.0,16.4,0,1016.9,12.1,1020.0
15.4,0.0,31.0,59.0,27.0,6.0,7.0,17.2,0,1012.7,8.9,1017.7
13.7,0.0,50.0,62.0,12.0,6.0,5.0,19.6,0,1004.8,11.5,1010.2
15.5,0.0,43.0,69.0,27.0,7.0,7.0,19.4,0,1009.2,10.6,1010.9
16.0,0.0,43.0,67.0,37.0,7.0,6.0,19.1,0,1013.5,10.7,1016.4
16.3,0.0,24.0,76.0,51.0,7.0,7.0,18.2,0,1013.8,0.8,1017.6
16.3,0.0,54.0,43.0,14.0,6.0,1.0,16.6,0,1009.7,9.3,1010.7
11.1,0.0,46.0,42.0,22.0,1.0,2.0,13.5,0,1008.5,11.6,1009.7
5.0,0.0,39.0,50.0,22.0,1.0,0.0,10.7,0,1010.0,11.3,1013.1
9.6,0.0,41.0,72.0,19.0,1.0,1.0,14.4,0,1011.4,11.3,1014.6
13.0,0.0,46.0,71.0,43.0,7.0,5.0,17.1,0,1017.1,8.4,1018.2
14.7,0.0,33.0,74.0,42.0,8.0,5.0,15.8,0,1018.9,6.1,1022.5
12.5,0.0,39.0,73.0,36.0,7.0,6.0,17.4,0,1019.0,7.7,1021.8
14.0,0.0,43.0,69.0,29.0,7.0,3.0,17.1,0,1021.1,8.0,1024.1
15.6,0.0,31.0,75.0,32.0,7.0,3.0,17.1,0,1017.8,8.3,1022.4
17.1,0.0,41.0,77.0,49.0,7.0,6.0,19.2,0,1015.9,3.6,1018.4
13.0,0.0,50.0,91.0,41.0,5.0,7.0,16.3,0,1009.3,6.7,1014.5
11.6,9.6,48.0,54.0,20.0,0.0,1.0,13.0,1,1009.3,11.3,1011.0
6.1,0.0,46.0,53.0,27.0,1.0,1.0,12.8,0,1008.3,11.5,1011.8
3.9,0.0,39.0,73.0,25.0,0.0,1.0,9.4,0,1011.8,11.6,1014.0
7.7,0.0,33.0,79.0,18.0,3.0,0.0,12.7,0,1014.1,11.5,1018.6
9.0,0.0,30.0,62.0,17.0,7.0,2.0,12.0,0,1014.1,8.8,1016.6
8.8,0.0,39.0,53.0,23.0,0.0,2.0,16.0,0,1015.0,10.0,1018.2
9.5,0.0,33.0,47.0,17.0,0.0,1.0,15.4,0,1014.9,11.2,1019.1
10.1,0.0,48.0,82.0,26.0,2.0,4.0,14.8,0,1013.2,7.6,1017.2
10.4,0.0,46.0,72.0,21.0,6.0,3.0,15.1,0,1013.6,8.0,1017.2
11.6,0.0,46.0,63.0,18.0,4.0,2.0,17.3,0,1015.0,10.6,1017.8
14.3,0.0,59.0,49.0,26.0,7.0,7.0,19.2,0,1018.6,7.1,1020.0
12.1,0.0,59.0,66.0,37.0,3.0,6.0,16.7,0,1018.0,6.7,1021.0
13.5,0.6,41.0,79.0,33.0,7.0,1.0,16.4,0,1021.3,9.2,1023.9
13.7,0.0,31.0,67.0,33.0,3.0,5.0,15.5,0,1021.0,9.3,1024.7
9.2,0.0,35.0,78.0,12.0,2.0,5.0,14.4,0,1019.2,9.9,1023.2
10.1,0.0,43.0,63.0,40.0,3.0,5.0,14.9,0,1022.2,8.9,1025.3
13.5,0.0,52.0,74.0,38.0,7.0,4.0,16.7,0,1022.3,7.5,1024.5
15.1,0.4,44.0,74.0,84.0,6.0,7.0,17.3,0,1024.1,5.4,1024.4
15.1,1.2,31.0,91.0,61.0,8.0,7.0,16.9,1,1023.0,0.7,1025.5
14.5,0.0,52.0,72.0,39.0,2.0,7.0,19.0,0,1016.0,9.1,1021.8
13.1,17.8,44.0,78.0,42.0,7.0,1.0,13.3,1,1018.4,7.9,1018.5
11.0,0.0,44.0,69.0,35.0,5.0,1.0,15.0,0,1014.6,9.6,1020.0
7.6,0.0,35.0,67.0,37.0,7.0,1.0,13.6,0,1018.0,9.0,1021.0
7.3,0.0,26.0,52.0,20.0,1.0,2.0,11.4,0,1023.5,10.4,1026.9
6.4,0.0,31.0,65.0,29.0,0.0,1.0,11.7,0,1023.9,10.8,1028.0
8.8,0.0,24.0,65.0,28.0,1.0,1.0,15.1,0,1020.7,10.8,1025.5
9.0,0.0,31.0,85.0,53.0,8.0,3.0,12.9,0,1021.7,8.9,1023.9
7.9,0.6,50.0,83.0,47.0,6.0,7.0,13.2,0,1022.6,5.0,1026.6
11.9,6.2,24.0,87.0,42.0,7.0,2.0,16.0,1,1021.2,4.4,1024.3
9.6,0.0,31.0,79.0,68.0,6.0,7.0,13.1,0,1020.7,0.7,1024.4
12.9,26.6,26.0,94.0,87.0,7.0,7.0,14.6,1,1012.5,5.9,1016.5
7.7,0.8,80.0,71.0,27.0,1.0,1.0,15.6,0,1006.7,8.6,1011.0
2.9,0.0,43.0,57.0,25.0,5.0,5.0,9.9,0,1011.8,10.8,1015.2
2.8,0.0,33.0,64.0,31.0,1.0,1.0,10.0,0,1016.0,10.6,1018.2
5.6,0.0,28.0,74.0,34.0,0.0,1.0,11.9,0,1018.9,10.4,1022.6
6.7,0.0,41.0,62.0,55.0,1.0,7.0,15.7,0,1020.5,7.6,1022.8
8.8,0.0,48.0,60.0,49.0,7.0,5.0,13.4,0,1021.1,4.9,1023.1
9.5,0.0,39.0,62.0,48.0,2.0,4.0,14.5,0,1022.9,6.6,1025.3
7.4,0.0,35.0,75.0,56.0,7.0,7.0,13.7,0,1023.6,7.7,1026.4
9.8,0.2,26.0,69.0,44.0,1.0,4.0,14.0,0,1017.6,9.8,1022.5
7.0,0.0,96.0,91.0,75.0,7.0,8.0,10.4,0,1006.2,1.0,1011.9
10.4,5.2,61.0,88.0,69.0,7.0,7.0,12.0,1,1002.3,3.3,1003.9
7.2,10.6,70.0,60.0,62.0,6.0,7.0,8.3,1,1002.3,7.5,1002.4
5.4,3.0,46.0,63.0,59.0,4.0,7.0,8.9,1,1012.8,5.8,1012.4
6.6,0.0,44.0,74.0,41.0,4.0,4.0,9.9,0,1015.8,6.0,1015.1
1.8,0.0,24.0,60.0,39.0,7.0,7.0,6.6,0,1019.2,5.9,1022.5
2.9,0.0,22.0,66.0,35.0,1.0,6.0,7.8,0,1020.2,8.6,1022.1
0.8,0.0,31.0,99.0,45.0,8.0,1.0,4.3,0,1021.8,6.7,1025.6
1.0,0.0,22.0,67.0,38.0,1.0,1.0,8.3,0,1024.1,9.8,1027.2
4.4,0.0,17.0,79.0,38.0,0.0,1.0,8.9,0,1026.1,9.6,1029.7
1.4,0.0,17.0,85.0,36.0,1.0,1.0,7.8,0,1027.1,9.6,1030.2
4.6,0.0,20.0,72.0,43.0,7.0,3.0,9.4,0,1028.8,8.8,1032.8
4.0,0.0,22.0,95.0,51.0,8.0,1.0,6.6,0,1024.8,5.1,1029.6
-0.5,0.0,17.0,80.0,47.0,1.0,1.0,6.8,0,1023.3,9.3,1026.2
3.1,0.0,17.0,66.0,31.0,0.0,0.0,9.1,0,1026.2,9.6,1030.0
0.4,0.0,20.0,79.0,36.0,0.0,1.0,7.4,0,1021.7,9.6,1026.0
3.5,0.0,30.0,70.0,44.0,1.0,6.0,11.0,0,1024.4,7.8,1026.5
0.2,0.0,17.0,76.0,40.0,1.0,3.0,6.4,0,1022.6,8.8,1027.0
1.4,0.0,26.0,81.0,44.0,1.0,6.0,7.5,0,1018.7,8.5,1022.8
-0.4,0.0,44.0,86.0,41.0,1.0,1.0,5.2,0,1014.3,9.3,1017.9
5.1,0.0,57.0,53.0,58.0,7.0,7.0,11.3,0,1012.5,1.7,1013.6
9.8,0.0,67.0,56.0,61.0,7.0,7.0,11.9,0,1011.1,2.1,1014.2
10.6,1.6,59.0,66.0,44.0,6.0,7.0,12.7,1,1011.4,8.5,1009.4
0.3,0.0,22.0,78.0,39.0,0.0,2.0,5.6,0,1018.6,8.8,1020.1
0.5,0.0,30.0,68.0,47.0,1.0,1.0,7.1,0,1023.6,9.1,1027.3
4.2,0.0,35.0,85.0,60.0,7.0,6.0,8.7,0,1022.4,4.8,1025.8
7.2,0.0,35.0,74.0,56.0,7.0,7.0,11.8,0,1023.2,2.6,1025.1
7.4,0.0,46.0,71.0,47.0,7.0,7.0,12.9,0,1024.4,3.7,1026.9
10.1,0.2,44.0,80.0,68.0,8.0,5.0,12.3,0,1024.4,4.2,1027.0
10.1,0.4,43.0,71.0,52.0,3.0,7.0,13.9,0,1024.3,6.8,1026.9
9.0,0.0,28.0,81.0,50.0,7.0,7.0,12.3,0,1026.5,3.1,1028.9
6.4,0.0,30.0,82.0,53.0,6.0,7.0,11.2,0,1023.0,6.8,1027.8
5.0,0.0,26.0,79.0,81.0,7.0,8.0,11.8,0,1021.0,0.3,1023.2
9.4,0.0,26.0,88.0,56.0,7.0,1.0,11.5,0,1018.7,5.7,1021.4
2.9,0.0,26.0,77.0,54.0,5.0,2.0,8.3,0,1021.2,5.5,1023.1
2.6,0.0,39.0,72.0,49.0,5.0,7.0,7.7,0,1024.7,5.9,1025.7
