MinTemp,Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,Sunshine,Pressure9am,Pressure3pm
-1.0,0.2,15.0,73.0,7.0,5.0,0,10.9,6.683663366336633,1027.6,1023.6
2.6,0.0,43.0,87.0,7.0,8.0,0,9.7,6.683663366336633,1020.2,1014.3
4.7,0.0,44.0,52.0,6.0,6.0,0,15.0,2.4,1012.7,1013.1
5.4,0.0,22.0,81.0,7.0,8.0,0,12.4,1.8,1013.2,1009.6
3.8,1.6,19.0,82.0,8.0,7.0,1,12.7,0.4,1008.6,1007.4
5.6,3.6,52.0,47.0,8.0,6.0,1,14.6,5.3,1008.5,1006.8
6.3,0.2,57.0,52.0,7.0,8.0,0,12.9,6.4,1015.9,1013.5
9.2,0.0,39.0,49.0,8.0,6.0,0,17.6,5.2,1024.7,1022.3
4.0,0.2,54.0,42.0,8.0,8.0,0,16.3,6.3,1021.9,1017.5
3.4,0.0,44.0,53.0,8.0,8.0,0,12.5,3.6,1017.1,1016.2
0.4,0.2,43.0,44.0,1.0,2.0,0,13.5,8.2,1022.4,1020.8
5.2,0.0,33.0,81.0,7.0,8.0,0,12.8,2.4,1026.0,1027.3
4.6,0.2,28.0,68.0,6.0,8.0,0,13.7,4.2,1032.9,1031.8
2.9,0.0,17.0,71.0,8.0,7.0,0,14.1,5.6,1033.3,1031.1
2.8,0.2,20.0,57.0,8.0,4.0,0,15.0,7.0,1031.7,1028.1
1.4,0.4,19.0,52.0,8.0,8.0,0,14.3,5.8,1028.2,1024.9
0.5,0.0,20.0,66.0,8.0,8.0,0,12.5,3.1,1020.3,1015.1
4.2,0.4,37.0,41.0,8.0,8.0,0,16.9,8.1,1009.5,1007.1
3.7,0.2,26.0,73.0,8.0,8.0,0,12.7,5.0,1012.3,1011.6
6.4,0.0,54.0,75.0,6.0,8.0,0,13.0,5.2,1018.1,1017.4
5.1,0.8,44.0,68.0,5.0,8.0,0,10.7,6.2,1026.4,1024.8
3.7,0.4,31.0,60.0,8.0,7.0,0,11.5,6.2,1029.7,1028.9
0.7,0.0,22.0,69.0,8.0,8.0,0,10.6,1.7,1030.6,1027.7
4.1,0.4,20.0,61.0,8.0,8.0,0,12.4,5.0,1026.6,1024.2
-0.9,1.0,17.0,64.0,8.0,8.0,0,11.9,4.6,1022.3,1018.1
3.1,0.0,39.0,49.0,8.0,8.0,0,15.3,6.5,1014.7,1012.8
2.6,0.0,46.0,49.0,8.0,6.0,0,14.1,6.7,1013.9,1013.1
1.9,0.0,72.0,31.0,7.0,8.0,0,16.9,8.0,1007.4,1003.2
5.3,3.2,69.0,81.0,8.0,8.0,1,9.0,5.2,1015.6,1017.4
0.3,1.0,37.0,44.0,1.0,6.0,0,14.6,8.8,1022.3,1019.8
2.7,0.0,65.0,81.0,7.0,8.0,0,10.4,3.3,1013.7,1012.8
6.1,12.6,72.0,69.0,7.0,8.0,1,7.9,3.2,1015.3,1015.1
3.3,2.6,35.0,76.0,6.0,8.0,1,12.0,6.6,1025.6,1025.8
7.5,0.0,30.0,55.0,8.0,8.0,0,13.9,4.5,1029.4,1028.5
5.1,0.0,20.0,64.0,8.0,8.0,0,13.2,0.5,1030.5,1027.9
0.9,0.0,17.0,50.0,8.0,3.0,0,14.7,6.1,1026.6,1022.6
1.6,0.2,46.0,56.0,8.0,8.0,0,15.1,0.5,1017.9,1014.0
1.3,0.2,39.0,45.0,8.0,7.0,0,15.6,7.7,1014.7,1011.1
3.0,0.2,52.0,37.0,6.0,7.0,0,15.1,9.4,1012.2,1007.1
3.3,0.0,33.0,44.0,8.0,8.0,0,13.8,1.8,998.6,998.4
6.5,9.8,44.0,66.0,8.0,8.0,1,13.0,3.5,1010.1,1012.8
4.6,0.2,43.0,59.0,8.0,8.0,0,12.2,4.1,1022.2,1021.0
4.2,0.0,31.0,52.0,8.0,7.0,0,15.1,7.4,1022.4,1018.7
2.2,0.0,30.0,45.0,1.0,3.0,0,15.5,9.5,1017.8,1012.5
8.5,0.2,33.0,59.0,8.0,8.0,0,15.3,0.6,1008.7,1003.2
8.6,0.0,59.0,38.0,8.0,8.0,0,18.4,5.5,1000.7,999.3
5.3,0.6,63.0,44.0,7.0,8.0,0,13.7,8.9,1005.8,1004.7
6.9,0.6,61.0,43.0,6.0,7.0,0,14.2,10.0,1015.7,1013.6
9.0,0.2,70.0,69.0,8.0,8.0,0,12.1,6.9,1017.7,1018.7
-0.6,0.2,20.0,49.0,5.0,7.0,0,14.1,9.0,1023.5,1019.9
1.6,0.2,33.0,35.0,8.0,8.0,0,18.4,9.8,1021.5,1016.6
2.6,0.0,54.0,31.0,8.0,3.0,0,19.0,6.2,1008.5,1003.0
4.1,1.0,72.0,45.0,8.0,8.0,0,12.2,6.3,1007.9,1009.5
4.3,8.2,44.0,42.0,7.0,7.0,1,12.6,9.7,1016.9,1018.3
3.8,0.0,24.0,48.0,5.0,4.0,0,13.3,10.7,1026.4,1024.7
-1.0,0.2,20.0,43.0,6.0,7.0,0,17.5,10.4,1023.6,1019.1
3.5,0.0,28.0,65.0,1.0,1.0,0,16.3,10.0,1021.4,1019.3
3.3,0.0,52.0,27.0,8.0,2.0,0,23.2,10.9,1017.9,1014.0
5.5,0.0,87.0,34.0,7.0,8.0,0,19.8,6.6,1002.2,997.0
8.7,0.6,76.0,40.0,8.0,8.0,0,18.7,9.2,1001.3,1001.6
5.8,5.6,96.0,49.0,8.0,8.0,1,13.2,10.1,999.7,1000.3
9.0,2.8,76.0,86.0,8.0,8.0,1,11.7,4.7,1013.1,1013.0
9.0,1.0,61.0,53.0,8.0,0.0,0,15.5,9.5,1023.3,1022.3
-0.1,0.0,31.0,64.0,6.0,8.0,0,15.0,9.4,1023.8,1021.5
4.7,0.0,31.0,63.0,1.0,2.0,0,16.0,10.0,1026.1,1022.7
0.8,0.2,57.0,31.0,1.0,8.0,0,21.4,8.7,1017.2,1010.4
8.4,8.8,54.0,63.0,8.0,8.0,1,11.8,9.3,1012.5,1012.6
2.7,1.2,56.0,58.0,6.0,8.0,1,14.1,6.1,1018.0,1017.3
3.8,0.2,24.0,47.0,8.0,8.0,0,16.8,6.7,1026.7,1023.9
3.9,0.0,35.0,53.0,8.0,8.0,0,15.3,2.5,1020.9,1017.8
7.5,0.0,30.0,73.0,8.0,8.0,0,14.0,2.6,1021.3,1019.1
6.5,1.0,30.0,73.0,8.0,8.0,0,16.1,3.3,1016.7,1013.6
9.9,0.0,30.0,68.0,8.0,8.0,0,17.3,7.3,1017.9,1015.9
10.7,0.0,41.0,71.0,8.0,8.0,0,17.2,7.0,1017.4,1010.4
7.8,0.8,65.0,69.0,8.0,8.0,0,16.4,2.1,1012.0,1013.2
11.4,0.0,44.0,63.0,8.0,8.0,0,17.0,7.4,1018.8,1014.5
3.1,0.2,67.0,52.0,8.0,7.0,0,15.8,6.8,1004.8,1006.0
7.4,0.6,63.0,53.0,8.0,8.0,0,12.1,7.9,1015.0,1015.4
3.5,0.6,26.0,54.0,8.0,8.0,0,14.2,8.7,1023.2,1020.3
1.4,0.0,33.0,60.0,7.0,8.0,0,16.9,8.4,1019.7,1013.6
6.5,0.0,41.0,23.0,8.0,8.0,0,25.4,7.5,1007.4,1003.7
8.5,0.4,56.0,92.0,8.0,8.0,0,12.1,0.9,995.7,997.3
6.5,14.0,76.0,55.0,8.0,8.0,1,11.4,9.3,1005.1,1008.3
5.9,3.2,52.0,56.0,8.0,8.0,1,13.0,7.4,1019.5,1020.8
4.6,1.6,50.0,59.0,8.0,8.0,1,14.6,6.3,1028.9,1029.1
3.1,0.2,39.0,65.0,4.0,2.0,0,18.8,11.2,1032.0,1027.2
5.8,0.0,35.0,34.0,8.0,4.0,0,24.8,10.2,1024.9,1019.9
4.5,0.0,42.47977684797768,19.0,1.0,4.0,0,28.1,11.5,1012.9,1007.8
11.9,0.0,65.0,46.0,8.0,8.0,0,17.2,11.2,1016.1,1015.7
5.1,0.0,30.0,87.0,8.0,8.0,0,10.4,0.5,1018.0,1014.6
4.7,7.0,46.0,55.0,8.0,8.0,1,13.8,7.5,1019.1,1017.8
7.9,0.8,31.0,56.0,8.0,8.0,0,13.7,5.2,1017.1,1014.6
4.6,0.4,31.0,63.0,8.0,8.0,0,15.9,9.3,1014.6,1011.6
6.0,1.6,37.0,34.0,7.0,8.0,1,15.6,7.9,1012.3,1009.4
8.7,0.4,56.0,88.0,8.0,8.0,0,9.9,1.0,1010.1,1011.7
7.0,7.8,56.0,54.0,8.0,8.0,1,13.6,7.4,1018.8,1017.4
7.7,2.2,57.0,76.0,8.0,8.0,1,14.2,7.5,1021.4,1020.8
4.2,3.4,30.0,50.0,8.0,8.0,1,18.1,11.9,1025.5,1022.3
3.3,0.2,43.0,33.0,7.0,8.0,0,23.4,7.5,1019.8,1013.9
5.1,0.0,59.0,71.0,8.0,8.0,0,19.0,4.3,1012.5,1009.6
8.4,6.0,56.0,48.0,8.0,8.0,1,15.6,8.5,1018.8,1019.4
3.8,0.2,28.0,62.0,8.0,8.0,0,16.7,10.0,1022.0,1019.1
5.7,0.0,20.0,46.0,8.0,8.0,0,23.3,8.6,1014.6,1009.3
11.6,0.0,54.0,49.0,8.0,8.0,0,20.1,12.4,1013.0,1012.4
9.5,0.6,65.0,37.0,8.0,8.0,0,16.5,10.5,1015.5,1013.6
5.8,0.6,33.0,52.0,8.0,8.0,0,15.5,11.7,1023.6,1025.9
1.0,0.2,30.0,24.0,6.0,8.0,0,19.3,10.3,1025.2,1022.0
6.3,0.0,48.0,36.0,8.0,8.0,0,23.0,5.7,1018.5,1015.2
10.3,0.0,78.0,44.0,5.0,6.0,0,21.4,9.5,1003.2,1005.7
8.2,0.0,69.0,43.0,8.0,8.0,0,15.7,6.0,1012.2,1010.1
6.8,0.0,50.0,45.0,8.0,8.0,0,15.6,11.4,1019.6,1020.8
8.9,0.0,33.0,59.0,8.0,8.0,0,15.8,9.3,1026.0,1023.7
5.6,0.0,33.0,66.0,4.0,5.0,0,19.1,12.7,1022.0,1018.4
6.4,0.0,41.0,21.0,5.0,5.0,0,29.5,12.3,1014.3,1011.6
8.9,0.0,63.0,18.0,7.0,8.0,0,30.6,6.7,1011.2,1008.3
13.3,1.4,100.0,71.0,8.0,8.0,1,13.4,7.1,1006.5,1007.2
9.3,5.8,46.0,60.0,8.0,8.0,1,14.9,5.6,1017.7,1018.1
5.1,0.0,39.0,55.0,8.0,8.0,0,18.0,11.6,1020.4,1017.5
7.5,0.2,33.0,31.0,7.0,7.0,0,27.7,12.2,1016.5,1013.5
10.1,0.0,59.0,33.0,7.0,8.0,0,28.4,6.3,1010.7,1011.3
16.7,1.0,43.0,56.0,8.0,8.0,0,22.1,2.8,1008.6,1009.5
14.0,11.2,22.0,91.0,8.0,8.0,1,16.1,0.0,1012.2,1009.7
10.9,5.2,35.0,63.0,8.0,3.0,1,19.7,8.9,1012.3,1011.8
12.2,0.8,69.0,48.0,8.0,8.0,0,16.6,11.3,1016.0,1016.8
6.9,0.2,31.0,48.0,8.0,7.0,0,17.8,12.6,1026.6,1025.0
3.6,0.0,37.0,44.0,5.0,2.0,0,22.7,13.0,1026.5,1021.9
6.7,0.0,70.0,37.0,8.0,8.0,0,25.5,6.6,1016.2,1012.8
7.8,0.0,37.0,44.0,8.0,8.0,0,17.0,11.5,1024.6,1022.5
6.5,0.0,31.0,55.0,8.0,8.0,0,19.0,8.3,1020.3,1017.1
8.9,0.0,37.0,51.0,8.0,8.0,0,18.6,5.7,1015.2,1013.5
8.3,0.0,41.0,42.0,8.0,8.0,0,18.2,9.7,1015.5,1014.0
7.9,0.0,31.0,52.0,8.0,8.0,0,16.0,4.5,1017.5,1015.4
11.8,0.0,39.0,92.0,8.0,8.0,0,11.2,4.2,1012.9,1014.8
9.7,20.8,43.0,55.0,8.0,8.0,1,19.0,12.3,1021.7,1021.8
7.0,0.0,43.0,47.0,6.0,8.0,0,22.3,12.2,1022.0,1017.6
12.6,0.0,54.0,52.0,8.0,8.0,0,18.0,7.4,1010.5,1013.3
6.4,0.0,35.0,42.0,8.0,8.0,0,21.9,9.1,1019.7,1018.1
8.7,0.0,46.0,63.0,8.0,8.0,0,19.9,9.1,1021.1,1018.0
8.0,0.0,31.0,31.0,8.0,8.0,0,30.8,8.5,1014.7,1009.8
13.0,0.0,37.0,59.0,5.0,4.0,0,21.7,12.8,1015.7,1016.2
12.6,0.0,33.0,59.0,8.0,4.0,0,21.8,6.3,1018.0,1015.3
15.7,3.6,39.0,83.0,8.0,8.0,1,18.2,0.2,1015.7,1015.1
16.0,7.4,39.0,65.0,8.0,2.0,1,21.8,7.7,1017.9,1014.9
15.8,0.0,35.0,56.0,8.0,0.0,0,27.9,10.4,1012.4,1008.0
18.0,0.0,31.0,51.0,8.0,8.0,0,29.2,2.3,1009.6,1009.2
11.1,0.0,69.0,35.0,7.0,7.0,0,26.4,13.0,1011.6,1008.7
11.1,0.0,37.0,46.0,8.0,8.0,0,21.0,13.1,1017.8,1017.3
9.7,0.0,31.0,33.0,6.0,4.0,0,31.0,11.5,1018.0,1013.1
15.4,0.0,48.0,12.0,3.0,2.0,0,44.1,12.8,1009.8,1005.1
20.4,0.0,44.0,23.0,2.0,8.0,0,29.0,12.0,1012.3,1015.4
13.2,0.0,35.0,55.0,8.0,5.0,0,24.1,10.9,1023.4,1023.6
14.6,0.0,41.0,52.0,1.0,1.0,0,26.3,11.6,1020.3,1013.1
14.5,0.0,80.0,23.0,8.0,8.0,0,29.6,7.4,998.9,994.1
11.2,0.0,63.0,30.0,8.0,8.0,0,20.1,12.2,1003.4,1004.1
7.1,0.0,37.0,46.0,7.0,6.0,0,21.6,10.6,1010.5,1008.7
11.9,0.0,52.0,13.0,8.0,7.0,0,37.0,11.6,1003.0,1000.1
10.8,0.0,48.0,44.0,8.0,7.0,0,23.5,7.5,1009.7,1011.2
13.9,0.0,44.0,54.0,8.0,8.0,0,18.7,1.5,1013.9,1012.4
9.9,0.0,43.0,41.0,8.0,7.0,0,21.2,12.9,1020.0,1020.3
8.0,0.0,43.0,36.0,8.0,8.0,0,25.5,12.9,1016.4,1015.1
10.7,0.0,39.0,38.0,8.0,8.0,0,24.0,12.3,1016.4,1014.4
10.4,0.0,30.0,49.0,8.0,8.0,0,25.8,7.3,1009.7,1005.1
15.7,0.0,67.0,52.0,8.0,5.0,0,23.3,6.683663366336633,995.7,1003.4
9.6,0.0,39.0,41.0,8.0,7.0,0,22.0,12.4,1016.0,1015.1
8.4,0.0,41.0,50.0,2.0,1.0,0,21.8,12.5,1017.7,1015.0
14.8,0.0,35.0,50.0,4.0,4.0,0,28.2,11.1,1012.0,1007.6
16.3,0.0,43.0,47.0,8.0,1.0,0,23.9,8.8,1011.5,1011.0
13.1,0.0,41.0,42.0,8.0,1.0,0,22.7,8.7,1019.1,1018.2
13.5,0.0,50.0,45.0,3.0,3.0,0,29.3,11.0,1016.1,1011.0
15.4,0.0,57.0,49.0,8.0,8.0,0,24.5,2.4,1004.5,1010.2
15.6,0.2,31.0,44.0,8.0,8.0,0,22.5,3.4,1015.8,1012.6
15.6,4.2,41.0,61.0,8.0,8.0,1,21.3,2.8,1011.5,1011.3
13.8,0.0,31.0,75.0,8.0,8.0,0,20.7,1.7,1010.6,1008.9
15.8,0.0,33.0,41.0,8.0,8.0,0,21.1,1.5,1012.1,1010.4
7.9,0.0,43.0,39.0,5.0,3.0,0,23.5,13.0,1015.3,1013.1
9.9,0.0,48.0,57.0,3.0,7.0,0,24.2,10.8,1010.7,1006.0
13.9,2.4,46.0,60.0,8.0,8.0,1,19.9,10.3,1023.3,1023.8
12.3,0.2,46.0,50.0,8.0,8.0,0,22.3,9.5,1027.9,1026.2
11.9,0.0,52.0,56.0,7.0,6.0,0,22.9,10.7,1025.2,1022.3
12.6,0.2,33.0,51.0,8.0,2.0,0,25.2,8.8,1022.1,1019.6
11.0,0.2,31.0,56.35370741482966,8.0,2.0,0,29.2,10.4,1019.5,1017.1
10.9,0.0,43.0,27.0,8.0,8.0,0,31.6,11.7,1017.8,1014.5
14.4,0.0,39.0,26.0,8.0,8.0,0,33.9,6.683663366336633,1017.1,1015.4
15.3,0.0,39.0,31.0,2.0,6.0,0,31.9,11.6,1020.4,1017.5
13.8,0.2,37.0,33.0,8.0,7.0,0,33.5,9.7,1016.7,1013.7
17.6,0.0,39.0,23.0,8.0,8.0,0,34.4,4.2,1017.0,1015.0
17.9,0.2,31.0,37.0,8.0,8.0,0,30.1,9.1,1018.5,1016.6
12.8,0.2,35.0,35.0,8.0,5.0,0,32.1,10.8,1016.7,1012.4
15.9,0.0,69.0,62.0,4.0,8.0,0,23.7,6.2,1006.2,1007.8
15.6,0.0,31.0,44.0,8.0,8.0,0,21.1,5.4,1015.5,1014.5
8.7,0.0,35.0,51.0,8.0,8.0,0,22.7,8.7,1018.8,1016.8
12.6,0.0,44.0,67.0,8.0,8.0,0,18.4,0.3,1014.9,1012.2
9.4,6.0,50.0,36.0,8.0,8.0,1,18.1,6.0,1021.2,1022.0
10.3,0.6,31.0,52.0,6.0,8.0,0,19.6,9.1,1023.3,1022.2
8.5,0.4,39.0,42.0,6.0,5.0,0,21.3,10.4,1025.4,1023.2
8.1,0.0,41.0,26.0,5.0,4.0,0,26.7,10.0,1023.1,1017.7
12.8,0.6,50.0,53.0,8.0,8.0,0,22.3,0.7,1009.1,1004.5
13.4,7.2,46.0,48.0,7.0,7.0,1,21.3,9.0,1011.4,1010.7
11.3,0.4,46.0,56.35370741482966,8.0,8.0,0,23.9,8.5,1015.6,1014.0
9.3,0.0,65.0,56.35370741482966,8.0,8.0,0,25.2,11.2,1012.8,1010.8
13.9,0.0,35.0,44.0,8.0,7.0,0,22.3,7.0,1019.6,1018.0
11.5,0.0,33.0,32.0,8.0,4.0,0,28.4,7.0,1017.0,1012.5
10.5,0.0,39.0,19.0,1.0,4.0,0,33.5,9.3,1011.8,1007.4
16.3,9.6,59.0,75.0,8.0,7.0,1,16.5,1.9,1013.0,1014.3
9.4,9.6,35.0,58.0,5.0,8.0,1,16.9,5.1,1021.2,1019.5
6.0,0.2,42.47977684797768,40.0,1.0,7.0,0,22.2,7.8,1016.2,1011.8
11.9,0.4,50.0,62.0,8.0,8.0,0,17.7,5.0,1012.5,1014.1
6.0,0.0,48.0,41.0,6.0,4.0,0,20.1,11.0,1018.6,1015.6
11.4,0.0,52.0,85.0,8.0,8.0,0,16.0,3.7,1016.3,1016.6
8.6,0.4,33.0,50.0,8.0,7.0,0,16.0,0.5,1025.5,1025.5
5.0,0.0,33.0,51.0,0.0,0.0,0,18.7,10.6,1030.8,1028.4
7.2,0.0,26.0,56.0,8.0,8.0,0,20.8,8.3,1030.4,1028.2
9.0,0.3,33.0,56.0,8.0,5.0,0,22.1,9.5,1027.5,1023.2
8.2,0.2,28.0,41.0,8.0,8.0,0,23.8,7.8,1023.5,1020.9
11.0,16.0,30.0,56.0,8.0,8.0,1,22.4,6.8,1026.0,1023.5
12.9,0.4,28.0,64.0,8.0,6.0,0,22.3,5.2,1027.2,1023.8
11.7,0.2,35.0,68.0,8.0,7.0,0,20.6,7.5,1023.5,1020.2
11.7,0.0,26.0,79.0,8.0,8.0,0,15.5,0.0,1024.3,1025.0
11.6,1.0,42.47977684797768,58.0,8.0,0.0,0,22.8,8.1,1023.9,1020.1
9.9,0.2,35.0,46.0,8.0,7.0,0,21.9,0.3,1014.7,1010.3
14.5,0.4,30.0,66.0,8.0,8.0,0,20.2,3.8,1013.2,1009.5
13.8,18.8,26.0,92.0,8.0,8.0,1,13.3,0.7,1012.7,1013.0
6.9,0.8,20.0,68.0,1.0,8.0,0,16.6,6.6,1018.8,1016.5
7.7,0.0,24.0,78.0,8.0,7.0,0,16.9,3.1,1018.2,1016.0
10.9,0.0,56.0,75.0,8.0,8.0,0,16.5,6.4,1018.2,1017.6
6.7,5.6,50.0,60.0,8.0,8.0,1,14.6,8.6,1025.2,1024.8
7.9,5.2,46.0,68.0,8.0,8.0,1,16.3,5.8,1024.3,1021.2
1.4,0.2,24.0,46.0,6.0,4.0,0,17.7,8.7,1015.5,1010.3
9.2,0.2,41.0,58.0,8.0,8.0,0,18.2,2.9,1006.7,1006.2
11.6,2.6,50.0,51.0,8.0,7.0,1,17.1,9.0,1013.2,1013.7
6.4,0.0,41.0,39.0,8.0,7.0,0,18.6,8.4,1018.8,1016.8
6.9,0.0,48.0,47.0,7.0,8.0,0,18.5,8.6,1019.9,1016.8
12.3,0.0,69.0,44.0,8.0,7.0,0,21.1,6.683663366336633,1020.5,1018.9
7.7,0.0,69.0,32.0,6.0,6.0,0,24.7,7.4,1017.9,1012.2
15.0,0.0,65.0,61.0,7.0,6.0,0,19.1,8.1,1012.5,1014.1
7.8,0.0,44.0,46.0,7.0,1.0,0,17.7,6.3,1023.5,1023.8
4.8,0.0,20.0,59.0,8.0,7.0,0,16.2,5.1,1027.3,1023.3
2.9,0.0,57.0,79.0,8.0,6.0,0,11.8,1.2,1019.9,1020.5
5.5,0.4,30.0,41.0,2.0,1.0,0,17.2,9.6,1029.0,1026.7
-0.4,0.0,69.0,28.0,0.0,7.0,0,20.0,6.5,1021.2,1014.4
7.8,0.4,67.0,46.0,5.0,3.0,0,14.2,5.7,1023.7,1024.5
7.1,0.0,26.0,54.0,8.0,7.0,0,13.5,0.0,1027.7,1025.8
1.8,0.0,37.0,51.0,1.0,4.0,0,15.5,8.8,1028.5,1025.2
1.5,0.0,19.0,51.0,5.0,7.0,0,15.7,4.3,1028.2,1025.7
4.1,0.0,17.0,43.0,1.0,2.0,0,21.1,9.2,1029.4,1025.8
5.4,0.0,24.0,46.0,2.0,3.0,0,24.0,8.2,1028.8,1026.8
5.7,0.0,26.0,56.0,0.0,0.0,0,20.7,7.8,1031.0,1027.6
7.7,0.2,20.0,47.0,8.0,0.0,0,21.5,6.6,1028.1,1023.5
3.5,0.0,35.0,57.0,4.0,8.0,0,18.3,3.8,1021.1,1017.7
10.1,1.0,46.0,83.0,7.0,7.0,0,15.2,0.3,1012.7,1015.889211756847
1.2,0.6,44.0,42.0,1.0,3.0,0,14.4,4.6,1011.6,1009.7
3.0,0.0,52.0,39.0,6.0,3.0,0,17.1,4.5,1017.8154924874791,1003.5
9.0,0.4,72.0,70.0,7.0,5.0,0,13.5,1.9,1003.9,1004.9
8.8,0.2,59.0,67.0,6.0,3.0,0,13.8,4.2,1012.6,1012.8
7.7,0.2,41.0,65.0,4.0,5.0,0,13.1,5.3,1016.6,1014.7
7.2,0.2,43.0,63.0,3.0,5.0,0,14.3,7.2,1017.7,1016.2
3.8,0.4,31.0,83.0,4.0,8.0,0,13.7,2.3,1016.4,1013.3
6.3,2.8,35.0,59.0,2.0,6.0,1,14.8,6.4,1017.1,1015.6
0.6,0.2,35.0,71.0,7.0,6.0,0,14.3,4.2,1015.5,1012.9
4.0,3.6,28.0,52.0,7.0,2.0,1,15.6,5.9,1021.3,1021.2
1.9,0.2,24.0,53.0,8.0,0.0,0,15.2,5.8,1025.4,1023.2
2.8,0.0,57.0,59.0,1.0,2.0,0,15.9,9.4,1024.6,1022.6
8.8,0.0,50.0,72.0,7.0,5.0,0,14.7,0.8,1026.5,1025.3
8.4,0.0,22.0,60.0,6.0,5.0,0,15.2,4.2,1031.7,1030.3
1.1,0.2,17.0,63.0,3.0,4.0,0,15.5,7.5,1030.6,1026.8
2.0,0.2,19.0,44.0,3.0,3.0,0,20.5,7.9,1027.3,1023.3
5.8,0.2,24.0,91.0,7.0,8.0,0,14.4,0.0,1024.5,1022.6
8.8,1.2,15.0,89.0,8.0,6.0,1,18.7,2.8,1024.1,1019.8
9.4,8.6,28.0,97.0,8.0,8.0,1,14.2,0.0,1013.6,1010.8
7.5,4.0,41.0,99.0,3.0,5.0,1,13.6,6.2,1016.4,1018.4
6.5,0.2,52.0,99.0,6.0,7.0,0,13.8,3.2,1023.1,1022.6
5.1,0.0,30.0,65.0,3.0,2.0,0,15.8,5.7,1026.5,1023.8
6.0,0.0,24.0,73.0,7.0,7.0,0,13.7,1.1,1023.1,1020.0
6.6,0.0,56.0,39.0,2.0,1.0,0,19.8,6.4,1016.7,1013.6
8.3,4.4,72.0,71.0,5.0,5.0,1,11.4,4.2,1015.2,1021.6
1.8,1.8,19.0,55.0,4.0,3.0,1,13.5,6.0,1031.1,1028.0
-1.3,0.2,20.0,53.0,5.0,7.0,0,13.3,7.0,1027.4,1023.9
0.0,0.0,17.0,67.0,3.0,5.0,0,13.2,7.1,1020.1,1017.6
3.3,0.0,20.0,66.0,7.0,7.0,0,16.1,1.6,1018.5,1016.3
5.5,0.0,20.0,95.0,8.0,8.0,0,10.9,0.0,1014.6,1010.9
7.5,46.8,67.0,92.0,8.0,8.0,1,12.8,0.0,1007.7,1002.9
10.7,29.0,46.0,76.0,8.0,8.0,1,10.8,0.0,1011.6,1013.4
7.0,5.0,44.0,68.0,6.0,5.0,1,12.0,2.0,1019.5,1019.8
7.0,4.6,39.0,86.0,4.0,5.0,1,10.7,2.1,1020.6,1017.9
8.4,7.6,35.0,89.0,8.0,7.0,1,11.5,0.0,1014.8,1013.3
9.1,40.6,35.0,73.0,6.0,6.0,1,12.2,1.4,1018.1,1019.0
3.9,1.4,19.0,63.0,4.0,3.0,1,12.8,4.6,1027.4,1026.4
4.0,0.8,19.0,70.0,5.0,5.0,0,11.9,6.0,1027.0,1023.5
0.1,0.2,20.0,72.0,2.0,3.0,0,11.2,8.1,1023.0,1021.1
-0.7,0.2,20.0,66.0,2.0,0.0,0,11.5,9.2,1027.2,1026.9
-0.1,0.2,19.0,71.0,8.0,3.0,0,11.4,7.1,1033.4,1031.4
2.5,3.4,31.0,77.0,8.0,6.0,1,13.0,0.8,1030.5,1027.8
5.0,9.6,39.0,59.0,4.0,7.0,1,13.7,3.7,1028.3,1025.6
4.5,0.4,22.0,82.0,2.0,3.0,0,12.7,4.0,1025.7,1022.9
0.2,0.2,17.0,57.0,2.0,3.0,0,14.3,7.3,1023.8,1021.4
2.0,0.0,17.0,59.0,2.0,6.0,0,14.5,5.7,1025.5,1023.8
2.7,0.0,28.0,61.0,3.0,2.0,0,14.8,8.1,1027.4,1025.9
2.6,0.2,28.0,66.0,1.0,2.0,0,15.7,8.2,1027.3,1023.7
4.4,0.0,46.0,59.0,7.0,7.0,0,16.6,1.7,1022.0,1020.0
7.4,0.0,46.0,45.0,8.0,4.0,0,17.2,6.8,1021.5,1019.1
4.3,0.0,39.0,41.0,4.0,1.0,0,16.4,8.8,1022.1,1017.9
1.1,0.0,87.0,40.0,1.0,4.0,0,15.3,7.1,1009.0,1003.4
8.7,1.8,80.0,36.0,1.0,2.0,1,12.6,8.6,1005.1,1006.7
7.4,0.0,72.0,38.0,1.0,5.0,0,14.1,7.2,1014.0,1014.8
3.2,0.4,28.0,48.0,4.0,3.0,0,14.2,8.0,1025.3,1024.0
3.1,0.4,39.0,66.0,1.0,4.0,0,10.9,7.9,1032.4,1032.3
0.0,0.0,19.0,59.0,0.0,2.0,0,12.5,8.9,1037.7,1034.2
-1.0,0.0,15.0,47.0,5.0,0.0,0,13.6,7.2,1033.8,1031.3
-1.2,0.2,15.0,63.0,4.0,7.0,0,11.1,4.5,1035.3,1032.1
0.6,0.0,22.0,55.0,1.0,2.0,0,15.7,8.5,1030.6,1027.4
1.4,0.0,20.0,71.0,7.0,5.0,0,12.7,3.6,1029.2,1026.0
4.8,7.4,24.0,96.0,7.0,7.0,1,11.0,0.0,1023.0,1018.9
6.3,2.4,22.0,69.0,4.0,5.0,1,17.6,4.9,1019.3,1018.5
5.9,0.0,17.0,71.0,1.0,6.0,0,15.9,5.9,1023.9,1021.2
5.2,0.2,20.0,70.0,7.0,4.0,0,15.9,3.2,1020.9,1018.1
