Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp
12.0,73.0,60.0,6.0,1.0,1,25.0,27.7
0.0,69.0,64.0,5.0,4.0,0,25.5,26.3
0.0,71.0,60.0,7.0,2.0,0,27.8,28.6
0.0,78.0,54.0,8.0,7.0,0,23.0,23.5
0.0,59.0,49.0,5.0,2.0,0,24.0,25.3
0.0,68.0,52.0,5.0,1.0,0,27.8,28.3
0.4,66.0,52.0,2.0,6.0,0,29.0,30.1
0.6,75.0,71.0,6.0,7.0,0,29.0,24.10106990014265
0.0,65.0,68.0,8.0,1.0,0,28.2,29.2
0.0,75.0,62.0,7.0,5.0,0,26.5,26.5
0.0,79.0,53.0,7.0,3.0,0,30.5,30.8
0.0,34.0,30.0,1.0,0.0,0,27.6,30.2
0.0,74.0,63.0,8.0,8.0,0,21.9,23.0
0.0,62.0,51.0,6.0,5.0,0,23.4,25.5
0.0,50.0,56.0,6.0,6.0,0,24.2,25.9
0.0,44.0,47.0,6.0,6.0,0,28.2,29.5
0.0,65.0,43.0,0.0,1.0,0,31.6,32.0
0.0,71.0,58.0,5.0,1.0,0,28.5,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,33.7
0.0,75.0,49.0,0.0,0.0,0,31.3,31.7
0.0,71.0,50.0,0.0,0.0,0,32.9,33.7
0.0,75.0,59.0,1.0,0.0,0,27.0,28.2
0.0,75.0,66.0,5.0,6.0,0,27.0,28.5
0.8,98.0,85.0,8.0,8.0,0,24.2,25.0
1.0,74.0,68.0,7.0,8.0,0,23.1,25.0
1.0,92.0,84.0,8.0,8.0,0,23.0,25.0
0.0,68.0,57.362684435982864,6.0,1.0,0,22.32553393450403,29.7
8.4,72.0,51.0,6.0,6.0,1,23.5,25.2
0.4,61.0,45.0,7.0,4.0,0,23.5,25.0
0.0,59.0,57.362684435982864,0.0,1.0,0,22.32553393450403,28.0
0.0,58.0,51.0,0.0,1.0,0,28.6,29.8
0.0,59.0,37.0,0.0,0.0,0,32.5,32.8
0.0,57.0,39.0,0.0,0.0,0,30.7,31.2
0.0,59.0,36.0,0.0,0.0,0,33.0,33.0
0.0,71.0,61.0,5.0,4.0,0,27.4,24.10106990014265
0.0,74.06142857142858,47.0,8.0,0.0,0,30.0,30.8
0.0,58.0,43.0,0.0,0.0,0,30.8,31.2
0.0,71.0,71.0,5.0,6.0,0,24.5,30.0
0.0,60.0,49.0,8.0,6.0,0,23.5,24.8
0.2,73.0,54.0,8.0,7.0,0,23.2,24.3
0.0,63.0,57.362684435982864,1.0,1.0,0,22.32553393450403,30.8
0.0,68.0,46.0,0.0,0.0,0,30.0,30.8
0.0,78.0,39.0,1.0,0.0,0,32.5,33.6
0.0,77.0,61.0,8.0,1.0,0,27.8,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,28.3
0.0,64.0,60.0,1.0,1.0,0,28.1,29.8
0.0,67.0,51.0,1.0,8.0,0,29.0,30.9
1.2,95.0,80.0,8.0,8.0,1,23.5,25.0
1.6,96.0,81.0,8.0,8.0,1,24.8,25.8
1.2,91.0,96.0,8.0,8.0,1,24.0,25.7
15.0,68.0,66.0,3.0,7.0,1,23.5,25.2
0.0,86.0,83.0,8.0,8.0,0,23.0,24.8
0.0,84.0,72.0,5.0,8.0,0,27.0,32.0
46.8,64.0,62.0,6.0,6.0,1,26.5,27.3
0.0,38.0,41.0,8.0,4.0,0,25.1,25.5
0.0,63.0,56.0,6.0,3.0,0,25.2,25.5
0.0,69.0,58.0,8.0,7.0,0,24.4,24.8
2.0,87.0,59.0,4.0,6.0,1,26.5,27.2
0.0,77.0,41.0,4.0,5.0,0,29.0,29.3
0.0,73.0,37.0,4.0,7.0,0,33.0,34.2
0.0,84.0,72.0,6.0,8.0,0,26.0,27.5
31.1,98.0,88.0,8.0,8.0,1,21.8,22.8
21.8,91.0,73.0,8.0,8.0,1,23.0,24.0
8.0,96.0,68.0,7.0,6.0,1,24.5,24.5
1.0,89.0,69.0,8.0,5.0,0,24.9,25.5
15.0,74.0,55.0,4.0,3.0,1,26.2,27.2
0.4,86.0,53.0,1.0,3.0,0,29.2,30.0
0.2,88.0,67.0,6.0,7.0,0,25.8,26.8
0.0,95.0,61.0,8.0,4.0,0,27.9,28.0
0.0,73.0,53.0,2.0,3.0,0,27.5,28.5
0.0,70.0,59.0,1.0,5.0,0,26.5,27.5
0.0,69.0,57.0,1.0,3.0,0,27.6,28.0
0.0,71.0,47.0,1.0,1.0,0,27.0,27.3
0.0,82.0,45.0,2.0,6.0,0,30.0,30.2
0.0,84.0,65.0,6.0,6.0,0,26.0,26.2
0.0,78.0,54.0,0.0,2.0,0,28.5,29.0
0.0,82.0,57.362684435982864,3.0,1.0,0,22.32553393450403,30.8
0.4,69.0,40.0,6.0,8.0,0,27.8,31.5
1.2,59.0,57.362684435982864,0.0,1.0,1,22.32553393450403,26.5
0.0,69.0,37.0,0.0,1.0,0,28.8,29.5
0.0,74.0,71.0,0.0,6.0,0,25.5,27.0
0.0,75.0,65.0,1.0,6.0,0,26.0,27.8
2.0,95.0,71.0,8.0,7.0,1,25.2,26.5
0.0,88.0,45.0,7.0,1.0,0,29.0,29.8
0.0,89.0,65.0,6.0,5.0,0,28.0,29.3
3.0,84.0,70.0,8.0,8.0,1,23.5,24.8
1.0,90.0,74.0,7.0,8.0,0,23.6,24.2
1.2,93.0,79.0,8.0,8.0,1,25.1,25.8
2.6,84.0,93.0,8.0,8.0,1,22.0,22.8
6.8,95.0,85.0,8.0,8.0,1,22.5,25.5
27.8,90.0,71.0,7.0,8.0,1,24.0,24.7
3.183891708967851,96.0,61.0,4.0,5.0,0,25.5,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,29.0
38.2,66.0,88.0,4.0,6.0,1,20.8,23.2
8.0,84.0,54.0,7.0,6.0,1,22.0,22.8
0.0,70.0,58.0,8.0,6.0,0,23.2,25.0
0.0,74.0,60.0,1.0,4.0,0,24.0,25.7
0.0,74.0,71.0,6.0,6.0,0,22.8,23.8
0.0,84.0,56.0,5.0,6.0,0,27.0,28.8
0.0,65.0,72.0,6.0,5.0,0,21.7,22.8
0.0,67.0,84.0,5.0,7.0,0,20.2,24.10106990014265
0.8,74.06142857142858,72.0,8.0,7.0,0,19.8,21.8
5.0,75.0,52.0,5.0,8.0,1,19.5,22.3
21.8,77.0,59.0,7.0,5.0,1,21.8,23.2
0.0,63.0,62.0,4.0,4.0,0,21.5,24.5
0.0,69.0,45.0,0.0,1.0,0,25.0,25.4
0.0,66.0,60.0,1.0,4.0,0,21.0,22.7
0.0,73.0,57.362684435982864,4.0,1.0,0,22.32553393450403,24.8
0.0,61.0,57.362684435982864,1.0,1.0,0,23.2,24.2
0.0,73.0,32.0,5.0,6.0,0,27.0,27.7
0.0,60.0,46.0,1.0,4.0,0,24.0,24.10106990014265
0.0,74.06142857142858,34.0,8.0,6.0,0,29.2,29.5
11.8,94.0,65.0,8.0,6.0,1,20.4,21.2
14.2,76.0,67.0,6.0,8.0,1,21.8,22.3
12.0,95.0,92.0,8.0,8.0,1,18.2,19.2
23.0,96.0,65.0,7.0,7.0,1,20.6,21.7
0.0,90.0,57.0,1.0,5.0,0,24.0,24.5
0.4,76.0,70.0,8.0,6.0,0,21.5,23.2
8.0,66.0,61.0,5.0,5.0,1,19.8,21.5
0.0,65.0,57.362684435982864,2.0,1.0,0,22.32553393450403,21.5
0.0,57.0,50.0,2.0,6.0,0,15.5,16.8
3.0,74.0,57.362684435982864,7.0,1.0,1,22.32553393450403,20.8
0.0,65.0,43.0,0.0,3.0,0,17.5,18.7
0.0,65.0,52.0,6.0,4.0,0,20.5,20.8
0.0,68.0,53.0,5.0,5.0,0,19.0,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,20.4
10.0,96.0,61.0,5.0,6.0,1,20.1,21.0
0.2,83.0,62.0,1.0,7.0,0,20.0,21.2
1.8,85.0,93.0,7.0,7.0,1,16.7,23.0
15.7,90.0,59.0,6.0,5.0,1,21.0,22.2
8.6,96.0,68.0,7.0,4.0,1,20.5,22.7
1.0,94.0,67.0,1.0,5.0,0,20.2,22.0
0.5,94.0,54.0,0.0,0.0,0,21.5,22.3
0.5,89.0,43.0,0.0,1.0,0,22.7,23.8
0.1,85.0,44.0,4.0,1.0,0,22.5,23.5
0.0,75.0,61.0,7.0,7.0,0,20.5,21.8
0.0,86.0,44.0,7.0,5.0,0,23.0,24.9
0.0,81.0,53.0,8.0,8.0,0,22.8,23.1
0.0,70.0,65.0,1.0,3.0,0,21.8,23.5
0.1,86.0,33.0,0.0,0.0,0,23.6,25.1
0.0,81.0,50.0,5.0,5.0,0,23.6,25.0
0.0,69.0,47.0,4.0,4.0,0,25.0,25.9
0.2,82.0,68.0,7.0,7.0,0,22.2,24.5
0.2,87.0,61.0,1.0,0.0,0,23.2,25.0
0.2,98.0,50.0,8.0,7.0,0,24.2,25.5
0.0,75.0,41.0,6.0,6.0,0,23.0,24.0
0.0,65.0,63.0,0.0,5.0,0,19.9,21.8
35.0,98.0,76.0,8.0,7.0,1,19.0,19.8
0.4,91.0,68.0,7.0,6.0,0,19.5,20.8
0.1,93.0,66.0,7.0,6.0,0,20.8,21.7
8.4,97.0,56.0,8.0,2.0,1,20.0,21.2
0.2,84.0,59.0,0.0,0.0,0,17.5,19.2
0.0,68.0,63.0,0.0,2.0,0,19.0,21.0
3.4,94.0,71.0,7.0,4.0,1,19.9,20.2
5.2,96.0,98.0,8.0,8.0,1,15.0,18.4
26.0,66.0,69.0,5.0,6.0,1,18.0,19.0
1.0,69.0,81.0,6.0,6.0,0,15.3,18.2
0.2,76.0,75.0,5.0,6.0,0,16.4,19.4
9.2,96.0,58.0,6.0,6.0,1,18.0,19.0
0.8,89.0,65.0,5.0,7.0,0,18.5,19.8
0.0,89.0,56.0,7.0,5.0,0,18.8,20.0
0.1,90.0,76.0,7.0,7.0,0,17.4,17.8
0.8,97.0,65.0,8.0,5.0,0,18.8,19.2
0.0,70.0,64.0,2.0,7.0,0,16.0,16.2
0.0,76.0,52.0,0.0,0.0,0,16.9,18.0
0.1,69.0,58.0,0.0,6.0,0,18.0,19.9
0.0,84.0,69.0,8.0,6.0,0,18.0,18.8
0.1,100.0,64.0,6.0,3.0,0,17.8,19.0
0.1,94.0,84.0,6.0,6.0,0,17.0,21.8
2.6,92.0,49.0,1.0,2.0,1,19.8,21.7
0.0,87.0,53.0,7.0,3.0,0,18.0,20.0
0.1,95.0,76.0,5.0,8.0,0,14.2,15.8
0.0,58.0,39.0,0.0,0.0,0,15.0,15.8
0.0,62.0,34.0,0.0,1.0,0,17.8,19.2
0.0,56.0,45.0,0.0,1.0,0,18.5,19.4
0.1,70.0,43.0,4.0,4.0,0,18.2,19.3
0.0,74.0,69.0,3.0,5.0,0,17.0,21.0
1.0,58.0,51.0,1.0,5.0,0,13.0,15.0
0.0,69.0,39.0,1.0,5.0,0,15.6,16.8
0.1,70.0,47.0,0.0,0.0,0,16.0,17.5
0.0,72.0,54.0,0.0,3.0,0,17.0,18.8
0.1,83.0,48.0,0.0,0.0,0,17.5,19.4
0.0,58.0,36.0,0.0,0.0,0,19.2,20.2
0.1,56.0,32.0,5.0,5.0,0,18.2,19.8
0.0,63.0,39.0,0.0,4.0,0,15.0,16.8
0.0,83.0,46.0,0.0,0.0,0,16.0,17.4
0.0,78.0,46.0,0.0,0.0,0,16.6,17.7
0.0,68.0,57.362684435982864,0.0,1.0,0,22.32553393450403,24.10106990014265
0.0,61.0,48.0,1.0,2.0,0,14.5,15.5
0.0,61.0,43.0,0.0,0.0,0,15.8,16.8
0.0,63.0,34.0,0.0,1.0,0,16.8,17.5
0.0,46.0,59.0,5.0,5.0,0,15.0,15.4
5.4,89.0,69.0,6.0,7.0,1,16.0,16.8
1.0,97.0,77.0,7.0,8.0,0,16.4,16.5
1.0,74.0,65.0,8.0,4.0,0,17.5,18.4
1.8,74.0,45.0,0.0,5.0,1,16.7,18.3
0.0,51.0,36.0,5.0,5.0,0,16.0,16.4
0.1,49.0,68.0,4.0,7.0,0,13.2,14.8
2.8,72.0,79.0,6.0,8.0,1,15.8,15.8
0.0,90.0,67.0,6.0,5.0,0,16.8,17.6
0.0,84.0,64.0,5.0,5.0,0,16.6,17.9
0.2,97.0,68.0,6.0,6.0,0,16.2,18.2
0.1,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,18.2
0.2,96.0,82.0,7.0,8.0,0,15.5,17.2
10.8,99.0,79.0,8.0,6.0,1,15.5,19.2
5.8,92.0,49.0,2.0,2.0,1,18.4,19.8
0.0,67.0,41.0,6.0,3.0,0,19.0,19.2
0.1,52.0,33.0,3.0,5.0,0,20.5,20.8
0.0,45.0,36.0,0.0,0.0,0,22.2,22.5
0.0,54.0,21.0,0.0,0.0,0,23.8,24.5
0.0,30.0,38.0,0.0,3.0,0,17.8,21.0
0.0,62.0,45.0,1.0,5.0,0,14.8,15.8
0.6,70.0,63.0,6.0,6.0,0,15.0,15.6
1.2,96.0,66.0,6.0,1.0,1,17.0,18.8
0.2,88.0,53.0,0.0,1.0,0,18.0,21.2
0.0,80.0,42.0,0.0,0.0,0,20.0,20.2
0.0,68.0,60.0,6.0,5.0,0,17.3,18.4
0.1,96.0,66.0,7.0,3.0,0,17.5,19.2
0.0,100.0,34.0,8.0,3.0,0,20.8,20.8
0.0,89.0,37.0,7.0,7.0,0,19.0,21.2
0.1,52.0,54.0,3.0,5.0,0,13.2,15.2
0.0,80.0,66.0,7.0,6.0,0,14.8,16.8
18.2,94.0,59.0,8.0,6.0,1,16.0,17.3
0.6,80.0,60.0,4.0,3.0,0,16.4,18.2
0.4,83.0,68.0,1.0,5.0,0,17.2,19.0
0.0,94.0,75.0,7.0,8.0,0,17.0,18.2
21.8,97.0,37.0,8.0,1.0,1,19.2,20.0
0.6,77.0,92.0,7.0,8.0,0,14.2,24.10106990014265
30.8,74.06142857142858,84.0,8.0,8.0,1,15.0,17.2
7.6,68.0,88.0,7.0,8.0,1,13.0,17.2
13.2,95.0,73.0,7.0,7.0,1,16.0,16.8
8.6,94.0,71.0,6.0,3.0,1,17.5,18.6
5.0,85.0,72.0,5.0,8.0,1,17.0,18.2
6.4,96.0,71.0,4.0,4.0,1,18.0,19.7
4.8,92.0,74.0,1.0,4.0,1,18.2,19.8
1.8,89.0,83.0,7.0,7.0,1,16.0,18.8
12.6,58.0,73.0,4.0,6.0,1,17.0,19.5
19.2,68.0,58.0,5.0,4.0,1,18.3,19.0
2.4,76.0,72.0,6.0,7.0,1,15.5,18.0
2.0,84.0,72.0,7.0,7.0,1,17.4,18.2
0.2,70.0,67.0,3.0,4.0,0,19.0,21.0
0.1,84.0,38.0,2.0,6.0,0,23.0,23.2
0.0,76.0,80.0,8.0,7.0,0,14.9,17.0
4.0,46.0,41.0,6.0,5.0,1,17.0,17.5
0.5,51.0,49.0,1.0,3.0,0,16.8,18.0
4.4,72.0,67.0,7.0,5.0,1,15.2,18.0
8.8,94.0,63.0,6.0,6.0,1,18.5,18.5
9.2,92.0,73.0,7.0,7.0,1,17.5,19.3
0.4,72.0,57.0,1.0,7.0,0,19.2,20.5
0.1,76.0,50.0,0.0,1.0,0,23.5,23.8
6.4,94.0,39.0,6.0,5.0,1,23.5,24.7
0.0,56.0,33.0,0.0,0.0,0,24.0,24.2
3.4,82.0,66.0,7.0,7.0,1,17.4,18.8
0.0,73.0,57.362684435982864,4.0,1.0,0,22.32553393450403,20.5
0.0,89.0,35.0,1.0,1.0,0,25.0,25.7
0.5,78.0,61.0,6.0,1.0,0,21.0,21.4
0.0,73.0,28.0,3.0,2.0,0,26.5,26.6
0.0,51.0,29.0,3.0,5.0,0,23.2,23.5
0.0,46.0,39.0,0.0,2.0,0,17.6,20.0
0.0,50.0,46.0,4.0,6.0,0,18.0,19.8
0.0,64.0,53.0,1.0,3.0,0,18.0,24.10106990014265
0.0,74.06142857142858,58.0,8.0,4.0,0,18.5,19.6
0.0,66.0,57.362684435982864,5.0,1.0,0,22.32553393450403,20.8
0.0,69.0,58.0,0.0,1.0,0,21.4,21.7
0.0,78.0,52.0,0.0,1.0,0,23.6,25.2
1.0,81.0,87.0,8.0,7.0,0,18.5,23.2
3.4,67.0,58.0,7.0,4.0,1,19.5,21.2
0.0,70.0,54.0,7.0,6.0,0,19.0,20.5
0.5,72.0,52.0,0.0,1.0,0,22.5,23.6
0.0,52.0,24.0,0.0,0.0,0,30.2,30.5
0.0,52.0,26.0,7.0,8.0,0,29.9,31.2
0.0,31.0,35.0,0.0,1.0,0,18.2,22.2
0.0,53.0,38.0,0.0,0.0,0,23.0,23.8
0.0,65.0,63.0,0.0,3.0,0,21.0,23.0
0.0,70.0,65.0,6.0,0.0,0,23.2,27.2
0.0,45.0,21.0,0.0,0.0,0,31.5,32.0
0.0,69.0,63.0,7.0,1.0,0,24.7,25.5
0.0,45.0,53.0,8.0,3.0,0,24.0,31.2
0.2,82.0,94.0,7.0,8.0,0,15.5,19.0
7.6,79.0,52.0,6.0,2.0,1,21.1,22.4
0.0,76.0,57.362684435982864,0.0,1.0,0,22.32553393450403,26.0
0.0,80.0,61.0,1.0,2.0,0,26.0,27.0
0.0,82.0,43.0,0.0,1.0,0,28.3,28.7
0.0,70.0,36.0,1.0,8.0,0,26.8,30.0
14.6,93.0,48.0,8.0,7.0,1,17.5,19.9
20.4,74.0,58.0,8.0,7.0,1,15.6,17.5
0.2,69.0,28.0,0.0,2.0,0,22.5,23.4
0.0,76.0,59.0,6.0,6.0,0,19.0,20.2
6.8,71.0,48.0,6.0,1.0,1,20.0,20.8
0.0,79.0,53.0,0.0,0.0,0,24.0,24.8
0.0,77.0,64.0,7.0,7.0,0,19.6,21.8
0.0,59.0,60.0,8.0,7.0,0,18.0,18.8
1.6,74.0,50.0,7.0,7.0,1,23.4,23.5
0.0,76.0,48.0,0.0,1.0,0,28.5,29.8
0.0,85.0,63.0,8.0,2.0,0,27.0,29.2
0.6,65.0,48.0,0.0,5.0,0,27.9,32.4
0.0,73.0,47.0,1.0,1.0,0,30.0,35.2
0.0,75.0,65.0,4.0,7.0,0,25.0,32.0
0.0,65.0,9.0,1.0,5.0,0,30.8,30.8
0.0,35.0,50.0,0.0,0.0,0,24.0,25.0
0.0,70.0,63.0,0.0,6.0,0,23.5,29.8
0.0,51.0,44.0,0.0,0.0,0,30.0,33.0
0.4,45.0,24.0,1.0,5.0,0,36.5,36.8
1.2,31.0,29.0,1.0,4.0,1,22.0,25.0
0.0,55.0,39.0,1.0,4.0,0,22.1,22.8
0.0,74.0,57.0,7.0,7.0,0,23.5,24.5
0.0,71.0,51.0,5.0,8.0,0,24.5,29.2
22.5,85.0,47.0,7.0,5.0,1,22.0,23.2
0.2,70.0,59.0,7.0,4.0,0,21.9,23.1
0.0,73.0,60.0,5.0,0.0,0,24.0,25.0
0.0,74.0,69.0,0.0,1.0,0,23.2,27.0
0.0,69.0,76.0,7.0,7.0,0,23.0,25.0
0.0,64.0,58.0,8.0,7.0,0,21.5,22.7
0.0,55.0,59.0,5.0,5.0,0,21.5,23.5
0.0,73.0,64.0,7.0,6.0,0,24.5,26.0
0.0,74.0,18.0,0.0,4.0,0,38.4,39.2
0.0,61.0,68.0,4.0,7.0,0,22.3,26.2
0.0,77.0,26.0,8.0,5.0,0,30.0,30.2
1.0,47.0,41.0,0.0,1.0,0,24.5,25.4
0.0,68.0,56.0,6.0,1.0,0,24.2,26.5
0.0,74.0,65.0,7.0,7.0,0,24.0,24.8
0.0,74.0,50.0,1.0,4.0,0,31.5,32.4
0.0,43.0,20.0,2.0,6.0,0,38.5,38.8
0.0,73.0,60.0,8.0,1.0,0,25.0,27.5
0.0,79.0,55.0,1.0,5.0,0,32.0,37.0
10.2,70.0,66.0,6.0,4.0,1,27.5,28.2
10.0,71.0,71.0,8.0,8.0,1,21.8,28.7
0.0,69.0,64.0,8.0,8.0,0,25.0,26.2
0.2,88.0,65.0,8.0,7.0,0,22.4,22.8
0.0,62.0,55.0,8.0,7.0,0,22.5,23.7
0.0,73.0,56.0,1.0,1.0,0,26.5,28.2
0.0,70.0,40.0,1.0,6.0,0,28.5,31.4
0.4,73.0,59.0,6.0,7.0,0,28.5,30.7
0.6,80.0,48.0,6.0,4.0,0,31.8,34.2
0.0,68.0,39.0,8.0,7.0,0,33.8,35.8
6.2,92.0,64.0,8.0,6.0,1,28.2,29.0
0.8,72.0,58.0,5.0,6.0,0,27.5,31.2
33.8,89.0,66.0,6.0,6.0,1,25.9,29.2
1.8,75.0,56.0,4.0,5.0,1,30.0,31.5
20.2,63.0,67.0,6.0,7.0,1,27.2,31.0
0.2,80.0,71.0,7.0,8.0,0,24.3,25.6
0.0,75.0,67.0,8.0,6.0,0,26.5,27.7
17.2,95.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,68.0,8.0,6.0,0,20.1,22.0
8.8,66.0,52.0,5.0,8.0,1,21.8,22.8
0.0,57.0,52.0,2.0,1.0,0,24.8,25.8
0.0,66.0,49.0,1.0,1.0,0,26.6,27.2
0.0,64.0,60.0,1.0,6.0,0,27.5,29.2
0.0,68.0,61.0,4.0,6.0,0,22.5,23.7
1.4,74.0,70.0,8.0,8.0,1,26.2,27.2
0.0,68.0,55.0,8.0,5.0,0,21.8,23.8
0.0,58.0,50.0,6.0,1.0,0,24.8,24.8
0.0,63.0,58.0,1.0,1.0,0,28.0,28.7
0.0,71.0,47.0,1.0,2.0,0,30.0,31.2
3.8,93.0,57.0,8.0,8.0,1,28.0,28.2
1.2,77.0,81.0,6.0,7.0,1,23.2,24.10106990014265
0.0,74.06142857142858,57.0,8.0,5.0,0,31.0,31.2
22.8,74.06142857142858,68.0,8.0,5.0,1,25.5,31.0
0.0,64.0,62.0,8.0,8.0,0,22.0,22.5
0.0,80.0,83.0,8.0,8.0,0,20.8,22.3
6.0,89.0,55.0,7.0,4.0,1,27.2,29.8
0.0,62.0,62.0,0.0,0.0,0,26.5,29.2
0.0,67.0,67.0,5.0,6.0,0,25.5,26.2
0.0,68.0,44.0,3.0,1.0,0,33.0,33.2
0.0,83.0,57.362684435982864,6.0,1.0,0,22.32553393450403,30.5
0.0,66.0,59.0,0.0,1.0,0,30.6,32.2
0.0,74.0,50.0,0.0,5.0,0,32.0,34.0
0.0,87.0,70.0,8.0,8.0,0,25.8,26.8
0.0,71.0,55.0,6.0,3.0,0,29.5,29.6
0.0,63.0,49.0,1.0,1.0,0,29.5,30.8
0.0,67.0,48.0,0.0,1.0,0,32.0,32.5
0.0,66.0,46.0,5.0,5.0,0,32.5,34.2
0.0,77.0,55.0,8.0,8.0,0,30.8,31.0
5.0,98.0,95.0,8.0,8.0,1,22.0,23.0
13.0,83.0,83.0,7.0,8.0,1,23.9,25.2
0.8,82.0,52.0,6.0,3.0,0,26.9,28.2
4.0,73.0,34.0,1.0,4.0,1,34.2,35.0
0.0,61.0,67.0,1.0,2.0,0,26.2,29.5
1.0,76.0,33.0,5.0,1.0,0,32.2,32.5
0.0,42.0,28.0,0.0,1.0,0,34.0,35.5
0.0,73.0,47.0,2.0,5.0,0,28.0,29.5
20.0,95.0,91.0,8.0,8.0,1,20.5,21.5
38.4,95.0,68.0,8.0,2.0,1,25.0,26.2
1.0,77.0,55.0,5.0,5.0,0,29.5,29.9
0.0,72.0,61.0,1.0,7.0,0,28.6,29.3
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,31.1
0.8,70.0,56.0,0.0,1.0,0,30.5,31.2
1.0,83.0,46.0,2.0,2.0,0,34.6,35.2
2.0,93.0,79.0,8.0,8.0,1,22.2,23.0
8.2,95.0,97.0,8.0,8.0,1,18.5,21.0
51.4,51.0,52.0,8.0,7.0,1,22.5,22.5
2.6,65.0,48.0,1.0,3.0,1,22.5,24.2
0.0,53.0,41.0,1.0,4.0,0,25.5,27.0
0.0,61.0,51.0,1.0,2.0,0,26.8,27.1
0.7,80.0,65.0,6.0,6.0,0,25.5,26.0
10.6,78.0,64.0,6.0,6.0,1,24.5,25.2
14.4,80.0,67.0,7.0,7.0,1,22.1,25.0
0.6,87.0,56.0,7.0,7.0,0,24.0,25.0
5.6,94.0,53.0,8.0,6.0,1,24.5,24.6
5.0,75.0,49.0,6.0,4.0,1,24.5,24.8
0.2,87.0,54.0,7.0,4.0,0,26.8,24.10106990014265
0.0,81.0,53.0,0.0,1.0,0,32.5,33.3
0.0,83.0,68.0,6.0,6.0,0,26.6,28.3
1.4,72.0,57.0,2.0,2.0,1,29.2,29.8
0.0,72.0,52.0,3.0,3.0,0,29.7,29.8
0.0,77.0,58.0,0.0,1.0,0,29.4,29.8
4.4,71.0,64.0,6.0,6.0,1,26.2,27.7
0.0,64.0,60.0,1.0,6.0,0,27.5,24.10106990014265
0.0,74.06142857142858,48.0,8.0,5.0,0,31.0,31.7
20.2,78.0,58.0,0.0,5.0,1,29.5,29.9
0.0,68.0,57.0,3.0,1.0,0,28.6,29.2
0.0,71.0,61.0,1.0,6.0,0,27.8,29.0
0.6,88.0,75.0,6.0,8.0,0,24.0,27.7
0.8,80.0,79.0,7.0,8.0,0,24.5,25.4
6.4,86.0,76.0,8.0,7.0,1,25.0,25.7
2.4,93.0,83.0,8.0,6.0,1,25.2,26.8
1.0,83.0,65.0,5.0,5.0,0,28.0,28.2
0.0,87.0,74.0,7.0,5.0,0,25.2,27.2
1.6,84.0,66.0,4.0,5.0,1,26.4,26.8
6.8,82.0,72.0,1.0,6.0,1,25.5,26.2
1.0,95.0,60.0,8.0,2.0,0,26.9,27.7
5.0,91.0,78.0,7.0,6.0,1,27.5,28.7
0.0,89.0,34.0,0.0,5.0,0,36.0,36.7
6.0,72.0,56.0,7.0,8.0,1,23.5,24.3
0.0,72.0,58.0,0.0,0.0,0,27.4,28.4
0.4,83.0,66.0,8.0,1.0,0,27.8,30.2
0.0,42.0,41.0,2.0,1.0,0,27.5,31.2
0.0,73.0,23.0,1.0,0.0,0,28.6,31.3
0.0,74.0,60.0,2.0,1.0,0,26.5,27.2
0.0,87.0,38.0,8.0,3.0,0,30.4,31.0
0.0,76.0,56.0,4.0,1.0,0,30.0,30.5
0.0,73.0,60.0,6.0,7.0,0,26.0,27.0
0.5,89.0,61.0,7.0,1.0,0,28.5,29.8
0.0,78.0,67.0,7.0,2.0,0,27.5,28.0
9.6,93.0,58.0,8.0,7.0,1,22.8,23.8
2.6,73.0,51.0,1.0,3.0,1,24.5,25.2
0.0,68.0,90.0,5.0,7.0,0,19.2,24.10106990014265
20.0,74.06142857142858,57.362684435982864,8.0,1.0,1,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
