MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
16.3,0.0,112.5,33.0,90.0,61.0,44.0,2.0,1.0,0,1013.7,11.2,1016.8
16.9,0.0,45.0,28.0,22.5,60.0,62.0,2.0,2.0,0,1013.7,10.4,1016.4
18.0,0.0,45.0,30.0,45.0,66.0,66.0,1.0,1.0,0,1012.5,10.1,1015.8
20.6,0.0,22.5,30.0,45.0,68.0,58.0,2.0,1.0,0,1013.1,10.2,1016.4
20.4,0.0,112.5,35.0,90.0,69.0,47.0,3.0,1.0,0,1014.1,10.5,1016.5
18.6,0.0,135.0,35.0,112.5,58.0,43.0,1.0,1.0,0,1012.9,11.1,1017.2
19.6,0.0,67.5,31.0,45.0,61.0,45.0,3.0,1.0,0,1013.8,10.7,1017.4
18.0,0.0,45.0,33.0,45.0,60.0,49.0,1.0,1.0,0,1012.5,10.6,1016.4
16.3,0.0,45.0,30.0,45.0,60.0,57.0,1.0,1.0,0,1014.1,10.7,1016.2
17.3,0.0,90.0,35.0,90.0,61.0,45.0,5.0,2.0,0,1014.5,9.7,1017.7
20.9,0.0,45.0,33.0,67.5,60.0,57.0,2.0,1.0,0,1014.2,11.2,1018.3
21.3,1.0,67.5,41.0,90.0,76.0,58.0,5.0,3.0,0,1013.9,8.4,1017.7
21.6,0.6,157.5,35.0,112.5,65.0,50.0,6.0,2.0,0,1012.0,6.7,1016.1
19.2,0.0,45.0,41.0,45.0,57.0,47.0,2.0,1.0,0,1012.2,11.0,1016.0
18.5,0.0,45.0,44.0,22.5,60.0,62.0,1.0,1.0,0,1012.5,10.8,1016.5
17.7,0.0,0.0,31.0,22.5,65.0,55.0,2.0,1.0,0,1011.1,10.6,1015.0
18.3,0.0,0.0,37.0,0.0,44.0,62.0,2.0,3.0,0,1009.5,9.9,1013.4
19.5,0.0,67.5,35.0,45.0,63.0,47.0,1.0,1.0,0,1011.1,10.8,1014.3
17.3,0.0,67.5,33.0,67.5,61.0,53.0,7.0,2.0,0,1013.2,8.5,1016.6
20.2,0.0,90.0,37.0,112.5,60.0,45.0,6.0,2.0,0,1015.3,10.8,1018.7
21.6,0.0,135.0,52.0,112.5,45.0,42.0,2.0,2.0,0,1018.1,10.6,1020.7
22.3,0.0,135.0,39.0,112.5,49.0,36.0,3.0,2.0,0,1017.3,10.4,1020.2
21.5,0.0,112.5,39.0,112.5,38.0,40.0,6.0,3.0,0,1014.6,6.6,1018.7
20.1,0.0,112.5,39.0,112.5,56.0,47.0,6.0,2.0,0,1013.4,7.2,1017.4
20.9,0.4,135.0,48.0,112.5,66.0,41.0,7.0,2.0,0,1015.0,8.0,1017.6
20.8,0.4,90.0,41.0,112.5,60.0,41.0,3.0,1.0,0,1015.9,10.3,1019.1
20.6,0.0,157.5,37.0,135.0,73.0,49.0,7.0,5.0,0,1015.7,4.0,1019.8
19.9,1.2,112.5,37.0,90.0,63.0,47.0,3.0,1.0,1,1013.8,9.5,1018.3
18.6,0.0,67.5,35.0,90.0,46.0,38.0,1.0,1.0,0,1013.1,11.1,1016.5
16.8,0.0,45.0,31.0,45.0,53.0,40.0,3.0,5.0,0,1011.3,10.4,1016.2
16.9,0.0,45.0,33.0,45.0,57.0,55.0,5.0,1.0,0,1010.7,9.7,1014.9
20.4,0.0,0.0,31.0,22.5,70.0,67.0,4.0,2.0,0,1010.0,10.1,1013.5
22.1,0.0,135.0,39.0,135.0,51.0,14.0,1.0,7.0,0,1011.8,8.6,1015.2
18.0,0.0,67.5,33.0,45.0,50.0,43.0,2.0,0.0,0,1012.4,9.6,1015.8
19.0,0.0,67.5,37.0,45.0,49.0,56.0,1.0,4.0,0,1010.6,9.4,1014.5
19.8,0.0,135.0,33.0,67.5,52.0,42.0,1.0,2.0,0,1009.5,9.9,1013.3
16.4,0.0,67.5,35.0,45.0,53.0,48.0,1.0,1.0,0,1008.8,9.6,1012.7
21.6,0.0,45.0,43.0,67.5,63.0,49.0,1.0,1.0,0,1009.9,9.4,1013.1
21.2,0.0,90.0,35.0,90.0,54.0,40.0,1.0,1.0,0,1014.3,10.2,1016.2
19.4,0.0,90.0,39.0,90.0,54.0,46.0,2.0,2.0,0,1013.6,9.6,1017.4
18.7,0.0,22.5,39.0,22.5,55.0,59.0,1.0,1.0,0,1012.3,9.9,1016.1
19.8,0.0,45.0,30.0,0.0,67.0,66.0,8.0,5.0,0,1011.0,7.9,1014.2
21.0,0.0,22.5,26.0,247.5,72.0,44.0,7.0,7.0,0,1011.8,2.0,1015.3
18.0,0.0,67.5,33.0,90.0,26.0,18.0,2.0,0.0,0,1011.3,10.6,1015.0
16.6,0.0,157.5,33.0,90.0,52.0,47.0,1.0,1.0,0,1012.3,10.8,1015.5
19.5,0.0,45.0,33.0,45.0,59.0,55.0,2.0,1.0,0,1011.9,10.0,1015.5
18.2,0.0,45.0,35.0,45.0,49.0,49.0,0.0,1.0,0,1011.4,10.2,1013.7
22.4,0.0,90.0,39.0,67.5,48.0,48.0,2.0,6.0,0,1013.9,7.9,1017.0
23.8,0.0,112.5,41.0,135.0,51.0,44.0,6.0,6.0,0,1016.2,4.3,1019.0
19.4,0.6,67.5,35.0,90.0,81.0,52.0,7.0,2.0,0,1015.4,4.5,1020.1
18.4,0.2,22.5,33.0,22.5,53.0,48.0,5.0,4.0,0,1013.3,11.4,1018.3
15.9,0.0,0.0,31.0,22.5,54.0,51.0,2.0,1.0,0,1011.3,11.3,1016.4
17.6,0.0,0.0,33.0,22.5,55.0,52.0,6.0,3.0,0,1010.7,10.3,1015.0
17.9,0.0,22.5,28.0,0.0,59.0,62.0,0.0,1.0,0,1011.8,10.9,1015.1
15.9,0.0,22.5,26.0,0.0,50.0,58.0,0.0,0.0,0,1011.4,11.1,1015.1
18.0,0.0,67.5,37.0,67.5,55.0,31.0,6.0,1.0,0,1011.6,11.1,1014.2
21.7,0.0,112.5,44.0,112.5,60.0,53.0,4.0,2.0,0,1014.4,9.1,1016.6
23.6,0.0,90.0,48.0,135.0,54.0,95.0,7.0,8.0,0,1018.1,2.8,1019.0
21.2,13.4,157.5,57.0,112.5,69.0,39.0,7.0,2.0,1,1017.0,8.6,1020.4
19.9,7.6,135.0,50.0,112.5,45.0,44.0,3.0,3.0,1,1016.5,9.6,1019.9
21.1,1.0,135.0,41.0,112.5,43.0,39.0,2.0,1.0,0,1015.0,11.6,1018.0
21.2,0.0,135.0,46.0,112.5,58.0,44.0,7.0,2.0,0,1013.9,10.8,1017.1
21.0,0.0,112.5,44.0,112.5,68.0,53.0,6.0,7.0,0,1013.5,7.3,1016.6
19.3,0.0,90.0,39.0,90.0,59.0,39.0,6.0,6.0,0,1011.2,11.5,1015.2
17.4,0.0,22.5,26.0,22.5,56.0,51.0,1.0,1.0,0,1009.5,11.5,1012.8
20.5,0.0,67.5,37.0,67.5,59.0,48.0,2.0,1.0,0,1011.2,11.0,1014.6
19.8,0.0,157.5,30.0,67.5,77.0,65.0,8.0,7.0,0,1012.6,3.2,1015.8
22.6,1.2,135.0,43.0,135.0,63.0,54.0,6.0,6.0,1,1013.2,7.1,1015.7
22.4,5.0,135.0,46.0,135.0,66.0,61.0,6.0,7.0,1,1014.1,4.5,1015.7
22.0,1.8,135.0,50.0,112.5,67.0,43.0,7.0,2.0,1,1013.8,8.5,1016.9
22.1,0.6,135.0,57.0,112.5,84.0,52.0,7.0,5.0,0,1014.9,7.6,1018.2
20.4,11.0,112.5,56.0,112.5,75.0,51.0,5.0,7.0,1,1015.8,6.1,1018.3
19.7,0.6,135.0,41.0,112.5,45.0,40.0,3.0,1.0,0,1013.9,10.8,1016.8
19.9,0.0,67.5,37.0,90.0,59.0,56.0,2.0,6.0,0,1013.2,8.0,1016.2
20.5,0.6,67.5,44.0,112.5,63.0,60.0,6.0,7.0,0,1011.4,8.1,1014.4
22.0,3.2,112.5,41.0,112.5,95.0,74.0,7.0,7.0,1,1013.0,1.7,1014.6
22.2,10.0,112.5,43.0,112.5,74.0,55.0,6.0,2.0,1,1013.6,10.5,1015.9
23.0,3.0,135.0,39.0,180.0,80.0,89.0,8.0,7.0,1,1014.1,1.1,1016.4
22.8,56.4,112.5,44.0,112.5,63.0,58.0,3.0,3.0,1,1010.6,9.3,1014.0
22.1,0.6,180.0,37.0,90.0,75.0,60.0,6.0,5.0,0,1009.9,6.2,1012.9
21.8,6.8,202.5,39.0,135.0,77.0,64.0,6.0,5.0,1,1011.8,3.6,1014.3
20.8,54.8,157.5,41.0,180.0,86.0,93.0,8.0,8.0,1,1013.9,0.0,1015.7
21.5,17.4,157.5,43.0,112.5,80.0,58.0,7.0,6.0,1,1011.2,2.7,1014.3
19.9,0.0,135.0,41.0,112.5,59.0,45.0,1.0,1.0,0,1008.7,11.1,1012.0
19.5,0.0,135.0,37.0,112.5,59.0,43.0,2.0,1.0,0,1008.7,12.3,1011.6
20.0,0.0,180.0,39.0,90.0,59.0,48.0,2.0,1.0,0,1007.7,11.8,1011.7
19.6,0.0,45.0,28.0,45.0,63.0,61.0,1.0,1.0,0,1008.1,12.1,1011.6
19.2,0.0,22.5,26.0,45.0,59.0,58.0,1.0,1.0,0,1009.0,12.1,1011.8
19.2,0.0,45.0,33.0,45.0,57.0,55.0,1.0,1.0,0,1009.7,11.9,1013.0
21.2,0.0,67.5,31.0,90.0,67.0,53.0,3.0,1.0,0,1009.9,11.2,1013.2
22.3,7.6,90.0,31.0,67.5,81.0,67.0,8.0,7.0,1,1009.6,4.4,1012.6
23.3,6.4,45.0,35.0,67.5,74.0,66.0,7.0,6.0,1,1010.7,6.9,1013.1
22.2,1.0,45.0,30.0,45.0,65.0,63.0,2.0,5.0,0,1010.2,10.7,1013.7
21.6,0.0,112.5,39.0,90.0,65.0,69.0,7.0,7.0,0,1011.4,7.3,1013.0
23.6,2.0,67.5,37.0,90.0,81.0,63.0,7.0,4.0,1,1010.7,7.2,1013.5
23.8,22.4,112.5,33.0,112.5,95.0,59.0,7.0,5.0,1,1011.1,7.7,1014.3
23.8,3.8,135.0,35.0,90.0,65.0,47.0,2.0,1.0,1,1010.1,11.6,1013.7
21.3,0.0,22.5,30.0,0.0,64.0,66.0,7.0,8.0,0,1008.9,10.5,1012.7
21.3,0.0,22.5,33.0,22.5,63.0,69.0,4.0,2.0,0,1006.9,10.8,1011.0
24.9,0.0,22.5,26.0,22.5,68.0,69.0,8.0,4.0,0,1006.3,9.6,1009.1
22.5,0.0,22.5,28.0,22.5,63.0,72.0,6.0,2.0,0,1006.5,11.7,1009.4
23.3,0.0,22.5,28.0,0.0,64.0,69.0,2.0,2.0,0,1008.6,10.7,1010.8
22.7,0.0,112.5,37.0,112.5,59.0,51.0,5.0,1.0,0,1011.3,11.2,1013.7
24.5,0.0,135.0,54.0,112.5,61.0,55.0,3.0,5.0,0,1011.4,10.5,1014.3
24.7,0.0,135.0,54.0,112.5,54.0,33.0,2.0,1.0,0,1011.0,12.2,1013.7
20.5,0.0,135.0,46.0,112.5,59.0,41.0,6.0,6.0,0,1010.0,10.3,1012.9
24.8,1.4,112.5,35.0,112.5,83.0,73.0,7.0,7.0,1,1010.4,2.8,1012.8
24.5,4.2,112.5,41.0,112.5,62.0,52.0,5.0,6.0,1,1008.7,9.8,1012.2
21.5,0.0,135.0,35.0,67.5,57.0,48.0,3.0,2.0,0,1008.1,11.3,1011.4
23.3,2.2,157.5,26.0,180.0,92.0,81.0,8.0,7.0,1,1008.6,0.2,1011.5
24.2,6.2,67.5,28.0,45.0,79.0,71.0,7.0,3.0,1,1009.1,9.1,1011.3
23.8,0.0,45.0,31.0,45.0,67.0,66.0,5.0,6.0,0,1009.0,8.4,1011.4
22.7,0.6,112.5,44.0,135.0,71.0,41.0,5.0,1.0,0,1009.5,10.6,1011.7
22.6,0.4,67.5,37.0,112.5,58.0,51.0,4.0,2.0,0,1010.6,10.9,1012.8
23.9,0.0,112.5,41.0,112.5,62.0,46.0,3.0,1.0,0,1011.7,10.9,1014.1
23.8,2.8,135.0,50.0,157.5,82.0,80.0,7.0,8.0,1,1012.8,2.3,1014.9
23.1,16.2,135.0,37.0,112.5,60.0,48.0,3.0,2.0,1,1012.7,10.5,1015.6
22.9,1.2,67.5,31.0,67.5,66.0,66.0,4.0,7.0,1,1012.1,5.7,1015.2
21.2,0.0,22.5,26.0,22.5,69.0,63.0,2.0,1.0,0,1011.3,11.0,1014.1
22.9,0.0,45.0,37.0,45.0,61.0,60.0,3.0,7.0,0,1010.6,7.1,1014.0
21.6,0.0,22.5,28.0,22.5,61.0,56.0,1.0,1.0,0,1010.1,7.6,1012.8
23.5,0.0,0.0,28.0,22.5,66.0,64.0,3.0,1.0,0,1009.7,11.7,1012.5
24.8,0.0,22.5,28.0,22.5,68.0,66.0,6.0,3.0,0,1009.1,6.6,1012.8
23.7,0.0,67.5,37.0,67.5,60.0,56.0,2.0,1.0,0,1008.2,11.4,1012.1
23.6,0.0,22.5,31.0,22.5,62.0,59.0,7.0,3.0,0,1006.1,9.5,1009.7
24.7,0.0,180.0,28.0,22.5,73.0,58.0,7.0,7.0,0,1005.8,2.4,1009.0
23.1,2.8,135.0,28.0,112.5,76.0,50.0,7.0,6.0,1,1006.7,4.4,1010.0
24.0,5.4,67.5,31.0,45.0,65.0,59.0,5.0,3.0,1,1006.9,9.8,1009.3
24.6,0.4,67.5,31.0,45.0,66.0,65.0,7.0,6.0,0,1008.0,7.2,1010.0
24.4,3.0,45.0,37.0,45.0,71.0,61.0,7.0,6.0,1,1007.6,10.1,1011.4
24.3,31.4,45.0,33.0,90.0,89.0,67.0,8.0,7.0,1,1007.3,3.5,1010.2
23.4,121.4,45.0,26.0,112.5,92.0,60.0,8.0,7.0,1,1007.1,3.3,1011.4
23.9,19.4,180.0,31.0,45.0,90.0,71.0,8.0,6.0,1,1007.4,4.1,1011.0
24.5,19.2,45.0,31.0,67.5,91.0,63.0,7.0,1.0,1,1007.2,8.9,1010.5
23.9,1.6,45.0,37.0,67.5,70.0,60.0,5.0,5.0,1,1007.6,9.6,1009.6
24.5,0.0,45.0,30.0,45.0,69.0,60.0,6.0,5.0,0,1007.9,9.4,1010.8
24.4,0.4,45.0,30.0,45.0,80.0,65.0,7.0,6.0,0,1008.3,4.1,1010.7
24.0,0.0,45.0,33.0,45.0,70.0,72.0,6.0,6.0,0,1005.6,8.8,1009.1
24.7,0.0,112.5,28.0,292.5,68.0,67.0,7.0,6.0,0,1006.3,7.3,1009.1
25.0,5.0,157.5,43.0,112.5,85.0,81.0,7.0,7.0,1,1006.8,6.1,1009.5
23.1,75.8,135.0,56.0,135.0,81.0,75.0,6.0,5.0,1,1007.6,5.7,1009.7
23.3,27.4,135.0,48.0,135.0,85.0,59.0,6.0,2.0,1,1007.1,8.4,1009.5
24.1,2.6,135.0,50.0,135.0,76.0,69.0,3.0,5.0,1,1007.1,10.4,1008.9
23.7,2.6,135.0,46.0,112.5,67.0,57.0,7.0,7.0,1,1008.1,5.5,1010.8
22.9,0.0,135.0,37.0,112.5,64.0,45.0,2.0,1.0,0,1007.2,10.4,1010.8
23.7,0.0,135.0,35.0,112.5,64.0,52.0,3.0,6.0,0,1006.4,10.8,1009.2
24.3,0.0,112.5,33.0,180.0,67.0,72.0,6.0,7.0,0,1005.3,4.8,1008.2
25.9,0.6,22.5,28.0,22.5,71.0,75.0,7.0,5.0,0,1005.2,4.5,1007.9
23.6,1.8,0.0,28.0,0.0,65.0,66.0,7.0,5.0,1,1004.3,6.8,1006.6
25.4,0.0,180.0,33.0,135.0,76.0,84.0,7.0,8.0,0,1005.2,1.3,1006.5
22.4,5.2,180.0,39.0,157.5,83.0,65.0,7.0,8.0,1,1004.4,0.1,1007.4
24.4,6.4,135.0,56.0,135.0,81.0,59.0,8.0,8.0,1,1004.5,0.0,1007.9
23.3,27.8,157.5,46.0,157.5,91.0,96.0,8.0,8.0,1,1005.1,0.1,1006.7
24.4,91.6,157.5,48.0,135.0,96.0,71.0,8.0,8.0,1,1003.5,0.0,1006.7
24.4,46.2,135.0,65.0,157.5,84.0,90.0,8.0,8.0,1,998.0,1.5,1001.3
24.7,20.4,337.5,37.0,0.0,86.0,78.0,7.0,7.0,1,1003.1,0.0,1004.0
24.8,21.8,0.0,37.0,135.0,98.0,86.0,8.0,7.0,1,1003.6,0.7,1006.4
24.8,83.4,157.5,30.0,22.5,93.0,79.0,7.0,7.0,1,1004.6,0.8,1007.8
25.0,3.0,180.0,33.0,0.0,89.0,81.0,8.0,7.0,1,1004.2,3.1,1008.1
24.3,1.4,157.5,28.0,135.0,93.0,91.0,8.0,8.0,1,1004.4,0.0,1007.1
24.3,82.6,337.5,52.0,337.5,87.0,92.0,8.0,8.0,1,999.4,0.2,1002.9
25.1,29.0,292.5,61.0,292.5,78.0,51.0,7.0,7.0,1,998.2,7.9,1001.3
24.3,0.6,292.5,41.0,202.5,64.0,47.0,6.0,6.0,0,998.3,6.6,1001.9
24.3,0.0,247.5,59.0,0.0,64.0,69.0,1.0,2.0,0,999.2,10.5,1002.8
25.8,0.0,0.0,33.0,0.0,59.0,65.0,5.0,4.0,0,1002.2,9.9,1005.6
24.6,0.0,270.0,28.0,22.5,52.0,65.0,7.0,3.0,0,1005.0,10.4,1008.0
24.4,0.0,45.0,41.0,67.5,59.0,59.0,1.0,2.0,0,1005.4,10.7,1008.5
24.1,54.2,0.0,19.0,0.0,79.0,75.0,7.0,5.0,1,1006.5,4.6,1009.5
26.3,0.0,45.0,31.0,90.0,71.0,60.0,1.0,4.0,0,1007.7,10.7,1010.3
24.5,2.6,180.0,30.0,112.5,83.0,67.0,7.0,7.0,1,1009.0,3.0,1011.9
23.6,0.0,67.5,30.0,45.0,67.0,68.0,2.0,3.0,0,1010.4,7.2,1012.0
23.5,0.6,67.5,33.0,67.5,68.0,65.0,2.0,8.0,0,1009.2,7.4,1012.5
24.7,0.0,67.5,31.0,45.0,74.0,58.0,3.0,4.0,0,1008.9,7.1,1012.0
23.6,1.8,112.5,35.0,112.5,76.0,56.0,5.0,2.0,1,1006.9,8.3,1011.5
24.1,0.0,135.0,33.0,157.5,66.0,64.0,1.0,2.0,0,1006.6,8.4,1009.5
24.0,0.2,135.0,33.0,0.0,69.0,73.0,3.0,7.0,0,1006.6,7.3,1009.6
24.3,0.0,22.5,26.0,0.0,70.0,71.0,4.0,7.0,0,1006.6,7.8,1009.4
25.4,0.0,0.0,28.0,0.0,76.0,74.0,7.0,7.0,0,1006.7,8.7,1009.7
24.8,2.8,315.0,33.0,22.5,75.0,72.0,7.0,3.0,1,1006.6,8.3,1009.1
23.4,40.6,22.5,20.0,45.0,85.0,76.0,7.0,7.0,1,1007.2,2.9,1009.9
23.9,11.8,270.0,22.0,0.0,85.0,74.0,7.0,7.0,1,1007.9,1.4,1010.5
25.3,1.2,135.0,37.0,157.5,83.0,95.0,7.0,8.0,1,1009.0,0.8,1010.7
23.5,29.0,135.0,43.0,112.5,70.0,63.0,6.0,7.0,1,1009.1,7.6,1012.0
24.1,6.0,180.0,35.0,157.5,83.0,94.0,7.0,8.0,1,1011.3,1.5,1013.0
24.2,71.8,180.0,31.0,45.0,83.0,91.0,7.0,7.0,1,1010.3,1.1,1012.8
24.3,26.6,157.5,30.0,45.0,84.0,65.0,5.0,6.0,1,1009.7,7.9,1012.5
24.1,0.0,112.5,39.0,112.5,72.0,56.0,6.0,2.0,0,1009.1,10.4,1012.4
25.0,3.2,22.5,37.0,90.0,79.0,68.0,7.0,6.0,1,1008.6,2.3,1010.8
24.3,37.4,90.0,30.0,45.0,72.0,65.0,6.0,7.0,1,1008.3,8.8,1011.1
24.7,0.4,45.0,22.0,135.0,74.0,93.0,3.0,7.0,0,1008.9,4.6,1011.6
24.7,7.2,0.0,35.0,0.0,72.0,73.0,6.0,7.0,1,1005.4,8.9,1010.2
25.9,9.6,315.0,39.0,0.0,71.0,78.0,7.0,8.0,1,1002.0,0.7,1005.1
26.7,0.4,270.0,31.0,292.5,65.0,53.0,7.0,7.0,0,1002.3,8.8,1005.3
24.9,0.0,0.0,35.0,0.0,62.0,59.0,7.0,4.0,0,1004.4,10.7,1007.2
26.4,0.0,45.0,30.0,67.5,57.0,58.0,2.0,1.0,0,1006.7,10.7,1009.7
23.8,0.0,67.5,28.0,45.0,61.0,56.0,1.0,1.0,0,1007.0,11.2,1010.0
22.6,0.0,0.0,31.0,45.0,59.0,64.0,1.0,5.0,0,1006.7,10.5,1009.9
23.1,0.0,45.0,28.0,0.0,58.0,57.0,4.0,3.0,0,1009.0,10.7,1011.2
23.3,0.0,157.5,48.0,157.5,64.0,48.0,3.0,2.0,0,1008.7,10.0,1012.7
24.7,0.6,157.5,43.0,180.0,87.0,93.0,7.0,8.0,0,1011.0,1.1,1013.1
23.9,57.0,135.0,52.0,135.0,73.0,67.0,1.0,7.0,1,1013.8,8.5,1015.0
24.3,1.6,157.5,59.0,157.5,65.0,63.0,3.0,7.0,1,1014.4,7.9,1016.4
23.5,15.6,135.0,56.0,135.0,92.0,59.0,7.0,3.0,1,1012.8,7.6,1015.5
21.3,26.4,135.0,57.0,135.0,61.0,81.0,2.0,7.0,1,1011.5,8.4,1014.3
23.2,3.4,157.5,46.0,157.5,80.0,65.0,6.0,7.0,1,1010.6,5.2,1013.9
23.0,2.0,157.5,50.0,112.5,71.0,55.0,4.0,4.0,1,1009.5,10.1,1012.3
22.8,4.6,135.0,59.0,135.0,76.0,57.0,7.0,3.0,1,1011.0,6.6,1013.4
22.4,15.0,112.5,59.0,157.5,72.0,56.0,7.0,1.0,1,1010.3,7.4,1013.3
23.1,0.2,157.5,50.0,180.0,73.0,83.0,7.0,7.0,0,1010.1,3.1,1012.9
21.7,6.4,135.0,37.0,157.5,93.0,59.0,8.0,3.0,1,1008.1,6.9,1011.8
21.9,0.0,22.5,39.0,0.0,65.0,72.0,5.0,7.0,0,1006.8,9.7,1009.3
24.1,2.2,112.5,33.0,180.0,74.0,85.0,1.0,7.0,1,1008.6,3.9,1010.8
23.3,6.0,157.5,52.0,135.0,89.0,73.0,7.0,7.0,1,1009.8,3.2,1013.1
23.8,25.2,135.0,52.0,135.0,75.0,67.0,6.0,7.0,1,1010.0,3.6,1012.6
23.5,5.4,135.0,54.0,135.0,96.0,95.0,7.0,8.0,1,1010.8,0.9,1012.6
23.2,115.8,135.0,54.0,112.5,96.0,93.0,8.0,8.0,1,1011.7,0.2,1014.1
23.2,54.0,112.5,43.0,157.5,86.0,89.0,7.0,7.0,1,1010.4,1.0,1013.2
23.9,44.4,135.0,50.0,112.5,85.0,91.0,8.0,8.0,1,1009.5,1.1,1012.6
24.2,23.8,112.5,44.0,135.0,86.0,74.0,7.0,7.0,1,1010.2,4.2,1012.9
24.6,6.8,90.0,39.0,135.0,78.0,63.0,6.0,5.0,1,1010.4,8.4,1013.6
24.3,2.6,180.0,31.0,90.0,89.0,85.0,8.0,8.0,1,1010.1,0.1,1012.8
22.9,12.8,180.0,41.0,135.0,84.0,94.0,8.0,8.0,1,1009.8,0.1,1011.7
22.0,20.4,180.0,35.0,180.0,82.0,80.0,7.0,8.0,1,1009.6,0.0,1012.5
23.1,25.8,180.0,41.0,157.5,94.0,92.0,7.0,8.0,1,1009.4,0.3,1011.8
22.9,55.6,157.5,33.0,157.5,96.0,93.0,8.0,8.0,1,1009.1,0.0,1012.0
22.7,31.2,67.5,37.0,90.0,82.0,84.0,6.0,7.0,1,1009.6,2.2,1012.0
23.3,27.2,157.5,35.0,157.5,89.0,98.0,8.0,8.0,1,1012.4,0.0,1013.6
23.3,20.4,135.0,41.0,112.5,80.0,63.0,5.0,6.0,1,1013.4,9.7,1016.2
23.6,0.4,135.0,35.0,135.0,83.0,63.0,7.0,5.0,0,1012.7,4.4,1016.5
23.0,0.2,135.0,37.0,90.0,70.0,58.0,5.0,1.0,0,1010.0,10.8,1013.8
21.1,0.0,67.5,30.0,45.0,69.0,63.0,4.0,3.0,0,1009.5,11.0,1012.5
22.8,0.0,157.5,26.0,22.5,71.0,64.0,3.0,2.0,0,1009.9,10.7,1012.3
21.3,0.0,22.5,24.0,45.0,79.0,67.0,7.0,3.0,0,1009.5,8.0,1013.7
21.4,0.0,22.5,24.0,22.5,69.0,69.0,1.0,2.0,0,1010.6,10.9,1013.5
23.1,1.2,157.5,35.0,180.0,91.0,93.0,7.0,8.0,1,1012.7,0.1,1014.9
23.2,5.4,112.5,43.0,135.0,75.0,67.0,6.0,7.0,1,1011.7,3.6,1013.9
22.8,2.4,112.5,43.0,180.0,82.0,79.0,6.0,7.0,1,1012.3,5.9,1014.8
22.5,2.2,135.0,39.0,135.0,71.0,63.0,7.0,6.0,1,1012.1,9.7,1015.2
22.6,6.6,180.0,44.0,157.5,81.0,86.0,7.0,8.0,1,1011.5,3.3,1014.4
21.3,13.6,180.0,44.0,157.5,91.0,77.0,8.0,8.0,1,1010.5,0.0,1013.3
22.6,1.4,180.0,41.0,135.0,73.0,65.0,7.0,6.0,1,1009.4,6.0,1011.9
23.4,0.0,135.0,39.0,157.5,80.0,68.0,7.0,7.0,0,1009.2,3.4,1012.9
24.2,0.4,157.5,43.0,157.5,75.0,68.0,7.0,7.0,0,1010.6,4.3,1013.4
24.6,0.0,180.0,50.0,135.0,81.0,73.0,7.0,7.0,0,1010.7,3.3,1013.6
24.5,1.2,135.0,33.0,270.0,86.0,88.0,7.0,7.0,1,1010.7,4.1,1013.1
24.5,11.2,157.5,28.0,112.5,85.0,80.0,7.0,8.0,1,1011.9,0.3,1015.5
24.7,0.0,135.0,35.0,135.0,77.0,77.0,5.0,7.0,0,1013.6,4.2,1015.8
23.5,10.4,135.0,41.0,135.0,91.0,61.0,7.0,7.0,1,1014.6,5.8,1016.9
23.1,1.0,157.5,33.0,157.5,87.0,73.0,7.0,8.0,0,1016.4,0.9,1017.8
23.3,1.4,135.0,48.0,135.0,75.0,63.0,7.0,6.0,1,1015.0,6.1,1018.1
22.9,0.4,135.0,43.0,180.0,75.0,78.0,5.0,7.0,0,1015.1,5.4,1017.1
22.5,8.6,112.5,54.0,135.0,91.0,71.0,7.0,7.0,1,1015.9,2.5,1017.9
23.3,0.6,135.0,46.0,157.5,73.0,69.0,7.0,6.0,0,1014.6,1.5,1017.6
22.8,8.4,112.5,44.0,135.0,98.0,77.0,7.0,3.0,1,1013.2,3.6,1016.3
22.9,8.8,135.0,39.0,135.0,84.0,71.0,6.0,6.0,1,1012.2,5.5,1014.8
21.5,0.2,112.5,37.0,135.0,70.0,59.0,7.0,5.0,0,1012.5,9.5,1014.2
19.9,0.0,135.0,48.0,112.5,69.0,50.0,2.0,6.0,0,1012.0,6.0,1014.9
20.8,0.0,135.0,54.0,112.5,49.0,45.0,5.0,5.0,0,1011.7,10.2,1014.2
21.7,0.0,135.0,48.0,135.0,76.0,59.0,8.0,8.0,0,1010.8,5.8,1013.6
21.3,0.4,135.0,38.031436135009926,135.0,73.0,71.0,6.0,6.0,0,1010.4,6.0,1013.0
19.7,0.4,135.0,37.0,112.5,71.0,62.0,6.0,5.0,0,1010.7,8.0,1013.7
21.2,0.2,157.5,35.0,112.5,72.0,60.0,4.0,6.0,0,1010.7,9.8,1013.6
21.6,0.0,157.5,41.0,135.0,70.0,60.0,7.0,7.0,0,1012.4,5.7,1013.7
21.1,1.4,157.5,43.0,157.5,74.0,67.0,7.0,7.0,1,1013.1,2.5,1015.5
20.0,0.2,135.0,37.0,135.0,63.0,61.0,2.0,6.0,0,1012.0,6.8,1015.2
20.3,0.0,135.0,33.0,112.5,62.0,53.0,1.0,2.0,0,1010.7,10.3,1013.5
18.5,0.0,135.0,39.0,112.5,62.0,47.0,3.0,1.0,0,1011.5,10.8,1013.9
