Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.6,31.0,17.0,9.0,73.0,47.0,1.0,0,11.2,13.0,1023.4,1021.6
0.0,39.0,17.0,22.0,66.0,44.0,2.0,0,14.8,15.2,1021.2,1018.5
0.0,46.0,31.0,31.0,55.0,44.0,2.0,0,15.9,17.6,1021.2,1014.3
5.8,52.0,28.0,22.0,99.0,98.0,8.0,1,11.9,12.6,1009.3,1010.0
9.4,28.0,9.0,6.0,82.0,53.0,2.0,1,16.1,16.6,1023.1,1018.7
0.0,50.0,30.0,28.0,63.0,81.0,6.0,0,14.6,15.8,1014.9,1012.7
5.6,41.0,9.0,26.0,87.0,55.0,7.0,1,13.3,14.0,1015.4,1014.3
0.0,44.0,2.0,17.0,59.0,60.0,0.0,0,13.7,15.5,1013.7,1005.6
25.8,50.0,24.0,28.0,99.0,72.0,8.0,1,14.6,15.9,997.1,995.9
0.8,48.0,24.0,28.0,98.0,77.0,7.0,0,12.3,13.2,1003.6,1006.6
0.8,44.982718511133264,30.0,31.0,96.0,61.0,6.0,0,14.8,15.6,1011.3,1009.0
4.8,44.982718511133264,28.0,33.0,84.0,86.0,7.0,1,8.8,10.4,1002.5,999.4
15.8,61.0,28.0,30.0,83.0,89.0,7.0,1,6.5,9.9,1002.7,1004.8
4.8,65.0,31.0,31.0,85.0,68.0,7.0,1,8.4,9.2,1011.5,1012.3
1.0,46.0,20.0,17.0,79.0,57.0,8.0,0,10.6,11.6,1015.9,1013.8
0.0,41.0,15.0,22.0,75.0,60.0,5.0,0,14.7,14.9,1015.0,1011.8
0.0,61.0,35.0,37.0,56.0,35.0,3.0,0,20.2,20.8,1012.2,1008.2
0.0,39.0,17.0,15.0,79.0,64.0,8.0,0,13.0,13.6,1010.3,1011.4
0.0,48.0,30.0,33.0,76.0,56.0,6.0,0,10.1,10.7,1013.1,1011.9
0.0,56.0,31.0,22.0,85.0,62.0,7.0,0,11.9,12.9,1016.5,1016.2
0.0,28.0,0.0,19.0,99.0,57.0,7.0,0,14.9,15.9,1020.5,1019.1
0.0,39.0,9.0,22.0,96.0,65.0,6.0,0,12.6,14.4,1022.6,1021.9
0.2,52.0,19.0,19.0,83.0,71.0,6.0,0,7.7,11.1,1023.6,1022.3
5.0,52.0,28.0,24.0,80.0,69.0,6.0,1,9.5,10.2,1024.1,1024.5
2.4,41.0,22.0,20.0,84.0,55.0,8.0,1,11.2,12.0,1027.5,1026.9
0.0,52.0,33.0,31.0,77.0,61.0,2.0,0,12.4,13.2,1029.3,1028.7
0.0,50.0,9.0,9.0,68.0,45.0,0.0,0,15.7,16.4,1029.0,1025.7
0.0,43.0,19.0,22.0,60.0,36.0,0.0,0,17.3,17.9,1020.8,1015.7
0.4,63.0,35.0,31.0,65.0,78.0,3.0,0,11.8,17.2,1000.2,998.3
4.4,61.0,30.0,37.0,98.0,79.0,8.0,1,10.0,13.9,994.2,992.5
6.2,54.0,26.0,35.0,97.0,67.0,7.0,1,12.2,13.1,1001.1,1003.5
4.0,59.0,33.0,26.0,97.0,77.0,7.0,1,8.1,10.7,1006.3,1008.8
2.8,46.0,17.0,13.0,98.0,92.0,8.0,1,10.9,13.8,1016.8,1017.9
3.6,35.0,19.0,24.0,85.0,71.0,7.0,1,10.6,13.1,1025.2,1025.6
0.0,30.0,11.0,15.0,80.0,62.0,7.0,0,10.6,12.3,1028.0,1027.5
0.0,24.0,17.0,13.0,71.0,58.0,2.0,0,17.1,18.6,1027.0,1023.8
0.0,48.0,31.0,24.0,47.0,36.0,0.0,0,23.4,25.2,1018.9,1016.1
0.0,35.0,24.0,20.0,77.0,51.0,6.0,0,15.4,16.1,1021.6,1021.4
0.0,54.0,26.0,15.0,72.0,45.0,2.0,0,17.6,18.4,1022.7,1020.9
0.0,39.0,28.0,19.0,75.0,55.0,6.0,0,15.4,16.6,1022.2,1021.7
0.0,31.0,13.0,20.0,71.0,49.0,2.0,0,18.5,18.9,1020.2,1018.8
0.0,59.0,31.0,39.0,79.0,57.0,7.0,0,11.5,13.8,1020.7,1021.5
0.0,57.0,31.0,31.0,71.0,48.0,5.0,0,15.2,16.0,1026.7,1025.6
0.0,46.0,19.0,7.0,64.0,47.0,1.0,0,20.1,21.6,1027.3,1024.5
0.0,33.0,19.0,15.0,66.0,50.0,6.0,0,22.0,22.7,1025.7,1022.9
1.4,35.0,17.0,17.0,64.0,46.0,6.0,1,26.1,26.7,1022.6,1019.8
0.2,43.0,28.0,20.0,67.0,63.0,7.0,0,23.1,25.8,1019.9,1019.2
1.2,41.0,30.0,20.0,73.0,48.0,1.0,1,28.5,29.7,1020.9,1018.3
0.0,31.0,15.0,20.0,99.0,55.0,7.0,0,23.6,24.5,1020.8,1020.9
0.0,50.0,28.0,22.0,85.0,39.0,7.0,0,26.3,28.2,1020.7,1015.3
0.6,65.0,31.0,31.0,72.0,66.0,3.0,0,15.4,16.8,1017.8450928381963,1016.271201061712
0.4,39.0,19.0,26.0,98.0,67.0,8.0,0,12.0,13.6,1019.4,1019.5
0.2,46.0,28.0,28.0,59.0,55.0,4.0,0,15.0,16.2,1023.9,1022.4
0.2,48.0,19.0,20.0,66.0,33.0,0.0,0,23.1,24.9,1025.0,1022.6
0.0,43.0,24.0,24.0,58.0,37.0,2.0,0,26.9,27.6,1026.7,1025.5
0.0,41.0,28.0,13.0,49.0,30.0,0.0,0,27.7,28.9,1028.3,1026.4
0.0,33.0,20.0,11.0,44.0,26.0,0.0,0,30.0,30.9,1025.4,1022.7
0.0,43.0,17.0,19.0,37.0,23.0,0.0,0,32.5,33.4,1021.4,1018.8
0.0,39.0,4.0,15.0,42.0,28.0,1.0,0,32.4,33.1,1021.5,1020.0
0.0,41.0,7.0,24.0,39.0,28.0,5.0,0,28.6,29.8,1020.0,1019.4
0.0,37.0,22.0,13.0,71.0,26.0,2.0,0,28.0,29.7,1020.1,1016.5
0.0,37.0,7.0,19.0,38.0,26.0,0.0,0,29.9,31.8,1014.4,1013.1
0.0,41.0,20.0,13.0,23.0,18.0,3.0,0,29.8,31.4,1012.3,1010.0
0.0,43.0,20.0,24.0,77.0,48.0,7.0,0,20.0,21.2,1009.3,1008.2
0.0,50.0,24.0,22.0,68.0,41.0,8.0,0,22.0,23.0,1011.1,1009.0
0.0,56.0,9.0,19.0,47.0,24.0,2.0,0,28.9,31.1,1008.1,1006.4
0.0,50.0,19.0,6.0,40.0,19.0,2.0,0,31.8,33.7,1007.0,1007.2
0.0,69.0,0.0,30.0,30.0,41.0,8.0,0,24.7,31.9,1006.8,1008.8
1.8,33.0,11.0,17.0,99.0,98.0,8.0,1,18.9,19.8,1017.8450928381963,1016.271201061712
44.4,63.0,39.0,22.0,99.0,87.0,8.0,1,14.2,17.1,1017.8450928381963,1016.271201061712
17.2,39.0,26.0,20.0,56.0,42.0,5.0,1,18.1,18.7,1023.0,1023.6
0.2,28.0,11.0,7.0,71.0,27.0,5.0,0,23.5,24.7,1026.1,1022.7
0.0,39.0,2.0,4.0,52.0,30.0,4.0,0,27.9,29.1,1021.4,1017.9
17.2,44.0,15.0,20.0,99.0,93.0,8.0,1,19.2,20.6,1012.1,1008.1
2.6,65.0,22.0,22.0,99.0,60.0,8.0,1,23.6,25.4,1008.3,1006.4
12.2,48.0,28.0,26.0,81.0,98.0,6.0,1,12.9,18.1,1003.2,1000.7
15.0,43.0,20.0,20.0,92.0,72.0,7.0,1,14.3,18.2,1002.0,1005.2
1.0,48.0,30.0,31.0,80.0,54.0,6.0,0,16.1,18.2,1014.5,1015.0
0.4,46.0,26.0,24.0,57.0,48.0,3.0,0,17.5,18.6,1020.7,1019.5
0.0,35.0,24.0,13.0,59.0,29.0,0.0,0,23.4,25.0,1020.3,1018.0
0.0,72.0,30.0,37.0,38.0,61.0,7.0,0,19.9,28.6,1014.4,1013.6
0.0,35.0,20.0,19.0,67.0,32.0,4.0,0,19.6,21.0,1019.6,1017.5
0.0,33.0,19.0,17.0,82.0,53.0,8.0,0,17.1,19.8,1016.5,1016.7
0.0,39.0,17.0,17.0,79.0,38.0,7.0,0,22.1,24.8,1017.0,1013.8
0.0,28.0,11.0,11.0,69.0,47.0,4.0,0,18.9,20.7,1012.6,1012.4
10.0,39.0,22.0,17.0,98.0,70.0,8.0,1,13.4,16.7,1008.8,1008.5
3.2,46.0,24.0,22.0,66.0,41.0,3.0,1,19.0,20.9,1010.9,1007.7
0.0,61.0,17.0,30.0,68.0,72.0,8.0,0,14.7,20.0,1007.2,1005.7
1.6,46.0,19.0,22.0,78.0,43.0,6.0,1,15.6,18.5,1016.8,1017.7
0.0,46.0,20.0,20.0,82.0,57.0,8.0,0,18.0,19.4,1019.4,1017.9
0.6,35.0,17.0,19.0,98.0,65.0,7.0,0,17.4,18.9,1020.2,1019.9
0.2,37.0,24.0,22.0,66.0,43.0,0.0,0,20.7,21.5,1021.4,1020.1
0.0,28.0,13.0,9.0,28.0,13.0,0.0,0,27.7,29.8,1019.3,1016.7
0.0,59.0,28.0,33.0,27.0,18.0,4.0,0,32.5,35.2,1014.5,1010.7
0.0,50.0,4.0,22.0,72.0,98.0,8.0,0,17.2,21.1,1009.1,1007.9
11.8,43.0,22.0,26.0,66.0,41.0,1.0,1,20.1,21.1,1018.4,1016.1
0.0,39.0,17.0,19.0,89.0,55.0,7.0,0,16.4,18.3,1018.8,1019.6
0.2,35.0,24.0,13.0,65.0,37.0,6.0,0,20.8,23.1,1017.8450928381963,1016.271201061712
0.0,37.0,7.0,9.0,42.0,28.0,3.0,0,26.1,27.5,1017.8450928381963,1011.2
0.0,31.0,15.0,20.0,51.0,32.0,1.0,0,26.0,27.5,1012.2,1011.3
0.0,70.0,31.0,35.0,38.0,18.0,5.0,0,34.4,35.5,1010.8,1006.8
0.0,39.0,11.0,13.0,57.0,59.0,8.0,0,22.9,23.2,1004.5,1006.6
4.0,54.0,31.0,33.0,62.0,43.0,2.0,1,18.5,19.7,1015.3,1014.1
0.0,43.0,28.0,30.0,64.0,45.0,0.0,0,20.2,21.2,1017.7,1016.7
0.0,43.0,20.0,20.0,68.0,43.0,4.0,0,23.1,24.3,1017.4,1015.8
0.0,39.0,13.0,19.0,54.0,31.0,0.0,0,26.3,27.6,1017.8,1017.9
0.0,50.0,22.0,28.0,60.0,34.0,0.0,0,25.6,26.5,1022.1,1021.4
0.0,50.0,31.0,22.0,41.0,30.0,0.0,0,32.8,33.8,1020.7,1016.7
0.0,65.0,35.0,35.0,52.0,35.0,2.0,0,32.3,33.4,1013.3,1008.7
17.8,33.0,9.0,13.0,99.0,86.0,8.0,1,21.6,25.2,1009.8,1007.6
1.4,52.0,22.0,30.0,88.0,48.0,7.0,1,18.2,19.4,1011.0,1016.271201061712
0.2,39.0,20.0,20.0,65.0,53.0,7.0,0,15.9,18.2,1018.7,1018.1
0.0,37.0,13.0,9.0,64.0,31.0,0.0,0,25.1,27.0,1017.3,1014.1
0.0,43.0,20.0,22.0,42.0,36.0,0.0,0,27.2,28.0,1013.8,1013.5
0.0,37.0,24.0,20.0,76.0,33.0,5.0,0,21.9,24.1,1017.7,1016.271201061712
0.0,41.0,24.0,20.0,69.0,36.0,0.0,0,24.2,25.6,1017.0,1015.7
0.0,43.0,19.0,17.0,33.0,23.0,1.0,0,30.8,32.8,1016.5,1014.6
0.0,46.0,24.0,22.0,22.0,11.0,4.0,0,36.0,36.7,1015.3,1013.7
0.0,43.0,7.0,19.0,36.0,18.0,0.0,0,36.7,37.3,1015.9,1014.0
0.0,54.0,22.0,26.0,24.0,18.0,2.0,0,38.3,39.9,1011.8,1007.5
0.0,56.0,9.0,30.0,56.0,73.0,4.0,0,21.7,29.0,1005.1,1007.7
3.4,41.0,20.0,24.0,71.0,48.0,7.0,1,17.3,19.3,1015.1,1016.0
0.0,39.0,26.0,19.0,62.0,40.0,4.0,0,21.1,22.7,1018.9,1017.2
0.0,46.0,22.0,13.0,65.0,20.0,3.0,0,27.4,29.7,1016.0,1012.9
0.0,54.0,20.0,28.0,28.0,31.0,2.0,0,26.0,27.4,1008.1,1006.8
0.0,65.0,22.0,33.0,71.0,37.0,7.0,0,16.5,18.0,1009.6,1008.8
1.8,54.0,24.0,33.0,80.0,52.0,7.0,1,15.8,16.3,1010.7,1011.0
1.2,37.0,22.0,17.0,57.0,51.0,3.0,1,17.1,20.9,1013.9,1012.0
0.0,48.0,11.0,28.0,71.0,31.0,2.0,0,26.2,26.7,1011.0,1009.7
0.0,41.0,2.0,26.0,68.0,27.0,2.0,0,29.4,31.0,1010.7,1008.6
0.0,81.0,22.0,37.0,31.0,13.0,7.0,0,32.8,35.4,1005.9,1003.6
0.0,46.0,24.0,24.0,66.0,36.0,6.0,0,20.4,22.0,1012.2,1013.5
0.0,43.0,26.0,17.0,61.0,30.0,0.0,0,24.2,25.8,1014.2,1012.9
0.0,44.0,22.0,13.0,72.0,25.0,6.0,0,25.9,27.9,1013.3,1010.8
0.0,43.0,0.0,15.0,54.0,28.0,7.0,0,27.5,28.3,1011.3,1011.3
0.0,46.0,31.0,24.0,68.0,34.0,4.0,0,21.7,23.3,1014.8,1013.4
0.0,44.0,22.0,19.0,75.0,34.0,4.0,0,25.7,27.3,1010.0,1007.9
0.0,50.0,31.0,30.0,71.0,40.0,7.0,0,21.2,22.6,1014.1,1014.5
0.0,57.0,15.0,24.0,54.0,26.0,0.0,0,30.1,32.7,1014.5,1011.8
0.0,70.0,41.0,41.0,46.0,53.0,2.0,0,24.8,34.2,1009.9,1008.1
0.0,61.0,33.0,31.0,67.0,35.0,1.0,0,24.4,26.3,1016.7,1014.4
0.0,50.0,37.0,24.0,45.0,21.0,4.0,0,32.2,33.4,1014.6,1012.4
0.0,56.0,37.0,24.0,41.0,27.0,3.0,0,30.2,32.4,1013.1,1009.6
0.0,57.0,33.0,28.0,50.0,99.0,7.0,0,19.7,24.2,1008.6,1007.7
5.4,52.0,28.0,30.0,90.0,49.0,7.0,1,20.1,21.5,1014.4,1014.8
0.0,61.0,43.0,43.0,65.0,59.0,1.0,0,20.6,22.4,1019.9,1019.2
0.0,46.0,9.0,11.0,63.0,31.0,0.0,0,30.5,32.4,1020.9,1018.7
0.0,44.0,13.0,7.0,45.0,25.0,0.0,0,32.8,35.0,1020.9,1018.7
0.0,43.0,26.0,9.0,55.0,32.0,3.0,0,31.9,34.0,1020.1,1018.0
0.2,72.0,20.0,50.0,53.0,68.0,5.0,0,21.0,34.7,1018.6,1016.2
14.4,41.0,15.0,13.0,68.0,99.0,5.0,1,20.8,27.2,1014.4,1011.5
5.4,41.0,15.0,22.0,97.0,63.0,8.0,1,19.7,20.0,1011.5,1011.5
0.2,41.0,22.0,20.0,87.0,54.0,7.0,0,21.0,22.7,1011.5,1009.5
0.0,46.0,13.0,20.0,99.0,53.0,8.0,0,23.4,26.5,1008.9,1006.8
0.0,56.0,37.0,30.0,82.0,56.0,5.0,0,21.8,24.2,1012.8,1014.1
0.0,56.0,39.0,24.0,68.0,36.0,0.0,0,24.8,25.9,1015.9,1015.6
0.0,43.0,15.0,28.0,96.0,33.0,5.0,0,25.1,26.0,1016.8,1017.2
0.0,52.0,37.0,22.0,66.0,35.0,2.0,0,25.0,26.1,1022.0,1020.6
0.0,54.0,35.0,28.0,54.0,31.0,0.0,0,28.7,29.7,1021.1,1018.2
0.0,70.0,31.0,31.0,39.0,24.0,2.0,0,30.3,32.8,1015.3,1010.9
0.0,56.0,9.0,26.0,80.0,24.0,8.0,0,31.3,32.5,1011.3,1008.9
0.0,63.0,13.0,31.0,74.0,36.0,6.0,0,23.5,24.7,1012.0,1010.3
0.4,46.0,19.0,22.0,72.0,38.0,1.0,0,21.2,22.0,1020.4,1019.8
0.0,48.0,28.0,17.0,73.0,28.0,0.0,0,23.2,24.3,1021.4,1020.8
0.0,50.0,30.0,19.0,65.0,34.0,0.0,0,27.1,28.4,1024.1,1022.1
0.0,44.0,28.0,28.0,53.0,31.0,2.0,0,29.4,31.0,1022.2,1018.4
0.0,43.0,19.0,26.0,99.0,82.0,8.0,0,17.0,20.7,1017.5,1018.4
0.0,59.0,26.0,31.0,68.0,40.0,3.0,0,17.8,18.9,1021.0,1020.5
0.0,69.0,46.0,37.0,56.0,45.0,1.0,0,17.2,18.8,1021.7,1021.4
0.0,54.0,33.0,24.0,68.0,42.0,6.0,0,21.0,22.0,1021.3,1019.1
0.0,52.0,19.0,13.0,71.0,29.0,0.0,0,27.1,29.6,1018.5,1015.1
0.0,43.0,15.0,20.0,52.0,36.0,3.0,0,27.0,27.8,1012.8,1009.7
0.0,37.0,17.0,15.0,60.0,99.0,7.0,0,19.1,22.8,1006.2,1004.1
33.4,30.0,7.0,17.0,82.0,95.0,5.0,1,18.2,19.5,1010.2,1009.7
20.0,43.0,11.0,19.0,73.0,85.0,7.0,1,18.5,23.1,1012.0,1010.6
36.4,52.0,20.0,37.0,99.0,83.0,8.0,1,14.0,19.0,1005.2,1003.3
11.8,54.0,28.0,24.0,91.0,58.0,6.0,1,13.7,15.0,1013.7,1017.6
1.2,43.0,19.0,30.0,69.0,63.0,8.0,1,13.5,16.4,1026.4,1028.0
0.0,48.0,28.0,24.0,77.0,53.0,2.0,0,18.1,19.1,1032.7,1032.5
0.0,39.0,15.0,9.0,69.0,43.0,3.0,0,21.8,23.4,1036.3,1034.2
0.0,35.0,19.0,15.0,67.0,38.0,0.0,0,22.2,24.5,1034.8,1031.7
0.0,35.0,0.0,19.0,64.0,36.0,2.0,0,23.2,24.4,1028.9,1025.6
0.0,37.0,15.0,13.0,58.0,35.0,0.0,0,24.9,26.2,1024.4,1021.5
0.0,37.0,22.0,26.0,47.0,38.0,0.0,0,27.1,27.8,1022.0,1020.3
0.0,41.0,22.0,19.0,48.0,40.0,5.0,0,27.7,28.5,1022.9,1022.3
0.0,41.0,22.0,26.0,49.0,33.0,6.0,0,27.6,28.7,1023.5,1020.3
0.0,33.0,6.0,20.0,77.0,57.0,6.0,0,24.2,26.5,1017.7,1017.1
0.2,46.0,9.0,22.0,97.0,34.0,5.0,0,23.2,24.4,1020.9,1019.4
0.0,50.0,15.0,30.0,69.0,47.0,8.0,0,20.5,20.7,1020.4,1020.1
0.0,30.0,13.0,17.0,77.0,44.0,0.0,0,18.4,20.0,1022.7,1021.3
0.0,31.0,19.0,19.0,77.0,51.0,7.0,0,20.3,21.3,1023.3,1021.7
0.0,30.0,13.0,15.0,99.0,56.0,8.0,0,20.8,22.0,1024.5,1022.7
0.2,35.0,13.0,17.0,81.0,39.0,3.0,0,26.1,27.2,1020.1,1017.2
0.0,35.0,9.0,17.0,55.0,43.0,4.0,0,21.7,27.9,1017.4,1017.0
0.8,35.0,24.0,13.0,91.0,70.0,6.0,0,19.8,20.8,1020.1,1017.9
1.74002642007926,44.0,20.0,22.766798418972332,63.0,59.03099241674909,5.0,0,16.788365194462752,21.7,1012.4,1016.271201061712
12.6,31.0,15.0,17.0,99.0,65.0,7.0,1,19.9,21.3,1014.0,1015.4
0.6,43.0,17.0,26.0,99.0,54.0,8.0,0,17.8,19.0,1022.4,1022.0
0.0,41.0,28.0,4.0,82.0,47.0,0.0,0,21.4,21.7,1021.5,1019.2
0.0,35.0,13.0,22.0,99.0,54.0,8.0,0,18.1,19.9,1017.8450928381963,1016.271201061712
0.2,37.0,17.0,24.0,93.0,72.0,4.0,0,15.3,17.3,1022.6,1021.8
0.0,43.0,17.0,22.0,98.0,58.0,8.0,0,18.9,19.5,1022.4,1020.6
0.0,46.0,7.0,22.0,69.0,52.0,4.0,0,20.3,22.2,1021.3,1017.4
0.2,46.0,28.0,24.0,56.0,46.0,2.0,0,22.2,23.5,1017.5,1014.4
0.0,48.0,17.0,28.0,56.0,53.0,7.0,0,19.3,19.7,1014.8,1011.0
35.6,35.0,17.0,24.0,99.0,65.0,7.0,1,18.7,20.4,1010.6,1009.8
0.0,41.0,19.0,20.0,96.0,66.0,8.0,0,17.1,18.4,1017.9,1017.8
0.0,35.0,6.0,17.0,96.0,96.0,4.0,0,13.6,16.8,1016.0,1012.9
6.6,37.0,17.0,13.0,100.0,66.0,8.0,1,17.6,18.9,1009.5,1007.2
1.0,67.0,48.0,26.0,70.0,76.0,4.0,0,9.8,13.1,1007.8,1011.1
0.8,43.0,20.0,22.0,87.0,66.0,7.0,0,11.9,13.0,1018.9,1019.5
0.0,35.0,22.0,17.0,72.0,67.0,8.0,0,12.9,13.5,1025.9,1023.9
0.0,30.0,15.0,20.0,88.0,76.0,7.0,0,12.5,14.2,1024.5,1022.7
0.2,41.0,20.0,22.0,98.0,73.0,8.0,0,14.7,16.2,1024.9,1024.2
0.0,43.0,15.0,26.0,75.0,46.0,0.0,0,20.1,21.0,1025.3,1022.6
0.2,39.0,13.0,26.0,74.0,46.0,3.0,0,22.4,23.2,1025.4,1022.8
0.0,35.0,20.0,20.0,57.0,48.0,5.0,0,22.4,23.3,1025.0,1022.6
0.0,33.0,19.0,22.0,59.0,50.0,6.0,0,22.7,23.3,1023.9,1021.1
0.0,39.0,19.0,26.0,68.0,47.0,5.0,0,24.1,25.2,1021.6,1018.0
0.8,28.0,11.0,17.0,79.0,57.0,3.0,0,22.8,23.6,1021.7,1019.3
0.8,35.0,19.0,19.0,69.0,56.0,0.0,0,23.5,24.3,1021.3,1018.5
1.2,39.0,26.0,20.0,58.0,78.0,6.0,1,18.0,22.4,1015.6,1012.8
4.2,50.0,20.0,35.0,90.0,86.0,7.0,1,13.0,18.6,1009.0,1007.3
2.2,31.0,15.0,17.0,98.0,60.0,5.0,1,13.4,15.1,1017.7,1019.9
0.0,37.0,20.0,24.0,98.0,57.0,5.0,0,14.3,15.2,1024.8,1021.0
0.0,30.0,9.0,15.0,76.0,77.0,7.0,0,11.1,12.3,1018.0,1017.5
0.4,54.0,30.0,33.0,92.0,75.0,7.0,0,13.5,14.7,1018.6,1015.7
3.2,52.0,22.0,24.0,99.0,79.0,8.0,1,12.3,13.4,1020.9,1021.4
0.6,20.0,13.0,13.0,98.0,72.0,6.0,0,12.5,12.7,1028.1,1026.3
0.2,44.0,26.0,30.0,99.0,66.0,8.0,0,15.9,16.3,1025.1,1021.9
0.0,39.0,2.0,13.0,81.0,66.0,7.0,0,14.7,15.3,1025.1,1025.3
0.0,41.0,2.0,26.0,76.0,57.0,5.0,0,17.5,18.3,1024.8,1019.7
0.0,52.0,35.0,20.0,58.0,99.0,4.0,0,10.0,18.3,1012.5,1010.4
7.4,41.0,17.0,28.0,98.0,61.0,6.0,1,10.9,11.3,1016.3,1016.4
1.0,39.0,15.0,13.0,98.0,61.0,7.0,0,13.5,13.9,1021.2,1021.1
0.0,39.0,24.0,26.0,99.0,83.0,8.0,0,14.6,15.2,1022.0,1019.7
1.6,26.0,7.0,17.0,85.0,60.0,2.0,1,15.7,16.2,1023.5,1020.8
0.0,41.0,22.0,24.0,99.0,62.0,7.0,0,16.9,18.5,1021.4,1018.4
0.0,61.0,30.0,39.0,86.0,51.0,5.0,0,17.0,18.3,1016.9,1010.7
3.0,48.0,20.0,28.0,95.0,67.0,5.0,1,9.0,10.3,1013.6,1015.9
1.0,30.0,9.0,11.0,99.0,74.0,8.0,0,10.0,11.4,1024.2,1023.9
0.6,26.0,13.0,13.0,100.0,85.0,7.0,0,10.6,11.5,1026.0,1023.6
0.2,22.0,11.0,13.0,99.0,76.0,8.0,0,10.9,11.2,1022.5,1019.5
0.0,26.0,9.0,0.0,98.0,61.0,2.0,0,15.3,15.6,1020.4,1017.7
0.0,19.0,0.0,6.0,99.0,63.0,5.0,0,13.5,14.4,1021.3,1019.1
0.0,19.0,2.0,0.0,99.0,45.0,3.0,0,15.4,16.4,1021.3,1018.9
0.0,20.0,0.0,13.0,98.0,45.0,2.0,0,14.9,15.5,1021.8,1020.1
0.0,17.0,0.0,0.0,98.0,53.0,2.0,0,14.8,15.5,1023.8,1021.7
0.0,20.0,6.0,7.0,91.0,60.0,5.0,0,14.3,15.6,1023.6,1020.9
0.2,30.0,15.0,15.0,92.0,62.0,3.0,0,11.2,12.2,1023.6,1021.8
0.0,30.0,0.0,20.0,98.0,50.0,1.0,0,11.2,12.0,1023.9,1021.2
0.0,43.0,6.0,28.0,75.0,52.0,8.0,0,12.2,13.0,1021.2,1017.3
0.0,50.0,24.0,31.0,60.0,80.0,8.0,0,11.1,11.7,1014.5,1010.3
3.4,37.0,17.0,15.0,98.0,99.0,8.0,1,11.1,11.6,1007.7,1005.2
4.0,31.0,13.0,17.0,99.0,74.0,8.0,1,14.0,15.5,1011.3,1011.5
0.0,33.0,17.0,20.0,99.0,75.0,8.0,0,13.0,15.1,1018.1,1016.7
0.8,44.0,13.0,24.0,96.0,96.0,7.0,0,11.4,11.9,1015.5,1011.0
8.4,39.0,11.0,15.0,99.0,85.0,8.0,1,11.6,13.3,1005.5,1005.0
1.4,72.0,28.0,48.0,99.0,72.0,8.0,1,13.2,15.1,1011.9,1012.4
0.0,74.0,26.0,20.0,84.0,65.0,7.0,0,12.4,14.0,1018.7,1017.6
0.0,26.0,2.0,15.0,98.0,68.0,4.0,0,12.5,13.3,1019.5,1017.8
0.0,28.0,4.0,13.0,99.0,61.0,6.0,0,13.1,13.3,1022.8,1022.5
0.0,28.0,9.0,15.0,99.0,59.0,0.0,0,13.3,14.3,1027.4,1024.8
0.2,22.0,11.0,17.0,99.0,61.0,0.0,0,12.2,13.4,1024.7,1021.4
0.2,39.0,0.0,19.0,99.0,94.0,8.0,0,9.2,9.6,1020.1,1018.8
2.4,41.0,15.0,19.0,99.0,66.0,8.0,1,11.2,11.8,1024.4,1024.4
0.0,19.0,7.0,9.0,99.0,81.0,8.0,0,8.2,8.5,1027.6,1024.9
0.4,37.0,15.0,24.0,99.0,73.0,8.0,0,8.7,9.7,1022.0,1017.2
1.8,54.0,24.0,26.0,98.0,90.0,7.0,1,6.1,8.9,1011.0,1011.3
2.4,37.0,7.0,19.0,99.0,77.0,2.0,1,9.9,11.2,1023.1,1021.9
0.8,43.0,19.0,20.0,99.0,98.0,7.0,0,8.3,11.3,1023.0,1021.3
1.8,31.0,7.0,20.0,99.0,71.0,5.0,1,8.9,9.6,1027.3,1027.0
0.0,24.0,11.0,9.0,73.0,64.0,8.0,0,8.3,8.8,1032.8,1032.2
0.0,20.0,9.0,15.0,82.0,58.0,6.0,0,10.1,10.8,1034.6,1031.8
0.0,35.0,7.0,13.0,83.0,60.0,6.0,0,8.7,9.8,1030.2,1027.2
0.0,63.0,24.0,33.0,99.0,98.0,8.0,0,9.4,10.9,1022.2,1015.6
4.4,91.0,22.0,31.0,98.0,79.0,8.0,1,8.3,9.6,1003.7,1007.8
5.2,43.0,24.0,28.0,99.0,81.0,8.0,1,10.5,11.1,1016.9,1013.9
0.8,43.0,13.0,22.0,99.0,68.0,6.0,0,11.1,12.7,1019.2,1019.6
0.6,26.0,15.0,11.0,99.0,98.0,8.0,0,10.6,12.3,1026.6,1027.1
1.2,20.0,0.0,11.0,99.0,58.0,4.0,1,11.5,12.2,1034.8,1034.5
0.0,33.0,20.0,19.0,86.0,59.0,5.0,0,11.8,12.4,1037.2,1034.9
0.0,41.0,26.0,19.0,84.0,74.0,7.0,0,11.0,11.8,1034.8,1031.3
0.0,65.0,26.0,35.0,91.0,82.0,5.0,0,11.3,12.5,1025.3,1020.5
7.4,50.0,28.0,0.0,100.0,98.0,8.0,1,8.8,11.1,1016.6,1016.1
5.0,28.0,13.0,17.0,99.0,78.0,3.0,1,8.1,8.4,1023.9,1023.4
1.8,20.0,0.0,11.0,99.0,65.0,6.0,1,8.4,8.9,1025.7,1023.0
0.2,59.0,22.0,41.0,98.0,68.0,5.0,0,7.2,8.1,1019.0,1014.3
