Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,30.0,76.0,54.0,7.0,7.0,0,13.6,14.2,1023.0,1020.0
0.2,28.0,80.0,62.0,1.0,7.0,0,14.5,14.8,1021.3,1018.1
0.0,33.0,77.0,74.0,7.0,8.0,0,12.1,12.6,1013.4,1009.7
0.0,31.0,97.0,52.0,2.0,3.0,0,13.3,14.7,1013.6,1012.3
0.0,28.0,89.0,47.0,7.0,4.0,0,15.0,15.5,1015.5,1013.6
0.0,41.0,88.0,60.0,7.0,4.0,0,13.2,15.1,1020.4,1020.7
0.0,31.0,87.0,89.0,7.0,8.0,0,11.8,14.0,1024.4,1022.5
2.8,31.0,74.0,44.0,0.0,3.0,1,12.2,12.6,1024.9,1023.2
0.0,50.0,87.0,50.0,7.0,6.0,0,14.1,15.0,1020.1,1012.7
5.2,39.0,95.0,96.0,8.0,8.0,1,7.7,8.8,1008.4,1002.7
33.0,33.0,86.0,72.0,5.0,5.0,1,9.3,9.9,1005.7,1010.5
1.4,35.0,88.0,64.0,0.0,6.0,1,11.2,11.5,1024.1,1023.9
0.6,31.0,97.0,69.0,8.0,6.0,0,12.9,13.9,1029.6,1029.0
0.2,24.0,92.0,69.0,7.0,7.0,0,13.1,13.2,1030.1,1028.5
0.6,33.0,69.0,48.0,1.0,2.0,0,9.3,10.0,1032.2,1029.8
0.0,26.0,72.0,68.0,5.0,6.0,0,11.9,13.4,1029.9,1026.5
0.2,31.0,91.0,71.0,3.0,8.0,0,12.4,13.1,1022.3,1016.6
0.0,37.0,72.0,86.0,7.0,6.0,0,10.3,10.8,1008.9,1005.5
7.4,33.0,97.0,78.0,8.0,6.0,1,9.2,11.1,1010.7,1010.1
0.4,46.0,100.0,80.0,8.0,7.0,0,9.8,10.2,1014.0,1014.0
1.8,48.0,76.0,56.0,1.0,4.0,1,11.8,12.3,1021.8,1022.3
0.0,31.0,95.0,54.0,8.0,3.0,0,13.1,13.9,1024.7,1023.8
0.2,31.0,80.0,45.0,1.0,4.0,0,12.1,12.8,1030.6,1030.4
0.2,35.0,97.0,47.0,1.0,3.0,0,12.9,13.6,1035.8,1034.0
0.2,26.0,85.0,51.0,1.0,1.0,0,12.4,13.3,1036.2,1033.0
0.0,22.0,93.0,50.0,1.0,1.0,0,11.2,11.9,1033.6,1030.5
0.2,26.0,88.0,56.0,1.0,7.0,0,12.2,12.8,1030.1,1026.3
1.0,33.0,87.0,64.0,7.0,7.0,0,12.0,13.1,1026.4,1022.4
16.2,44.0,95.0,97.0,8.0,8.0,1,10.6,11.6,1016.9,1010.7
16.2,35.0,96.0,78.0,8.0,7.0,1,11.0,11.9,1016.2,1015.2
0.0,24.0,96.0,95.0,8.0,8.0,0,10.6,12.1,1012.8,1007.6
2.2,20.0,100.0,78.0,7.0,5.0,1,13.2,14.9,1009.0,1007.7
0.2,52.0,96.0,68.0,6.0,6.0,0,10.6,11.8,1009.7,1008.0
4.0,35.0,85.0,81.0,1.0,8.0,1,11.1,11.8,1019.7,1018.8
0.8,26.0,97.0,84.0,8.0,7.0,0,13.0,13.6,1026.6,1025.1
0.0,50.0,80.0,51.0,7.0,6.0,0,14.0,14.9,1023.8,1019.9
1.0,35.0,94.0,45.0,7.0,2.0,0,11.7,12.2,1019.1,1017.9
0.0,28.0,90.0,53.0,1.0,7.0,0,11.3,12.7,1024.3,1023.2
0.4,26.0,97.0,62.0,8.0,5.0,0,14.1,14.8,1028.6,1028.1
0.0,30.0,95.0,56.0,1.0,5.0,0,14.5,14.6,1033.3,1032.2
0.2,19.0,96.0,60.0,1.0,6.0,0,14.9,16.0,1033.3,1030.5
0.0,38.85,88.0,58.0,1.0,5.0,0,13.3,13.9,1031.4,1028.3
0.0,22.0,85.0,63.0,6.0,7.0,0,12.2,12.8,1027.4,1024.0
0.0,31.0,79.0,68.0,7.0,7.0,0,11.9,13.7,1018.3,1013.5
11.2,39.0,90.0,92.0,8.0,7.0,1,9.3,9.8,1009.7,1008.3
5.0,35.0,95.0,58.0,6.0,6.0,1,13.4,13.9,1012.4,1012.7
0.4,37.0,89.0,60.0,7.0,3.0,0,13.4,13.9,1021.9,1020.7
0.4,35.0,88.0,68.0,1.0,4.0,0,10.9,12.1,1028.1,1027.4
0.2,41.0,76.0,50.0,1.0,3.0,0,12.4,12.9,1031.0,1029.3
0.0,37.0,61.0,43.0,0.0,2.0,0,12.4,12.8,1029.6,1026.5
0.0,22.0,88.0,47.0,0.0,2.0,0,13.1,13.6,1026.2,1023.0
0.0,28.0,95.0,64.0,7.0,7.0,0,10.9,11.6,1022.8,1018.5
0.0,33.0,73.0,55.0,1.0,3.0,0,14.0,14.7,1016.6,1014.7
0.2,31.0,78.0,43.0,1.0,5.0,0,13.4,14.5,1017.0,1014.7
2.0,59.0,78.0,58.0,1.0,5.0,1,13.4,15.0,1010.9,1008.8
0.4,35.0,84.0,51.0,3.0,3.0,0,11.7,11.9,1020.4,1021.0
0.0,33.0,86.0,52.0,1.0,5.0,0,12.9,13.8,1024.3,1021.1
0.0,26.0,76.0,95.0,8.0,8.0,0,8.1,9.7,1017.9,1015.6
7.6,69.0,85.0,54.0,3.0,5.0,1,10.5,11.1,1019.6,1020.1
0.0,44.0,72.0,53.0,6.0,7.0,0,12.5,13.5,1027.3,1027.3
0.0,48.0,73.0,51.0,7.0,4.0,0,13.7,14.1,1029.6,1028.3
0.0,35.0,70.0,57.0,1.0,5.0,0,14.5,15.3,1029.4,1026.7
0.0,28.0,81.0,56.0,0.0,6.0,0,13.8,14.3,1027.5,1022.6
0.0,26.0,73.0,83.0,7.0,8.0,0,11.0,12.3,1018.1,1015.8
2.0,35.0,99.0,56.0,8.0,7.0,1,12.4,13.2,1016.8,1013.4
0.8,39.0,99.0,73.0,8.0,7.0,0,10.9,12.5,1013.3,1007.5
9.6,48.0,97.0,82.0,8.0,6.0,1,9.6,10.6,999.3,997.7
7.2,54.0,73.0,58.0,4.0,7.0,1,11.6,12.3,1014.1,1016.5
0.0,22.0,71.0,62.0,7.0,8.0,0,10.0,10.6,1024.5,1022.7
2.8,22.0,94.0,77.0,8.0,7.0,1,9.8,10.5,1023.2,1019.8
0.0,48.0,71.0,42.0,1.0,5.0,0,15.3,16.1,1016.8,1011.2
0.0,41.0,69.0,51.0,7.0,7.0,0,16.7,17.6,1007.6,1000.9
0.2,74.0,83.0,37.0,2.0,4.0,0,15.1,15.3,1003.4,1000.4
1.4,56.0,97.0,75.0,8.0,5.0,1,11.8,12.2,1010.2,1010.1
0.4,33.0,90.0,81.0,6.0,7.0,0,10.9,11.2,1019.4,1017.4
1.6,41.0,85.0,55.0,3.0,7.0,1,12.4,13.2,1021.4,1021.2
0.0,31.0,83.0,59.0,8.0,7.0,0,11.7,13.1,1024.9,1022.2
0.0,39.0,76.0,41.0,5.0,1.0,0,16.8,17.4,1023.0,1017.3
0.0,50.0,58.0,50.0,7.0,2.0,0,15.9,17.5,1008.0,1005.8
2.0,52.0,70.0,70.0,5.0,4.0,1,10.7,11.6,1013.0,1014.7
1.0,43.0,94.0,46.0,7.0,1.0,0,12.1,13.7,1019.6,1020.4
0.0,26.0,68.0,50.0,8.0,8.0,0,14.5,15.2,1026.6,1024.0
0.2,26.0,75.0,48.0,8.0,8.0,0,16.5,17.2,1025.1,1021.4
0.0,22.0,75.0,41.0,8.0,8.0,0,19.1,19.6,1022.7,1020.1
0.0,41.0,65.0,26.0,4.0,8.0,0,22.6,22.9,1020.9,1015.9
0.0,76.0,32.0,53.0,8.0,8.0,0,16.1,18.7,1003.0,999.2
1.0,61.0,86.0,55.0,8.0,8.0,0,16.0,16.4,1005.8,1004.8
7.8,61.0,81.0,57.0,8.0,8.0,1,12.7,13.9,1005.7,1008.8
1.8,48.0,82.0,55.0,1.0,8.0,1,16.2,16.4,1018.8,1017.7
0.2,28.0,78.0,52.0,8.0,8.0,0,15.8,16.7,1026.8,1024.5
0.0,30.0,83.0,51.0,8.0,8.0,0,16.9,17.6,1018.0262809917356,1015.8731353135314
0.0,26.0,69.0,44.0,8.0,8.0,0,19.2,19.7,1018.0262809917356,1021.6
0.0,52.0,67.0,27.0,1.0,8.0,0,22.3,23.6,1018.8,1011.9
4.0,69.0,73.0,58.0,4.0,1.0,1,13.0,13.2,1015.1,1015.6
0.8,28.0,93.0,61.0,8.0,8.0,0,13.0,13.3,1021.3,1021.0
0.2,22.0,75.0,55.0,8.0,3.0,0,14.3,15.3,1026.6,1023.8
0.0,24.0,82.0,66.0,8.0,8.0,0,13.7,14.8,1021.6,1018.9
0.2,22.0,76.0,63.0,8.0,8.0,0,15.8,16.4,1019.8,1017.1
1.8,31.0,95.0,75.0,7.0,8.0,1,13.0,13.9,1016.5,1013.6
0.8,26.0,82.0,66.0,8.0,4.0,0,15.9,17.5,1017.4,1015.0
1.2,56.0,88.0,50.0,8.0,2.0,1,21.3,21.8,1014.7,1006.4
0.0,46.0,81.0,55.0,8.0,8.0,0,17.2,18.8,1015.6,1016.2
0.0,24.0,73.0,43.0,8.0,8.0,0,19.1,19.9,1019.3,1013.7
0.2,54.0,67.0,37.0,4.0,8.0,0,16.6,17.2,1008.4,1009.0
0.0,43.0,64.0,47.0,1.0,7.0,0,13.0,14.3,1018.0,1017.8
0.0,20.0,64.0,42.0,8.0,8.0,0,16.6,17.4,1023.2,1018.6
0.0,46.0,55.0,31.0,8.0,8.0,0,20.7,21.6,1018.7,1012.6
0.0,37.0,48.0,20.0,8.0,8.0,0,27.6,28.0,1009.8,1004.3
0.0,57.0,55.0,91.0,5.0,5.0,0,12.5,17.7,999.5,998.7
11.0,56.0,65.0,59.0,1.0,6.0,1,11.8,12.7,1010.4,1012.7
2.2,35.0,81.0,52.0,8.0,8.0,1,13.4,14.5,1022.3,1023.2
0.0,39.0,75.0,57.0,4.0,3.0,0,15.3,17.2,1031.0,1029.7
0.0,22.0,67.0,52.0,8.0,8.0,0,21.4,22.0,1032.9,1028.4
0.0,33.0,57.0,33.0,8.0,8.0,0,24.6,24.9,1026.6,1021.7
0.0,54.0,34.0,12.0,8.0,8.0,0,28.9,29.5,1016.3,1011.2
0.0,37.0,64.0,44.0,8.0,8.0,0,18.7,19.7,1017.5,1016.6
0.4,33.0,84.0,93.0,8.0,8.0,0,9.5,11.2,1017.3,1014.4
8.2,41.0,85.0,55.0,1.0,7.0,1,13.9,15.4,1020.7,1018.9
0.0,30.0,62.0,47.0,8.0,7.0,0,14.1,15.7,1016.9,1014.4
0.0,48.0,71.0,43.0,8.0,3.0,0,16.3,17.4,1014.7,1012.1
0.4,37.0,78.0,40.0,8.0,8.0,0,13.6,14.9,1012.7,1009.5
2.8,52.0,93.0,76.0,8.0,8.0,1,10.4,13.3,1009.1,1009.7
1.8,43.0,80.0,55.0,8.0,8.0,1,13.2,14.8,1019.8,1020.1
0.0,31.0,93.0,55.0,8.0,8.0,0,15.6,18.3,1023.5,1021.8
0.0,28.0,72.0,44.0,8.0,8.0,0,20.4,22.5,1025.2,1022.4
0.0,50.0,61.0,17.0,8.0,8.0,0,27.8,29.7,1020.6,1015.4
0.0,54.0,55.0,71.0,1.0,8.0,0,16.2,21.3,1013.4,1012.3
1.4,35.0,69.0,45.0,8.0,2.0,1,17.4,18.6,1021.1,1019.9
0.0,26.0,72.0,38.0,8.0,8.0,0,21.3,22.0,1020.6,1018.6
0.0,39.0,63.0,27.0,8.0,8.0,0,28.0,29.6,1013.8,1009.0
0.0,39.0,71.0,37.0,8.0,8.0,0,22.2,23.9,1014.7,1013.6
0.0,52.0,61.0,37.0,1.0,8.0,0,18.5,19.7,1017.9,1016.0
0.0,43.0,61.0,36.0,8.0,8.0,0,17.2,18.6,1023.2,1022.8
0.0,50.0,55.0,22.0,8.0,8.0,0,20.4,22.7,1025.9,1021.8
0.0,35.0,60.0,25.0,8.0,8.0,0,24.0,24.8,1019.7,1015.6
0.0,48.0,68.0,47.0,8.0,3.0,0,20.7,22.5,1008.8,1010.9
0.0,52.0,70.0,48.0,8.0,8.0,0,15.5,17.7,1014.5,1012.9
2.4,37.0,67.0,45.0,7.0,8.0,1,17.8,18.7,1020.7,1020.9
0.0,31.0,66.0,31.0,8.0,8.0,0,23.1,24.0,1023.7,1021.1
0.0,33.0,55.0,21.0,8.0,8.0,0,26.4,27.9,1020.7,1016.3
0.0,33.0,53.0,14.0,8.0,8.0,0,30.2,31.2,1015.3,1012.8
0.0,67.0,43.0,9.0,8.0,8.0,0,32.7,33.8,1013.7,1009.7
2.2,63.0,87.0,58.0,8.0,7.0,1,15.2,17.1,1009.8,1012.7
0.0,31.0,62.0,48.0,8.0,6.0,0,17.5,19.8,1019.2,1017.5
0.0,35.0,67.0,36.0,8.0,8.0,0,22.4,24.0,1017.3,1014.5
0.0,41.0,56.0,22.0,1.0,8.0,0,29.1,31.2,1016.3,1012.4
0.0,65.0,51.0,33.0,1.0,4.0,0,26.0,27.8,1012.0,1010.5
0.0,26.0,49.0,63.0,8.0,7.0,0,22.0,25.6,1008.7,1009.4
2.2,28.0,98.0,55.0,8.0,8.0,1,21.0,23.3,1011.3,1008.6
0.0,39.0,62.0,30.0,1.0,1.0,0,23.7,24.9,1011.9,1010.8
0.0,54.0,56.0,33.0,8.0,6.0,0,18.6,20.6,1019.1,1019.0
0.0,35.0,61.0,32.0,8.0,1.0,0,21.3,22.3,1025.2,1022.8
0.0,50.0,57.0,27.0,8.0,8.0,0,24.7,26.8,1025.0,1020.3
0.0,50.0,43.0,32.0,8.0,8.0,0,27.5,29.8,1017.5,1014.2
0.0,43.0,58.0,31.0,1.0,8.0,0,19.5,21.2,1021.9,1019.9
0.0,31.0,54.0,15.0,8.0,8.0,0,24.7,25.6,1018.4,1014.8
0.0,35.0,41.0,26.0,8.0,8.0,0,19.7,21.1,1015.1,1013.1
0.0,46.0,56.0,36.0,2.0,8.0,0,20.1,20.8,1015.1,1013.8
0.0,33.0,61.0,29.0,8.0,8.0,0,21.4,23.2,1016.2,1012.7
0.0,46.0,55.0,33.0,1.0,4.0,0,20.2,21.8,1014.4,1013.4
0.0,31.0,58.0,27.0,8.0,8.0,0,25.1,26.5,1019.7,1017.7
0.0,48.0,49.0,25.0,8.0,8.0,0,27.1,29.1,1020.8,1015.5
0.0,48.0,33.0,30.0,8.0,8.0,0,23.3,24.6,1011.2,1012.5
0.0,41.0,52.0,29.0,8.0,8.0,0,24.7,26.8,1019.0,1016.1
0.0,33.0,61.0,24.0,8.0,8.0,0,28.5,30.3,1018.1,1014.7
0.0,41.0,47.0,17.0,8.0,8.0,0,32.5,34.1,1014.1,1011.0
0.0,43.0,39.0,24.0,8.0,8.0,0,32.9,33.7,1013.4,1012.6
0.0,39.0,50.0,23.0,8.0,8.0,0,28.3,29.7,1014.8,1013.4
0.8,50.0,76.0,46.0,7.0,1.0,0,26.8,28.5,1015.3,1012.6
1.2,31.0,59.0,26.0,8.0,8.0,1,33.1,34.2,1013.9,1010.4
0.0,44.0,55.0,26.0,8.0,8.0,0,38.3,40.1,1009.9,1005.8
0.0,52.0,41.0,42.0,8.0,1.0,0,31.8,33.6,1009.6,1009.5
0.0,46.0,35.0,14.0,8.0,8.0,0,32.5,33.5,1013.0,1010.0
0.0,39.0,54.0,24.0,8.0,8.0,0,27.3,28.6,1016.0,1014.2
0.0,35.0,31.0,17.0,8.0,8.0,0,36.6,37.7,1015.4,1011.6
0.0,50.0,31.0,15.0,8.0,8.0,0,39.5,40.8,1010.1,1006.0
0.0,50.0,42.0,22.0,8.0,8.0,0,37.0,38.2,1010.3,1011.4
0.0,56.0,49.0,20.0,8.0,8.0,0,34.1,34.8,1019.1,1017.3
0.0,46.0,43.0,15.0,8.0,8.0,0,38.5,41.0,1016.4,1010.9
0.0,59.0,32.0,13.0,8.0,8.0,0,34.3,35.6,1002.0,997.8
0.0,61.0,57.0,29.0,8.0,8.0,0,21.8,23.5,1005.1,1004.9
0.0,26.0,53.0,20.0,8.0,8.0,0,27.8,30.5,1007.5,1006.2
0.0,61.0,27.0,8.0,8.0,8.0,0,37.6,40.6,1005.5,1002.0
0.0,35.0,60.0,51.0,8.0,5.0,0,21.0,25.5,1010.6,1010.9
0.0,43.0,63.0,67.0,8.0,8.0,0,16.3,20.7,1012.3,1012.7
0.6,43.0,56.0,25.0,8.0,8.0,0,24.3,26.4,1019.2,1017.5
0.0,30.0,50.0,20.0,8.0,8.0,0,28.4,31.5,1017.2,1014.3
0.0,41.0,36.0,10.0,8.0,8.0,0,33.4,35.5,1014.2,1011.3
0.0,44.0,28.0,9.0,8.0,8.0,0,38.6,41.3,1008.3,1003.7
0.0,56.0,15.0,37.0,8.0,8.0,0,29.1,34.8,998.6,1003.3
0.0,46.0,56.0,28.0,8.0,8.0,0,25.5,27.4,1013.5,1012.5
0.0,31.0,53.0,22.0,8.0,8.0,0,30.3,33.3,1014.4,1011.3
0.0,35.0,59.0,15.0,8.0,8.0,0,34.1,35.5,1010.8,1006.9
0.0,43.0,65.0,23.0,8.0,8.0,0,28.7,30.7,1010.4,1009.2
0.0,41.0,60.0,24.0,8.0,8.0,0,26.5,28.6,1015.8,1013.7
0.0,41.0,56.0,19.0,8.0,8.0,0,32.4,34.9,1014.2,1009.9
0.0,52.0,33.0,43.0,8.0,8.0,0,27.8,30.0,1007.1,1008.2
0.0,44.0,54.0,33.0,8.0,8.0,0,24.8,25.9,1012.2,1010.4
0.0,41.0,66.0,36.0,7.0,1.0,0,25.8,27.2,1010.4,1008.8
0.0,50.0,63.0,22.0,8.0,8.0,0,28.9,31.5,1009.1,1006.0
0.0,52.0,61.0,34.0,8.0,8.0,0,22.2,24.5,1010.8,1009.7
0.0,39.0,54.0,28.0,8.0,8.0,0,25.3,27.8,1014.8,1012.8
0.0,67.0,48.0,28.0,8.0,7.0,0,29.1,29.5,1010.7,1006.1
0.2,56.0,55.0,35.0,8.0,8.0,0,23.8,25.0,1019.1,1018.0
0.0,35.0,64.0,26.0,8.0,8.0,0,26.1,29.0,1022.8,1019.9
0.0,33.0,60.0,28.0,8.0,8.0,0,28.2,29.2,1022.3,1018.9
0.0,35.0,55.0,32.0,8.0,8.0,0,28.7,30.4,1021.3,1017.6
0.0,35.0,61.0,34.0,8.0,8.0,0,29.2,30.4,1020.1,1016.5
0.0,33.0,55.0,33.0,8.0,2.0,0,31.6,32.7,1017.6,1014.7
0.0,30.0,53.0,29.0,8.0,6.0,0,32.3,34.1,1017.4,1015.2
0.0,30.0,55.0,28.0,8.0,8.0,0,33.9,35.1,1018.9,1015.9
0.0,33.0,53.0,27.0,2.0,8.0,0,33.6,34.1,1017.7,1014.7
0.0,31.0,51.0,24.0,8.0,8.0,0,33.2,35.2,1017.2,1015.1
0.0,35.0,46.0,22.0,8.0,8.0,0,35.0,36.1,1017.4,1015.2
0.0,33.0,54.0,30.0,8.0,8.0,0,34.0,35.8,1016.6,1012.8
0.0,41.0,45.0,31.0,8.0,8.0,0,27.1,28.9,1007.8,1008.2
0.0,41.0,62.0,33.0,8.0,8.0,0,24.2,26.5,1014.2,1012.6
0.0,28.0,70.0,32.0,8.0,8.0,0,26.2,28.0,1016.6,1014.9
0.0,72.0,68.0,43.0,3.0,4.0,0,22.3,23.3,1014.3,1012.8
0.0,54.0,70.0,34.0,8.0,1.0,0,18.4,19.9,1022.2,1022.1
0.0,39.0,76.0,48.0,3.0,8.0,0,20.1,22.0,1023.4,1021.6
0.0,28.0,68.0,28.0,8.0,8.0,0,24.7,25.4,1023.2,1020.7
0.0,43.0,61.0,41.0,8.0,2.0,0,26.8,28.5,1021.4,1015.5
5.8,59.0,71.0,83.0,7.0,8.0,1,18.6,23.6,1007.0,1001.8
3.2,33.0,83.0,48.0,8.0,5.0,1,19.3,19.7,1013.4,1012.7
0.0,35.0,80.0,47.0,8.0,6.0,0,22.1,23.5,1017.3,1015.2
0.0,48.0,68.0,35.0,8.0,4.0,0,25.5,26.2,1015.1,1012.7
0.0,22.0,76.0,45.0,6.0,8.0,0,22.4,24.6,1019.1,1017.3
0.0,35.0,62.0,29.0,8.0,8.0,0,28.6,30.2,1016.5,1012.7
0.0,57.0,52.0,19.0,8.0,1.0,0,34.8,35.8,1011.0,1007.0
15.2,54.0,89.0,50.0,8.0,4.0,1,19.1,20.0,1015.5,1015.7
0.2,28.0,74.0,53.0,8.0,8.0,0,16.7,17.5,1021.9,1020.1
0.0,31.0,79.0,56.0,8.0,8.0,0,19.1,19.8,1017.0,1013.8
0.0,31.0,78.0,52.0,8.0,5.0,0,20.4,21.1,1013.9,1013.9
0.0,31.0,89.0,45.0,8.0,2.0,0,19.3,20.4,1019.6,1017.5
0.0,37.0,75.0,49.0,8.0,8.0,0,21.1,22.6,1018.5,1017.2
0.0,50.0,71.0,49.0,8.0,2.0,0,17.6,19.3,1023.8,1023.4
0.0,35.0,66.0,43.0,8.0,8.0,0,22.5,23.3,1027.8,1025.9
0.0,30.0,73.0,42.0,8.0,1.0,0,24.0,25.6,1029.4,1026.2
0.0,24.0,68.0,44.0,8.0,7.0,0,24.5,26.2,1026.2,1022.4
0.0,26.0,63.0,38.0,6.0,8.0,0,25.9,27.6,1024.0,1020.7
0.6,33.0,64.0,36.0,1.0,8.0,0,27.1,27.7,1024.9,1022.1
0.0,28.0,69.0,36.0,8.0,8.0,0,25.8,26.8,1026.1,1022.1
0.0,24.0,66.0,29.0,8.0,1.0,0,27.8,28.1,1023.7,1020.1
0.0,30.0,51.0,34.0,8.0,8.0,0,25.6,26.9,1023.7,1021.5
0.0,30.0,69.0,30.0,1.0,1.0,0,26.7,28.2,1023.8,1019.6
0.0,50.0,45.0,27.0,8.0,8.0,0,25.4,26.3,1015.9,1011.7
0.0,31.0,78.0,38.0,1.0,6.0,0,25.6,27.0,1012.0,1007.3
0.0,43.0,68.0,48.0,8.0,3.0,0,18.7,20.4,1012.2,1011.0
0.0,35.0,63.0,37.0,8.0,8.0,0,20.1,20.8,1016.7,1014.4
0.0,30.0,65.0,45.0,8.0,2.0,0,18.9,19.9,1017.1,1014.9
0.0,50.0,68.0,45.0,8.0,4.0,0,18.2,20.4,1018.8,1018.8
0.0,59.0,51.0,34.0,8.0,8.0,0,16.5,16.8,1025.1,1023.1
0.0,35.0,65.0,38.0,8.0,8.0,0,18.1,19.0,1021.9,1017.9
0.0,46.0,65.0,36.0,8.0,1.0,0,19.4,20.8,1014.0,1008.0
3.0,35.0,97.0,51.0,7.0,3.0,1,18.7,19.2,1008.5,1007.9
1.4,33.0,79.0,49.0,5.0,6.0,1,18.1,18.2,1015.4,1015.3
0.0,31.0,68.0,54.0,8.0,8.0,0,17.5,19.1,1020.5,1018.4
0.0,35.0,76.0,48.0,8.0,3.0,0,19.8,20.6,1022.4,1019.9
0.0,31.0,87.0,54.0,8.0,2.0,0,20.5,21.9,1023.8,1021.7
0.0,56.0,76.0,33.0,8.0,8.0,0,24.3,24.8,1020.8,1014.4
0.0,39.0,47.0,52.0,8.0,4.0,0,21.6,23.4,1015.3,1015.0
0.0,24.0,57.0,44.0,8.0,8.0,0,17.2,17.9,1023.8,1023.8
0.0,22.0,64.0,42.0,8.0,6.0,0,17.4,18.4,1025.9,1022.7
0.0,46.0,67.0,40.0,8.0,4.0,0,17.7,18.1,1021.8,1021.0
0.0,31.0,68.0,34.0,8.0,8.0,0,17.8,18.6,1028.0,1025.4
0.0,37.0,64.0,31.0,8.0,8.0,0,18.1,18.9,1024.7,1018.8
0.0,46.0,53.0,40.0,8.0,8.0,0,15.6,16.4,1025.1,1023.9
0.0,31.0,66.0,43.0,8.0,8.0,0,16.1,17.0,1026.6,1023.7
0.0,30.0,66.0,44.0,8.0,8.0,0,15.9,17.1,1025.9,1022.8
0.0,35.0,64.0,70.0,3.0,8.0,0,14.4,17.0,1026.9,1024.7
0.2,26.0,66.0,40.0,1.0,8.0,0,22.3,22.7,1029.2,1025.9
0.0,20.0,76.0,45.0,8.0,8.0,0,22.8,23.3,1030.5,1028.2
0.0,26.0,75.0,43.0,8.0,8.0,0,22.5,22.8,1031.0,1027.6
0.0,35.0,78.0,33.0,8.0,8.0,0,22.9,23.5,1028.2,1023.3
0.0,43.0,64.0,61.0,1.0,7.0,0,17.3,21.1,1020.8,1017.2
10.6,37.0,90.0,68.0,8.0,8.0,1,13.4,14.5,1014.6,1012.4
2.2,35.0,99.0,65.0,8.0,8.0,1,11.7,12.4,1013.6,1011.1
5.8,43.0,99.0,78.0,8.0,8.0,1,13.2,13.3,1009.5,1006.1
0.8,41.0,96.0,62.0,8.0,8.0,0,14.6,15.8,1010.4,1009.8
0.2,35.0,89.0,69.0,7.0,6.0,0,13.9,14.7,1016.9,1015.9
0.2,28.0,89.0,58.0,8.0,8.0,0,12.5,13.7,1018.7,1016.9
0.2,26.0,94.0,54.0,8.0,8.0,0,14.6,15.3,1020.4,1017.3
0.8,20.0,97.0,79.0,8.0,8.0,0,13.9,14.6,1017.7,1014.9
2.8,22.0,99.0,53.0,8.0,8.0,1,15.2,15.4,1018.0,1015.6
0.0,20.0,82.0,73.0,7.0,7.0,0,11.3,11.8,1012.9,1011.1
1.2,39.0,86.0,58.0,8.0,1.0,1,15.7,16.4,1018.6,1019.0
0.2,26.0,82.0,46.0,8.0,8.0,0,16.9,17.1,1024.7,1023.3
0.2,30.0,99.0,53.0,8.0,4.0,0,17.1,17.3,1027.4,1025.2
0.0,31.0,99.0,62.0,8.0,8.0,0,14.6,15.1,1029.6,1027.3
0.0,26.0,98.0,62.0,5.0,1.0,0,15.3,15.5,1030.5,1028.3
0.0,30.0,85.0,54.0,8.0,8.0,0,16.2,16.5,1029.9,1026.3
0.2,35.0,91.0,48.0,8.0,8.0,0,17.4,18.5,1026.9,1023.8
2.0,22.0,92.0,96.0,8.0,8.0,1,13.1,13.8,1024.4,1022.3
12.0,22.0,99.0,86.0,8.0,8.0,1,16.3,16.6,1023.8,1020.1
23.4,30.0,99.0,97.0,8.0,8.0,1,14.3,14.9,1014.1,1010.9
7.2,41.0,80.0,61.0,8.0,8.0,1,15.0,15.4,1017.7,1019.7
0.2,39.0,90.0,71.0,7.0,3.0,0,14.2,14.6,1025.7,1024.5
0.0,19.0,83.0,71.0,8.0,8.0,0,13.9,15.5,1027.1,1025.2
0.0,28.0,88.0,78.0,8.0,8.0,0,12.7,13.0,1024.0,1020.5
0.0,30.0,93.0,91.0,8.0,8.0,0,12.2,14.9,1018.8,1016.5
2.8,54.0,94.0,57.0,8.0,6.0,1,12.9,13.7,1019.8,1023.6
0.2,22.0,99.0,56.0,8.0,2.0,0,13.4,13.8,1031.3,1028.7
0.0,15.0,94.0,62.0,8.0,8.0,0,12.0,12.3,1027.9,1024.0
0.2,22.0,99.0,59.0,8.0,2.0,0,13.6,14.9,1020.7,1018.6
0.0,24.0,88.0,65.0,5.0,7.0,0,15.9,16.4,1020.3,1016.6
10.4,31.0,96.0,98.0,7.0,8.0,1,10.7,11.2,1010.2,1007.5
18.0,46.0,89.0,71.0,8.0,8.0,1,13.1,13.7,1008.1,1008.3
0.2,46.0,77.0,65.0,8.0,8.0,0,13.0,13.8,1012.8,1013.7
0.0,46.0,75.0,52.0,8.0,8.0,0,13.0,13.3,1019.7,1020.0
0.2,37.0,99.0,57.0,8.0,4.0,0,11.9,13.4,1021.0,1018.0
0.0,31.0,92.0,68.0,8.0,8.0,0,11.8,13.4,1015.6,1013.1
0.0,39.0,88.0,61.0,1.0,1.0,0,13.2,14.3,1017.9,1018.0
0.0,31.0,80.0,50.0,8.0,8.0,0,12.7,13.3,1026.3,1025.0
0.0,17.0,86.0,62.0,8.0,8.0,0,11.2,11.7,1025.9,1022.6
0.4,28.0,93.0,60.0,8.0,1.0,0,12.3,12.6,1021.7,1019.2
