Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Evaporation,Sunshine,Pressure9am
4.8,41.0,70.0,71.0,2.0,5.0,1,1024.0,2.2,9.2,1027.0
0.2,43.0,78.0,83.0,6.0,7.0,0,1022.0,4.4,4.1,1024.3
1.2,50.0,75.0,80.0,7.0,8.0,1,1019.9,1.4,0.0,1023.1
8.0,56.0,93.0,67.0,8.0,7.0,1,1019.0,4.4,0.8,1020.3
0.2,50.0,70.0,50.0,7.0,1.0,0,1022.5,3.0,6.4,1023.8
0.4,59.0,58.0,80.0,3.0,7.0,0,1021.1,3.0,6.9,1023.6
13.4,54.0,93.0,83.0,8.0,4.0,1,1015.9,1.6,1.7,1020.3
29.4,67.0,94.0,89.0,8.0,7.0,1,1010.6,3.8,0.1,1014.2
27.0,33.0,88.0,81.0,4.0,7.0,1,1007.6,3.4,5.1,1010.4
26.8,52.0,87.0,73.0,6.0,4.0,1,1005.1,2.0,8.2,1005.8
1.2,42.607419898819565,77.0,87.0,3.0,7.0,1,1005.2,2.6,6.7,1007.7
1.0,42.607419898819565,83.0,82.0,5.0,4.0,0,1008.3,1.6,6.9,1008.9
1.6,39.0,83.0,79.0,7.0,4.0,1,1012.2,2.4,5.2,1012.5
1.2,44.0,52.0,66.0,7.0,6.0,1,1014.5,4.2,3.3,1016.3
0.0,22.0,66.0,69.0,7.0,7.0,0,1015.2,2.6,0.3,1017.3
0.0,52.0,73.0,86.0,3.0,8.0,0,1007.9,0.6,3.1,1012.9
11.0,69.0,66.0,58.0,2.0,4.0,1,1006.5,3.4,8.9,1007.6
2.0,74.0,54.0,53.0,2.0,2.0,1,1010.2,5.6,9.6,1012.0
2.4,69.0,60.0,53.0,7.0,6.0,1,1009.3,4.742702702702703,8.9,1009.5
0.8,57.0,59.0,58.0,2.0,4.0,0,1012.0,4.742702702702703,8.4,1013.7
0.2,48.0,69.0,69.0,2.0,2.0,0,1011.9,4.6,7.6,1014.2
0.6,41.0,59.0,61.0,3.0,2.0,0,1012.5,3.2,9.7,1014.1
0.0,44.0,79.0,59.0,2.0,5.0,0,1011.5,2.8,8.9,1013.7
0.0,43.0,59.0,56.0,2.0,3.0,0,1014.8,3.6,9.4,1015.8
5.0,50.0,73.0,55.0,1.0,1.0,1,1016.2,4.4,7.4,1017.9
7.2,52.0,63.0,62.0,1.0,1.0,1,1016.2,4.6,9.9,1017.3
0.8,50.0,58.0,50.0,1.0,2.0,0,1016.0,5.2,9.7,1019.0
2.4,56.0,80.0,61.0,6.0,7.0,1,1013.7,6.0,6.8,1016.9
0.0,63.0,63.0,62.0,7.0,6.0,0,1007.1,2.8,4.4,1011.1
1.6,69.0,85.0,58.0,7.0,4.0,1,1004.9,2.0,6.2,1007.3
3.4,70.0,59.0,69.0,1.0,3.0,1,1005.7,6.0,8.4,1007.3
0.0,50.0,60.0,75.0,3.0,7.0,0,1015.4,4.8,7.2,1014.8
0.8,48.0,62.0,51.0,7.0,1.0,0,1016.5,3.6,7.6,1018.3
1.0,52.0,65.0,48.0,7.0,3.0,0,1018.3,4.0,9.3,1018.9
0.0,33.0,54.0,59.0,5.0,4.0,0,1018.7,4.8,10.1,1020.9
8.2,31.0,68.0,62.0,3.0,2.0,1,1019.5,3.8,10.1,1020.9
0.0,33.0,59.0,53.0,1.0,1.0,0,1019.4,3.0,9.9,1022.8
0.0,37.0,87.0,80.0,6.0,5.0,0,1018.2,4.2,10.0,1020.2
0.0,37.0,64.0,64.0,7.0,8.0,0,1018.9,2.6,4.6,1021.0
0.8,43.0,81.0,58.0,6.0,2.0,0,1020.0,3.0,7.8,1021.7
0.0,31.0,61.0,67.0,7.0,2.0,0,1021.6,3.4,6.6,1024.1
1.4,24.0,78.0,65.0,7.0,2.0,1,1023.5,3.6,7.2,1025.2
0.0,26.0,67.0,66.0,2.0,7.0,0,1023.4,2.6,4.7,1025.5
0.0,30.0,57.0,52.0,7.0,3.0,0,1021.6,3.2,8.0,1024.4
0.0,46.0,75.0,90.0,7.0,6.0,0,1019.0,3.2,4.2,1021.0
12.8,37.0,86.0,84.0,7.0,7.0,1,1018.4,2.6,0.9,1020.5
48.8,50.0,90.0,84.0,7.0,8.0,1,1013.9,7.2,3.1,1016.1
2.8,56.0,65.0,56.0,3.0,2.0,1,1014.5,2.4,8.5,1017.1
0.0,61.0,79.0,75.0,5.0,3.0,0,1015.4,5.6,5.6,1016.3
0.4,28.0,58.0,58.0,1.0,1.0,0,1018.6,3.4,9.0,1020.2
0.0,31.0,73.0,76.0,7.0,7.0,0,1017.7,3.4,4.1,1020.0
9.4,59.0,93.0,83.0,8.0,6.0,1,1011.5,2.2,2.6,1015.1
10.2,54.0,61.0,57.0,7.0,3.0,1,1013.9,3.2,8.8,1015.6
0.2,41.0,66.0,68.0,5.0,2.0,0,1018.6,4.2,9.2,1019.8
0.2,31.0,54.0,57.0,1.0,3.0,0,1022.8,4.4,10.1,1023.9
0.0,30.0,55.0,53.0,5.0,3.0,0,1024.2,6.0,7.021750972762646,1026.0
0.0,30.0,52.0,55.0,7.0,7.0,0,1021.0,4.0,1.0,1024.7
0.0,56.0,63.0,72.0,1.0,7.0,0,1011.9,2.6,4.0,1014.8
6.0,37.0,61.0,58.0,2.0,2.0,1,1015.7,3.0,10.6,1016.8
0.0,30.0,65.0,63.0,1.0,1.0,0,1022.2,4.4,10.4,1023.1
0.0,31.0,54.0,57.0,7.0,8.0,0,1023.4,4.6,3.9,1025.8
0.0,39.0,57.0,65.0,7.0,7.0,0,1022.5,5.0,4.7,1025.7
0.0,43.0,42.0,44.0,4.0,4.0,0,1020.7,4.8,8.4,1023.5
0.0,59.0,71.0,55.0,7.0,1.0,0,1015.1,5.4,9.5,1019.9
11.4,69.0,71.0,53.0,7.0,1.0,1,1014.8,5.6,7.6,1016.2
0.2,39.0,69.0,55.0,6.0,1.0,0,1015.6,5.2,9.5,1017.2
0.0,39.0,63.0,64.0,5.0,7.0,0,1020.4,3.8,8.7,1021.4
0.8,33.0,57.0,63.0,7.0,8.0,0,1020.0,4.2,0.3,1022.7
0.4,33.0,81.0,77.0,6.0,4.0,0,1017.8,1.6,2.3,1020.5
1.0,41.0,82.0,73.0,5.0,4.0,0,1018.5,2.4,9.7,1020.6
0.0,39.0,69.0,65.0,4.0,3.0,0,1019.3,3.6,10.7,1021.2
0.0,48.0,79.0,91.0,7.0,8.0,0,1018.1,4.6,1.7,1020.3
2.2,41.0,80.0,81.0,6.0,6.0,1,1014.4,2.8,4.0,1017.2
2.4,31.0,88.0,87.0,4.0,6.0,1,1014.4,2.8,3.1,1016.1
3.0,33.0,91.0,85.0,8.0,7.0,1,1012.3,1.8,3.8,1015.0
0.4,57.0,69.0,72.0,2.0,7.0,0,1012.2,3.2,6.0,1014.1
0.8,59.0,55.0,60.0,5.0,7.0,0,1011.3,4.8,4.5,1013.9
17.8,54.0,83.0,62.0,7.0,7.0,1,1014.0,5.4,6.1,1015.1
0.6,37.0,63.0,54.0,6.0,2.0,0,1017.8,4.2,7.6,1018.8
0.0,37.0,52.0,52.0,7.0,6.0,0,1017.8,4.6,6.5,1020.7
1.2,39.0,91.0,66.0,8.0,7.0,1,1019.3,4.6,2.3,1020.0
2.6,37.0,49.0,69.0,2.0,5.0,1,1021.1,3.0,10.4,1022.4
1.4,35.0,56.0,57.0,2.0,5.0,1,1020.5,5.4,10.8,1021.9
0.0,31.0,53.0,60.0,5.0,5.0,0,1020.1,6.6,9.9,1022.0
0.0,31.0,62.0,62.0,6.0,1.0,0,1020.7,4.6,10.4,1022.9
0.0,44.0,62.0,65.0,6.0,5.0,0,1018.6,6.0,10.5,1020.9
0.0,37.0,77.0,61.0,5.0,1.0,0,1015.4,5.4,11.0,1018.6
0.0,44.0,75.0,71.0,2.0,5.0,0,1012.2,6.2,9.8,1014.5
1.2,33.0,81.0,81.0,7.0,7.0,1,1012.0,4.8,6.9,1013.5
0.0,57.0,82.0,71.0,2.0,2.0,0,1013.6,2.6,10.7,1013.7
0.0,37.0,71.0,69.0,2.0,2.0,0,1020.6,5.4,11.6,1022.8
0.0,57.0,76.0,89.0,1.0,7.0,0,1015.3,5.4,5.6,1019.0
23.6,72.0,58.0,60.0,1.0,1.0,1,1013.2,5.8,10.7,1014.2
0.0,37.0,64.0,55.0,6.0,3.0,0,1019.7,6.6,10.5,1020.2
0.4,33.0,63.0,54.0,4.0,6.0,0,1022.0,3.8,8.9,1023.4
0.0,31.0,59.0,45.0,7.0,4.0,0,1023.3,6.4,8.7,1025.0
0.0,20.0,54.0,53.0,5.0,2.0,0,1021.5,3.4,3.7,1024.4
0.0,44.0,52.0,60.0,7.0,0.0,0,1018.2,5.2,7.7,1020.7
0.0,30.0,60.0,52.0,2.0,3.0,0,1019.9,6.0,10.1,1021.1
0.0,26.0,58.0,56.0,2.0,5.0,0,1019.6,5.4,10.0,1021.4
0.0,37.0,73.0,70.0,1.0,1.0,0,1017.3,4.2,12.1,1019.3
0.0,39.0,83.0,76.0,3.0,1.0,0,1014.4,4.8,11.6,1016.7
0.0,50.0,76.0,81.0,5.0,6.0,0,1009.6,5.0,9.0,1011.8
45.0,70.0,96.0,64.0,8.0,6.0,1,1005.1,4.742702702702703,5.0,1007.6
18.6,63.0,89.0,95.0,8.0,8.0,1,1008.1,3.4,0.1,1007.6
0.0,35.0,66.0,62.0,7.0,5.0,0,1011.8,3.8,7.5,1013.1
0.0,28.0,61.0,64.0,7.0,3.0,0,1013.3,3.6,9.1,1015.2
0.0,48.0,74.0,81.0,7.0,7.0,0,1013.9,4.6,7.7,1015.3
0.0,52.0,59.0,53.0,1.0,3.0,0,1014.8,5.6,11.2,1016.8
1.4,39.0,75.0,66.0,7.0,7.0,1,1015.8,6.6,6.6,1016.7
0.0,30.0,60.0,61.0,7.0,3.0,0,1016.5,5.6,6.0,1018.1
0.0,31.0,69.0,60.0,7.0,4.0,0,1014.5,4.2,2.8,1017.6
3.6,30.0,76.0,73.0,3.0,4.0,1,1010.9,3.2,10.0,1013.1
3.6,46.0,76.0,66.0,4.0,7.0,1,1013.2,6.8,10.3,1012.4
0.0,37.0,63.0,49.0,7.0,5.0,0,1019.8,6.0,6.2,1020.7
0.0,43.0,64.0,61.0,7.0,8.0,0,1020.3,6.4,4.4,1022.4
0.6,54.0,63.0,73.0,7.0,6.0,0,1018.5,5.0,6.6,1020.7
1.2,50.0,69.0,59.0,7.0,3.0,1,1016.5,6.6,6.9,1018.5
7.0,57.0,68.0,55.0,6.0,2.0,1,1019.6,6.0,9.6,1019.5
0.2,41.0,49.0,54.0,1.0,2.0,0,1022.1,8.6,11.7,1023.6
0.0,31.0,49.0,52.0,1.0,1.0,0,1021.3,6.6,7.021750972762646,1023.8
0.0,28.0,56.0,54.0,7.0,8.0,0,1017.8,4.742702702702703,2.1,1020.6
7.0,39.0,92.0,57.0,8.0,5.0,1,1016.5,3.8,5.6,1019.1
0.2,44.0,48.0,55.0,3.0,3.0,0,1017.5,5.0,11.2,1018.7
0.0,31.0,72.0,64.0,1.0,4.0,0,1018.7,5.8,12.0,1020.0
0.0,44.0,58.0,59.0,4.0,1.0,0,1017.2,7.2,10.2,1019.0
0.0,31.0,71.0,64.0,7.0,6.0,0,1016.9,6.6,8.5,1018.8
0.0,42.607419898819565,73.0,68.0,4.0,1.0,0,1014.4,4.4,11.6,1016.8
0.2,37.0,82.0,74.0,7.0,3.0,0,1015.1,5.8,9.3,1016.6
7.0,48.0,93.0,91.0,8.0,7.0,1,1012.2,5.4,2.6,1014.1
62.2,22.0,86.0,75.0,3.0,4.0,1,1012.9,4.742702702702703,10.5,1013.8
0.4,28.0,91.0,80.0,7.0,7.0,0,1009.0,5.2,2.6,1012.0
1.0,41.0,82.0,76.0,6.0,7.0,0,1009.6,3.6,4.1,1009.7
0.2,41.0,73.0,72.0,6.0,5.0,0,1012.0,5.4,7.2,1013.3
0.0,41.0,83.0,68.0,7.0,3.0,0,1016.8,5.4,9.3,1016.4
0.0,37.0,61.0,54.0,5.0,7.0,0,1020.5,7.4,7.4,1020.7
0.0,33.0,51.0,57.0,5.0,2.0,0,1020.7,7.0,7.8,1021.6
0.0,33.0,57.0,65.0,7.0,6.0,0,1020.2,6.8,4.5,1022.2
0.0,24.0,51.0,54.0,4.0,1.0,0,1018.4,5.0,7.0,1020.0
0.0,31.0,58.0,66.0,5.0,7.0,0,1015.1,5.0,5.6,1017.1
0.0,31.0,75.0,71.0,6.0,4.0,0,1016.8,5.0,11.2,1017.0
0.0,43.0,73.0,78.0,3.0,7.0,0,1017.9,6.4,5.6,1019.0
0.0,41.0,85.0,85.0,7.0,2.0,0,1012.2,4.8,4.7,1014.6
0.0,31.0,82.0,82.0,3.0,3.0,0,1008.8,4.0,10.3,1010.9
4.0,52.0,74.0,62.0,5.0,6.0,1,1011.1,7.0,7.0,1011.2
0.0,50.0,55.0,59.0,7.0,3.0,0,1014.5,7.0,6.9,1014.8
0.0,41.0,67.0,67.0,7.0,7.0,0,1013.1,7.0,9.3,1014.4
0.0,46.0,74.0,73.0,7.0,7.0,0,1012.8,6.0,4.0,1013.8
0.0,35.0,64.0,60.0,5.0,5.0,0,1012.8,5.4,10.8,1013.6
0.0,31.0,60.0,55.0,7.0,6.0,0,1011.5,6.2,5.6,1012.9
0.0,26.0,76.0,63.0,7.0,1.0,0,1013.3,4.4,7.1,1013.4
0.0,37.0,80.0,73.0,7.0,4.0,0,1016.0,4.4,8.5,1016.5
0.0,35.0,65.0,66.0,2.0,1.0,0,1015.7,5.2,11.0,1016.5
0.0,30.0,77.0,56.0,3.0,1.0,0,1013.5,6.2,10.3,1014.6
0.0,31.0,82.0,72.0,7.0,7.0,0,1010.6,5.4,9.9,1012.2
1.2,44.0,67.0,55.0,6.0,5.0,1,1012.3,5.2,10.4,1011.5
0.0,39.0,62.0,53.0,7.0,1.0,0,1013.6,8.0,9.9,1014.3
0.0,33.0,55.0,49.0,7.0,1.0,0,1010.8,7.2,10.1,1012.9
0.0,33.0,65.0,60.0,3.0,2.0,0,1011.2,6.2,12.8,1012.6
0.0,28.0,70.0,66.0,3.0,3.0,0,1011.7,5.6,11.3,1013.0
0.0,28.0,64.0,63.0,1.0,1.0,0,1012.7,5.6,12.5,1013.2
0.0,30.0,67.0,74.0,5.0,7.0,0,1012.6,6.0,4.5,1013.9
2.0,33.0,81.0,79.0,6.0,7.0,1,1014.9,4.2,3.1,1015.6
1.4,39.0,80.0,78.0,2.0,6.0,1,1016.5,3.2,7.8,1017.4
0.0,43.0,73.0,69.0,5.0,6.0,0,1017.4,5.6,10.7,1018.3
0.0,52.0,78.0,76.0,8.0,7.0,0,1016.3,6.4,4.3,1018.0
1.0,59.0,78.0,65.0,6.0,3.0,0,1016.7,4.6,9.2,1017.9
0.4,67.0,75.0,68.0,4.0,5.0,0,1016.8,7.8,9.4,1017.9
3.4,69.0,67.0,60.0,1.0,6.0,1,1016.0,8.2,10.7,1018.0
0.0,61.0,65.0,64.0,6.0,7.0,0,1012.9,10.0,10.3,1014.3
0.6,56.0,71.0,58.0,7.0,5.0,0,1013.2,7.2,7.5,1013.6
0.0,50.0,69.0,67.0,7.0,3.0,0,1011.7,7.4,8.0,1013.8
0.0,35.0,71.0,70.0,6.0,5.0,0,1013.4,6.4,7.6,1015.1
0.0,33.0,65.0,59.0,2.0,2.0,0,1013.7,4.6,10.1,1015.2
0.0,30.0,70.0,67.0,7.0,7.0,0,1013.3,6.4,2.1,1014.2
0.0,37.0,74.0,61.0,7.0,7.0,0,1013.6,3.4,3.7,1014.0
0.6,44.0,70.0,50.0,7.0,3.0,0,1012.8,4.0,7.5,1014.2
0.8,50.0,62.0,56.0,4.0,3.0,0,1012.8,8.2,8.7,1014.3
0.0,48.0,65.0,55.0,4.0,3.0,0,1014.8,6.8,9.6,1016.3
1.0,41.0,67.0,65.0,5.0,6.0,0,1014.7,7.2,7.4,1016.7
0.0,43.0,56.0,53.0,2.0,4.0,0,1014.9,7.2,10.2,1016.8
0.0,43.0,63.0,56.0,2.0,3.0,0,1014.2,7.2,10.9,1016.1
0.0,48.0,70.0,62.0,7.0,7.0,0,1014.0,8.0,8.3,1014.9
0.8,44.0,80.0,78.0,7.0,7.0,0,1012.3,5.6,1.1,1014.4
1.6,59.0,93.0,79.0,7.0,7.0,1,1008.0,3.0,2.5,1011.0
2.2,57.0,90.0,91.0,8.0,8.0,1,1006.1,3.4,0.0,1007.6
0.8,37.0,96.0,91.0,7.0,7.0,0,1008.5,0.4,2.4,1009.4
1.0,35.0,80.0,72.0,2.0,2.0,0,1009.7,2.8,10.0,1011.7
0.0,33.0,84.0,75.0,4.0,7.0,0,1008.6,5.6,4.9,1010.1
0.0,44.0,63.0,62.0,7.0,2.0,0,1011.0,3.8,6.7,1010.9
0.0,41.0,53.0,55.0,7.0,4.0,0,1016.7,7.0,9.5,1017.4
0.0,39.0,58.0,60.0,6.0,7.0,0,1020.9,6.6,2.9,1022.2
0.0,41.0,50.0,57.0,2.0,6.0,0,1021.1,4.6,6.9,1023.1
0.0,33.0,63.0,57.0,3.0,1.0,0,1020.1,5.8,11.0,1022.4
12.4,56.0,93.0,69.0,8.0,6.0,1,1019.1,5.8,3.2,1021.3
1.4,52.0,56.0,54.0,7.0,5.0,1,1018.7,5.4,6.3,1020.7
0.0,43.0,62.0,62.0,7.0,6.0,0,1017.1,6.6,8.2,1019.0
1.0,50.0,75.0,52.0,7.0,6.0,0,1018.4,5.2,7.2,1020.1
0.8,54.0,75.0,56.0,6.0,4.0,0,1018.7,6.6,7.6,1021.1
2.6,52.0,82.0,72.0,7.0,7.0,1,1017.2,5.8,1.0,1020.4
5.0,56.0,85.0,71.0,7.0,5.0,1,1012.6,3.4,3.8,1015.0
11.4,28.0,87.0,78.0,7.0,5.0,1,1011.5,3.4,4.8,1013.0
2.4,24.0,73.0,73.0,6.0,5.0,1,1014.2,2.2,5.4,1014.6
0.0,28.0,71.0,68.0,3.0,7.0,0,1015.2,3.6,9.0,1017.8
0.0,37.0,81.0,75.0,7.0,4.0,0,1012.9,3.4,7.2,1015.4
3.4,46.0,86.0,87.0,6.0,7.0,1,1008.4,3.6,2.1,1009.8
6.4,48.0,76.0,69.0,5.0,3.0,1,1015.1,2.0,9.8,1015.2
4.0,48.0,69.0,57.0,7.0,6.0,1,1018.3,5.6,3.8,1019.9
0.6,44.0,54.0,58.0,3.0,5.0,0,1019.0,4.4,8.6,1020.8
0.8,41.0,79.0,57.0,7.0,7.0,0,1019.3,5.4,5.5,1021.8
0.0,39.0,60.0,58.0,7.0,6.0,0,1018.2,4.2,4.5,1020.8
0.0,39.0,62.0,60.0,4.0,3.0,0,1017.6,5.0,9.8,1020.1
0.0,39.0,58.0,56.0,3.0,2.0,0,1017.7,5.8,10.9,1019.2
16.6,50.0,85.0,76.0,7.0,7.0,1,1018.0,6.8,0.6,1019.1
0.0,50.0,72.0,67.0,7.0,5.0,0,1021.1,2.4,9.1,1022.3
0.8,78.0,82.0,83.0,8.0,8.0,0,1018.7,5.6,0.3,1021.7
51.0,76.0,96.0,98.0,8.0,8.0,1,1004.4,7.2,0.0,1011.7
36.0,72.0,88.0,84.0,4.0,7.0,1,1000.6,5.0,2.8,1001.8
0.8,56.0,76.0,68.0,1.0,4.0,0,1010.3,2.6,9.4,1009.6
0.0,20.0,75.0,71.0,6.0,7.0,0,1014.0,4.0,2.8,1015.1
0.0,22.0,85.0,57.0,7.0,5.0,0,1012.6,1.8,7.4,1015.3
0.0,28.0,78.0,74.0,1.0,2.0,0,1010.4,2.8,10.3,1012.3
0.0,30.0,79.0,72.0,3.0,3.0,0,1010.5,3.4,10.6,1012.4
0.0,35.0,81.0,70.0,7.0,6.0,0,1009.3,3.4,5.0,1011.8
1.4,39.0,65.0,63.0,2.0,3.0,1,1011.7,2.6,10.0,1012.1
0.0,30.0,76.0,51.0,1.0,1.0,0,1014.1,4.0,9.7,1016.4
0.0,31.0,69.0,74.0,2.0,4.0,0,1016.0,2.4,10.7,1017.4
0.0,28.0,76.0,76.0,5.0,4.0,0,1017.4,3.2,10.4,1018.5
0.0,30.0,65.0,60.0,4.0,3.0,0,1019.4,3.2,9.6,1021.4
0.0,26.0,65.0,60.0,1.0,3.0,0,1021.1,4.2,9.9,1022.4
0.0,33.0,61.0,61.0,2.0,5.0,0,1021.4,4.0,9.4,1023.4
0.0,35.0,69.0,67.0,4.0,4.0,0,1021.7,3.8,9.5,1023.6
0.0,37.0,66.0,68.0,3.0,5.0,0,1020.4,3.4,7.7,1022.6
0.0,35.0,63.0,58.0,3.0,1.0,0,1017.1,4.4,10.4,1020.6
0.0,26.0,65.0,65.0,2.0,1.0,0,1016.7,4.4,9.5,1018.3
0.0,54.0,69.0,78.0,4.0,5.0,0,1012.3,2.8,7.2,1015.6
2.4,52.0,69.0,53.0,7.0,4.0,1,1010.4,3.6,8.3,1013.6
0.2,59.0,83.0,43.0,8.0,4.0,0,1009.3,6.8,5.9,1010.4
0.2,65.0,49.0,59.0,3.0,5.0,0,1014.0,5.2,9.1,1014.7
0.2,44.0,56.0,66.0,5.0,5.0,0,1020.5,6.6,9.1,1021.0
0.2,31.0,66.0,57.0,2.0,3.0,0,1023.0,3.2,8.2,1024.7
0.8,26.0,61.0,51.0,2.0,2.0,0,1022.6,2.8,9.5,1025.3
0.0,39.0,66.0,54.0,6.0,7.0,0,1019.5,3.0,6.3,1021.9
6.0,50.0,60.0,61.0,4.0,3.0,1,1021.0,5.0,8.7,1022.6
0.0,48.0,55.0,70.0,4.0,7.0,0,1021.2,4.4,2.1,1024.3
8.8,59.0,79.0,85.0,7.0,6.0,1,1015.9,3.0,3.0,1019.3
10.8,50.0,85.0,81.0,7.0,5.0,1,1011.3,2.0,3.7,1013.0
0.2,28.0,89.0,81.0,7.0,7.0,0,1011.3,1.8,0.9,1013.0
0.2,28.0,89.0,76.0,3.0,6.0,0,1013.3,0.8,7.2,1014.7
3.6,37.0,87.0,93.0,7.0,8.0,1,1011.0,1.8,0.4,1013.7
18.2,50.0,68.0,73.0,2.0,4.0,1,1010.8,1.2,8.5,1013.0
0.8,43.0,72.0,68.0,2.0,5.0,0,1009.8,3.4,6.4,1012.8
3.2,57.0,68.0,62.0,4.0,4.0,1,1011.4,6.0,6.7,1011.7
3.0,74.0,85.0,59.0,7.0,3.0,1,1011.4,2.4,7.5,1014.6
6.0,52.0,62.0,65.0,7.0,6.0,1,1009.5,5.4,4.6,1012.2
1.0,20.0,77.0,79.0,8.0,7.0,0,1012.4,2.6,0.1,1013.4
0.8,48.0,89.0,80.0,8.0,8.0,0,1013.4,1.4,0.0,1015.7
20.8,43.0,88.0,95.0,8.0,8.0,1,1012.1,0.2,0.0,1012.5
11.0,41.0,89.0,83.0,7.0,5.0,1,1010.7,1.2,5.2,1011.7
4.8,43.0,58.0,65.0,3.0,3.0,1,1015.0,2.6,8.7,1015.7
0.2,56.0,48.0,46.0,2.0,2.0,0,1022.7,5.8,8.3,1023.3
0.4,52.0,69.0,57.0,5.0,4.0,0,1028.3,5.2,7.8,1028.4
0.4,46.0,59.0,58.0,5.0,7.0,0,1029.2,3.6,4.4,1031.2
1.8,57.0,66.0,61.0,6.0,5.0,1,1026.4,3.2,7.3,1029.5
0.0,42.607419898819565,56.0,57.0,5.0,1.0,0,1019.5,5.6,7.6,1023.6
0.0,46.0,66.0,62.0,3.0,1.0,0,1012.5,5.2,8.9,1017.7
0.0,63.0,66.0,86.0,7.0,8.0,0,1003.6,3.8,0.0,1008.7
13.4,78.0,67.0,93.0,6.0,7.0,1,1003.0,3.8,6.6,1003.3
5.4,72.0,76.0,54.0,4.0,5.0,1,1014.9,3.8,6.2,1014.6
1.2,39.0,53.0,59.0,7.0,6.0,1,1022.6,2.6,5.0,1023.9
0.4,30.0,92.0,63.0,7.0,7.0,0,1023.7,3.2,2.8,1026.1
0.0,22.0,60.0,56.0,7.0,7.0,0,1021.9,2.8,1.6,1024.2
0.0,39.0,73.0,68.0,3.0,8.0,0,1021.1,1.2,3.1,1022.9
0.4,33.0,61.0,55.0,5.0,3.0,0,1020.4,3.2,7.8,1023.1
0.0,28.0,65.0,78.0,6.0,6.0,0,1019.7,3.0,9.1,1021.9
0.0,30.0,71.0,63.0,2.0,1.0,0,1019.8,1.6,8.5,1021.9
0.8,22.0,73.0,52.0,3.0,4.0,0,1018.8,2.0,7.0,1021.3
0.0,33.0,61.0,66.0,7.0,7.0,0,1016.2,3.0,2.1,1019.2
0.0,70.0,83.0,89.0,7.0,7.0,0,1011.4,1.6,0.2,1014.6
50.6,61.0,80.0,67.0,3.0,2.0,1,1008.2,4.2,8.2,1009.6
1.6,33.0,91.0,82.0,7.0,7.0,1,1008.4,2.4,2.6,1010.3
0.6,56.0,91.0,76.0,8.0,7.0,0,1004.2,1.6,2.0,1007.7
5.0,61.0,68.0,58.0,2.0,4.0,1,1004.5,2.8,7.2,1006.6
0.0,61.0,54.0,60.0,6.0,3.0,0,1007.9,6.2,7.7,1009.0
0.6,48.0,63.0,58.0,7.0,7.0,0,1013.4,4.4,2.8,1013.7
0.0,28.0,59.0,62.0,7.0,6.0,0,1018.0,4.0,3.9,1019.7
1.4,39.0,82.0,61.0,8.0,7.0,1,1023.1,2.8,0.0,1024.2
1.0,39.0,55.0,52.0,5.0,2.0,0,1025.0,2.6,7.2,1026.7
0.0,61.0,53.0,60.0,8.0,8.0,0,1020.6,3.2,0.1,1023.3
43.8,69.0,94.0,84.0,8.0,6.0,1,1007.2,4.742702702702703,1.2,1011.5
21.0,65.0,86.0,71.0,6.0,4.0,1,1006.3,5.0,6.1,1006.8
0.8,41.0,65.0,65.0,7.0,5.0,0,1017.2,2.6,3.9,1016.9
0.4,41.0,58.0,52.0,2.0,1.0,0,1020.1,3.0,9.4,1021.6
0.0,43.0,73.0,65.0,4.0,2.0,0,1020.3,3.6,9.2,1021.9
0.2,61.0,73.0,69.0,6.0,5.0,0,1020.3,2.6,7.8,1022.1
0.0,67.0,82.0,85.0,7.0,8.0,0,1016.6,4.6,0.0,1019.7
111.0,80.0,97.0,85.0,6.0,6.0,1,1012.4,4.742702702702703,2.9,1012.6
0.4,54.0,87.0,89.0,7.0,7.0,0,1016.5,1.6,0.7,1017.2
0.4,30.0,69.0,63.0,6.0,7.0,0,1019.0,2.4,3.2,1020.9
0.0,20.0,57.0,59.0,1.0,1.0,0,1019.6,2.6,9.0,1020.7
0.0,24.0,82.0,82.0,7.0,7.0,0,1021.6,2.6,1.9,1023.4
5.8,35.0,73.0,56.0,2.0,2.0,1,1023.6,1.2,8.6,1025.0
0.2,37.0,58.0,47.0,2.0,1.0,0,1023.5,3.6,9.5,1026.0
1.6,48.0,81.0,55.0,6.0,3.0,1,1025.5,4.2,7.6,1026.4
0.0,39.0,53.0,49.0,6.0,5.0,0,1025.8,3.6,4.2,1028.2
0.0,50.0,70.0,71.0,2.0,3.0,0,1022.1,3.4,8.2,1025.0
5.2,44.0,54.0,45.0,4.0,1.0,1,1019.8,4.0,7.5,1022.0
2.6,52.0,71.0,50.0,7.0,1.0,1,1019.6,3.6,7.9,1021.6
0.6,48.0,50.0,58.0,7.0,5.0,0,1023.2,4.0,6.9,1024.4
0.6,41.0,50.0,50.0,7.0,7.0,0,1029.1,4.0,2.4,1029.9
1.2,46.0,64.0,62.0,7.0,7.0,1,1028.1,3.4,2.5,1031.0
0.2,48.0,82.0,81.0,4.0,7.0,0,1025.1,2.6,4.2,1027.8
2.0,50.0,81.0,72.0,5.0,3.0,1,1021.9,1.6,8.4,1025.0
0.0,52.0,70.0,67.0,5.0,5.0,0,1020.1,3.0,8.4,1022.5
0.0,35.0,69.0,65.0,1.0,1.0,0,1021.0,2.8,10.3,1022.7
