MinTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
12.3,4.2,48.0,70.0,43.0,6.0,2.0,1,21.5,22.0,6.7,1003.7,998.9
9.3,7.8,72.0,90.0,51.0,8.0,7.0,1,15.3,17.1,1.5,999.2,1004.8
6.4,0.2,31.0,81.0,38.0,7.0,6.0,0,16.7,17.9,4.2,1016.6,1013.4
3.6,0.0,81.0,51.0,22.0,1.0,7.0,0,22.8,24.1,8.1,1011.3,1003.0
7.2,2.0,59.0,69.0,60.0,6.0,6.0,1,11.4,11.7,4.7,1007.4,1005.8
3.6,5.6,63.0,71.0,50.0,7.0,5.0,1,11.7,12.3,2.4,1011.7,1009.9
5.4,0.0,50.0,81.0,52.0,8.0,7.0,0,15.4,16.6,5.0,1013.3,1011.0
-1.1,0.0,28.0,72.0,29.0,1.0,3.0,0,17.9,18.2,9.4,1016.3,1013.5
3.0,0.0,31.0,58.0,17.0,6.0,6.0,0,23.3,23.7,8.4,1018.2,1013.7
8.4,0.0,26.0,42.0,21.0,8.0,7.0,0,26.3,26.7,3.3,1013.2,1008.8
10.1,0.0,44.0,56.0,33.0,6.0,5.0,0,23.7,24.2,6.3,1008.8,1003.1
9.6,1.6,20.0,90.0,70.0,8.0,8.0,1,14.4,15.1,0.0,1013.4,1013.8
9.9,0.6,33.0,79.0,54.0,8.0,7.0,0,16.7,17.7,1.2,1020.8,1018.8
10.8,0.0,46.0,75.0,39.0,2.0,3.0,0,20.0,22.0,9.4,1020.7,1018.1
2.7,0.0,44.0,83.0,30.0,4.0,5.0,0,16.9,18.4,9.6,1020.9,1017.3
-0.1,1.8,50.0,82.0,37.0,7.0,5.0,1,14.8,17.4,7.1,1018.2,1018.1
-2.2,0.0,33.0,50.0,26.0,0.0,1.0,0,17.3,18.4,11.2,1023.2,1022.1
2.7,0.0,33.0,49.0,23.0,1.0,4.0,0,18.9,20.2,9.5,1027.1,1025.1
1.9,0.0,39.0,47.0,39.0,1.0,5.0,0,18.0,20.1,11.8,1029.3,1025.0
10.3,0.0,43.0,82.0,47.0,7.0,1.0,0,18.6,19.9,7.9,1023.0,1017.1
7.8,3.6,54.0,84.0,59.0,8.0,7.0,1,18.9,22.5,3.8,1009.7,1001.8
7.0,2.6,59.0,79.0,72.0,7.0,7.0,1,14.8,17.6,4.8,1003.3,999.2
9.1,5.6,57.0,76.0,41.0,7.0,7.0,1,15.7,17.4,4.3,1001.8,1003.3
9.7,0.4,57.0,68.0,77.0,7.0,5.0,0,14.2,15.6,4.0,1009.7,1008.0
4.0,3.8,43.0,77.0,43.0,1.0,7.0,1,14.7,17.6,8.8,1016.6,1016.7
2.4,0.0,39.0,83.0,29.0,1.0,5.0,0,20.4,21.5,12.4,1022.7,1021.4
3.0,0.0,22.0,69.0,33.0,1.0,1.0,0,21.1,22.3,12.6,1027.1,1024.5
3.0,0.0,26.0,71.0,21.0,0.0,1.0,0,24.0,24.9,12.1,1026.8,1023.7
7.0,0.0,35.0,52.0,12.0,0.0,0.0,0,28.2,29.4,12.7,1023.4,1018.8
9.6,0.0,48.0,41.0,4.0,2.0,7.0,0,32.1,33.3,8.9,1019.9,1016.9
10.1,0.0,39.0,52.0,19.0,1.0,5.0,0,30.1,31.8,12.3,1020.9,1017.6
6.6,0.0,44.0,57.0,11.0,1.0,5.0,0,26.7,28.1,12.7,1019.7,1017.4
2.7,0.0,39.0,45.0,11.0,0.0,2.0,0,27.2,28.9,12.8,1019.8,1016.1
9.6,0.0,50.0,45.0,27.0,7.0,7.0,0,24.4,26.2,7.9,1015.1,1011.8
7.0,5.8,52.0,47.0,30.0,1.0,1.0,1,22.4,23.3,12.4,1022.9,1021.3
9.9,0.0,44.0,49.0,39.0,7.0,6.0,0,21.8,24.4,6.0,1027.1,1023.7
11.8,0.0,39.0,62.0,30.0,1.0,1.0,0,27.6,29.3,12.2,1025.3,1020.7
15.7,0.0,39.0,53.0,49.0,6.0,7.0,0,23.4,25.7,5.0,1023.9,1021.6
13.4,0.0,28.0,62.0,34.0,4.0,6.0,0,30.5,31.1,10.4,1022.8,1019.1
16.1,0.0,28.0,47.0,22.0,1.0,3.0,0,34.0,34.1,12.7,1022.7,1018.8
17.0,0.0,28.0,39.0,22.0,3.0,7.0,0,35.3,36.5,10.5,1022.1,1017.8
19.1,0.0,31.0,43.0,17.0,6.0,7.0,0,36.9,38.5,10.3,1018.8,1013.8
19.9,0.0,50.0,30.0,41.0,3.0,7.0,0,20.3,30.6,5.4,1010.8,1012.6
11.4,0.0,44.0,58.0,16.0,1.0,1.0,0,24.0,25.7,12.8,1017.6,1015.5
4.7,0.0,44.0,49.0,19.0,1.0,1.0,0,25.5,27.8,13.3,1020.8,1017.4
13.1,0.0,41.0,48.0,31.0,1.0,3.0,0,27.3,28.8,12.8,1024.7,1021.4
15.8,0.0,43.0,49.0,21.0,1.0,2.0,0,29.0,30.5,13.1,1028.3,1025.2
15.3,0.0,28.0,39.0,15.0,0.0,1.0,0,30.5,32.3,13.3,1028.8,1024.8
17.5,0.0,35.0,46.0,18.0,0.0,2.0,0,32.9,34.9,13.3,1025.4,1020.5
14.7,0.0,46.0,29.0,15.0,1.0,1.0,0,34.9,35.7,13.3,1021.7,1017.2
15.2,0.0,31.0,16.0,11.0,1.0,1.0,0,36.1,37.9,13.1,1021.5,1017.5
17.6,0.0,59.0,23.0,7.0,1.0,7.0,0,37.7,40.2,9.7,1018.8,1013.8
18.1,0.0,39.0,36.0,21.0,0.0,1.0,0,31.9,33.5,13.1,1016.5,1013.6
12.8,0.0,39.0,44.0,12.0,7.0,1.0,0,34.2,35.7,12.5,1015.9,1010.8
15.9,0.0,50.0,31.0,11.0,3.0,7.0,0,36.7,38.3,12.7,1010.0,1006.4
17.0,0.0,61.0,48.0,9.0,6.0,7.0,0,36.1,38.5,7.8,1007.4,1002.1
11.5,0.0,33.0,43.0,15.0,1.0,1.0,0,31.0,32.5,13.5,1007.3,1005.0
15.9,0.0,30.0,46.0,14.0,6.0,1.0,0,32.4,35.2,12.9,1010.4,1007.2
21.4,0.0,52.0,19.0,7.0,7.0,5.0,0,40.0,40.8,4.9,1008.8,1005.8
19.9,0.0,94.0,23.0,10.0,2.0,7.0,0,39.5,41.8,3.2,1007.7,1003.9
21.7,0.0,33.0,49.0,42.0,7.0,7.0,0,28.2,30.3,0.9,1009.9,1007.9
20.1,0.6,65.0,85.0,43.0,7.0,7.0,0,29.3,31.6,4.0,1003.5,1004.4
10.4,0.6,31.0,36.0,36.0,7.0,7.0,0,24.5,25.6,0.7,1019.8,1019.5
12.9,0.0,43.0,52.0,57.0,7.0,7.0,0,20.2,25.3,1.6,1024.5,1022.2
16.7,0.0,43.0,49.0,23.0,1.0,3.0,0,34.9,36.3,12.4,1020.5,1015.4
22.4,1.4,78.0,37.0,74.0,1.0,7.0,1,23.2,37.1,7.9,1013.0,1009.7
13.9,19.2,33.0,78.0,39.0,7.0,7.0,1,26.5,28.6,8.1,1011.2,1008.6
18.2,0.0,50.0,42.0,23.0,1.0,5.0,0,25.9,26.9,11.5,1007.4,1003.7
14.3,0.8,52.0,82.0,55.0,6.0,6.0,0,19.8,21.4,5.8,1001.3,1001.5
10.8,4.8,50.0,65.0,33.0,5.0,5.0,1,22.6,24.2,6.9,1009.4,1008.4
8.8,4.2,35.0,42.0,20.0,1.0,1.0,1,23.1,25.3,13.7,1017.9,1015.8
9.8,0.0,28.0,37.0,19.0,1.0,1.0,0,26.1,27.5,13.7,1021.8,1018.6
11.1,0.0,43.0,46.0,14.0,1.0,4.0,0,29.7,31.9,12.9,1019.8,1015.3
13.4,0.0,43.0,44.0,2.0,3.0,5.0,0,28.4,29.4,13.4,1015.8,1013.7
10.8,0.0,48.0,21.0,9.0,7.0,7.0,0,28.1,28.5,13.6,1015.2,1012.5
9.0,0.0,26.0,43.0,16.0,5.0,2.0,0,29.0,31.2,13.7,1016.0,1012.4
11.6,0.0,43.0,33.0,12.0,1.0,1.0,0,32.9,33.9,13.6,1012.2,1009.2
15.4,0.0,63.0,35.0,33.0,6.0,7.0,0,25.9,32.6,7.3,1005.8,1003.2
9.2,1.2,41.0,74.0,19.0,2.0,6.0,1,24.3,26.1,12.1,1011.4,1009.7
14.4,0.0,36.64810466286481,34.0,17.0,3.0,7.0,0,27.9,29.5,4.0,1009.1,1005.4
10.1,0.0,54.0,37.0,16.0,1.0,1.0,0,22.1,24.2,13.6,1016.6,1015.9
8.0,0.0,44.0,33.0,18.0,1.0,1.0,0,27.1,29.1,13.8,1019.3,1015.7
12.2,0.0,43.0,38.0,16.0,1.0,1.0,0,30.2,32.5,13.8,1017.2,1014.4
11.5,0.0,44.0,52.0,16.0,0.0,1.0,0,32.3,33.6,13.7,1018.4,1015.3
16.0,0.0,33.0,47.0,18.0,1.0,2.0,0,32.8,34.8,13.7,1019.5,1015.5
17.5,0.0,39.0,41.0,8.0,2.0,6.0,0,38.8,39.2,12.8,1017.4,1012.5
16.8,0.0,100.0,16.0,4.0,1.0,5.0,0,40.8,42.3,9.9,1009.9,1004.8
14.1,2.8,39.0,68.0,14.0,2.0,1.0,1,25.7,27.0,12.0,1015.7,1014.5
9.9,0.0,43.0,36.0,19.0,0.0,1.0,0,29.7,30.6,13.7,1016.3,1013.9
13.5,0.0,35.0,50.0,14.0,1.0,7.0,0,30.2,31.8,11.8,1018.0,1014.0
10.9,0.0,35.0,46.0,8.0,3.0,7.0,0,33.6,34.3,12.8,1013.9,1009.9
13.1,0.0,43.0,31.0,7.0,1.0,5.0,0,36.5,38.1,11.6,1011.2,1007.4
19.3,0.0,30.0,34.0,11.0,1.0,2.0,0,37.2,39.5,13.7,1012.7,1009.4
28.0,0.0,69.0,22.0,13.0,7.0,7.0,0,36.9,37.7,3.7,1007.6,1005.0
18.9,54.2,41.0,97.0,85.0,8.0,7.0,1,22.7,24.2,1.3,1009.5,1008.4
17.7,2.2,36.64810466286481,75.0,57.0,7.0,7.0,1,24.7,25.5,4.2,1014.2,1012.9
18.9,0.0,46.0,63.0,51.0,7.0,7.0,0,27.2,28.3,0.4,1015.9,1012.8
20.3,1.8,35.0,65.0,26.0,1.0,3.0,1,33.1,35.5,12.5,1014.9,1012.5
17.8,0.0,44.0,54.0,21.0,0.0,1.0,0,33.1,35.5,13.5,1019.7,1016.9
19.7,0.0,57.0,29.0,18.0,0.0,0.0,0,32.5,34.4,13.9,1022.0,1017.5
21.0,0.0,41.0,50.0,37.0,5.0,7.0,0,31.1,32.3,6.3,1017.6,1012.9
21.3,0.0,41.0,54.0,45.0,3.0,6.0,0,30.1,31.4,8.197864077669903,1012.0,1009.3
21.2,1.0,52.0,83.0,39.0,7.0,3.0,0,30.5,31.4,9.9,1008.0,1006.4
11.8,0.0,35.0,54.0,25.0,0.0,1.0,0,27.7,30.5,13.7,1014.6,1012.3
16.7,0.0,35.0,53.0,25.0,1.0,1.0,0,30.0,32.4,13.8,1017.6,1013.8
16.9,0.0,96.0,48.0,24.0,1.0,5.0,0,33.5,35.6,12.9,1015.0,1011.7
18.6,6.0,54.0,59.0,11.0,0.0,2.0,1,33.6,34.5,13.7,1014.2,1011.6
12.5,0.0,35.0,57.0,12.0,0.0,1.0,0,32.3,33.8,13.7,1014.8,1012.3
19.1,0.0,41.0,53.0,24.0,0.0,2.0,0,33.9,35.5,12.7,1018.3,1014.8
21.7,0.0,50.0,40.0,20.0,3.0,6.0,0,36.2,39.1,13.1,1017.8,1014.0
20.0,0.0,44.0,34.0,8.0,1.0,1.0,0,41.8,42.9,13.7,1016.2,1011.5
22.4,0.0,52.0,45.0,17.0,0.0,1.0,0,40.2,42.1,11.9,1014.7,1009.4
26.8,0.0,57.0,23.0,11.0,4.0,4.0,0,40.9,41.9,11.1,1009.0,1005.2
23.7,0.0,63.0,42.0,36.0,7.0,6.0,0,29.1,33.1,8.8,1009.3,1011.2
14.9,0.0,33.0,59.0,26.0,2.0,1.0,0,32.0,33.8,12.6,1015.1,1012.2
19.8,0.0,43.0,53.0,22.0,1.0,3.0,0,34.2,35.7,12.7,1015.9,1011.7
22.3,0.0,54.0,48.0,19.0,1.0,6.0,0,33.7,37.3,11.2,1009.7,1003.7
16.8,0.0,59.0,45.0,15.0,4.0,1.0,0,25.6,26.9,12.8,1007.2,1005.5
11.1,0.0,61.0,39.0,22.0,1.0,3.0,0,21.9,24.1,12.7,1007.6,1006.7
8.1,0.0,50.0,47.0,19.0,0.0,1.0,0,23.2,26.0,13.6,1011.3,1009.3
10.4,0.0,36.64810466286481,34.0,12.0,0.0,1.0,0,31.1,33.4,13.4,1011.8,1009.3
15.2,0.0,52.0,25.0,12.0,1.0,4.0,0,38.0,38.5,10.6,1011.2,1008.1
23.5,0.0,57.0,43.0,7.0,4.0,3.0,0,41.0,41.6,11.9,1009.9,1005.3
25.5,0.0,43.0,42.0,18.0,3.0,1.0,0,33.1,35.3,11.3,1007.5,1007.3
17.9,0.0,35.0,34.0,17.0,1.0,0.0,0,32.5,35.2,13.4,1013.1,1009.3
16.5,0.0,33.0,51.0,11.0,1.0,3.0,0,34.9,36.4,13.1,1011.6,1008.1
13.8,0.0,46.0,28.0,4.0,2.0,5.0,0,37.0,37.8,11.8,1010.2,1008.0
18.1,0.0,48.0,39.0,12.0,5.0,6.0,0,37.6,38.1,12.7,1010.7,1007.7
18.6,0.0,43.0,60.0,5.0,6.0,4.0,0,34.0,35.5,10.5,1008.6,1005.6
14.5,0.0,44.0,17.0,9.0,1.0,1.0,0,34.7,35.7,13.4,1009.0,1007.9
20.4,0.0,52.0,45.0,22.0,0.0,1.0,0,33.8,35.0,13.0,1015.6,1012.7
20.8,0.0,44.0,49.0,18.0,1.0,6.0,0,33.2,35.4,12.2,1014.3,1010.2
23.3,0.0,54.0,44.0,15.0,5.0,7.0,0,35.9,37.3,11.7,1013.8,1010.0
20.3,0.0,54.0,44.0,22.0,7.0,7.0,0,31.1,32.4,7.8,1015.8,1011.8
16.8,0.0,85.0,48.0,28.0,1.0,4.0,0,33.0,34.1,10.3,1013.4,1009.2
23.9,0.0,70.0,55.0,68.0,7.0,7.0,0,26.5,33.3,6.3,1010.6,1006.8
20.0,6.4,35.0,92.0,88.0,7.0,7.0,1,22.6,27.6,0.7,1009.8,1008.4
19.1,8.0,30.0,62.0,37.0,7.0,7.0,1,30.8,32.7,3.7,1015.2,1014.8
19.6,0.0,39.0,56.0,39.0,7.0,7.0,0,31.2,32.2,7.4,1020.3,1017.4
23.1,0.0,41.0,56.0,48.0,7.0,6.0,0,29.8,31.0,3.1,1020.8,1019.0
22.2,0.0,28.0,57.0,33.0,1.0,3.0,0,31.9,34.8,12.3,1021.0,1018.1
22.0,0.0,57.0,54.0,30.0,1.0,5.0,0,35.3,36.2,8.6,1019.2,1014.8
20.2,3.4,52.0,68.0,30.0,2.0,6.0,1,34.5,36.6,11.6,1015.9,1011.0
21.7,1.4,33.0,79.0,73.0,7.0,8.0,1,25.1,26.8,0.8,1008.6,1008.4
19.6,6.2,22.0,95.0,93.0,8.0,8.0,1,21.8,22.0,0.0,1009.8,1008.3
19.0,40.4,26.0,92.0,59.0,7.0,5.0,1,25.8,27.7,6.3,1006.8,1004.0
17.5,14.0,46.0,79.0,49.0,6.0,4.0,1,26.0,27.5,9.9,1008.0,1007.8
16.1,0.6,30.0,56.0,38.0,1.0,2.0,0,27.4,29.2,11.5,1014.0,1012.9
16.5,0.0,33.0,71.0,36.0,1.0,1.0,0,28.4,30.7,11.8,1015.9,1014.0
18.2,0.0,33.0,50.0,27.0,0.0,1.0,0,28.1,29.1,12.8,1020.3,1019.6
14.7,0.0,44.0,59.0,33.0,1.0,1.0,0,26.7,28.5,12.7,1023.3,1020.0
17.2,0.0,35.0,65.0,34.0,2.0,3.0,0,29.8,31.2,11.5,1019.4,1015.4
21.0,0.0,48.0,51.0,29.0,1.0,6.0,0,34.9,35.1,11.1,1016.2,1012.2
20.2,2.6,35.0,73.0,42.0,4.0,7.0,1,29.8,30.5,7.1,1014.6,1012.0
14.0,0.0,35.0,67.0,27.0,1.0,0.0,0,25.6,27.3,12.7,1016.8,1015.8
15.5,0.0,39.0,47.0,33.0,1.0,1.0,0,26.9,28.3,12.5,1019.7,1017.7
17.8,0.0,43.0,55.0,31.0,0.0,1.0,0,27.7,28.9,12.5,1023.8,1021.9
16.2,0.0,44.0,53.0,32.0,0.0,2.0,0,28.3,29.5,12.3,1025.2,1021.1
17.6,0.0,24.0,52.0,59.0,3.0,7.0,0,24.4,27.2,4.5,1020.1,1018.8
19.8,2.0,39.0,75.0,43.0,7.0,7.0,1,29.0,30.1,6.8,1016.4,1013.6
13.8,0.0,41.0,53.0,30.0,1.0,3.0,0,26.0,27.9,10.6,1016.9,1015.4
10.8,0.0,31.0,49.0,25.0,1.0,1.0,0,25.3,27.5,12.1,1018.6,1015.2
10.3,0.0,31.0,59.0,21.0,0.0,1.0,0,28.7,30.4,12.1,1018.4,1014.1
16.9,0.0,39.0,56.0,38.0,7.0,7.0,0,27.6,29.0,6.0,1014.0,1010.3
18.8,4.0,33.0,90.0,95.0,8.0,8.0,1,20.0,22.6,0.8,1009.0,1006.8
18.9,25.4,61.0,91.0,50.0,6.0,3.0,1,28.7,30.1,8.9,1010.4,1009.4
17.4,27.6,44.0,95.0,94.0,7.0,7.0,1,19.6,20.6,1.2,1011.4,1009.2
18.8,110.8,52.0,69.0,41.0,3.0,4.0,1,25.2,25.6,10.7,1009.2,1008.6
15.6,0.6,43.0,87.0,81.0,7.0,7.0,0,18.0,20.6,3.6,1015.4,1016.6
9.6,0.6,31.0,67.0,41.0,0.0,1.0,0,19.4,22.1,10.6,1023.5,1022.8
11.3,0.0,33.0,56.0,36.0,1.0,1.0,0,23.1,24.1,11.7,1030.7,1029.8
10.2,0.0,41.0,70.0,41.0,1.0,3.0,0,23.2,24.4,10.5,1035.7,1033.2
11.0,0.0,35.0,62.0,40.0,0.0,1.0,0,23.5,24.4,11.2,1034.8,1031.3
11.5,0.0,39.0,61.0,40.0,1.0,6.0,0,23.9,25.4,11.2,1030.2,1026.0
14.4,0.0,22.0,75.0,37.0,7.0,2.0,0,26.8,27.0,10.2,1025.3,1022.0
12.9,0.0,17.0,70.0,30.0,1.0,3.0,0,27.5,28.3,11.1,1023.6,1021.1
14.0,0.0,20.0,64.0,31.0,1.0,2.0,0,28.6,29.4,11.3,1025.6,1023.6
13.8,0.0,31.0,73.0,27.0,3.0,1.0,0,29.6,30.6,10.8,1025.7,1022.0
14.3,0.0,39.0,69.0,28.0,7.0,2.0,0,30.2,31.2,8.3,1021.3,1018.1
16.2,0.0,30.0,68.0,29.0,2.0,3.0,0,31.5,32.4,8.2,1020.9,1018.3
17.4,0.0,43.0,79.0,38.0,6.0,6.0,0,26.8,28.0,8.2,1018.9,1017.5
8.4,0.0,31.0,76.0,30.0,1.0,1.0,0,24.3,25.3,10.6,1020.5,1018.6
8.2,0.0,31.0,70.0,13.0,1.0,1.0,0,26.3,27.2,11.3,1021.0,1019.0
9.9,0.0,17.0,63.0,32.0,7.0,4.0,0,26.2,27.4,10.1,1021.5,1019.3
14.2,0.0,26.0,69.0,34.0,1.0,1.0,0,28.6,29.8,10.9,1021.7,1017.9
13.9,0.0,26.0,67.0,27.0,3.0,3.0,0,29.5,30.2,10.8,1018.9,1016.3
12.4,0.0,22.0,68.0,30.0,7.0,7.0,0,29.8,30.7,8.4,1019.9,1017.4
16.7,0.0,39.0,74.0,31.0,7.0,7.0,0,31.0,31.7,3.1,1016.7,1011.8
18.5,3.4,26.0,92.0,70.0,8.0,7.0,1,23.7,24.8,1.1,1015.6,1015.6
16.1,3.6,31.0,88.0,52.0,7.0,6.0,1,24.2,26.9,7.5,1019.4,1017.5
13.0,0.0,28.0,74.0,42.0,1.0,2.0,0,26.0,26.1,10.7,1020.8,1017.7
11.0,0.0,26.0,79.0,36.0,1.0,4.0,0,25.8,26.6,10.5,1019.9,1017.1
10.2,0.0,24.0,79.0,39.0,0.0,2.0,0,25.2,26.0,11.0,1020.0,1017.1
10.6,0.0,44.0,61.0,41.0,1.0,6.0,0,24.9,25.1,9.6,1020.7,1018.0
14.1,0.0,43.0,49.0,37.0,4.0,6.0,0,23.1,23.5,6.8,1022.1,1018.3
12.6,0.0,30.0,57.0,33.0,2.0,2.0,0,24.5,25.2,11.0,1020.6,1016.2
14.2,0.0,44.0,53.0,52.0,7.0,7.0,0,22.6,23.6,2.1,1017.6,1014.0
17.2,2.2,31.0,84.0,73.0,7.0,7.0,1,23.0,23.4,0.7,1013.5,1011.1
15.1,0.0,39.0,77.0,43.0,3.0,5.0,0,23.0,24.2,7.9,1016.7,1015.4
9.6,0.0,22.0,76.0,55.0,6.0,7.0,0,21.5,21.8,3.7,1016.1,1011.0
10.6,0.0,22.0,77.0,59.0,7.0,7.0,0,21.7,23.1,1.8,1011.9,1009.0
13.1,3.4,54.0,83.0,50.0,7.0,7.0,1,16.8,19.5,5.5,1011.4,1011.0
5.4,0.2,50.0,64.0,40.0,1.0,1.0,0,17.3,18.5,10.5,1018.3,1017.0
4.0,0.0,24.0,80.0,40.0,1.0,0.0,0,20.5,20.9,10.9,1023.2,1020.4
4.3,0.0,22.0,75.0,33.0,2.0,4.0,0,22.1,22.6,10.3,1023.6,1020.0
7.4,0.0,22.0,74.0,33.0,1.0,1.0,0,23.7,24.0,10.6,1022.3,1020.4
10.4,0.0,31.0,57.0,36.0,0.0,1.0,0,24.6,25.0,10.6,1026.2,1022.9
11.0,0.0,24.0,60.0,35.0,0.0,2.0,0,25.9,26.4,10.6,1027.7,1024.1
13.3,0.0,24.0,62.0,38.0,3.0,6.0,0,25.0,26.2,10.6,1026.6,1022.8
12.9,0.0,26.0,61.0,37.0,3.0,5.0,0,27.0,28.3,10.3,1025.3,1021.7
13.0,0.0,24.0,63.0,43.0,5.0,6.0,0,25.7,27.4,6.8,1024.5,1019.9
12.0,0.0,22.0,67.0,39.0,1.0,5.0,0,26.1,27.8,10.6,1023.2,1019.7
12.0,0.0,24.0,68.0,31.0,1.0,1.0,0,28.0,28.5,10.6,1023.6,1019.6
10.6,0.0,31.0,64.0,26.0,1.0,6.0,0,28.4,29.5,8.4,1021.1,1014.9
16.8,10.2,48.0,95.0,93.0,8.0,8.0,1,18.0,18.8,0.4,1015.1,1010.8
12.4,21.4,39.0,83.0,45.0,2.0,2.0,1,18.7,18.8,9.1,1016.2,1017.7
5.2,0.0,15.0,79.0,32.0,1.0,2.0,0,18.9,19.4,10.3,1026.3,1022.6
7.6,0.0,17.0,81.0,55.0,7.0,6.0,0,16.9,17.2,1.4,1021.1,1018.4
8.9,0.0,31.0,78.0,41.0,2.0,3.0,0,18.1,18.7,9.5,1022.1,1019.7
7.9,0.0,30.0,84.0,47.0,7.0,6.0,0,18.8,20.3,4.4,1022.7,1020.3
5.5,0.0,13.0,84.0,46.0,1.0,1.0,0,19.1,19.8,10.2,1026.5,1024.2
6.5,0.0,20.0,79.0,48.0,1.0,1.0,0,20.9,21.6,9.9,1027.7,1024.1
7.4,0.0,15.0,83.0,37.0,3.0,5.0,0,21.7,22.3,10.2,1026.6,1024.1
6.5,0.0,41.0,69.0,37.0,6.0,4.0,0,22.7,23.2,10.3,1027.0,1022.0
10.7,0.0,76.0,66.0,20.0,4.0,2.0,0,25.3,26.2,8.4,1018.8,1012.6
9.3,7.4,43.0,80.0,50.0,6.0,2.0,1,13.6,14.6,7.5,1016.4,1016.4
4.1,0.0,22.0,76.0,67.0,4.0,7.0,0,14.0,14.6,3.8,1023.2,1022.1
6.2,0.0,30.0,84.0,57.0,2.0,3.0,0,16.3,17.6,7.3,1024.7,1022.0
7.9,0.0,24.0,80.0,53.0,4.0,4.0,0,19.9,20.8,7.8,1023.6,1021.1
4.6,0.0,17.0,87.0,48.0,1.0,2.0,0,19.7,20.2,10.0,1023.2,1019.6
4.4,0.0,17.0,84.0,45.0,1.0,1.0,0,21.1,21.6,9.8,1020.4,1015.4
7.3,0.0,46.0,70.0,35.0,1.0,2.0,0,15.2,15.9,9.6,1013.2,1014.8
2.9,0.0,30.0,71.0,45.0,1.0,1.0,0,13.8,14.3,9.8,1022.3,1021.6
0.1,0.0,30.0,86.0,50.0,1.0,1.0,0,16.4,16.4,9.7,1023.9,1020.2
0.5,0.0,24.0,97.0,44.0,0.0,0.0,0,17.3,17.7,8.2,1020.9,1017.0
1.4,0.0,15.0,80.0,45.0,2.0,1.0,0,17.6,18.4,8.9,1019.5,1017.5
4.0,0.0,20.0,80.0,45.0,3.0,5.0,0,17.0,18.4,7.5,1021.5,1018.9
5.1,0.0,24.0,83.0,57.0,8.0,7.0,0,16.6,16.9,2.1,1021.0,1017.7
1.9,0.0,22.0,84.0,43.0,1.0,2.0,0,19.1,19.3,9.1,1020.5,1018.6
1.6,0.0,15.0,73.0,41.0,1.0,1.0,0,17.8,18.8,9.6,1024.2,1021.4
2.2,0.0,15.0,84.0,45.0,7.0,7.0,0,16.7,17.0,3.9,1023.7,1020.5
0.0,0.0,24.0,83.0,39.0,1.0,1.0,0,17.3,17.7,9.5,1022.2,1018.8
0.9,0.0,22.0,77.0,45.0,4.0,2.0,0,15.4,17.0,8.7,1022.8,1020.3
4.2,0.0,31.0,62.0,41.0,1.0,6.0,0,16.6,17.8,9.2,1023.3,1019.2
9.8,0.0,33.0,61.0,53.0,7.0,7.0,0,17.4,18.4,0.3,1017.6,1013.1
12.0,3.8,26.0,91.0,96.0,7.0,8.0,1,13.4,14.5,0.0,1008.8,1004.6
10.8,26.2,30.0,80.0,40.0,2.0,2.0,1,19.6,20.7,6.4,1008.3,1009.3
5.4,0.0,26.0,75.0,49.0,7.0,6.0,0,17.6,18.4,6.4,1019.5,1017.7
10.7,0.0,31.0,74.0,77.0,7.0,8.0,0,14.8,18.4,1.1,1019.5,1014.8
12.1,20.0,35.0,95.0,83.0,7.0,7.0,1,13.4,17.3,2.5,1006.0,1002.9
10.8,7.2,22.0,97.0,85.0,8.0,7.0,1,13.7,14.5,1.0,1004.3,1004.4
8.4,3.6,33.0,67.0,49.0,3.0,3.0,1,18.4,18.7,8.5,1014.3,1014.5
4.6,0.0,13.0,79.0,58.0,5.0,7.0,0,16.6,17.1,8.3,1021.0,1018.7
5.5,0.0,20.0,83.0,54.0,3.0,3.0,0,17.0,17.3,9.1,1022.3,1020.4
4.2,0.0,17.0,76.0,45.0,1.0,7.0,0,17.4,17.6,5.7,1025.7,1023.2
5.5,0.0,17.0,76.0,47.0,7.0,1.0,0,18.6,19.0,7.1,1023.0,1019.0
1.4,0.0,26.0,99.0,79.0,8.0,2.0,0,9.5,9.9,1.6,1018.6,1015.9
5.0,0.0,28.0,91.0,60.0,8.0,1.0,0,14.0,14.5,5.6,1020.4,1020.0
0.8,0.0,13.0,75.0,46.0,1.0,3.0,0,13.8,14.7,8.8,1026.7,1024.5
2.9,0.0,17.0,79.0,57.0,4.0,3.0,0,12.5,13.7,6.5,1023.7,1019.4
5.1,0.0,33.0,82.0,91.0,7.0,8.0,0,7.5,9.2,0.2,1013.9,1011.6
4.1,3.8,41.0,85.0,57.0,6.0,5.0,1,11.9,12.1,5.2,1021.8,1021.6
2.8,0.0,30.0,88.0,61.0,7.0,7.0,0,11.9,12.1,0.2,1023.6,1020.5
1.8,0.0,22.0,94.0,45.0,1.0,2.0,0,12.4,13.2,9.2,1025.2,1024.0
-1.8,0.0,15.0,75.0,44.0,0.0,0.0,0,12.7,13.4,9.0,1031.7,1030.4
-1.7,0.0,22.0,71.0,47.0,1.0,1.0,0,15.1,15.2,8.7,1034.7,1031.6
1.1,0.0,17.0,75.0,54.0,7.0,7.0,0,15.8,16.1,5.2,1032.7,1028.6
