MinTemp,Rainfall,Humidity9am,Humidity3pm,Temp9am,RainToday,Pressure3pm,Pressure9am
3.7,0.0,51.0,41.0,13.6,0,1011.7,1013.8
5.1,0.0,66.0,36.0,14.1,0,1012.7,1015.7
10.4,5.4,72.0,59.0,12.7,1,1014.6,1016.8
8.2,0.0,61.0,37.0,12.4,0,1014.6,1017.5
6.3,0.0,61.0,37.0,12.9,0,1012.3,1016.7
5.4,0.0,69.0,35.0,14.2,0,1008.1,1013.0
7.6,0.0,49.0,18.0,18.8,0,1008.9,1011.7
10.4,0.0,60.0,38.0,18.6,0,1008.7,1011.0
14.2,2.2,78.0,35.0,18.8,1,1004.1,1007.7
6.2,0.0,47.0,27.0,16.5,0,1002.7,1005.6
7.0,0.0,62.0,48.0,14.1,0,1003.7,1006.5
11.0,0.0,56.0,36.0,15.8,0,1009.4,1009.5
5.0,0.0,56.0,33.0,12.2,0,1014.0,1017.0
6.6,0.0,66.0,27.0,15.6,0,1012.5,1016.8
9.4,0.0,59.0,21.0,18.9,0,1004.7,1011.1
12.8,0.2,66.0,34.0,13.1,0,1007.2,1006.6
8.2,0.2,46.0,26.0,13.2,0,1016.8,1018.5
9.8,2.1640426951300866,72.82709506459092,35.0,12.573898641934415,0,1020.9,1018.5056216931217
8.7,0.0,68.0,28.0,16.7,0,1016.0,1021.0
10.2,0.0,52.0,23.0,21.0,0,1011.0,1015.4
14.7,0.0,42.0,22.0,23.1,0,998.3,1005.2
12.3,10.8,54.0,51.0,15.1,1,997.4,995.9
3.6,1.2,48.0,31.0,11.8,1,1010.8,1010.3
3.2,0.0,59.0,34.0,13.8,0,1016.0,1019.0
8.9,0.0,64.0,24.0,16.3,0,1011.3,1017.1
14.1,0.0,61.0,16.0,18.1,0,1001.9,1008.7
16.1,0.0,40.0,26.0,18.0,0,1003.6,1003.3
5.4,0.0,38.0,32.0,17.3,0,1005.7,1007.5
5.5,0.0,49.0,25.0,17.0,0,1007.4,1010.7
6.0,0.0,47.0,25.0,18.4,0,1008.9,1012.3
14.6,0.0,72.0,74.0,17.5,0,1013.3,1015.3
15.0,0.0,70.0,38.0,16.8,0,1014.1,1018.0
15.3,0.2,68.0,44.0,17.8,0,1016.3,1019.8
16.4,0.0,63.0,31.0,19.5,0,1016.3,1020.3
15.7,0.0,61.0,31.0,22.2,0,1018.8,1022.5
14.5,2.1640426951300866,72.82709506459092,21.0,12.573898641934415,0,1015.8,1018.5056216931217
16.6,0.0,36.0,18.0,27.1,0,1012.6,1016.9
15.8,0.0,52.0,33.0,24.2,0,1012.4,1016.4
16.9,0.0,64.0,14.0,22.7,0,1006.7,1012.4
20.6,0.0,57.0,43.0,22.8,0,1006.3,1007.8
10.2,0.0,67.0,37.0,16.8,0,1015.3,1017.1
15.1,0.0,75.0,63.0,16.7,0,1014.3,1017.4
9.3,0.4,66.0,27.0,18.3,0,1008.0,1012.5
10.3,2.6,65.0,25.0,17.8,1,1007.9,1011.7
12.1,0.0,63.0,26.0,19.2,0,1004.6,1010.1
14.9,0.0,26.0,11.0,18.1,0,1009.0,1009.7
13.6,0.0,53.0,22.0,16.3,0,1007.7,1013.9
11.4,0.0,64.0,9.0,17.2,0,1009.1,1012.6
14.0,0.0,66.0,26.0,18.2,0,1010.7,1012.2
17.6,0.0,41.0,17.0,24.5,0,1003.6,1003.4
17.7,0.0,70.0,30.0,19.3,0,996.6,1003.3
15.4,0.0,23.0,16.0,20.5,0,1000.7,1001.0
6.4,0.0,43.0,19.0,18.1,0,1003.6,1008.5
11.7,0.0,34.0,18.0,17.3,0,1007.4,1008.2
9.2,0.0,47.0,24.0,13.2,0,1014.6,1017.6
8.7,0.0,52.0,37.0,14.8,0,1018.6,1022.0
14.0,0.0,67.0,39.0,15.9,0,1019.6,1022.7
13.7,0.0,60.0,35.0,18.8,0,1016.9,1020.6
13.4,0.0,62.0,28.0,21.5,0,1014.1,1018.5
13.3,0.0,51.0,22.0,22.7,0,1013.0,1017.3
15.1,0.0,65.0,16.0,18.9,0,1015.9,1020.6
12.2,0.0,44.0,14.0,22.7,0,1015.8,1019.7
14.6,0.0,44.0,14.0,24.7,0,1015.6,1020.3
16.3,2.1640426951300866,72.82709506459092,8.0,12.573898641934415,0,1014.3,1018.5056216931217
11.4,0.0,25.0,7.0,23.8,0,1010.7,1015.8
14.2,0.0,37.0,14.0,25.2,0,1006.9,1012.0
15.8,8.0,60.0,29.0,22.2,1,1005.8,1009.8
18.2,0.2,71.0,46.0,18.9,0,1006.3,1008.9
16.5,0.0,64.0,32.0,17.8,0,1004.9,1009.3
13.7,0.0,58.0,41.0,18.7,0,1016.1,1017.2
10.8,0.0,64.0,31.0,17.5,0,1016.7,1022.1
14.4,0.0,74.0,78.0,18.1,0,1006.8,1012.2
8.9,5.0,59.0,30.0,16.2,1,1012.7,1011.5
7.0,0.0,57.0,31.0,14.4,0,1019.9,1022.3
9.0,0.0,59.0,26.0,16.3,0,1018.1,1023.0
13.2,0.0,65.0,23.0,19.6,0,1014.0,1019.4
13.1,0.0,46.0,17.0,22.9,0,1012.2,1016.4
13.5,0.0,55.0,16.0,20.0,0,1013.2,1018.5
15.8,0.0,43.0,21.0,24.9,0,1009.3,1013.2
15.7,0.0,59.0,19.0,23.0,0,1008.6,1014.1
16.9,0.0,58.0,19.0,24.4,0,1009.1,1012.8
15.7,0.0,58.0,19.0,20.8,0,1007.3,1013.1
17.2,1.2,66.0,50.0,17.8,1,1018.4,1016.5
11.0,0.0,57.0,44.0,14.4,0,1020.4,1023.3
13.3,0.0,56.0,28.0,15.4,0,1013.0,1019.4
10.4,0.0,59.0,22.0,18.4,0,1011.4,1015.3
12.7,0.0,46.0,16.0,22.1,0,1012.9,1016.8
14.1,0.0,45.0,13.0,22.6,0,1012.4,1017.4
14.4,0.0,56.0,27.0,19.6,0,1013.1,1018.3
16.7,0.0,71.0,32.0,18.0,0,1010.7,1016.4
17.8,0.0,68.0,30.0,20.6,0,1012.3,1015.9
16.0,0.0,62.0,36.0,21.0,0,1009.3,1014.2
17.1,9.6,80.0,41.0,19.5,1,1003.6,1007.2
17.8,5.6,98.0,100.0,18.7,1,996.3,1000.3
18.6,26.6,83.0,83.0,21.6,1,1001.9,1000.2
12.0,25.6,67.0,40.0,16.3,1,1010.3,1012.7
15.3,0.0,67.0,35.0,18.1,0,1006.6,1011.3
14.7,0.0,79.0,100.0,19.6,0,999.6,1003.2
11.3,81.8,60.0,34.0,13.0,1,1008.1,1005.5
5.5,0.0,59.0,28.0,13.0,0,1013.3,1015.4
12.9,0.0,72.0,41.0,16.2,0,1016.3,1019.3
13.7,0.0,61.0,38.0,16.8,0,1018.9,1022.5
10.6,0.0,78.0,28.0,14.9,0,1015.4,1019.5
10.5,0.0,73.0,28.0,16.6,0,1010.7,1016.1
15.9,0.2,75.0,47.0,19.4,0,1009.5,1010.7
13.5,0.2,91.0,68.0,17.3,0,1017.0,1016.7
14.9,0.0,72.0,66.0,16.0,0,1021.8,1022.2
14.3,1.4,91.0,74.0,15.5,1,1019.7,1021.1
10.8,0.4,80.0,45.0,15.4,0,1019.0,1020.7
11.8,0.0,68.0,38.0,17.3,0,1023.2,1025.2
15.9,0.0,74.0,39.0,17.6,0,1021.7,1026.2
12.6,0.0,75.0,72.0,18.2,0,1015.2,1017.9
15.7,2.0,79.0,55.0,18.2,1,1017.2,1019.1
13.1,0.0,83.0,28.0,17.8,0,1017.0,1019.9
12.5,0.0,66.0,47.0,20.0,0,1020.1,1022.3
15.0,0.0,81.0,50.0,17.1,0,1019.4,1023.4
9.7,0.2,75.0,37.0,15.6,0,1019.8,1023.2
13.7,0.0,73.0,48.0,18.5,0,1019.2,1023.0
16.1,11.8,100.0,59.0,17.5,1,1015.3,1017.5
14.9,0.0,76.0,66.0,15.8,0,1017.7,1020.4
14.9,0.0,75.0,55.0,19.2,0,1013.1,1017.3
11.1,0.0,85.0,56.0,16.6,0,1007.8,1011.8
15.5,0.0,56.0,41.0,16.4,0,1005.3,1003.5
6.4,0.0,63.0,42.0,12.9,0,1014.2,1015.5
8.3,0.0,69.0,37.0,14.9,0,1018.8,1020.0
9.0,0.0,73.0,32.0,14.2,0,1022.5,1024.5
14.2,0.0,78.0,39.0,17.3,0,1022.6,1027.4
11.6,0.0,84.0,46.0,16.9,0,1016.8,1021.7
13.1,3.8,100.0,47.0,15.1,1,1014.6,1017.6
14.9,0.0,80.0,34.0,16.7,0,1013.1,1016.8
11.5,0.0,79.0,94.0,15.0,0,1017.0,1016.9
13.3,5.2,80.0,63.0,14.2,1,1021.1,1021.7
14.2,3.2,89.0,87.0,17.2,1,1022.0,1023.4
15.7,29.4,100.0,85.0,16.7,1,1017.7,1020.2
16.1,7.6,100.0,98.0,17.2,1,1013.8,1016.3
11.6,2.6,99.0,67.0,15.9,1,1014.1,1016.4
8.9,2.6,100.0,76.0,12.0,1,1019.7,1020.4
10.7,1.6,94.0,44.0,13.2,1,1018.5,1022.2
9.3,0.0,98.0,61.0,13.1,0,1018.2,1019.8
8.9,0.0,96.0,51.0,13.5,0,1014.8,1018.4
10.4,0.0,96.0,83.0,14.5,0,1016.8,1017.9
12.6,48.6,99.0,96.0,12.6,1,1017.9,1020.6
12.5,26.4,100.0,79.0,14.5,1,1019.6,1020.3
10.2,6.6,70.0,58.0,14.7,1,1022.1,1023.8
6.9,0.0,63.0,51.0,14.4,0,1023.6,1027.3
11.9,0.0,72.0,49.0,15.5,0,1020.0,1024.5
12.9,0.0,91.0,57.0,14.6,0,1017.8,1021.4
14.6,3.8,100.0,97.0,15.3,1,1012.2,1016.6
14.8,14.0,87.0,71.0,17.3,1,1004.8,1006.7
13.4,7.0,68.0,48.0,15.8,1,1014.8,1014.7
9.6,0.0,68.0,46.0,14.0,0,1016.4,1018.8
8.6,0.0,63.0,45.0,12.6,0,1018.7,1021.2
5.4,0.0,60.0,52.0,12.5,0,1019.3,1022.5
6.0,0.0,60.0,46.0,13.0,0,1017.7,1021.8
4.1,0.0,76.0,50.0,11.8,0,1018.3,1021.2
3.0,0.0,81.0,49.0,10.6,0,1013.1,1017.2
5.3,0.0,56.0,53.0,10.5,0,1014.8,1017.8
1.3,0.0,70.0,51.0,10.5,0,1014.5,1017.7
2.8,0.0,77.0,57.0,9.4,0,1018.8,1021.8
4.1,0.0,92.0,57.0,9.1,0,1016.1,1019.6
6.4,0.0,86.0,58.0,11.0,0,1014.8,1019.4
6.9,0.0,84.0,29.0,13.4,0,1013.4,1014.4
5.2,0.0,76.0,74.0,12.3,0,1019.1,1022.6
7.8,0.0,86.0,52.0,13.4,0,1011.7,1014.3
3.9,0.0,77.0,65.0,10.5,0,1022.8,1024.2
9.5,0.0,75.0,57.0,12.9,0,1020.0,1025.5
5.9,0.0,90.0,67.0,13.0,0,1012.5,1017.2
10.7,4.8,55.0,45.0,13.8,1,1012.9,1013.3
0.3,0.0,78.0,53.0,7.3,0,1013.7,1017.7
0.7,0.0,99.0,46.0,5.4,0,1002.6,1008.3
5.3,1.4,93.0,84.0,6.9,1,995.0,997.1
6.9,1.6,55.0,57.0,12.2,1,1005.7,1003.0
-2.6,0.2,84.0,49.0,4.9,0,1016.6,1018.7
0.8,0.0,81.0,57.0,8.0,0,1019.5,1022.8
4.9,0.0,57.0,41.0,8.5,0,1024.3,1026.3
-0.4,0.0,58.0,41.0,9.3,0,1025.4,1029.4
-1.6,0.0,82.0,45.0,5.9,0,1023.2,1027.7
4.9,0.0,88.0,73.0,8.5,0,1020.4,1023.8
8.5,0.4,98.0,53.0,11.2,0,1023.1,1023.8
1.7,0.0,82.0,47.0,8.0,0,1029.7,1032.4
-0.4,0.0,83.0,47.0,7.6,0,1027.9,1032.2
-0.6,0.0,82.0,53.0,6.6,0,1026.1,1030.1
-0.9,0.0,86.0,52.0,6.3,0,1026.1,1029.5
-0.2,0.0,84.0,45.0,7.3,0,1027.9,1031.2
1.9,0.0,99.0,52.0,7.1,0,1027.0,1030.9
3.1,0.0,99.0,47.0,6.4,0,1026.0,1030.1
4.0,0.0,85.0,46.0,10.0,0,1023.5,1027.2
3.6,0.0,100.0,68.0,9.2,0,1021.3,1024.5
2.7,0.0,100.0,61.0,7.5,0,1023.3,1026.4
2.1,0.0,99.0,54.0,7.8,0,1020.5,1025.4
7.6,0.0,87.0,53.0,11.0,0,1013.9,1019.5
11.0,0.2,80.0,59.0,12.4,0,1014.8,1016.5
2.1,0.0,88.0,59.0,9.3,0,1019.1,1020.4
6.7,0.0,100.0,50.0,12.1,0,1021.7,1024.6
8.8,0.0,71.0,59.0,14.8,0,1010.1,1016.2
8.5,14.6,65.0,68.0,11.8,1,1014.9,1012.9
0.5,0.0,99.0,47.0,5.6,0,1023.3,1025.0
0.6,0.0,91.0,47.0,8.3,0,1025.0,1028.9
3.7,0.0,84.0,70.0,11.4,0,1022.5,1026.8
11.4,0.6,94.0,97.0,12.1,0,1019.2,1020.3
6.7,12.0,100.0,77.0,9.4,1,1016.3,1018.8
7.9,0.6,78.0,70.0,10.6,0,1018.1,1018.5
3.4,0.0,98.0,72.0,7.5,0,1025.2,1026.5
7.4,0.0,99.0,57.0,9.4,0,1026.1,1028.6
7.9,0.0,68.0,59.0,10.5,0,1027.9,1029.7
-1.5,0.0,78.0,46.0,6.6,0,1026.6,1029.8
1.2,0.0,66.0,45.0,7.9,0,1027.9,1029.6
5.4,0.0,71.0,66.0,10.8,0,1030.9,1031.2
4.9,0.0,72.0,62.0,10.0,0,1029.6,1033.5
-0.6,0.0,94.0,62.0,5.3,0,1024.1,1028.6
1.6,0.0,100.0,66.0,4.9,0,1019.4,1022.9
1.6,0.0,100.0,91.0,5.2,0,1016.4,1019.2
5.2,12.4,96.0,65.0,8.6,1,1010.5,1013.3
5.5,14.4,93.0,49.0,7.3,1,1013.0,1012.0
-1.8,0.2,100.0,51.0,2.4,0,1020.2,1022.4
2.4,0.2,76.0,50.0,8.6,0,1026.4,1025.8
-2.2,0.0,94.0,64.0,2.7,0,1029.4,1032.6
-0.7,0.2,99.0,76.0,3.5,0,1024.0,1028.8
2.5,0.0,84.0,45.0,9.8,0,1016.6,1019.6
-1.4,0.2,94.0,58.0,3.3,0,1020.4,1022.1
0.4,0.0,100.0,50.0,5.6,0,1020.6,1024.5
2.9,0.0,99.0,95.0,7.1,0,1007.0,1014.2
2.6,12.6,72.0,95.0,5.1,1,1001.1,1004.5
4.0,10.0,68.0,57.0,7.6,1,1014.4,1012.3
7.6,0.0,69.0,54.0,10.6,0,1019.0,1018.2
6.7,0.0,94.0,62.0,8.2,0,1015.6,1021.2
5.9,0.0,53.0,93.0,10.5,0,1001.5,1004.1
4.0,17.6,80.0,69.0,5.3,1,1004.4,1003.2
-0.5,2.1640426951300866,69.0,50.0,5.1,0,1017.2,1016.7
-3.5,0.0,91.0,55.0,1.0,0,1025.6,1025.9
-1.8,0.0,100.0,86.0,1.2,0,1028.2,1030.6
1.2,0.0,95.0,68.0,2.4,0,1024.7,1029.2
-1.8,0.2,100.0,45.0,1.6,0,1017.1,1022.2
0.3,0.2,82.0,63.0,6.8,0,1014.0,1015.4
5.8,0.0,73.0,60.0,8.5,0,1012.0,1014.1
-1.7,0.0,100.0,59.0,0.9,0,1014.3,1016.5
-1.4,0.2,88.0,56.0,3.0,0,1013.0,1017.3
-2.2,0.0,76.0,85.0,5.9,0,1001.8,1005.8
3.6,5.0,73.0,60.0,6.6,1,1007.3,1005.8
5.5,0.0,65.0,55.0,8.0,0,1016.9,1017.7
5.3,0.0,82.0,76.0,6.0,0,1019.3,1020.0
-5.1,0.6,93.0,47.0,0.6,0,1028.7,1029.8
-2.8,0.0,78.0,47.0,3.5,0,1029.8,1033.8
3.5,0.0,99.0,92.0,5.8,0,1020.9,1025.3
5.8,10.2,99.0,66.0,7.9,1,1012.4,1014.1
6.1,0.8,80.0,51.0,8.2,0,1009.8,1011.9
-0.1,2.1640426951300866,56.0,38.0,6.6,0,1015.1,1012.1
-2.4,0.0,61.0,45.0,6.9,0,1024.7,1024.6
-3.4,0.0,80.0,43.0,3.5,0,1026.1,1029.4
-3.5,0.0,97.0,43.0,0.0,0,1024.0,1028.3
0.0,0.0,81.0,56.0,5.1,0,1023.3,1026.5
-1.4,0.0,79.0,57.0,2.9,0,1022.1,1026.7
-1.6,0.0,96.0,68.0,2.2,0,1019.3,1022.9
1.0,0.6,99.0,57.0,2.7,0,1020.3,1022.6
0.8,0.2,100.0,82.0,5.2,0,1023.0,1025.7
-2.9,2.1640426951300866,93.0,62.0,2.7,0,1022.5,1026.7
-0.5,0.2,99.0,55.0,1.9,0,1019.4,1023.5
1.9,0.0,43.0,46.0,12.9,0,1014.4,1016.8
10.5,0.0,80.0,64.0,11.9,0,1015.4,1018.2
9.4,0.0,46.0,40.0,14.2,0,1005.8,1012.2
4.7,0.0,60.0,64.0,5.7,0,1008.7,1009.1
-3.6,1.2,69.0,41.0,3.4,1,1027.5,1026.6
-5.7,0.0,73.0,34.0,1.1,0,1032.2,1035.0
-5.9,0.0,79.0,41.0,0.5,0,1030.4,1034.7
-6.1,0.0,82.0,34.0,0.1,0,1031.5,1034.1
-5.4,0.0,81.0,56.0,1.4,0,1027.7,1033.3
-4.6,0.0,81.0,41.0,1.8,0,1027.9,1031.2
-3.5,0.0,85.0,47.0,3.2,0,1029.5,1032.8
-3.2,0.0,100.0,61.0,1.1,0,1025.9,1030.6
1.1,0.0,70.0,39.0,9.2,0,1019.3,1022.2
-4.2,0.0,56.0,42.0,4.4,0,1026.2,1027.0
-1.0,0.0,60.0,40.0,4.3,0,1028.5,1031.2
-2.0,0.0,56.0,34.0,5.6,0,1031.9,1035.1
-4.5,0.0,77.0,41.0,3.1,0,1033.0,1036.1
-2.8,0.0,73.0,38.0,5.6,0,1026.1,1032.6
-1.1,0.0,81.0,38.0,5.3,0,1019.3,1024.2
5.3,4.2,87.0,88.0,8.4,1,1010.0,1013.4
7.6,5.6,84.0,75.0,9.4,1,1012.3,1011.9
9.2,0.6,68.0,47.0,10.9,0,1020.0,1019.7
-0.3,0.0,62.0,35.0,6.7,0,1024.4,1027.1
-2.2,0.0,80.0,57.0,5.9,0,1028.7,1031.2
3.1,0.4,78.0,51.0,9.2,0,1030.1,1033.9
-1.3,0.0,85.0,52.0,5.8,0,1029.3,1033.3
5.8,0.0,75.0,49.0,10.2,0,1026.4,1030.5
0.6,0.0,88.0,42.0,6.4,0,1023.1,1027.2
6.4,13.8,74.0,85.0,10.3,1,1026.2,1027.3
7.1,1.8,70.0,44.0,9.5,1,1027.1,1029.2
0.2,0.0,66.0,51.0,8.8,0,1027.7,1030.5
0.1,0.0,79.0,36.0,7.9,0,1025.5,1029.7
5.1,0.0,61.0,38.0,9.7,0,1023.3,1027.6
0.1,0.0,99.0,48.0,4.8,0,1017.8,1023.1
-1.2,0.0,88.0,39.0,5.6,0,1010.8,1017.4
5.6,0.2,65.0,55.0,10.2,0,1010.5,1010.6
4.1,0.6,53.0,41.0,8.5,0,1014.8,1017.1
1.5,0.0,54.0,46.0,9.4,0,1016.3,1018.2
6.3,0.0,62.0,47.0,9.7,0,1022.7,1023.8
1.4,0.4,71.0,52.0,9.2,0,1028.8,1031.1
-2.1,0.0,72.0,45.0,8.3,0,1027.1,1032.5
3.7,0.0,70.0,44.0,10.5,0,1022.3,1028.6
5.6,0.0,70.0,60.0,12.5,0,1011.2,1017.3
9.1,22.0,56.0,54.0,14.5,1,1010.5,1008.8
1.7,0.0,52.0,44.0,14.1,0,1015.5,1016.8
2.4,0.0,65.0,50.0,9.6,0,1022.7,1025.2
8.3,0.0,74.0,50.0,10.2,0,1022.0,1026.7
0.9,0.0,100.0,47.0,6.1,0,1016.3,1021.3
0.7,0.0,82.0,47.0,9.9,0,1014.2,1018.6
7.2,2.6,80.0,58.0,12.9,1,1007.0,1010.2
6.2,0.4,39.0,40.0,12.2,0,1010.8,1012.3
0.3,0.0,47.0,48.0,9.3,0,1016.6,1018.8
-2.0,0.0,65.0,43.0,7.2,0,1018.4,1022.5
0.5,0.0,58.0,36.0,10.0,0,1022.3,1025.0
4.4,0.0,65.0,50.0,11.3,0,1026.6,1030.9
8.2,0.0,67.0,40.0,11.7,0,1027.5,1031.8
2.0,0.0,73.0,30.0,12.1,0,1024.8,1029.7
2.5,0.0,66.0,57.0,13.0,0,1017.2,1022.9
11.7,1.2,69.0,55.0,15.2,1,1012.0,1012.4
1.8,1.8,73.0,52.0,11.5,1,1014.7,1018.0
2.7,0.0,59.0,51.0,11.7,0,1018.8,1021.8
1.6,0.0,70.0,38.0,12.3,0,1015.3,1021.4
8.2,0.0,38.0,23.0,19.7,0,1013.4,1014.6
4.0,0.0,53.0,33.0,18.1,0,1009.1,1013.3
5.6,0.0,30.0,26.0,11.8,0,1017.5,1018.3
-0.2,0.0,52.0,38.0,10.4,0,1016.2,1021.5
1.3,0.0,56.0,37.0,13.9,0,1016.9,1020.7
11.0,0.0,65.0,32.0,15.7,0,1014.2,1018.8
4.6,0.0,51.0,21.0,15.6,0,1014.5,1018.2
9.2,0.0,68.0,28.0,15.3,0,1011.3,1017.8
11.3,7.6,53.0,42.0,15.0,1,1009.1,1008.8
3.4,0.0,70.0,41.0,10.6,0,1016.2,1019.0
4.1,0.0,77.0,44.0,10.5,0,1018.6,1023.1
2.2,0.0,77.0,34.0,9.9,0,1015.1,1019.1
3.7,2.1640426951300866,59.0,22.0,13.2,0,1014.6,1017.8
4.1,0.0,57.0,32.0,14.0,0,1012.2,1017.3
14.0,4.8,87.0,92.0,15.6,1,1004.3,1007.3
6.4,14.4,99.0,73.0,6.9,1,1011.6,1009.6
6.7,7.6,58.0,41.0,8.5,1,1014.1,1015.7
-0.2,0.0,74.0,53.0,8.0,0,1015.2,1016.9
6.5,0.0,61.0,43.0,9.4,0,1024.2,1025.5
4.7,0.0,66.0,44.0,11.3,0,1025.3,1029.4
4.4,0.0,66.0,40.0,13.6,0,1022.3,1027.0
9.3,0.0,61.0,66.0,16.2,0,1028.6,1028.2
9.9,0.0,69.0,58.0,11.3,0,1028.9,1031.9
9.6,0.0,77.0,49.0,10.9,0,1019.4,1025.9
10.3,0.0,62.0,59.0,18.6,0,1017.6,1019.5
10.5,2.2,55.0,42.0,18.7,1,1013.2,1019.2
8.3,0.0,61.0,26.0,18.1,0,1013.4,1017.5
9.7,0.2,69.0,28.0,19.3,0,1009.1,1011.2
9.9,0.0,65.0,45.0,16.4,0,1003.3,1007.7
9.6,0.0,41.0,35.0,14.4,0,1010.3,1011.2
7.6,0.0,48.0,30.0,15.5,0,1013.3,1016.9
6.2,0.0,66.0,26.0,13.1,0,1012.0,1015.8
4.9,0.0,47.0,16.0,16.7,0,1008.4,1014.3
13.7,2.1640426951300866,55.0,60.0,21.5,0,1001.8,1004.1
1.4,0.0,32.0,25.0,10.9,0,1015.5,1015.8
1.8,0.0,58.0,28.0,11.9,0,1020.5,1023.6
11.3,0.0,69.0,27.0,13.8,0,1016.5,1022.1
8.9,0.0,63.0,27.0,14.3,0,1010.1,1015.4
12.3,0.0,60.0,39.0,14.5,0,1011.3,1014.7
6.1,0.0,67.0,20.0,15.7,0,1016.9,1018.5
6.8,0.0,54.0,21.0,18.2,0,1016.1,1021.0
8.2,0.0,49.0,23.0,19.9,0,1014.5,1019.0
14.0,0.0,56.0,29.0,18.0,0,1013.9,1017.7
8.9,0.0,57.0,27.0,16.1,0,1015.0,1019.5
11.9,0.0,72.0,37.0,13.0,0,1012.8,1018.9
9.9,0.0,63.0,26.0,16.5,0,1011.8,1017.0
11.4,0.0,43.0,14.0,21.5,0,1007.5,1012.3
16.7,0.0,51.0,41.0,21.7,0,1008.9,1007.9
12.8,22.2,90.0,57.0,12.8,1,1004.1,1001.9
6.3,0.4,56.0,36.0,15.2,0,1010.9,1012.8
6.2,0.0,54.0,35.0,15.3,0,1014.9,1017.4
12.5,0.0,59.0,30.0,17.4,0,1015.5,1020.4
7.3,0.0,56.0,21.0,17.6,0,1008.8,1014.5
13.4,0.0,34.0,31.0,25.0,0,1007.9,1007.9
15.1,0.0,64.0,26.0,19.4,0,1010.7,1014.0
12.9,0.0,38.0,17.0,24.2,0,1009.2,1012.6
19.7,0.6,56.0,82.0,23.2,0,1011.5,1013.7
13.0,11.2,24.0,19.0,17.6,1,1014.1,1013.8
10.2,0.0,60.0,28.0,15.8,0,1014.7,1018.4
14.2,0.0,65.0,35.0,16.9,0,1018.5,1021.6
10.1,0.0,59.0,31.0,15.5,0,1017.7,1022.8
9.4,0.0,70.0,30.0,16.2,0,1013.3,1019.0
15.1,1.6,73.0,54.0,19.6,1,1010.6,1014.3
12.8,5.4,66.0,34.0,21.2,1,1005.1,1010.2
16.0,0.0,62.0,33.0,22.8,0,1007.2,1010.3
14.8,0.0,73.0,86.0,20.3,0,1014.4,1013.1
15.9,8.2,71.0,50.0,20.9,1,1008.7,1011.7
14.0,10.4,74.0,43.0,19.7,1,1004.1,1007.8
17.6,0.0,67.0,88.0,20.4,0,1004.6,1006.2
12.1,29.6,69.0,36.0,17.9,1,1003.2,1005.5
10.5,0.0,66.0,32.0,19.7,0,1005.9,1007.2
16.4,0.0,72.0,34.0,18.7,0,1010.4,1013.7
16.4,0.0,69.0,35.0,19.3,0,1007.5,1013.4
15.9,12.0,67.0,53.0,16.2,1,1009.6,1008.4
11.6,1.0,69.0,46.0,14.7,0,1017.4,1017.9
12.7,0.0,69.0,42.0,14.7,0,1014.2,1018.7
8.0,0.0,68.0,35.0,15.8,0,1007.7,1012.3
9.8,1.6,60.0,25.0,19.1,1,1007.1,1010.7
16.3,2.4,85.0,19.0,18.3,1,996.2,1002.7
15.1,0.6,40.0,20.0,17.6,0,1003.7,1004.1
13.4,0.0,62.0,26.0,16.9,0,1004.0,1008.1
10.8,0.0,51.0,27.0,16.4,0,1009.3,1010.7
12.9,0.0,67.0,33.0,14.4,0,1013.0,1016.7
12.9,0.0,65.0,28.0,17.9,0,1013.2,1016.8
14.3,0.0,64.0,58.0,22.4,0,1012.9,1015.6
17.2,8.8,74.0,38.0,20.6,1,1008.6,1013.1
17.6,4.0,93.0,66.0,19.1,1,1012.7,1012.9
17.0,0.4,75.0,48.0,21.5,0,1006.2,1009.6
13.8,1.8,43.0,24.0,19.5,1,1009.0,1008.0
12.8,0.0,68.0,43.0,14.9,0,1017.5,1019.6
11.2,0.0,72.0,36.0,16.4,0,1012.2,1018.2
12.8,0.0,63.0,72.0,20.1,0,1002.7,1008.3
13.5,2.4,39.0,29.0,17.7,1,1005.4,1006.5
7.9,0.0,63.0,28.0,17.7,0,1010.7,1013.5
16.6,0.0,63.0,18.0,20.6,0,1010.1,1013.2
12.7,0.0,50.0,20.0,22.5,0,1014.6,1018.2
15.3,0.0,66.0,26.0,23.8,0,1015.0,1018.9
18.3,0.0,51.0,34.0,26.7,0,1011.6,1015.2
15.4,26.2,66.0,47.0,20.4,1,1015.7,1018.1
18.1,4.6,78.0,50.0,20.8,1,1018.1,1019.7
15.0,0.0,70.0,53.0,21.5,0,1015.9,1019.4
15.1,0.0,67.0,35.0,23.1,0,1008.1,1014.0
18.5,2.6,75.0,37.0,21.3,1,1004.9,1009.6
17.7,19.0,87.0,70.0,19.7,1,1008.7,1010.1
16.5,51.0,100.0,71.0,16.6,1,1011.8,1013.6
16.1,2.6,62.0,50.0,17.0,1,1012.8,1015.8
14.2,0.0,70.0,73.0,19.7,0,1002.8,1009.4
18.6,17.2,67.0,61.0,20.0,1,997.7,997.4
11.0,0.0,68.0,33.0,18.6,0,1001.6,1003.8
12.1,0.0,69.0,36.0,17.5,0,1005.1,1007.6
15.2,0.0,34.0,33.0,21.6,0,1006.1,1006.6
8.7,0.0,49.0,30.0,19.1,0,1007.8,1011.0
13.8,0.0,64.0,47.0,17.8,0,1011.6,1013.3
