MinTemp,Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,RainToday,Temp3pm
17.5,38.0,41.0,28.0,92.0,93.0,1,18.9
16.9,31.8,30.0,20.0,90.0,72.0,1,22.2
17.5,2.2,24.0,4.0,85.0,76.0,1,22.9
18.4,3.0,26.0,0.0,86.0,69.0,1,23.9
19.0,0.0,44.0,7.0,68.0,87.0,0,21.8
20.3,22.4,54.0,26.0,78.0,71.0,1,23.1
18.5,0.0,28.0,2.0,78.0,81.0,0,23.0
20.6,0.0,43.0,13.0,84.0,75.0,0,23.5
19.9,0.6,31.0,7.0,78.0,69.0,0,24.8
19.1,0.4,31.0,4.0,79.0,70.0,0,25.0
20.8,0.4,43.0,20.0,68.0,70.0,0,24.4
19.5,0.0,44.0,0.0,73.0,65.0,0,25.3
17.8,21.6,52.0,20.0,80.0,72.0,1,22.6
19.0,0.0,39.0,22.0,73.0,70.0,0,23.8
18.8,0.0,70.0,11.0,75.0,75.0,0,23.9
20.4,0.6,50.0,19.0,56.0,34.0,0,27.1
15.3,0.0,33.0,6.0,45.0,50.0,0,23.1
17.7,0.0,30.0,6.0,38.0,69.0,0,25.1
18.2,0.0,44.0,17.0,74.0,68.0,0,22.7
21.2,3.8,33.0,17.0,79.0,73.0,1,24.2
19.0,2.6,50.0,9.0,72.0,72.0,1,24.2
19.1,0.0,39.0,7.0,78.0,78.0,0,23.9
18.5,4.4,46.0,7.0,89.0,81.0,1,23.5
19.3,0.0,52.0,35.0,81.0,93.0,0,17.2
16.7,113.0,46.0,7.0,93.0,78.0,1,23.4
19.5,6.4,46.0,17.0,92.0,91.0,1,21.8
20.0,26.6,67.0,24.0,76.0,71.0,1,21.5
19.0,1.0,35.0,7.0,82.0,80.0,0,22.4
19.4,1.0,41.0,20.0,79.0,69.0,0,21.7
18.0,0.0,35.0,11.0,77.0,69.0,0,23.2
18.0,10.6,19.0,2.0,80.0,69.0,1,23.4
18.9,0.0,31.0,13.0,77.0,69.0,0,25.1
19.5,0.0,33.0,6.0,78.0,76.0,0,24.2
19.9,0.0,43.0,11.0,79.0,83.0,0,23.6
18.3,22.6,52.0,15.0,87.0,89.0,1,18.3
17.4,5.8,54.0,11.0,85.0,77.0,1,21.5
17.3,0.2,52.0,26.0,75.0,90.0,0,18.6
15.7,11.0,46.0,35.0,72.0,66.0,1,20.0
16.7,0.8,28.0,7.0,78.0,67.0,0,22.2
17.7,0.0,30.0,15.0,69.0,67.0,0,22.5
19.4,0.4,35.0,9.0,80.0,81.0,0,19.9
18.7,7.8,52.0,0.0,81.0,81.0,1,22.3
18.3,2.4,72.0,41.0,81.0,78.0,1,19.3
15.7,2.2,54.0,22.0,79.0,61.0,1,20.2
14.1,0.0,52.0,17.0,62.0,86.0,0,16.4
14.8,6.2,57.0,20.0,54.0,74.0,1,19.8
15.0,10.4,43.0,26.0,68.0,64.0,1,20.2
14.6,0.0,46.0,19.0,57.0,60.0,0,20.8
14.4,0.0,43.0,11.0,50.0,53.0,0,23.0
14.8,0.0,39.0,26.0,45.0,50.0,0,18.6
11.9,0.0,33.0,9.0,54.0,63.0,0,21.5
12.8,0.0,26.0,0.0,54.0,58.0,0,21.8
15.8,0.0,37.0,20.0,55.0,56.0,0,22.9
15.0,0.0,22.0,2.0,56.0,54.0,0,23.1
18.5,0.2,59.0,28.0,34.0,27.0,0,28.2
16.0,10.6,46.0,13.0,85.0,88.0,1,18.1
16.5,1.4,43.0,6.0,70.0,54.0,1,24.2
15.5,0.0,50.0,35.0,69.0,66.0,0,18.0
14.6,5.2,41.0,9.0,82.0,72.0,1,20.3
16.6,0.0,48.0,17.0,62.0,65.0,0,23.3
17.9,1.8,41.0,15.0,72.0,36.0,1,21.6
12.0,0.0,31.0,15.0,51.0,48.0,0,18.4
13.7,0.0,52.0,20.0,53.0,46.0,0,18.7
11.7,0.2,83.0,22.0,74.0,59.0,0,12.9
10.8,3.0,80.0,37.0,51.0,38.0,1,17.0
11.1,0.0,44.0,13.0,50.0,36.0,0,19.6
12.2,0.0,28.0,15.0,50.0,52.0,0,18.6
12.7,0.0,50.0,20.0,54.0,54.0,0,18.1
13.5,0.0,43.0,28.0,56.0,57.0,0,18.2
14.4,0.2,39.0,11.0,78.0,73.0,0,18.7
14.9,2.8,43.0,17.0,66.0,49.0,1,21.5
15.6,0.2,46.0,11.0,58.0,73.0,0,18.7
14.9,1.0,39.0,20.0,69.0,63.0,0,19.5
15.1,0.0,20.0,6.0,71.0,65.0,0,20.1
15.6,0.0,35.0,7.0,63.0,65.0,0,21.0
14.3,0.0,33.0,11.0,58.0,45.0,0,22.4
14.1,0.0,24.0,11.0,43.0,53.0,0,22.3
15.5,0.0,31.0,24.0,47.0,32.0,0,24.7
16.0,0.0,33.0,24.0,44.0,50.0,0,21.0
16.7,0.0,37.0,9.0,48.0,34.0,0,25.1
17.7,0.0,48.0,31.0,48.0,44.0,0,23.9
16.7,0.0,31.0,13.0,65.0,69.0,0,20.8
16.7,0.0,30.0,4.0,58.0,57.0,0,22.2
16.3,0.0,30.0,7.0,53.0,42.0,0,24.8
16.8,0.0,28.0,2.0,54.0,62.0,0,21.0
15.9,0.0,39.0,22.0,60.0,67.0,0,21.5
16.0,0.0,35.0,6.0,65.0,77.0,0,21.8
17.4,0.0,52.0,22.0,64.0,54.0,0,22.6
14.9,0.4,44.0,4.0,49.0,37.0,0,21.7
14.2,0.0,39.0,17.0,53.0,66.0,0,18.1
13.5,0.0,37.0,17.0,71.0,76.0,0,17.9
14.8,0.6,35.0,0.0,90.0,71.0,0,19.5
15.9,3.8,54.0,19.0,82.0,73.0,1,19.0
13.3,2.8,33.0,7.0,85.0,72.0,1,18.7
12.7,0.0,48.0,6.0,60.0,48.0,0,18.0
13.0,0.2,31.0,6.0,59.0,65.0,0,18.8
15.7,0.4,24.0,19.0,80.0,88.0,0,16.3
13.6,8.4,54.0,31.0,83.0,70.0,1,15.9
11.8,0.8,39.0,22.0,58.0,53.0,0,17.5
11.1,0.0,50.0,26.0,54.0,56.0,0,15.9
10.8,0.0,54.0,19.0,70.0,88.0,0,15.0
12.7,19.6,43.0,11.0,92.0,77.0,1,16.2
12.0,1.8,17.0,9.0,76.0,64.0,1,17.8
12.0,0.0,28.0,9.0,69.0,59.0,0,18.8
12.3,0.0,33.0,4.0,70.0,54.0,0,18.1
14.9,0.0,35.0,9.0,81.0,69.0,0,17.5
11.3,2.6,65.0,28.0,63.0,54.0,1,16.6
10.4,1.6,43.0,15.0,56.0,45.0,1,17.9
12.4,0.0,48.0,26.0,53.0,53.0,0,17.4
12.3,0.0,28.0,15.0,63.0,59.0,0,16.9
10.6,0.0,33.0,13.0,73.0,53.0,0,19.7
12.2,0.0,30.0,13.0,65.0,55.0,0,19.6
12.1,0.0,30.0,11.0,44.0,47.0,0,18.0
10.2,0.0,24.0,9.0,68.0,59.0,0,17.9
12.8,0.0,76.0,15.0,65.0,64.0,0,15.6
10.7,0.0,113.0,22.0,46.0,41.0,0,15.8
11.6,0.0,83.0,22.0,48.0,34.0,0,16.9
13.3,0.0,76.0,30.0,45.0,42.0,0,18.6
11.6,0.0,41.0,2.0,59.0,47.0,0,18.0
11.2,0.0,87.0,0.0,48.0,29.0,0,20.0
10.2,0.0,98.0,13.0,45.0,43.0,0,14.7
10.2,0.0,59.0,20.0,49.0,32.0,0,14.6
10.1,0.0,46.0,19.0,52.0,49.0,0,15.2
9.9,0.0,30.0,7.0,52.0,46.0,0,16.9
7.9,0.0,26.0,0.0,64.0,65.0,0,16.8
12.1,0.0,28.0,2.0,33.0,38.0,0,19.8
9.3,0.0,63.0,39.0,53.0,40.0,0,15.9
11.4,0.0,57.0,20.0,52.0,42.0,0,16.1
10.1,0.0,48.0,20.0,51.0,43.0,0,17.4
8.7,0.0,26.0,2.0,50.0,55.0,0,17.0
7.9,0.0,74.0,15.0,52.0,41.0,0,19.1
9.4,0.0,78.0,41.0,55.0,34.0,0,15.3
11.6,0.0,67.0,28.0,50.0,37.0,0,16.2
7.7,0.0,59.0,19.0,45.0,37.0,0,17.8
8.3,0.6,44.0,28.0,50.0,52.0,0,13.7
9.0,0.0,33.0,11.0,60.0,69.0,0,14.9
11.2,1.0,33.0,11.0,78.0,73.0,0,15.4
13.0,0.4,46.0,17.0,77.0,48.0,0,17.1
11.0,0.0,63.0,9.0,53.0,38.0,0,17.3
8.1,0.0,67.0,26.0,45.0,39.0,0,14.8
10.0,0.0,70.0,48.0,53.0,64.0,0,13.3
11.8,0.0,52.0,30.0,62.0,61.0,0,15.0
8.6,0.0,28.0,11.0,59.0,70.0,0,15.2
9.3,0.0,22.0,0.0,79.0,71.0,0,15.7
9.6,0.0,17.0,7.0,72.0,63.0,0,15.9
11.1,0.0,33.0,13.0,75.0,71.0,0,17.1
11.6,0.0,57.0,28.0,58.0,69.0,0,18.4
14.2,0.4,41.0,9.0,73.0,48.0,0,19.4
11.8,0.2,37.0,17.0,48.0,54.0,0,17.1
11.7,0.0,43.0,11.0,51.0,37.0,0,18.3
12.7,0.0,45.6908422459893,19.0,43.0,22.0,0,23.1
12.7,3.594902749832327,96.0,11.0,47.0,34.0,0,22.2
13.7,0.0,65.0,22.0,46.0,23.0,0,23.8
14.1,0.0,87.0,17.0,47.0,26.0,0,15.4
8.0,0.0,54.0,19.0,41.0,44.0,0,13.4
8.1,0.0,22.0,17.0,51.0,52.0,0,14.2
8.1,0.0,41.0,13.0,61.0,66.0,0,15.7
8.8,0.0,39.0,19.0,46.0,51.0,0,15.4
8.1,0.2,43.0,20.0,44.0,37.0,0,19.5
9.7,0.0,31.0,15.0,48.0,49.0,0,16.8
9.9,0.0,22.0,11.0,83.0,75.0,0,15.1
10.9,0.0,41.0,11.0,67.0,72.0,0,17.3
12.8,0.0,52.0,13.0,34.0,24.0,0,21.0
8.8,0.0,56.0,24.0,41.0,53.0,0,12.0
8.2,0.4,39.0,15.0,62.0,88.0,0,10.5
8.8,8.8,35.0,24.0,60.0,55.0,1,14.0
9.0,0.0,28.0,13.0,51.0,58.0,0,15.3
10.6,0.0,24.0,11.0,71.0,72.0,0,15.2
8.9,0.0,35.0,7.0,83.0,78.0,0,15.1
12.7,61.0,57.0,17.0,92.0,93.0,1,15.0
12.9,58.8,87.0,65.0,92.0,92.0,1,13.2
12.7,65.0,78.0,22.0,92.0,84.0,1,14.1
10.0,7.0,43.0,22.0,65.0,60.0,1,14.6
10.7,0.0,41.0,22.0,77.0,75.0,0,14.8
11.5,2.4,30.0,13.0,88.0,81.0,1,15.4
10.7,5.6,30.0,11.0,89.0,83.0,1,15.2
10.1,1.6,19.0,6.0,84.0,78.0,1,16.6
11.5,0.0,43.0,2.0,75.0,76.0,0,16.7
13.3,23.6,52.0,30.0,89.0,93.0,1,14.0
12.7,39.8,54.0,35.0,72.0,80.0,1,15.4
11.7,3.4,44.0,20.0,85.0,77.0,1,15.9
11.3,0.8,63.0,24.0,76.0,73.0,0,15.3
12.4,0.8,61.0,39.0,77.0,88.0,0,14.3
12.1,0.6,20.0,15.0,72.0,70.0,0,17.7
11.3,0.0,37.0,13.0,63.0,73.0,0,18.6
14.5,0.0,61.0,17.0,58.0,60.0,0,14.0
8.4,14.2,81.0,46.0,58.0,58.0,1,13.5
10.8,0.2,70.0,35.0,59.0,66.0,0,14.3
10.3,8.0,56.0,41.0,75.0,81.0,1,14.2
10.9,4.6,39.0,24.0,76.0,68.0,1,16.1
10.9,0.0,31.0,7.0,73.0,75.0,0,15.1
11.0,0.4,43.0,11.0,78.0,72.0,0,17.4
13.7,0.2,50.0,17.0,74.0,81.0,0,18.1
14.2,4.8,57.0,6.0,74.0,31.0,1,21.7
13.5,0.0,57.0,22.0,42.0,69.0,0,19.9
12.6,0.0,46.0,22.0,65.0,61.0,0,15.0
12.9,0.0,31.0,15.0,73.0,84.0,0,15.4
13.9,0.0,35.0,13.0,64.0,73.0,0,17.5
12.9,0.0,28.0,7.0,71.0,65.0,0,18.3
15.5,0.2,69.0,13.0,80.0,80.0,0,18.8
14.8,0.6,56.0,26.0,36.0,29.0,0,19.8
11.1,0.0,48.0,20.0,37.0,43.0,0,15.7
8.6,0.0,24.0,7.0,41.0,53.0,0,15.7
8.3,0.0,43.0,33.0,60.0,55.0,0,16.1
11.5,0.0,33.0,24.0,66.0,61.0,0,16.6
11.2,0.0,26.0,7.0,66.0,56.0,0,18.3
12.1,0.0,46.0,19.0,55.0,67.0,0,18.6
13.3,0.0,39.0,17.0,74.0,79.0,0,18.7
16.5,0.0,65.0,11.0,64.0,78.0,0,17.4
13.0,3.4,46.0,30.0,71.0,63.0,1,16.5
11.7,0.8,30.0,20.0,63.0,56.0,0,17.8
13.3,0.0,56.0,11.0,57.0,71.0,0,19.6
16.4,0.0,41.0,20.0,55.0,63.0,0,22.9
14.8,0.0,63.0,22.0,33.0,20.0,0,31.3
13.8,0.0,67.0,31.0,26.0,42.0,0,16.6
9.9,0.0,35.0,24.0,39.0,48.0,0,19.3
11.5,0.0,31.0,15.0,64.0,67.0,0,16.9
15.4,0.0,46.0,17.0,72.0,80.0,0,19.8
16.1,0.0,67.0,20.0,21.0,62.0,0,23.6
16.2,0.0,52.0,7.0,74.0,76.0,0,20.5
17.5,1.2,65.0,39.0,61.0,56.0,1,21.4
14.8,0.0,43.0,17.0,73.0,58.0,0,17.9
12.8,0.2,39.0,11.0,68.0,60.0,0,19.6
13.4,0.0,46.0,4.0,67.0,71.0,0,20.1
14.1,0.0,28.0,2.0,77.0,76.0,0,21.6
14.4,0.0,52.0,13.0,72.0,79.0,0,20.7
15.8,0.0,67.0,4.0,84.0,81.0,0,18.8
12.6,8.2,104.0,4.0,70.0,65.0,1,15.3
10.1,79.0,89.0,43.0,80.0,63.0,1,14.4
9.8,0.6,30.0,2.0,65.0,57.0,0,19.0
11.7,0.6,50.0,20.0,75.0,70.0,0,16.1
11.4,0.0,30.0,6.0,58.0,58.0,0,18.9
14.1,0.0,43.0,4.0,55.0,72.0,0,20.4
17.0,0.0,76.0,50.0,70.0,66.0,0,16.4
12.9,3.4,33.0,6.0,79.0,55.0,1,17.4
14.5,0.0,52.0,20.0,57.0,68.0,0,19.1
15.0,0.0,17.0,4.0,78.0,66.0,0,22.8
17.8,0.0,46.0,26.0,76.0,83.0,0,20.7
17.5,0.4,39.0,4.0,85.0,83.0,0,21.1
17.3,0.2,43.0,9.0,86.0,81.0,0,20.8
18.3,0.0,70.0,19.0,84.0,35.0,0,28.8
13.1,0.0,52.0,7.0,36.0,21.0,0,25.8
16.5,0.0,41.0,19.0,56.0,71.0,0,20.0
16.3,0.0,30.0,9.0,74.0,68.0,0,22.9
15.7,0.0,33.0,9.0,81.0,73.0,0,22.8
18.5,3.594902749832327,45.6908422459893,48.0,39.0,76.0,0,24.2
12.3,2.2,46.0,19.0,28.0,38.0,1,18.5
12.3,0.0,35.0,9.0,56.0,74.0,0,16.5
15.6,0.0,50.0,13.0,70.0,73.0,0,20.0
16.5,0.0,61.0,7.0,83.0,85.0,0,18.6
15.8,5.0,54.0,28.0,74.0,66.0,1,18.9
12.5,0.0,17.0,7.0,75.0,69.0,0,20.0
14.2,0.0,43.0,9.0,74.0,73.0,0,20.3
16.8,0.0,54.0,28.0,69.0,74.0,0,20.0
16.8,0.4,30.0,11.0,92.0,80.0,0,19.6
16.4,0.0,37.0,11.0,70.0,77.0,0,16.5
14.9,0.0,26.0,7.0,73.0,64.0,0,20.2
17.0,0.0,46.0,22.0,75.0,75.0,0,20.6
18.2,0.0,81.0,15.0,70.0,77.0,0,23.0
17.8,0.0,37.0,0.0,63.0,73.0,0,19.5
17.1,4.0,87.0,43.0,77.0,33.0,1,25.7
13.5,0.0,28.0,13.0,56.0,52.0,0,21.3
16.5,0.0,52.0,9.0,66.0,76.0,0,20.1
18.1,0.0,43.0,15.0,70.0,69.0,0,21.9
19.2,0.0,44.0,13.0,73.0,77.0,0,22.9
20.2,0.0,70.0,9.0,69.0,74.0,0,24.1
18.9,0.0,35.0,11.0,68.0,66.0,0,22.2
19.7,0.0,46.0,9.0,82.0,86.0,0,22.0
20.1,1.4,30.0,9.0,86.0,80.0,1,23.4
20.0,8.4,48.0,26.0,69.0,66.0,1,20.4
17.9,0.2,50.0,19.0,63.0,72.0,0,22.4
16.1,23.0,57.0,22.0,90.0,82.0,1,18.3
14.9,2.8,33.0,13.0,73.0,53.0,1,21.6
16.4,0.0,46.0,19.0,68.0,71.0,0,23.0
17.7,0.0,39.0,13.0,81.0,82.0,0,21.4
19.0,4.8,61.0,17.0,79.0,85.0,1,21.0
17.9,21.8,50.0,20.0,76.0,84.0,1,21.3
18.9,2.6,50.0,4.0,92.0,84.0,1,23.6
19.9,5.6,69.0,24.0,86.0,83.0,1,22.5
18.2,18.2,35.0,15.0,83.0,83.0,1,22.0
19.0,0.8,24.0,7.0,86.0,78.0,0,23.6
17.9,8.0,43.0,11.0,81.0,83.0,1,22.8
20.2,0.6,67.0,15.0,74.0,52.0,0,27.1
19.6,6.8,35.0,19.0,85.0,87.0,1,19.6
19.1,0.0,28.0,9.0,84.0,86.0,0,22.0
19.8,5.4,76.0,43.0,85.0,81.0,1,18.8
15.8,12.4,74.0,44.0,65.0,66.0,1,20.1
17.3,0.0,41.0,22.0,56.0,62.0,0,21.2
16.9,0.0,44.0,20.0,51.0,64.0,0,22.3
16.5,0.0,39.0,11.0,73.0,69.0,0,23.1
19.0,0.0,54.0,22.0,71.0,78.0,0,22.1
18.5,0.0,72.0,33.0,69.0,62.0,0,19.4
17.5,0.0,26.0,11.0,76.0,81.0,0,21.8
17.2,0.0,67.0,33.0,66.0,55.0,0,19.7
15.9,1.2,24.0,9.0,65.0,58.0,1,21.0
16.2,1.0,44.0,19.0,71.0,72.0,0,23.4
18.7,0.0,52.0,15.0,80.0,78.0,0,23.8
19.7,0.2,43.0,17.0,86.0,90.0,0,20.3
19.8,3.0,54.0,33.0,88.0,79.0,1,19.5
18.8,0.0,31.0,24.0,88.0,87.0,0,21.6
19.5,14.4,46.0,11.0,43.0,77.0,1,19.0
18.2,0.0,35.0,6.0,62.0,53.0,0,21.1
18.8,0.0,35.0,7.0,75.0,74.0,0,21.5
18.8,0.0,56.0,9.0,65.0,78.0,0,23.0
17.6,2.6,57.0,17.0,75.0,13.0,1,31.4
18.6,1.0,44.0,7.0,80.0,66.0,0,23.1
19.1,0.0,44.0,19.0,80.0,81.0,0,23.9
20.6,0.4,43.0,20.0,80.0,83.0,0,22.9
20.5,0.0,48.0,20.0,80.0,83.0,0,24.9
21.5,0.0,63.0,17.0,81.0,82.0,0,23.6
19.5,9.8,44.0,9.0,82.0,74.0,1,22.2
19.3,0.0,20.0,13.0,84.0,77.0,0,24.7
21.1,0.0,50.0,7.0,82.0,67.0,0,25.6
20.2,0.0,57.0,17.0,74.0,72.0,0,24.9
20.5,0.0,41.0,0.0,82.0,81.0,0,24.1
20.9,0.4,45.6908422459893,13.0,89.0,85.0,0,23.2
19.2,52.6,50.0,9.0,95.0,93.0,1,20.3
19.3,21.6,54.0,39.0,89.0,80.0,1,21.2
18.8,1.2,43.0,7.0,85.0,79.0,1,24.1
21.7,0.0,67.0,15.0,64.0,36.0,0,29.8
22.3,0.0,57.0,22.0,50.0,63.0,0,23.8
19.9,0.0,28.0,4.0,71.0,73.0,0,24.9
19.4,0.0,46.0,6.0,35.0,18.0,0,33.4
19.4,0.0,39.0,7.0,73.0,69.0,0,24.5
17.8,4.0,44.0,31.0,81.0,74.0,1,19.1
16.9,10.2,48.0,17.0,92.0,76.0,1,22.9
18.6,14.2,50.0,11.0,81.0,80.0,1,24.4
21.3,0.0,30.0,6.0,83.0,79.0,0,25.7
22.3,0.0,50.0,17.0,82.0,79.0,0,25.3
20.9,0.0,44.0,6.0,89.0,78.0,0,24.9
21.3,4.6,69.0,11.0,67.0,73.0,1,26.3
19.1,0.0,41.0,26.0,77.0,71.0,0,19.5
16.9,10.2,43.0,24.0,94.0,93.0,1,18.5
16.6,41.2,56.0,28.0,95.0,77.0,1,20.2
15.0,0.4,59.0,33.0,59.0,58.0,0,21.2
15.4,0.0,48.0,28.0,46.0,57.0,0,22.5
15.5,0.0,20.0,2.0,49.0,55.0,0,22.8
17.8,0.0,44.0,17.0,70.0,66.0,0,21.8
17.2,0.0,65.0,17.0,66.0,79.0,0,19.5
18.1,0.0,50.0,20.0,67.0,61.0,0,21.5
15.6,0.0,48.0,20.0,64.0,63.0,0,21.6
17.1,10.6,48.0,22.0,92.0,80.0,1,19.9
17.0,0.4,30.0,15.0,71.0,63.0,0,23.5
17.5,0.0,39.0,6.0,73.0,65.0,0,25.0
20.0,0.0,28.0,0.0,65.0,74.0,0,27.0
21.3,0.0,56.0,31.0,77.0,80.0,0,22.5
20.4,16.4,28.0,9.0,80.0,77.0,1,24.9
22.1,0.0,41.0,19.0,80.0,74.0,0,25.9
21.8,0.0,48.0,9.0,74.0,81.0,0,24.1
19.8,30.6,41.0,0.0,90.0,77.0,1,24.2
19.1,8.0,41.0,13.0,78.0,75.0,1,24.1
20.4,2.6,31.0,2.0,83.0,75.0,1,25.0
20.1,0.0,43.0,20.0,77.0,75.0,0,24.8
20.9,0.0,46.0,20.0,77.0,73.0,0,24.1
20.6,0.0,35.0,7.0,79.0,76.0,0,25.0
19.7,2.0,26.0,0.0,90.0,81.0,1,23.2
19.6,0.4,24.0,11.0,89.0,83.0,0,22.5
20.5,6.8,35.0,4.0,93.0,92.0,1,21.4
19.5,4.0,24.0,4.0,93.0,83.0,1,23.6
20.0,0.4,24.0,2.0,90.0,83.0,0,24.9
20.6,0.0,59.0,19.0,88.0,74.0,0,22.0
18.7,6.2,48.0,33.0,91.0,86.0,1,20.2
18.3,6.0,48.0,9.0,81.0,80.0,1,23.6
19.4,1.8,28.0,17.0,77.0,69.0,1,24.5
20.3,0.0,43.0,6.0,83.0,78.0,0,24.5
21.8,0.0,80.0,15.0,57.0,88.0,0,22.7
16.9,19.4,59.0,24.0,65.0,70.0,1,21.0
18.4,0.0,43.0,17.0,62.0,63.0,0,24.5
20.5,0.0,24.0,17.0,82.0,76.0,0,24.0
20.7,0.0,56.0,19.0,40.0,54.0,0,21.2
15.4,0.0,48.0,24.0,29.0,43.0,0,25.0
18.4,0.0,43.0,9.0,84.0,74.0,0,22.8
18.9,0.0,37.0,13.0,85.0,80.0,0,21.6
19.0,0.0,33.0,15.0,77.0,74.0,0,25.8
19.8,0.0,33.0,17.0,77.0,80.0,0,23.0
19.0,0.0,41.0,7.0,85.0,79.0,0,24.4
19.7,0.2,43.0,31.0,82.0,82.0,0,22.3
17.4,2.0,50.0,31.0,75.0,71.0,1,19.0
16.7,0.2,39.0,4.0,77.0,59.0,0,23.4
19.0,0.0,72.0,41.0,73.0,61.0,0,21.3
17.1,2.4,46.0,7.0,56.0,53.0,1,21.0
16.6,0.0,39.0,20.0,64.0,57.0,0,23.0
20.1,0.0,39.0,28.0,67.0,76.0,0,24.4
20.0,0.0,39.0,9.0,73.0,75.0,0,24.7
21.6,0.0,69.0,7.0,46.0,79.0,0,21.8
16.6,2.4,56.0,28.0,70.0,59.0,1,20.5
17.3,11.2,33.0,13.0,91.0,70.0,1,22.4
17.8,1.4,50.0,30.0,77.0,77.0,1,23.9
21.5,0.2,50.0,19.0,86.0,93.0,0,19.3
15.5,32.2,39.0,19.0,72.0,67.0,1,21.2
17.6,0.2,43.0,15.0,57.0,27.0,0,24.8
15.1,0.0,63.0,24.0,37.0,25.0,0,24.8
14.4,0.0,30.0,7.0,44.0,57.0,0,20.8
15.3,0.0,39.0,9.0,72.0,67.0,0,23.0
17.8,0.0,35.0,9.0,84.0,78.0,0,20.9
16.8,0.0,31.0,13.0,81.0,82.0,0,21.0
16.8,9.8,41.0,0.0,88.0,78.0,1,23.1
19.6,0.0,57.0,13.0,68.0,60.0,0,26.4
16.8,16.4,46.0,26.0,80.0,86.0,1,16.9
16.0,32.2,48.0,41.0,89.0,86.0,1,17.3
15.6,4.8,35.0,17.0,74.0,70.0,1,21.3
16.9,0.4,54.0,2.0,62.0,80.0,0,17.7
14.3,3.4,50.0,9.0,62.0,59.0,1,17.5
12.6,1.6,61.0,28.0,46.0,44.0,1,19.9
15.9,0.0,72.0,37.0,52.0,48.0,0,19.6
13.7,0.8,44.0,22.0,83.0,77.0,0,18.4
15.3,17.4,24.0,15.0,91.0,79.0,1,19.1
16.2,0.2,57.0,20.0,73.0,76.0,0,19.6
14.6,0.2,35.0,20.0,70.0,61.0,0,18.7
12.7,0.0,24.0,6.0,62.0,65.0,0,20.5
15.8,0.0,52.0,7.0,65.0,76.0,0,21.7
20.0,0.0,63.0,43.0,46.0,79.0,0,22.8
18.5,12.0,35.0,6.0,92.0,93.0,1,19.6
19.0,12.4,57.0,24.0,84.0,66.0,1,24.6
17.1,5.8,59.0,19.0,59.0,71.0,1,17.8
11.4,9.8,100.0,39.0,93.0,95.0,1,16.0
13.5,75.8,96.0,69.0,80.0,87.0,1,14.5
13.8,81.8,87.0,37.0,96.0,93.0,1,17.0
15.0,3.594902749832327,45.6908422459893,13.0,89.0,83.0,0,20.6
15.9,3.594902749832327,28.0,17.0,76.0,61.0,0,23.6
14.2,0.0,50.0,13.0,56.0,59.0,0,20.3
12.5,6.6,57.0,19.0,78.0,73.0,1,17.2
11.2,2.4,39.0,15.0,51.0,56.0,1,17.5
13.1,0.0,37.0,20.0,56.0,56.0,0,17.7
12.7,0.0,41.0,19.0,71.0,71.0,0,17.5
14.3,8.0,50.0,17.0,84.0,87.0,1,17.4
15.2,53.0,33.0,13.0,93.0,83.0,1,19.1
15.8,11.4,43.0,15.0,93.0,92.0,1,19.5
17.9,13.8,54.0,20.0,93.0,85.0,1,20.4
17.1,0.0,31.0,15.0,78.0,77.0,0,19.9
16.1,0.0,46.0,15.0,78.0,47.0,0,24.5
12.0,0.0,65.0,11.0,44.0,36.0,0,18.7
13.0,0.0,67.0,31.0,49.0,34.0,0,17.7
12.4,0.0,50.0,13.0,46.0,40.0,0,20.2
13.1,0.0,48.0,24.0,49.0,39.0,0,19.9
11.1,0.0,57.0,11.0,47.0,39.0,0,20.0
14.2,0.0,96.0,17.0,52.0,42.0,0,20.4
14.9,0.0,81.0,11.0,46.0,36.0,0,20.2
11.3,0.0,63.0,30.0,44.0,73.0,0,9.5
8.9,1.6,37.0,17.0,45.0,40.0,1,17.5
13.1,0.0,48.0,22.0,55.0,67.0,0,17.2
13.1,0.2,35.0,22.0,68.0,71.0,0,16.9
11.4,0.0,19.0,9.0,73.0,61.0,0,18.3
11.5,0.0,28.0,4.0,82.0,70.0,0,17.5
15.6,0.0,39.0,20.0,77.0,81.0,0,18.0
15.4,2.2,39.0,13.0,70.0,76.0,1,20.1
14.9,0.0,52.0,17.0,53.0,63.0,0,18.5
13.0,13.4,91.0,48.0,91.0,83.0,1,14.6
11.8,17.6,43.0,19.0,61.0,58.0,1,16.1
10.3,0.0,22.0,9.0,67.0,47.0,0,17.3
11.6,0.0,28.0,7.0,53.0,56.0,0,17.7
9.9,0.0,22.0,7.0,64.0,65.0,0,16.7
12.8,0.0,24.0,7.0,59.0,52.0,0,19.7
13.8,0.0,28.0,6.0,60.0,58.0,0,20.3
15.8,3.594902749832327,33.0,6.0,65.0,52.0,0,20.3
12.9,0.0,43.0,13.0,56.0,58.0,0,15.9
10.6,3.594902749832327,46.0,11.0,57.0,50.0,0,14.7
9.6,0.0,87.0,30.0,62.0,34.0,0,13.7
6.8,0.0,44.0,30.0,49.0,46.0,0,14.5
8.8,0.0,35.0,15.0,56.0,62.0,0,15.7
8.3,0.0,33.0,4.0,61.0,43.0,0,16.6
9.6,3.594902749832327,54.0,13.0,67.0,57.0,0,15.7
11.0,3.594902749832327,20.0,2.0,68.0,67.0,0,18.0
