Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
2.6,43.0,19.0,26.0,76.0,85.0,7.0,7.0,1,12.0,12.7,0.6,2.9,1021.1,1020.3,12.0
0.6,20.0,9.0,13.0,71.0,73.0,8.0,7.0,0,10.4,11.6,1.0,0.0,1024.7,1023.4,9.4
0.0,30.0,11.0,17.0,75.0,87.0,7.0,7.0,0,10.7,12.8,0.4,5.0,1024.8,1023.7,9.2
0.4,26.0,7.0,11.0,88.0,60.0,1.0,6.0,0,11.7,11.9,1.0,8.7,1026.6,1023.5,6.0
0.0,35.0,17.0,22.0,86.0,61.0,6.0,7.0,0,12.2,12.7,0.4,8.0,1026.3,1024.4,5.4
0.0,43.0,13.0,22.0,87.0,58.0,5.0,6.0,0,14.5,15.2,2.0,8.8,1026.7,1022.7,6.8
0.0,63.0,37.0,30.0,60.0,85.0,8.0,8.0,0,10.8,13.6,2.4,0.1,1017.2,1012.1,12.6
18.8,63.0,30.0,22.0,80.0,88.0,7.0,8.0,1,11.2,12.3,3.2,0.0,1004.3,1001.5,11.0
22.2,57.0,20.0,30.0,92.0,91.0,5.0,7.0,1,10.1,13.7,0.4,3.7,1001.9,1001.3,9.7
5.2,41.0,6.0,11.0,97.0,74.0,7.0,7.0,1,11.5,12.3,0.8,4.7,1003.2,1002.5,8.1
1.0,26.0,6.0,11.0,100.0,92.0,8.0,7.0,0,9.5,12.2,0.8,3.7,1003.5,1003.4,6.1
5.0,19.0,0.0,7.0,96.0,92.0,2.0,7.0,1,10.7,13.2,0.6,6.0,1010.1,1009.8,7.4
0.4,28.0,0.0,17.0,97.0,69.0,2.0,2.0,0,13.2,14.9,0.4,8.6,1018.5,1018.7,7.2
0.2,28.0,2.0,15.0,99.0,68.0,7.0,7.0,0,13.6,13.7,0.8,5.1,1022.0,1018.7,4.6
0.0,50.0,26.0,15.0,81.0,81.0,7.0,8.0,0,12.3,13.6,0.8,3.2,1012.8,1010.0,8.8
3.8,54.0,17.0,28.0,96.0,69.0,8.0,3.0,1,14.5,15.6,1.6,5.2,1013.9,1011.2,11.3
0.0,50.0,24.0,24.0,55.0,65.0,6.0,7.0,0,13.9,14.7,2.8,3.0,1010.0,1008.9,12.7
0.0,67.0,11.0,20.0,50.0,62.0,7.0,6.0,0,15.8,15.9,1.8,3.4,1007.0,1003.6,11.7
6.6,43.0,17.0,15.0,97.0,90.0,7.0,7.0,1,9.3,10.1,2.4,0.1,1003.3,1005.9,8.7
6.8,20.0,9.0,9.0,77.0,68.0,3.0,7.0,1,11.3,13.0,1.6,6.8,1021.6,1022.4,7.4
0.2,48.0,26.0,19.0,70.0,66.0,7.0,7.0,0,11.2,12.0,0.6,1.4,1021.5,1019.3,7.3
8.2,39.0,22.0,20.0,80.0,57.0,7.0,7.0,1,14.4,15.0,1.0,7.1,1019.0,1015.6,9.1
0.0,41.0,20.0,22.0,67.0,76.0,8.0,7.0,0,12.3,13.8,1.8,3.1,1013.2,1012.6,8.3
4.4,50.0,19.0,22.0,91.0,75.0,4.0,5.0,1,13.2,14.0,1.0,5.8,1016.8,1018.1,10.5
1.4,52.0,19.0,22.0,97.0,88.0,7.0,7.0,1,12.9,13.7,1.2,5.9,1021.3,1020.6,9.6
6.2,42.86646586345382,9.0,20.0,93.0,76.0,6.0,5.0,1,13.5,14.8,1.4,7.2,1025.3,1024.6,9.8
2.0,48.0,17.0,22.0,99.0,88.0,8.0,8.0,1,12.9,13.8,0.6,0.5,1023.1,1019.6,10.1
5.4,39.0,11.0,24.0,82.0,86.0,7.0,7.0,1,12.1,14.2,0.6,5.3,1022.0,1021.5,10.8
4.2,43.0,15.0,22.0,95.0,80.0,4.0,7.0,1,12.9,15.2,1.6,5.9,1024.6,1023.4,10.4
3.0,81.0,22.0,33.0,93.0,78.0,7.0,7.0,1,12.6,14.3,1.6,3.3,1022.4,1017.8,11.6
4.2,65.0,11.0,20.0,71.0,57.0,7.0,7.0,1,11.8,13.5,2.2,3.0,1023.8,1021.2,8.9
0.2,37.0,15.0,19.0,94.0,61.0,3.0,6.0,0,13.1,14.8,1.8,7.6,1017.3,1017.1,11.0
2.2,41.0,22.0,24.0,97.0,66.0,7.0,7.0,1,15.0,15.3,1.6,4.7,1017.8,1015.2,9.2
0.4,72.0,30.0,41.0,70.0,40.0,8.0,8.0,0,17.7,18.6,2.2,2.2,1009.1,1003.9,11.4
8.8,52.0,24.0,22.0,80.0,46.0,5.0,2.0,1,12.3,12.9,3.6,8.4,1018.2,1021.0,8.9
1.0,37.0,20.0,20.0,77.0,57.0,7.0,7.0,0,13.1,13.7,2.2,8.9,1023.2,1019.6,7.4
0.0,31.0,20.0,15.0,66.0,73.0,8.0,7.0,0,10.8,11.9,2.4,0.0,1016.2,1014.2,6.7
5.2,35.0,26.0,11.0,69.0,86.0,7.0,8.0,1,9.7,11.4,1.2,0.2,1010.6,1008.7,9.7
1.4,30.0,11.0,13.0,80.0,63.0,1.0,1.0,1,15.4,16.2,0.6,9.1,1008.8,1008.7,10.1
0.2,26.0,7.0,17.0,98.0,77.0,2.0,7.0,0,15.0,16.3,2.0,5.0,1013.4,1011.8,11.4
0.2,28.0,9.0,13.0,99.0,72.0,2.0,7.0,0,15.0,16.0,1.4,6.7,1015.0,1014.9,8.9
0.2,35.0,15.0,26.0,99.0,62.0,8.0,7.0,0,16.6,16.9,0.6,6.0,1019.3,1014.6,9.5
0.6,56.0,31.0,30.0,49.0,47.0,4.0,7.0,0,21.4,21.7,2.8,7.5,1008.3,1003.9,14.9
2.6,72.0,35.0,31.0,86.0,76.0,8.0,7.0,1,11.6,13.3,5.8,3.0,998.6,1001.4,10.2
17.8,54.0,13.0,22.0,73.0,70.0,2.0,5.0,1,13.8,15.4,1.8,8.8,1016.5,1018.8,10.8
0.2,37.0,15.0,26.0,94.0,59.0,8.0,1.0,0,16.5,16.9,2.6,6.2,1025.6,1021.6,11.3
0.0,48.0,26.0,20.0,50.0,57.0,1.0,7.0,0,16.9,19.0,1.6,7.6,1018.5,1015.6,13.3
2.2,30.0,15.0,19.0,79.0,54.0,7.0,5.0,1,17.2,18.5,2.8,8.0,1014.6,1009.1,13.1
8.6,87.0,35.0,31.0,65.0,67.0,3.0,5.0,1,9.8,13.1,3.2,7.9,998.8,1002.1,11.3
1.6,52.0,20.0,30.0,90.0,58.0,7.0,7.0,1,14.1,15.2,2.6,5.8,1005.8,1002.1,7.7
9.6,63.0,28.0,35.0,88.0,53.0,7.0,7.0,1,16.0,16.5,3.0,5.4,1002.1,997.6,11.7
20.6,80.0,26.0,37.0,81.0,65.0,7.0,7.0,1,12.5,12.8,4.2,3.4,996.9,993.2,10.2
7.6,98.0,26.0,44.0,78.0,57.32904290429043,7.0,7.0,1,18.176276771004943,12.4,2.2,5.0,1002.5,1000.0,9.7
9.4,78.0,43.0,33.0,69.0,66.0,4.0,8.0,1,13.0,14.3,2.6,5.4,1009.1,1009.5,12.4
1.6,56.0,24.0,35.0,90.0,67.0,7.0,7.0,1,14.6,15.9,2.4,4.8,1009.2,1008.2,11.7
3.6,33.0,19.0,20.0,95.0,59.0,7.0,6.0,1,16.5,18.0,1.4,5.0,1011.6,1007.1,12.4
7.2,67.0,9.0,22.0,92.0,91.0,7.0,7.0,1,10.3,13.0,1.4,1.5,1000.2,1000.1,11.7
10.8,65.0,30.0,33.0,66.0,84.0,3.0,5.0,1,12.2,13.2,1.8,8.4,1013.2,1013.5,11.8
7.2,57.0,33.0,19.0,92.0,77.0,7.0,7.0,1,12.4,15.1,1.4,5.6,1015.2,1016.6,11.2
0.6,30.0,19.0,15.0,73.0,62.0,6.0,7.0,0,14.3,15.3,1.8,7.2,1021.4,1019.1,9.8
0.6,59.0,19.0,35.0,72.0,40.0,1.0,5.0,0,18.5,19.3,2.6,7.6,1016.0,1010.5,11.8
0.2,57.0,15.0,31.0,83.0,67.0,2.0,3.0,0,14.0,15.6,4.4,6.6,1008.5,1007.2,12.1
11.0,52.0,19.0,30.0,92.0,53.0,7.0,4.0,1,12.6,13.2,3.6,7.2,1010.0,1011.7,9.1
2.8,50.0,17.0,28.0,86.0,53.0,2.0,7.0,1,13.1,14.6,1.6,7.0,1015.2,1014.1,10.5
1.4,50.0,20.0,22.0,66.0,89.0,8.0,7.0,1,10.6,13.7,2.8,2.2,1006.6,1002.3,10.2
7.0,48.0,20.0,28.0,90.0,80.0,5.0,6.0,1,13.0,15.0,0.6,7.2,1005.1,1007.9,11.6
0.6,46.0,20.0,30.0,86.0,71.0,7.0,7.0,0,11.4,14.1,3.0,5.1,1017.9,1017.8,10.0
0.6,31.0,15.0,22.0,81.0,79.0,2.0,7.0,0,12.8,14.8,0.2,4.6,1018.8,1016.8,11.1
0.2,31.0,13.0,11.0,95.0,60.0,8.0,7.0,0,13.4,15.1,1.4,5.3,1019.3,1016.7,9.4
0.0,65.0,35.0,33.0,43.0,30.0,7.0,7.0,0,21.4,22.9,2.8,7.6,1007.9,1003.3,14.8
0.0,72.0,31.0,46.0,56.0,23.0,2.0,7.0,0,25.4,26.3,5.4,8.3,1006.0,1002.3,17.6
2.6,83.0,24.0,28.0,85.0,79.0,7.0,2.0,1,12.2,16.8,6.6,7.7,1012.0,1013.5,12.2
2.4,33.0,15.0,17.0,71.0,47.0,1.0,6.0,1,13.4,14.2,2.4,6.5,1023.5,1021.2,10.8
0.2,37.0,19.0,20.0,71.0,45.0,6.0,3.0,0,17.1,17.4,2.4,10.2,1020.2,1016.9,10.9
0.0,37.0,20.0,17.0,40.0,45.0,7.0,8.0,0,17.5,18.7,3.6,1.2,1015.4,1010.4,14.7
19.4,50.0,30.0,30.0,94.0,63.0,8.0,7.0,1,14.1,15.3,0.6,4.7,1010.5,1015.5,13.3
0.2,31.0,15.0,19.0,75.0,52.0,1.0,3.0,0,17.1,17.7,2.8,10.3,1022.3,1016.7,12.0
0.0,48.0,31.0,28.0,76.0,65.0,7.0,4.0,0,13.8,16.8,2.2,8.6,1012.2,1013.6,14.9
0.0,44.0,15.0,28.0,80.0,56.0,7.0,4.0,0,15.0,15.3,3.2,7.0,1015.0,1013.9,11.5
0.8,35.0,11.0,17.0,81.0,74.0,7.0,8.0,0,14.1,15.0,1.6,4.1,1011.9,1002.1,11.5
31.4,33.0,20.0,20.0,85.0,73.0,6.0,7.0,1,14.7,16.9,5.0,8.6,996.8,996.0,13.2
1.6,54.0,30.0,35.0,90.0,62.0,7.0,7.0,1,13.8,14.9,1.4,6.1,1007.0,1009.6,11.6
20.0,54.0,28.0,30.0,70.0,55.0,4.0,7.0,1,16.4,17.4,2.2,9.8,1009.9,1007.3,14.5
0.8,54.0,19.0,31.0,81.0,52.0,7.0,5.0,0,13.1,14.3,4.4,4.2,1000.4,998.0,10.8
6.6,74.0,37.0,37.0,87.0,72.0,7.0,3.0,1,10.0,12.4,2.8,5.9,1006.3,1010.7,7.8
4.6,57.0,31.0,31.0,72.0,64.0,7.0,7.0,1,10.0,12.1,2.4,1.9,1017.8,1017.9,9.0
0.0,30.0,15.0,19.0,81.0,81.0,7.0,7.0,0,12.0,14.5,2.0,4.3,1018.2,1015.6,10.8
0.8,44.0,30.0,22.0,78.0,53.0,4.0,7.0,0,18.2,19.1,1.2,8.9,1012.8,1008.8,12.3
0.0,57.0,30.0,20.0,46.0,49.0,8.0,8.0,0,16.7,17.7,5.4,0.3,1006.8,1007.0,14.3
0.0,35.0,22.0,17.0,68.0,61.0,4.0,7.0,0,13.2,14.6,2.2,4.9,1012.1,1012.5,12.1
0.0,39.0,15.0,26.0,67.0,78.0,8.0,8.0,0,10.3,13.4,1.6,0.2,1016.6,1015.9,11.4
1.4,37.0,17.0,20.0,84.0,65.0,6.0,3.0,1,14.1,15.9,2.0,7.6,1020.5,1018.8,11.1
0.0,31.0,4.0,20.0,83.0,57.0,7.0,7.0,0,13.9,15.6,1.8,4.1,1021.5,1020.6,10.9
1.2,35.0,19.0,22.0,87.0,64.0,7.0,8.0,1,13.1,14.6,2.4,4.0,1024.6,1024.8,11.0
5.2,52.0,11.0,31.0,82.0,60.0,6.0,3.0,1,12.1,14.1,2.0,9.7,1027.6,1026.3,10.5
1.8,48.0,15.0,33.0,76.0,63.0,6.0,7.0,1,12.3,14.2,2.8,9.0,1028.8,1028.4,9.3
0.2,48.0,13.0,30.0,69.0,64.0,8.0,7.0,0,12.1,13.4,2.4,5.7,1031.1,1030.1,10.1
0.0,44.0,24.0,26.0,61.0,51.0,1.0,6.0,0,16.0,16.5,1.8,11.5,1031.5,1029.0,11.1
0.0,37.0,26.0,7.0,71.0,34.0,0.0,1.0,0,18.2,18.9,3.0,11.8,1029.4,1024.6,10.1
0.0,48.0,20.0,30.0,58.0,24.0,1.0,6.0,0,21.9,22.3,3.8,8.7,1017.9,1011.3,13.9
1.6,72.0,24.0,37.0,74.0,51.0,7.0,7.0,1,13.6,14.2,4.6,4.6,999.8,997.6,12.9
9.8,74.0,35.0,31.0,85.0,91.0,7.0,8.0,1,12.2,14.0,3.2,3.4,992.1,991.0,11.5
32.6,57.0,26.0,37.0,80.0,58.0,5.0,7.0,1,13.5,14.7,3.2,4.2,1005.1,1007.2,11.9
7.8,65.0,31.0,39.0,65.0,58.0,3.0,6.0,1,12.4,14.5,1.8,8.9,1009.7,1012.2,11.6
12.8,41.0,22.0,30.0,85.0,64.0,7.0,7.0,1,15.2,15.9,3.2,6.6,1020.2,1021.4,12.6
1.2,33.0,13.0,17.0,74.0,67.0,7.0,7.0,1,12.3,13.9,1.4,0.6,1028.0,1027.8,11.6
0.0,28.0,9.0,19.0,74.0,54.0,7.0,7.0,0,15.0,16.3,2.8,1.4,1029.0,1028.0,11.2
0.0,41.0,20.0,19.0,79.0,49.0,1.0,1.0,0,20.3,21.4,0.6,12.7,1026.2,1021.9,12.4
0.0,37.0,17.0,20.0,55.0,74.0,7.0,8.0,0,17.5,19.2,5.2,6.7,1015.7,1016.4,16.3
0.2,31.0,15.0,24.0,70.0,54.0,2.0,5.0,0,17.1,17.5,3.6,11.5,1023.3,1023.2,12.7
0.0,35.0,19.0,26.0,69.0,60.0,2.0,2.0,0,17.0,18.7,3.2,12.5,1024.0,1022.6,12.6
0.0,33.0,13.0,17.0,66.0,56.0,7.0,1.0,0,17.8,18.8,3.0,12.1,1024.2,1022.7,14.0
0.0,37.0,11.0,20.0,78.0,56.0,7.0,4.0,0,16.7,18.0,4.0,12.6,1021.7,1020.3,13.6
0.0,52.0,30.0,33.0,57.0,50.0,6.0,4.0,0,14.3,15.5,3.2,11.4,1024.9,1025.7,13.2
0.0,46.0,28.0,30.0,57.0,57.0,7.0,2.0,0,16.4,17.8,4.8,10.4,1029.6,1027.1,12.3
0.0,39.0,28.0,11.0,70.0,49.0,3.0,6.0,0,20.7,21.2,3.8,12.3,1026.9,1023.6,13.4
0.0,30.0,20.0,13.0,71.0,56.0,7.0,6.0,0,23.0,24.6,2.4,7.0,1025.0,1021.7,14.6
0.0,39.0,24.0,20.0,54.0,36.0,1.0,7.0,0,29.4,30.3,3.4,11.1,1018.5,1015.7,20.6
0.0,46.0,17.0,24.0,57.0,62.0,2.0,1.0,0,26.1,30.5,8.0,9.6,1015.6,1015.4,23.6
0.0,31.0,11.0,17.0,97.0,74.0,8.0,6.0,0,19.8,20.8,5.6,4.8,1019.5,1018.1,14.4
0.0,33.0,7.0,6.0,86.0,60.0,7.0,8.0,0,21.6,22.1,2.2,2.2,1021.4,1020.3,15.0
0.4,69.0,13.0,30.0,89.0,29.0,7.0,7.0,0,31.8,32.7,2.8,6.9,1019.3,1009.4,15.2
2.0,67.0,37.0,31.0,80.0,68.0,7.0,7.0,1,14.5,16.4,6.0,4.7,1012.5,1016.8,13.2
1.2,44.0,28.0,24.0,81.0,59.0,7.0,8.0,1,13.2,14.7,0.8,2.4,1021.6,1022.2,11.2
0.0,33.0,11.0,22.0,62.0,50.0,7.0,7.0,0,17.0,17.9,3.2,5.9,1026.2,1024.1,13.2
0.0,35.0,24.0,11.0,64.0,38.0,1.0,1.0,0,22.5,23.4,3.4,12.9,1025.1,1022.5,13.1
0.0,37.0,11.0,13.0,64.0,21.0,1.0,1.0,0,30.1,31.0,2.2,13.1,1024.1,1023.0,18.8
0.0,48.0,28.0,22.0,37.0,23.0,1.0,1.0,0,33.0,33.7,7.6,13.3,1024.5,1022.5,26.2
0.0,35.0,17.0,17.0,39.0,26.0,1.0,4.0,0,34.5,34.9,10.0,13.5,1022.4,1020.1,27.5
0.0,37.0,17.0,15.0,39.0,29.0,3.0,6.0,0,31.9,33.9,8.2,11.6,1018.7,1018.0,27.5
0.0,33.0,7.0,24.0,73.0,34.0,5.0,3.0,0,32.2,35.0,8.0,13.0,1021.0,1019.6,22.3
0.0,30.0,4.0,15.0,71.0,34.0,7.0,1.0,0,28.9,30.1,6.2,8.8,1020.1,1019.7,20.6
0.0,33.0,15.0,22.0,66.0,30.0,6.0,1.0,0,31.8,32.4,5.8,12.8,1019.9,1016.3,18.1
0.0,37.0,9.0,19.0,52.0,22.0,1.0,6.0,0,34.3,34.6,6.4,11.9,1014.2,1011.9,23.5
0.0,37.0,17.0,13.0,62.0,27.0,7.0,6.0,0,34.0,34.3,8.0,10.4,1012.6,1009.0,18.1
0.0,41.0,28.0,30.0,66.0,47.0,7.0,4.0,0,20.2,21.1,6.8,7.8,1011.8,1010.8,16.5
0.0,37.0,9.0,17.0,68.0,46.0,8.0,2.0,0,21.4,23.0,4.6,8.0,1012.8,1009.6,15.1
0.0,30.0,7.0,11.0,70.0,26.0,7.0,8.0,0,29.8,31.3,4.2,5.2,1007.5,1003.3,16.8
0.0,93.0,9.0,7.0,45.0,27.0,7.0,7.0,0,32.1,34.7,4.4,13.1,1006.5,1005.1,23.4
0.0,98.0,24.0,20.0,60.0,79.0,7.0,8.0,0,19.3,23.6,12.4,3.1,1005.7,1007.6,22.9
1.6,19.0,0.0,9.0,85.0,68.0,8.0,8.0,1,18.2,18.6,2.6,0.1,1008.6,1006.8,16.1
10.0,54.0,26.0,35.0,83.0,45.0,8.0,6.0,1,17.5,18.7,1.8,7.2,1006.9,1012.3,13.6
0.6,44.0,28.0,22.0,54.0,40.0,7.0,1.0,0,19.7,20.4,5.2,12.9,1024.5,1024.9,15.8
0.0,33.0,13.0,22.0,72.0,38.0,7.0,1.0,0,22.5,23.8,5.4,11.7,1026.3,1023.3,16.1
0.0,31.0,9.0,19.0,80.0,58.0,5.0,6.0,0,23.4,26.0,6.2,8.5,1021.6,1017.4,16.0
0.0,37.0,17.0,20.0,77.0,82.0,8.0,8.0,0,21.7,26.7,4.2,0.4,1008.7,1004.9,21.3
6.0,70.0,15.0,19.0,87.0,38.0,1.0,7.0,1,28.7,30.5,1.8,7.8,1007.2,1001.7,19.2
16.2,54.0,30.0,26.0,92.0,90.0,7.0,8.0,1,14.5,17.7,7.6,3.5,1000.0,995.3,12.5
16.6,48.0,24.0,30.0,82.0,54.0,5.0,6.0,1,19.4,21.3,3.4,11.3,1006.7,1009.1,15.0
0.4,44.0,30.0,30.0,70.0,56.0,7.0,4.0,0,19.5,20.6,2.6,9.5,1017.6,1017.5,16.2
0.0,35.0,22.0,19.0,57.0,33.0,1.0,1.0,0,22.8,23.8,3.8,13.6,1022.5,1019.7,15.7
0.0,39.0,24.0,15.0,45.0,17.0,3.0,7.0,0,28.2,29.7,7.0,12.5,1018.6,1015.7,20.0
0.0,52.0,31.0,30.0,79.0,45.0,8.0,6.0,0,17.5,20.6,9.2,9.0,1013.6,1018.4,15.9
0.0,39.0,13.0,24.0,53.0,41.0,7.0,5.0,0,18.1,19.7,5.4,11.0,1021.7,1020.2,15.6
0.4,39.0,17.0,24.0,73.0,53.0,7.0,7.0,0,18.1,20.0,5.2,7.1,1018.5,1018.5,16.0
0.0,35.0,15.0,20.0,67.0,53.0,8.0,6.0,0,18.9,21.3,4.0,4.1,1017.6,1015.3,16.8
0.0,31.0,13.0,15.0,72.0,75.0,8.0,7.0,0,17.6,19.1,4.0,0.3,1015.4,1012.7,15.6
1.6,44.0,22.0,28.0,76.0,44.0,8.0,7.0,1,16.4,19.3,2.0,8.1,1012.0,1011.8,12.7
0.0,56.0,26.0,33.0,67.0,39.0,7.0,6.0,0,20.1,22.0,4.8,9.3,1010.4,1007.4,14.9
2.6,70.0,20.0,41.0,88.0,48.0,7.0,5.0,1,16.4,18.7,6.4,9.6,1007.2,1008.2,13.4
1.0,48.0,20.0,33.0,44.0,50.0,5.0,7.0,0,16.4,18.4,4.4,7.0,1019.4,1020.4,15.0
0.6,48.0,19.0,28.0,81.0,72.0,7.0,7.0,0,17.7,20.6,3.6,3.6,1020.5,1020.2,14.8
1.0,37.0,20.0,24.0,82.0,68.0,7.0,8.0,0,18.2,19.4,4.0,0.7,1022.6,1022.1,15.0
0.0,41.0,17.0,19.0,58.0,43.0,1.0,1.0,0,22.9,24.9,2.4,13.5,1023.7,1020.8,16.3
0.0,41.0,19.0,17.0,43.0,13.0,1.0,2.0,0,34.1,35.5,5.4,13.2,1018.2,1014.0,20.8
0.0,76.0,28.0,41.0,19.0,11.0,7.0,2.0,0,36.6,38.7,12.0,7.7,1009.9,1007.5,28.5
18.8,44.0,7.0,26.0,98.0,80.0,8.0,7.0,1,14.9,17.1,13.6,3.4,1009.1,1013.0,15.4
4.8,56.0,17.0,35.0,61.0,52.0,5.0,7.0,1,19.0,20.4,3.2,7.0,1019.6,1018.5,15.8
0.4,37.0,19.0,22.0,53.0,49.0,7.0,7.0,0,18.0,20.9,4.4,6.9,1021.6,1022.0,15.7
0.0,31.0,13.0,13.0,57.0,44.0,7.0,1.0,0,20.7,22.2,4.0,12.2,1020.9,1018.0,15.2
0.0,33.0,7.0,13.0,66.0,40.0,7.0,1.0,0,23.9,25.8,5.2,13.5,1014.4,1011.8,17.1
0.0,30.0,19.0,13.0,63.0,40.0,1.0,6.0,0,27.7,28.7,7.0,13.1,1013.8,1011.0,17.7
0.0,81.0,15.0,41.0,44.0,13.0,1.0,7.0,0,35.0,39.3,5.8,7.9,1007.2,1004.1,25.4
1.0,70.0,20.0,28.0,93.0,55.0,8.0,5.0,0,20.7,22.0,16.2,5.5,1006.1,1009.5,18.0
2.0,37.0,22.0,22.0,68.0,43.0,7.0,5.0,1,18.2,20.7,1.8,8.2,1018.3,1018.0,14.7
0.0,37.0,7.0,22.0,55.0,44.0,3.0,3.0,0,20.8,22.3,3.8,11.8,1020.7,1019.4,16.9
0.0,39.0,19.0,28.0,63.0,43.0,7.0,2.0,0,23.9,24.7,5.2,12.0,1019.3,1017.7,17.0
0.0,37.0,17.0,20.0,70.0,41.0,1.0,1.0,0,25.6,26.1,6.0,13.5,1019.9,1019.2,18.7
0.0,39.0,19.0,24.0,62.0,45.0,1.0,0.0,0,26.2,26.7,5.0,13.8,1023.6,1021.7,20.0
0.0,43.0,13.0,24.0,56.0,13.0,0.0,1.0,0,37.9,39.5,7.2,13.5,1018.2,1012.5,21.4
0.0,59.0,33.0,41.0,33.0,28.0,7.0,4.0,0,33.6,40.8,11.4,11.5,1007.9,1004.5,31.1
0.2,44.0,15.0,28.0,61.0,45.0,7.0,1.0,0,22.7,24.8,11.4,11.0,1011.3,1008.6,17.8
0.2,50.0,26.0,31.0,45.0,43.0,6.0,7.0,0,19.3,20.7,7.0,7.3,1014.4,1016.3,17.8
0.0,35.0,11.0,17.0,57.0,48.0,7.0,7.0,0,18.3,19.0,5.8,0.1,1021.7,1020.8,15.3
0.0,35.0,9.0,19.0,59.0,33.0,3.0,1.0,0,24.9,26.5,3.4,13.6,1018.7,1015.1,16.0
0.0,39.0,17.0,19.0,62.0,36.0,7.0,1.0,0,23.5,24.8,4.2,11.5,1016.8,1016.3,17.3
0.0,39.0,13.0,20.0,57.0,33.0,3.0,1.0,0,23.8,25.0,5.8,12.0,1019.5,1018.2,17.5
0.0,31.0,17.0,11.0,57.0,17.0,0.0,0.0,0,29.2,30.8,6.6,14.3,1018.5,1014.8,17.8
0.0,43.0,19.0,26.0,35.0,6.0,7.0,6.0,0,36.9,38.3,7.2,9.6,1015.1,1012.2,24.4
0.0,35.0,15.0,19.0,42.0,35.0,1.0,1.0,0,28.1,32.3,10.8,13.2,1015.3,1015.7,25.3
0.0,33.0,11.0,19.0,50.0,15.0,0.0,1.0,0,39.5,41.0,8.8,13.4,1016.0,1012.6,22.1
0.0,56.0,28.0,33.0,15.0,14.0,4.0,8.0,0,39.3,42.5,10.8,8.6,1007.5,1004.4,34.2
6.0,46.0,28.0,26.0,96.0,57.0,8.0,8.0,1,17.6,18.8,13.0,0.2,1005.9,1010.9,18.1
5.2,39.0,20.0,24.0,44.0,43.0,7.0,7.0,1,19.8,21.9,3.2,4.6,1019.0,1018.8,16.6
0.0,37.0,13.0,28.0,48.0,39.0,7.0,4.0,0,21.3,22.6,3.8,8.8,1021.5,1019.9,17.2
0.0,39.0,22.0,24.0,56.0,39.0,5.0,2.0,0,24.7,26.6,4.6,13.2,1018.1,1013.8,17.2
0.0,54.0,22.0,31.0,73.0,78.0,7.0,8.0,0,16.5,22.3,6.0,4.2,1011.4,1011.6,18.1
1.0,56.0,33.0,35.0,59.0,37.0,4.0,7.0,0,17.5,19.5,4.2,7.9,1013.1,1013.4,15.5
0.6,52.0,31.0,35.0,42.0,39.0,6.0,4.0,0,19.2,20.1,5.0,11.6,1015.7,1016.2,15.8
0.0,41.0,9.0,24.0,65.0,42.0,8.0,6.0,0,20.9,21.8,6.0,5.4,1016.1,1014.1,14.8
0.0,46.0,17.0,31.0,81.0,63.0,6.0,7.0,0,22.1,24.3,3.4,3.3,1011.6,1011.4,16.7
0.0,30.0,9.0,7.0,65.0,29.0,7.0,7.0,0,26.2,27.8,3.6,7.1,1011.4,1009.1,17.4
0.0,54.0,15.0,15.0,53.0,52.0,7.0,7.0,0,26.3,26.6,4.4,3.4,1003.4,1000.2,20.8
0.6,37.0,19.0,20.0,89.0,35.0,7.0,1.0,0,21.5,22.3,4.0,8.0,1015.6,1016.2,15.8
0.2,39.0,19.0,24.0,58.0,39.0,1.0,5.0,0,21.5,23.3,5.2,12.8,1017.5,1015.2,16.2
0.0,35.0,26.0,28.0,59.0,40.0,1.0,2.0,0,25.2,27.5,5.2,13.4,1015.5,1011.6,16.2
0.0,43.0,24.0,30.0,61.0,50.0,4.0,5.0,0,22.9,24.9,6.0,9.0,1013.7,1014.6,19.8
0.0,54.0,30.0,30.0,50.0,37.0,1.0,1.0,0,22.3,23.2,5.0,13.3,1018.1,1016.1,16.6
0.0,43.0,17.0,28.0,62.0,43.0,1.0,1.0,0,22.3,23.6,7.6,10.9,1012.8,1011.3,16.5
0.0,48.0,19.0,28.0,62.0,38.0,8.0,1.0,0,22.7,23.9,6.4,8.6,1017.3,1016.7,16.8
0.0,37.0,26.0,9.0,63.0,11.0,3.0,5.0,0,29.7,30.1,4.8,13.0,1015.2,1011.4,15.8
0.0,52.0,13.0,33.0,40.0,40.0,7.0,1.0,0,23.4,26.3,7.0,9.3,1008.1,1011.4,22.6
0.0,48.0,35.0,22.0,49.0,30.0,1.0,0.0,0,26.1,26.7,8.0,13.1,1019.1,1015.0,16.8
0.0,41.0,15.0,13.0,58.0,20.0,7.0,7.0,0,36.6,37.7,6.6,10.2,1013.2,1009.6,21.7
0.0,54.0,39.0,26.0,34.0,21.0,7.0,7.0,0,35.5,36.0,6.8,8.5,1010.5,1007.0,27.1
8.8,65.0,9.0,19.0,97.0,85.0,8.0,8.0,1,21.2,22.2,9.6,0.0,1009.0,1008.2,19.9
