MinTemp,Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine
17.6,8.2,87.0,59.0,8.0,7.0,1,24.3,25.3,7.153062730627306
18.6,1.8,87.0,55.0,8.0,5.0,1,29.1,29.9,7.153062730627306
20.0,0.0,68.0,47.0,7.0,1.0,0,34.3,36.8,7.153062730627306
18.2,0.0,28.0,50.0,1.0,2.0,0,32.2,37.6,12.7
18.2,0.0,71.0,59.0,6.0,2.0,0,24.0,25.8,9.3
20.2,0.0,61.0,51.0,7.0,5.0,0,25.0,25.8,7.153062730627306
17.9,0.0,71.77374208597135,45.0,7.0,1.0,0,28.2,30.6,7.153062730627306
17.2,0.0,54.0,37.0,7.0,1.0,0,32.6,34.6,7.153062730627306
19.6,0.0,73.0,45.0,1.0,0.0,0,29.7,30.5,7.153062730627306
18.4,0.0,62.0,57.0,4.0,1.0,0,27.1,28.9,12.0
17.2,0.0,53.0,15.0,1.0,1.0,0,40.4,41.1,12.7
22.5,0.0,67.0,58.0,1.0,7.0,0,22.8,25.0,5.4
20.6,0.0,55.0,52.0,6.0,7.0,0,25.1,25.9,7.153062730627306
17.2,3.591108499804152,65.0,48.0,7.0,1.0,0,32.6,34.6,7.153062730627306
19.6,3.591108499804152,43.0,19.0,7.0,1.0,0,42.1,43.7,7.153062730627306
20.3,3.591108499804152,79.0,70.0,8.0,2.0,0,25.8,27.9,7.153062730627306
18.6,7.4,74.0,46.0,7.0,2.0,1,22.4,23.8,7.153062730627306
14.9,5.0,79.0,59.0,7.0,7.0,1,23.5,25.5,7.5
13.4,0.0,69.0,48.0,4.0,5.0,0,30.1,31.1,11.4
18.3,0.0,78.0,52.0,6.0,0.0,0,30.9,31.8,7.153062730627306
20.4,3.591108499804152,60.0,15.0,7.0,1.0,0,44.2,44.8,7.153062730627306
22.2,3.591108499804152,72.0,64.0,8.0,1.0,0,23.3,24.4,7.153062730627306
18.9,12.8,93.0,95.0,8.0,8.0,1,20.4,24.3,7.153062730627306
20.1,3.591108499804152,80.0,64.0,8.0,8.0,0,25.6,27.5,7.153062730627306
17.6,11.2,77.0,44.0,3.0,4.0,1,32.7,34.0,7.153062730627306
19.9,1.4,80.0,77.0,7.0,8.0,1,23.2,24.0,1.0
19.8,2.2,86.0,74.0,7.0,6.0,1,25.5,26.5,7.153062730627306
18.1,3.591108499804152,80.0,57.0,6.0,1.0,0,29.2,30.0,7.153062730627306
21.9,3.591108499804152,64.0,76.0,7.0,8.0,0,27.4,30.6,7.153062730627306
21.8,3.591108499804152,95.0,93.0,8.0,8.0,0,22.2,23.2,7.153062730627306
21.2,57.8,93.0,95.0,8.0,8.0,1,22.1,24.9,0.0
20.2,104.2,84.0,84.0,6.0,7.0,1,21.7,30.2,6.5
18.5,1.4,81.0,70.0,7.0,5.0,1,25.0,25.6,3.7
19.3,0.0,72.0,59.0,1.0,1.0,0,29.3,30.6,7.153062730627306
18.7,3.591108499804152,90.0,96.0,8.0,8.0,0,18.8,19.6,7.153062730627306
16.9,3.591108499804152,83.0,87.0,8.0,8.0,0,19.1,21.7,7.153062730627306
17.5,157.6,74.0,69.0,7.0,6.0,1,23.6,24.3,7.153062730627306
19.8,0.0,63.0,58.0,6.0,4.0,0,24.6,25.1,8.0
18.8,0.0,65.0,55.0,6.0,4.0,0,25.8,26.7,9.5
19.6,0.0,80.0,46.0,7.0,2.0,0,27.4,27.6,10.1
15.7,0.0,77.0,52.0,0.0,2.0,0,26.8,28.3,7.153062730627306
15.1,0.0,83.0,53.0,7.0,5.0,0,26.0,26.5,7.153062730627306
20.0,0.0,71.77374208597135,52.0,7.0,1.0,0,26.1,26.9,7.153062730627306
15.8,0.0,72.0,52.0,7.0,1.0,0,26.1,27.7,7.153062730627306
16.6,0.0,76.0,56.0,4.0,7.0,0,25.9,27.7,7.153062730627306
15.6,0.0,88.0,49.0,7.0,1.0,0,25.9,27.0,7.153062730627306
14.7,0.0,80.0,49.0,7.0,8.0,0,26.1,27.0,7.153062730627306
14.8,0.0,87.0,43.0,4.0,1.0,0,26.5,27.2,7.153062730627306
19.7,0.0,83.0,90.0,7.0,8.0,0,22.4,24.2,7.153062730627306
17.1,3.591108499804152,96.0,52.0,2.0,1.0,0,28.5,29.9,7.153062730627306
18.9,3.0,59.0,47.0,5.0,1.0,1,22.0,23.3,7.153062730627306
13.6,2.8,72.0,52.0,1.0,5.0,1,22.1,22.9,9.8
11.9,0.0,87.0,52.0,1.0,1.0,0,23.1,24.3,9.5
11.9,0.0,80.0,48.0,1.0,3.0,0,25.4,26.4,10.7
14.8,0.0,68.0,37.0,1.0,6.0,0,27.5,28.4,7.153062730627306
18.6,3.591108499804152,66.0,38.0,7.0,1.0,0,33.3,33.8,7.153062730627306
21.1,3.591108499804152,61.0,51.0,7.0,1.0,0,29.1,31.6,7.153062730627306
18.3,3.591108499804152,90.0,44.0,1.0,1.0,0,31.5,32.1,7.153062730627306
17.2,0.4,61.0,72.0,3.0,1.0,0,25.3,26.1,7.153062730627306
18.4,0.0,98.0,58.0,7.0,7.0,0,28.8,29.3,6.2
16.1,0.0,79.0,47.0,0.0,2.0,0,30.3,32.0,10.9
17.7,0.0,78.0,37.0,3.0,2.0,0,32.1,33.3,7.153062730627306
17.6,3.591108499804152,51.0,56.0,4.0,7.0,0,20.9,23.1,7.153062730627306
11.0,3.591108499804152,84.0,54.0,7.0,1.0,0,22.8,23.3,7.153062730627306
15.4,3.6,78.0,38.0,7.0,7.0,1,25.4,26.5,7.153062730627306
14.9,2.4,87.0,68.0,6.0,6.0,1,22.6,23.1,2.2
14.2,5.0,89.0,48.0,0.0,1.0,1,23.4,24.6,10.9
14.2,0.0,81.0,85.0,6.0,8.0,0,18.8,19.8,1.1
15.2,31.2,97.0,78.0,8.0,7.0,1,20.8,21.6,7.153062730627306
12.8,3.591108499804152,90.0,60.0,7.0,7.0,0,21.1,24.0,7.153062730627306
13.9,3.591108499804152,91.0,68.0,8.0,3.0,0,21.8,23.4,7.153062730627306
12.1,3.591108499804152,99.0,66.0,8.0,1.0,0,21.3,23.4,7.153062730627306
11.6,16.0,87.0,61.0,1.0,4.0,1,22.9,23.9,7.153062730627306
13.2,0.2,82.0,53.937708194536974,3.0,1.0,0,22.49943465247755,24.2,6.8
12.0,2.4,90.0,58.0,1.0,1.0,1,23.0,24.0,10.0
10.1,0.0,77.0,53.0,0.0,1.0,0,24.5,25.4,7.153062730627306
12.4,3.591108499804152,74.0,48.0,7.0,1.0,0,24.5,25.4,7.153062730627306
11.3,3.591108499804152,88.0,60.0,7.0,8.0,0,24.0,25.1,7.153062730627306
12.3,0.0,75.0,45.0,3.0,1.0,0,25.8,27.5,7.153062730627306
12.0,0.0,78.0,49.0,6.0,6.0,0,26.1,27.0,5.0
16.1,5.6,94.0,72.0,7.0,7.0,1,20.8,22.2,2.8
13.4,6.0,82.0,61.0,1.0,6.0,1,22.4,23.2,9.7
13.3,0.2,82.0,59.0,1.0,2.0,0,23.0,25.3,7.153062730627306
13.8,3.591108499804152,51.0,41.0,8.0,8.0,0,18.4,20.1,7.153062730627306
11.8,3.591108499804152,94.0,89.0,8.0,8.0,0,15.6,16.6,7.153062730627306
10.2,3.591108499804152,72.0,58.0,7.0,1.0,0,19.2,20.4,7.153062730627306
12.9,48.6,84.0,32.0,7.0,1.0,1,24.7,25.1,7.153062730627306
9.4,0.2,57.0,33.0,1.0,0.0,0,23.6,24.0,10.6
9.6,0.0,59.0,34.0,0.0,0.0,0,23.1,23.2,10.5
9.4,0.0,61.0,48.0,1.0,1.0,0,20.5,21.2,7.153062730627306
8.7,0.0,51.0,31.0,7.0,1.0,0,24.4,24.8,7.153062730627306
9.0,0.0,55.0,54.0,7.0,1.0,0,22.5,24.8,7.153062730627306
8.7,0.0,54.0,21.0,1.0,0.0,0,28.2,28.5,7.153062730627306
9.0,0.0,50.0,44.0,1.0,1.0,0,24.8,27.3,10.0
12.3,0.0,90.0,79.0,8.0,3.0,0,21.7,23.7,4.8
14.5,1.0,89.0,36.0,2.0,1.0,0,26.9,28.5,8.3
16.8,0.0,46.0,53.0,4.0,1.0,0,18.8,20.4,7.153062730627306
11.3,3.591108499804152,68.0,43.0,7.0,1.0,0,21.4,22.4,7.153062730627306
10.1,3.591108499804152,51.0,27.0,7.0,1.0,0,24.2,24.5,7.153062730627306
11.9,3.591108499804152,59.0,46.0,4.0,1.0,0,18.4,19.6,7.153062730627306
7.8,3.591108499804152,71.0,67.0,1.0,3.0,0,18.6,20.6,7.153062730627306
11.6,3.8,88.0,60.0,6.0,2.0,1,19.3,20.7,2.3
9.5,0.0,86.0,67.0,3.0,6.0,0,19.5,20.7,2.6
7.6,0.0,88.0,52.0,2.0,1.0,0,22.0,22.5,7.153062730627306
8.6,3.591108499804152,87.0,54.0,7.0,1.0,0,21.2,22.5,7.153062730627306
11.9,3.591108499804152,88.0,67.0,3.0,2.0,0,21.4,21.8,7.153062730627306
9.1,0.2,99.0,58.0,5.0,2.0,0,22.0,23.1,7.153062730627306
10.0,0.0,94.0,64.0,7.0,7.0,0,20.2,21.4,1.9
14.6,1.8,94.0,70.0,8.0,5.0,1,18.7,19.0,2.6
6.8,0.4,52.0,36.0,1.0,6.0,0,19.3,20.3,9.0
8.2,0.0,55.0,42.0,1.0,2.0,0,20.0,22.0,7.153062730627306
9.6,0.0,57.0,28.0,7.0,1.0,0,19.6,20.4,7.153062730627306
7.8,0.0,53.0,37.0,7.0,3.0,0,17.9,19.3,7.153062730627306
7.6,0.0,51.0,30.0,7.0,1.0,0,17.8,18.2,7.153062730627306
7.2,0.0,54.0,32.0,2.0,1.0,0,19.0,19.5,7.153062730627306
8.0,0.0,49.0,29.0,2.0,5.0,0,22.5,23.0,7.9
9.0,0.0,71.0,69.0,7.0,7.0,0,16.3,16.9,0.0
11.4,59.4,96.0,86.0,8.0,8.0,1,15.5,19.1,7.153062730627306
13.9,3.591108499804152,68.0,53.0,8.0,1.0,0,18.6,20.2,7.153062730627306
11.5,3.591108499804152,84.0,58.0,1.0,1.0,0,19.0,20.3,7.153062730627306
7.6,13.6,76.0,34.0,1.0,0.0,1,20.1,20.4,7.153062730627306
5.6,0.0,90.0,94.0,7.0,7.0,0,14.2,15.0,0.5
9.2,4.8,97.0,69.0,8.0,7.0,1,18.6,19.1,0.6
10.6,0.4,79.0,50.0,5.0,6.0,0,20.6,21.7,7.153062730627306
6.9,0.0,91.0,52.0,7.0,1.0,0,21.0,21.7,7.153062730627306
7.3,0.0,84.0,53.0,7.0,1.0,0,22.2,23.1,7.153062730627306
9.5,3.591108499804152,93.0,74.0,7.0,1.0,0,19.5,20.1,7.153062730627306
14.0,3.591108499804152,96.0,92.0,8.0,8.0,0,11.9,16.7,7.153062730627306
10.8,31.8,61.0,47.0,7.0,1.0,1,17.3,18.1,7.153062730627306
6.9,0.0,66.0,59.0,7.0,7.0,0,17.9,19.3,1.8
6.6,0.0,95.0,70.0,7.0,7.0,0,17.7,18.9,3.5
9.4,0.0,95.0,81.0,7.0,8.0,0,17.3,18.4,7.153062730627306
12.5,3.591108499804152,89.0,56.0,8.0,5.0,0,22.1,22.9,7.153062730627306
11.6,3.591108499804152,96.0,61.0,8.0,7.0,0,17.3,18.4,7.153062730627306
6.2,8.4,89.0,63.0,2.0,6.0,1,20.0,20.2,7.153062730627306
7.3,0.2,99.0,71.0,2.0,7.0,0,19.1,21.5,4.4
9.9,0.6,87.0,54.0,1.0,2.0,0,20.4,20.5,9.5
7.6,0.0,96.0,94.0,6.0,8.0,0,14.7,19.6,3.4
8.6,4.8,86.0,55.0,5.0,6.0,1,18.1,19.7,7.153062730627306
8.2,3.591108499804152,60.0,49.0,7.0,1.0,0,17.3,18.3,7.153062730627306
11.9,3.591108499804152,72.0,46.0,8.0,8.0,0,17.0,18.7,7.153062730627306
8.2,3.591108499804152,67.0,50.0,7.0,1.0,0,15.6,17.4,7.153062730627306
5.9,0.8,66.0,54.0,2.0,5.0,0,16.0,17.1,7.153062730627306
8.1,0.0,63.0,43.0,1.0,1.0,0,17.2,17.9,8.5
8.1,4.2,87.0,80.0,6.0,6.0,1,13.3,15.7,3.1
8.0,7.8,82.0,77.0,7.0,6.0,1,13.5,15.4,7.153062730627306
7.4,3.591108499804152,78.0,68.0,7.0,1.0,0,14.9,16.3,7.153062730627306
5.4,3.591108499804152,84.0,77.0,7.0,8.0,0,14.1,16.4,7.153062730627306
7.9,9.8,94.0,92.0,7.0,6.0,1,13.5,14.3,7.153062730627306
9.7,8.0,86.0,53.0,7.0,7.0,1,16.1,17.1,6.3
3.9,0.0,81.0,53.0,6.0,2.0,0,15.3,17.0,8.0
7.6,3.8,81.0,77.0,6.0,6.0,1,17.4,19.6,3.0
12.6,5.6,90.0,94.0,6.0,7.0,1,15.5,17.5,7.153062730627306
10.6,3.591108499804152,97.0,94.0,7.0,8.0,0,13.8,18.3,7.153062730627306
12.2,3.591108499804152,96.0,85.0,8.0,8.0,0,15.5,15.8,7.153062730627306
11.1,31.6,96.0,94.0,8.0,8.0,1,14.0,15.7,7.153062730627306
11.4,26.0,96.0,88.0,6.0,6.0,1,15.9,16.5,7.153062730627306
10.0,22.2,81.0,63.0,4.0,2.0,1,17.4,18.3,7.6
7.0,0.2,96.0,62.0,2.0,1.0,0,17.6,18.1,8.7
3.6,0.2,91.0,45.0,1.0,1.0,0,22.3,22.9,7.153062730627306
7.1,0.0,68.0,30.0,7.0,1.0,0,21.0,21.9,7.153062730627306
4.8,3.591108499804152,52.0,25.0,7.0,1.0,0,16.2,16.9,7.153062730627306
5.9,3.591108499804152,52.0,29.0,1.0,1.0,0,17.1,17.4,7.153062730627306
3.2,0.0,67.0,39.0,0.0,1.0,0,16.9,17.6,9.7
5.5,4.8,92.0,80.0,7.0,7.0,1,13.4,16.4,2.7
8.4,2.0,92.0,69.0,8.0,6.0,1,15.2,16.0,1.1
5.9,0.0,88.0,65.0,3.0,2.0,0,16.6,17.6,7.153062730627306
5.4,3.591108499804152,100.0,65.0,8.0,5.0,0,16.3,17.1,7.153062730627306
4.3,3.591108499804152,92.0,69.0,7.0,8.0,0,16.8,17.8,7.153062730627306
5.1,3.591108499804152,92.0,59.0,7.0,1.0,0,17.7,19.1,7.153062730627306
9.2,1.0,96.0,73.0,7.0,7.0,0,18.1,18.8,7.153062730627306
10.5,0.0,96.0,65.0,7.0,7.0,0,19.4,20.2,1.8
9.2,0.0,94.0,60.0,5.0,1.0,0,21.9,22.2,6.7
7.3,0.0,89.0,61.0,4.0,5.0,0,21.2,22.8,7.153062730627306
9.0,3.591108499804152,68.0,86.0,7.0,8.0,0,16.5,22.5,7.153062730627306
11.5,3.591108499804152,88.0,67.0,8.0,3.0,0,18.3,18.7,7.153062730627306
4.3,2.0,51.0,24.0,0.0,1.0,1,16.0,16.7,7.153062730627306
-0.2,0.0,68.0,24.0,1.0,1.0,0,17.5,18.2,9.6
3.5,0.0,54.0,40.0,1.0,4.0,0,16.1,17.8,8.7
8.0,0.0,64.0,60.0,7.0,7.0,0,15.1,16.6,0.8
6.5,0.4,68.0,45.0,7.0,1.0,0,17.0,18.4,7.153062730627306
4.0,3.591108499804152,88.0,25.0,7.0,1.0,0,19.4,20.0,7.153062730627306
3.6,3.591108499804152,61.0,58.0,7.0,1.0,0,17.9,18.9,7.153062730627306
3.4,3.591108499804152,96.0,67.0,7.0,1.0,0,18.0,18.8,7.153062730627306
4.2,0.2,84.0,36.0,1.0,1.0,0,21.9,22.4,7.153062730627306
6.3,0.0,63.0,47.0,3.0,7.0,0,19.5,22.1,6.1
10.6,11.8,73.0,55.0,4.0,3.0,1,17.9,19.2,6.6
6.7,0.0,77.0,59.0,1.0,4.0,0,16.9,18.1,7.153062730627306
4.7,3.591108499804152,93.0,34.0,3.0,1.0,0,20.1,20.8,7.153062730627306
7.0,3.591108499804152,47.0,31.0,7.0,1.0,0,18.8,19.3,7.153062730627306
8.2,0.0,49.0,36.0,2.0,3.0,0,18.6,19.8,7.153062730627306
5.2,0.0,53.0,28.0,1.0,1.0,0,19.1,19.5,10.2
3.6,0.0,54.0,24.0,1.0,6.0,0,22.9,23.2,10.2
9.5,0.0,62.0,55.0,4.0,3.0,0,17.3,18.6,8.6
7.7,3.8,56.0,71.0,2.0,7.0,1,11.7,14.9,7.153062730627306
6.9,3.591108499804152,62.0,36.0,7.0,1.0,0,18.0,19.7,7.153062730627306
11.9,3.591108499804152,35.0,25.0,7.0,1.0,0,23.0,23.4,7.153062730627306
5.2,3.591108499804152,58.0,38.0,7.0,1.0,0,21.7,23.5,7.153062730627306
6.8,3.0,54.0,25.0,2.0,7.0,1,24.6,27.1,7.153062730627306
5.8,0.0,39.0,18.0,0.0,1.0,0,21.3,21.6,9.7
5.9,0.0,51.0,16.0,6.0,2.0,0,22.5,23.1,7.4
5.3,0.0,32.0,30.0,1.0,1.0,0,16.5,17.4,7.153062730627306
1.4,0.0,51.0,37.0,7.0,1.0,0,20.0,20.8,7.153062730627306
7.8,0.0,59.0,43.0,7.0,1.0,0,22.8,24.6,7.153062730627306
5.8,0.0,45.0,20.0,0.0,0.0,0,21.7,22.5,7.153062730627306
2.1,0.0,41.0,22.0,7.0,1.0,0,21.7,22.7,7.153062730627306
6.3,0.0,41.0,21.0,1.0,2.0,0,15.8,17.8,7.153062730627306
4.9,0.0,48.0,23.0,1.0,2.0,0,17.1,18.3,7.153062730627306
2.3,0.0,52.0,24.0,7.0,8.0,0,18.5,19.2,7.153062730627306
6.5,0.0,40.0,32.0,8.0,1.0,0,18.7,21.5,7.153062730627306
12.1,0.0,52.0,47.0,7.0,1.0,0,19.2,21.1,7.153062730627306
4.7,0.0,64.0,25.0,7.0,1.0,0,24.0,24.8,7.153062730627306
6.9,0.0,52.0,51.0,1.0,5.0,0,19.5,22.6,7.153062730627306
6.8,0.0,55.0,40.0,3.0,1.0,0,20.4,22.0,9.9
6.4,0.0,60.0,37.0,1.0,1.0,0,20.9,22.4,7.153062730627306
4.7,0.0,73.0,42.0,7.0,1.0,0,22.1,23.2,7.153062730627306
15.6,0.0,56.0,25.0,7.0,1.0,0,28.4,29.2,7.153062730627306
7.6,0.0,45.0,41.0,7.0,1.0,0,22.1,25.8,7.153062730627306
6.8,0.0,66.0,49.0,1.0,1.0,0,21.0,22.6,7.153062730627306
5.4,0.0,77.0,52.0,1.0,6.0,0,20.8,22.7,10.3
6.2,0.0,78.0,56.0,1.0,1.0,0,21.0,21.7,9.5
6.0,0.0,66.0,45.0,1.0,1.0,0,22.6,24.1,10.1
7.5,0.0,56.0,24.0,0.0,5.0,0,26.7,28.0,7.153062730627306
11.9,0.0,41.0,75.0,7.0,1.0,0,21.1,26.0,7.153062730627306
12.5,0.0,51.0,16.0,7.0,1.0,0,29.8,30.6,7.153062730627306
15.2,0.0,79.0,66.0,8.0,8.0,0,21.0,22.8,7.153062730627306
17.1,0.0,77.0,54.0,8.0,1.0,0,25.1,26.5,7.153062730627306
12.2,0.0,36.0,14.0,2.0,4.0,0,30.5,30.8,7.153062730627306
8.3,0.0,28.0,12.0,3.0,2.0,0,26.3,26.5,7.153062730627306
5.7,0.0,37.0,33.0,7.0,1.0,0,20.4,22.9,7.153062730627306
11.0,3.591108499804152,59.0,51.0,5.0,1.0,0,17.4,18.6,7.153062730627306
13.9,3.591108499804152,67.0,38.0,7.0,1.0,0,25.7,27.0,7.153062730627306
10.9,2.6,66.0,60.0,6.0,4.0,1,18.5,19.9,7.153062730627306
9.4,3.591108499804152,75.0,94.0,8.0,8.0,0,16.5,18.9,7.153062730627306
11.1,3.591108499804152,73.0,42.0,7.0,8.0,0,21.6,24.1,7.153062730627306
14.9,3.591108499804152,49.0,24.0,7.0,1.0,0,24.9,25.6,7.153062730627306
9.0,3.591108499804152,32.0,18.0,7.0,1.0,0,23.8,24.4,7.153062730627306
10.4,3.591108499804152,37.0,17.0,7.0,1.0,0,23.3,24.9,7.153062730627306
9.2,3.591108499804152,41.0,40.0,7.0,1.0,0,19.5,20.9,7.153062730627306
5.5,3.591108499804152,71.77374208597135,53.937708194536974,7.0,1.0,0,21.9,25.0,7.153062730627306
9.1,19.2,46.0,12.0,1.0,1.0,1,30.6,31.0,7.153062730627306
11.6,0.0,60.0,17.0,8.0,5.0,0,30.7,31.7,3.4
14.0,0.0,35.0,27.0,0.0,1.0,0,28.7,31.4,7.153062730627306
10.3,0.0,36.0,13.0,7.0,1.0,0,31.6,36.4,7.153062730627306
9.2,0.0,28.0,29.0,7.0,1.0,0,20.5,22.6,7.153062730627306
8.5,0.0,71.77374208597135,53.937708194536974,7.0,1.0,0,30.5,31.2,7.153062730627306
10.3,0.0,29.0,40.0,2.0,2.0,0,21.2,22.3,7.153062730627306
6.9,0.0,46.0,26.0,2.0,1.0,0,27.9,31.2,10.6
9.6,0.0,43.0,56.0,6.0,6.0,0,23.4,34.3,1.5
8.7,2.2,41.0,18.0,1.0,2.0,1,26.0,27.5,11.3
8.1,0.0,33.0,76.0,5.0,6.0,0,13.3,20.5,7.153062730627306
7.0,3.591108499804152,51.0,63.0,8.0,2.0,0,17.7,19.2,7.153062730627306
4.3,3.591108499804152,58.0,13.0,7.0,1.0,0,29.4,29.9,7.153062730627306
7.8,3.591108499804152,37.0,5.0,7.0,1.0,0,32.2,33.4,7.153062730627306
11.5,5.4,48.0,53.0,1.0,3.0,1,20.2,22.1,7.153062730627306
10.3,0.0,67.0,54.0,3.0,4.0,0,19.6,21.8,9.7
7.0,0.0,65.0,15.0,0.0,0.0,0,28.3,30.2,11.4
9.5,0.0,27.0,8.0,1.0,1.0,0,34.1,35.1,7.153062730627306
16.5,0.0,77.0,54.0,8.0,4.0,0,20.3,22.5,7.153062730627306
9.4,0.0,71.0,49.0,7.0,1.0,0,27.9,28.8,7.153062730627306
15.8,0.0,42.0,10.0,4.0,1.0,0,35.0,35.9,7.153062730627306
12.5,12.6,70.0,42.0,6.0,1.0,1,18.7,19.3,8.1
6.6,0.2,39.0,15.0,1.0,1.0,0,22.9,24.4,12.2
5.9,0.0,41.0,20.0,1.0,1.0,0,26.4,27.9,7.153062730627306
10.4,0.0,32.0,17.0,7.0,2.0,0,33.0,34.0,7.153062730627306
15.3,0.0,56.0,45.0,8.0,7.0,0,18.2,20.3,7.153062730627306
5.3,0.0,61.0,43.0,7.0,1.0,0,22.3,22.7,7.153062730627306
11.6,0.0,71.0,40.0,7.0,1.0,0,28.6,29.4,7.153062730627306
13.8,0.0,54.0,33.0,1.0,1.0,0,33.4,35.4,7.153062730627306
16.1,0.0,73.0,62.0,5.0,1.0,0,25.1,26.7,7.153062730627306
19.0,0.0,64.0,17.0,7.0,1.0,0,35.7,36.8,7.153062730627306
12.6,0.0,33.0,12.0,1.0,1.0,0,27.6,28.7,7.153062730627306
7.5,0.0,29.0,35.0,7.0,1.0,0,20.9,21.6,7.153062730627306
9.7,0.0,31.0,51.0,6.0,1.0,0,20.6,22.9,7.153062730627306
8.5,0.0,59.0,47.0,1.0,7.0,0,22.2,23.0,7.153062730627306
12.1,0.0,69.0,42.0,7.0,2.0,0,25.3,29.0,8.3
14.5,0.0,66.0,90.0,5.0,6.0,0,18.1,33.4,1.7
13.7,21.2,68.0,54.0,2.0,1.0,1,19.8,21.0,10.1
7.5,0.0,65.0,51.0,3.0,1.0,0,21.0,22.6,7.153062730627306
15.3,0.0,70.0,56.0,8.0,1.0,0,22.3,23.0,7.153062730627306
12.0,0.0,69.0,12.0,7.0,1.0,0,33.3,34.4,7.153062730627306
15.2,0.0,26.0,12.0,7.0,1.0,0,33.3,35.6,7.153062730627306
15.5,0.0,45.0,33.0,5.0,2.0,0,18.9,19.8,7.153062730627306
14.5,0.0,53.0,48.0,7.0,7.0,0,19.8,21.2,4.0
8.0,0.0,59.0,47.0,1.0,0.0,0,21.4,23.3,12.8
8.1,0.0,65.0,34.0,1.0,1.0,0,30.0,30.3,7.153062730627306
13.9,3.591108499804152,35.0,21.0,7.0,1.0,0,33.1,35.3,7.153062730627306
19.0,3.591108499804152,59.0,25.0,7.0,1.0,0,33.0,36.5,7.153062730627306
18.0,0.4,59.0,85.0,7.0,7.0,0,18.1,22.4,7.153062730627306
16.3,3.591108499804152,88.0,77.0,8.0,8.0,0,20.0,21.7,7.153062730627306
13.9,17.2,82.0,66.0,6.0,5.0,1,22.1,24.8,7.153062730627306
13.8,2.6,80.0,32.0,2.0,1.0,1,26.8,27.6,11.7
12.9,0.0,42.0,42.0,0.0,1.0,0,24.1,26.1,7.153062730627306
14.7,3.591108499804152,71.77374208597135,60.0,7.0,1.0,0,23.1,24.5,7.153062730627306
15.1,3.591108499804152,68.0,72.0,8.0,3.0,0,20.1,20.9,7.153062730627306
14.3,3.591108499804152,96.0,93.0,8.0,8.0,0,15.4,18.5,7.153062730627306
14.0,166.8,94.0,79.0,7.0,7.0,1,17.4,20.0,7.153062730627306
14.6,8.4,85.0,77.0,7.0,5.0,1,21.4,23.2,8.5
14.6,1.0,85.0,66.0,4.0,4.0,0,24.6,25.2,10.2
16.8,0.0,68.0,56.0,5.0,1.0,0,26.1,27.0,7.153062730627306
19.4,3.591108499804152,74.0,76.0,7.0,1.0,0,22.5,24.7,7.153062730627306
15.9,3.591108499804152,92.0,95.0,8.0,8.0,0,18.0,22.6,7.153062730627306
14.5,16.6,68.0,50.0,3.0,4.0,1,23.0,24.1,7.153062730627306
15.7,0.0,63.0,78.0,2.0,7.0,0,16.7,23.5,5.3
13.9,5.0,52.0,45.0,6.0,2.0,1,21.7,22.8,7.9
11.3,0.0,56.0,45.0,2.0,1.0,0,22.8,23.5,7.153062730627306
11.6,0.0,65.0,22.0,7.0,1.0,0,32.5,33.6,7.153062730627306
19.2,3.591108499804152,95.0,86.0,8.0,8.0,0,20.6,21.3,7.153062730627306
13.3,28.4,93.0,64.0,8.0,8.0,1,20.0,21.5,7.153062730627306
11.9,1.2,89.0,55.0,8.0,1.0,1,21.4,22.5,7.153062730627306
11.8,0.0,50.0,49.0,2.0,5.0,0,22.8,23.5,7.153062730627306
10.6,0.0,58.0,50.0,1.0,0.0,0,25.3,26.3,13.5
12.4,0.0,67.0,36.0,3.0,6.0,0,31.3,32.8,10.3
20.6,4.2,78.0,22.0,6.0,2.0,1,26.6,28.3,7.153062730627306
11.6,3.591108499804152,35.0,34.0,7.0,1.0,0,20.6,22.2,7.153062730627306
9.6,3.591108499804152,57.0,41.0,7.0,1.0,0,23.7,24.3,7.153062730627306
10.8,0.2,49.0,36.0,1.0,2.0,0,27.6,28.8,7.153062730627306
15.1,0.0,57.0,29.0,5.0,4.0,0,33.6,34.7,9.3
23.2,0.0,47.0,20.0,5.0,4.0,0,34.0,36.5,9.7
19.0,0.0,60.0,54.0,4.0,5.0,0,25.2,26.6,12.3
18.0,0.0,70.0,60.0,3.0,2.0,0,25.0,25.9,7.153062730627306
15.0,0.0,67.0,47.0,7.0,1.0,0,29.8,30.9,7.153062730627306
17.3,0.0,74.0,67.0,8.0,1.0,0,24.1,27.2,7.153062730627306
15.5,0.0,69.0,53.0,7.0,1.0,0,24.4,26.1,7.153062730627306
18.3,0.0,59.0,58.0,4.0,4.0,0,24.3,26.6,7.153062730627306
13.2,0.0,57.0,47.0,2.0,2.0,0,25.8,27.0,12.5
15.3,0.0,59.0,52.0,2.0,2.0,0,25.6,27.1,13.2
13.6,0.0,60.0,50.0,1.0,1.0,0,27.4,29.3,7.153062730627306
15.5,0.0,56.0,17.0,7.0,1.0,0,37.7,39.1,7.153062730627306
22.0,0.0,79.0,68.0,8.0,5.0,0,25.2,26.5,7.153062730627306
21.0,0.0,72.0,41.0,6.0,7.0,0,34.7,36.0,7.153062730627306
21.1,0.0,49.0,24.0,7.0,6.0,0,35.0,37.3,2.4
