Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.4,41.0,80.0,59.0,0,17.0,18.0,1016.1,1013.8
0.0,28.0,84.0,45.0,0,18.2,18.6,1019.3,1018.9
0.0,22.0,70.0,51.0,0,12.6,13.3,1032.6,1031.3
0.0,11.0,85.0,69.0,0,14.6,15.7,1031.3,1027.6
0.0,35.634852011972065,99.0,67.0,0,15.3,16.7,1025.7,1022.0
0.2,26.0,89.0,68.0,0,16.5,18.1,1021.7,1020.3
0.0,30.0,99.0,82.0,0,15.2,17.4,1022.1,1018.9
1.6,31.0,97.0,74.0,1,16.9,18.3,1010.5,1007.9
0.0,22.0,90.0,55.0,0,14.2,16.1,1014.7,1015.8
0.0,15.0,98.0,64.0,0,16.6,17.2,1019.1,1017.8
0.0,26.0,99.0,71.0,0,15.7,16.2,1022.7,1020.2
0.2,17.0,99.0,96.0,0,11.6,13.5,1020.9,1018.2
6.0,46.0,96.0,87.0,1,13.2,14.7,1013.1,1009.3
9.2,31.0,92.0,48.0,1,12.5,13.7,1011.3,1016.7
0.0,30.0,99.0,74.0,0,13.4,14.2,1026.5,1024.3
2.6,30.0,97.0,78.0,1,13.8,15.1,1023.4,1021.0
0.0,33.0,99.0,70.0,0,13.1,14.7,1016.9,1014.4
3.6,26.0,94.0,71.0,1,15.6,16.3,1014.5,1013.3
0.0,30.0,94.0,74.0,0,13.7,14.4,1017.9,1016.3
0.0,54.0,82.0,74.0,0,12.6,13.0,1015.2,1012.7
0.0,65.0,69.0,68.0,0,10.8,11.2,1015.8,1015.9
0.0,54.0,79.0,62.0,0,12.2,13.2,1020.8,1022.2
0.0,50.0,71.0,68.0,0,10.5,10.7,1022.6,1020.0
0.0,39.0,85.0,72.0,0,11.9,12.8,1017.6,1015.8
0.0,35.634852011972065,81.0,58.0,0,12.1,12.6,1020.6,1021.2
0.0,35.634852011972065,79.5,59.0,0,12.0,12.2,1028.6,1027.6
0.0,35.634852011972065,100.0,57.32244224422442,0,17.687293729372936,18.954911008569542,1027.8,1024.9
0.0,11.0,89.0,59.0,0,12.1,12.2,1024.7,1023.0
0.0,13.0,100.0,64.0,0,11.7,12.1,1029.7,1029.2
0.0,11.0,95.0,64.0,0,10.8,10.9,1035.8,1034.1
0.0,35.634852011972065,94.0,69.0,0,11.8,12.2,1034.9,1032.4
0.0,35.634852011972065,79.5,66.0,0,12.4,13.3,1032.5,1029.8
0.0,35.634852011972065,92.0,75.0,0,12.0,12.5,1029.1,1026.0
0.0,19.0,97.0,74.0,0,14.0,14.8,1023.3,1019.8
0.0,22.0,99.0,66.0,0,14.0,14.9,1023.7,1022.7
0.0,30.0,99.0,66.0,0,13.6,14.4,1026.1,1023.6
1.6,35.0,96.0,88.0,1,13.6,14.8,1020.8,1017.4
0.2,46.0,81.0,76.0,0,15.2,16.0,1011.6,1010.7
0.2,50.0,83.0,95.0,0,13.0,15.9,1011.4,1010.5
1.6,35.634852011972065,92.0,57.32244224422442,1,17.687293729372936,14.8,1015.5,1011.4
2.2,61.0,89.0,94.0,1,8.9,12.7,1001.4,998.6
47.0,57.0,76.0,66.0,1,10.8,11.7,994.2,995.4
3.8,44.0,74.0,53.0,1,10.1,11.4,1004.9,1009.1
0.0,22.0,97.0,69.0,0,9.8,11.1,1022.3,1021.2
0.0,9.0,100.0,60.0,0,11.9,12.2,1029.2,1030.1
0.0,35.634852011972065,95.0,57.0,0,10.5,10.9,1036.9,1034.6
0.0,7.0,98.0,79.0,0,9.8,10.8,1033.6,1031.2
0.8,6.0,100.0,78.0,0,11.5,11.8,1034.5,1032.2
0.0,20.0,99.0,69.0,0,14.7,14.8,1028.5,1025.4
0.0,15.0,95.0,88.0,0,9.5,10.4,1028.9,1027.8
0.2,41.0,95.0,94.0,0,12.8,13.9,1023.1,1018.1
2.0119881109643325,24.0,98.0,94.0,0,14.0,15.1,1017.3,1016.7
9.9,22.0,99.0,71.0,1,14.8,15.3,1021.3,1019.9
1.4,17.0,98.0,72.0,1,15.2,16.0,1020.3,1018.4
0.0,46.0,97.0,86.0,0,14.0,18.4,1016.6,1011.0
5.0,65.0,77.0,90.0,1,12.2,15.6,999.2,997.1
9.8,13.0,98.0,80.0,1,10.4,12.4,1002.3,1002.5
0.0,9.0,98.0,93.0,0,8.6,8.9,1002.5,1001.0
4.4,13.0,99.0,80.0,1,12.0,12.2,1007.1,1007.9
0.0,26.0,99.0,56.0,0,13.1,13.4,1020.3,1021.7
0.0,13.0,94.0,59.0,0,13.7,15.0,1028.0,1026.0
0.0,26.0,100.0,70.0,0,11.6,11.9,1025.1,1021.3
3.8,35.0,95.0,77.0,1,13.9,15.5,1019.6,1019.6
0.4,30.0,99.0,87.0,0,12.8,13.6,1025.4,1023.8
0.0,33.0,98.0,78.0,0,13.7,13.9,1022.4,1018.1
20.8,35.0,92.0,72.0,1,15.0,15.4,1014.2,1013.0
2.8,26.0,96.0,47.0,1,13.5,14.3,1018.6,1019.1
0.6,19.0,95.0,66.0,0,11.4,12.6,1025.9,1023.8
0.6,17.0,96.0,92.0,0,9.3,11.1,1022.6,1018.9
1.4,57.0,77.0,88.0,1,10.2,12.7,1008.5,1001.4
7.0,59.0,86.0,94.0,1,10.2,11.2,1005.2,996.6
17.4,33.0,79.0,51.0,1,12.2,12.9,1002.1,1004.2
0.0,65.0,91.0,96.0,0,10.5,13.8,1008.1,1003.8
22.0,56.0,88.0,49.0,1,12.4,13.4,996.1,997.4
0.2,15.0,96.0,68.0,0,11.0,12.8,1008.6,1007.0
0.0,19.0,86.0,46.0,0,12.8,13.8,1016.5,1015.2
3.8,46.0,95.0,97.0,1,10.6,11.8,1009.4,1001.5
18.0,41.0,78.0,58.0,1,15.0,15.5,1005.2,1005.9
0.0,48.0,89.0,95.0,0,11.8,14.3,1009.8,1005.7
11.2,57.0,92.0,44.0,1,13.1,14.4,992.0,993.6
0.3,67.0,89.0,72.0,0,12.4,12.8,1003.8,999.2
47.2,57.0,94.0,87.0,1,10.4,11.7,997.6,993.3
2.3,33.0,85.0,65.0,1,14.3,15.3,1013.3,1013.1
0.6,48.0,79.0,54.0,0,14.5,15.1,1014.8,1008.0
15.5,59.0,85.0,80.0,1,9.3,12.5,1000.4,1002.5
19.8,83.0,90.0,88.0,1,11.2,12.5,995.6,992.9
18.2,67.0,79.0,53.0,1,13.2,14.6,995.3,998.0
0.0,35.0,81.0,42.0,0,10.2,11.8,1007.6,1006.8
0.0,33.0,94.0,75.0,0,10.3,11.0,1012.5,1007.9
20.6,39.0,83.0,73.0,1,10.7,11.8,999.5,997.9
3.4,31.0,85.0,42.0,1,15.3,15.9,996.5,1000.3
0.0,39.0,89.0,55.0,0,15.9,17.1,1014.3,1014.1
0.0,46.0,79.0,67.0,0,15.4,17.0,1014.5,1013.8
0.1,30.0,90.0,70.0,0,15.0,17.1,1017.6,1015.6
0.0,33.0,98.0,73.0,0,15.5,16.0,1017.8,1014.8
0.0,33.0,69.0,54.0,0,13.7,14.9,1023.2,1022.3
0.0,56.0,77.0,68.0,0,17.3,17.8,1019.0,1012.1
9.6,46.0,95.0,92.0,1,13.3,15.9,1001.6,1002.9
3.8,31.0,95.0,72.0,1,15.8,16.8,1018.0,1018.6
0.0,50.0,99.0,61.0,0,19.0,20.1,1021.9,1019.3
0.0,31.0,92.0,31.0,0,20.8,20.9,1028.9,1028.3
0.0,17.0,87.0,51.0,0,20.0,20.5,1034.6,1032.0
0.0,26.0,93.0,70.0,0,18.6,19.1,1030.0,1023.8
1.8,35.0,91.0,55.0,1,17.3,17.8,1019.6,1019.2
0.0,39.0,74.0,68.0,0,15.5,17.4,1021.0,1017.7
0.0,44.0,70.0,38.0,0,13.5,16.4,1016.0,1018.6
0.0,30.0,80.0,58.0,0,14.1,15.1,1023.7,1020.7
4.8,43.0,94.0,86.0,1,12.8,13.0,1012.8,1002.6
11.0,48.0,66.0,51.0,1,14.9,15.5,997.6,996.2
0.0,46.0,48.0,45.0,0,10.8,12.6,1002.0,1004.2
0.0,41.0,60.0,30.0,0,12.0,12.6,1018.2,1019.4
0.0,19.0,75.0,42.0,0,14.3,15.1,1023.3,1019.3
0.0,22.0,64.0,46.0,0,14.8,16.0,1020.1,1017.3
0.0,13.0,81.0,71.0,0,12.7,13.1,1020.8,1018.3
0.6,28.0,83.0,70.0,0,14.9,15.7,1017.2,1013.6
0.0,33.0,83.0,63.0,0,15.9,16.7,1012.6,1008.7
14.0,28.0,95.0,82.0,1,16.3,16.6,998.9,994.7
5.8,33.0,98.0,84.0,1,16.0,19.2,995.0,994.1
2.0,28.0,74.0,42.0,1,18.0,19.5,1002.4,1002.8
0.0,30.0,76.0,77.0,0,15.1,17.1,1011.8,1008.9
2.6,28.0,96.0,71.0,1,16.6,17.2,1010.4,1010.0
4.2,33.0,78.0,61.0,1,18.4,18.7,1010.2,1006.0
0.3,46.0,80.0,75.0,0,16.4,18.5,998.7,999.5
9.4,54.0,78.0,47.0,1,15.3,17.1,996.7,999.9
5.2,44.0,93.0,92.0,1,12.0,13.6,994.3,991.0
10.4,63.0,68.0,69.0,1,13.9,14.8,1013.5,1009.9
2.0119881109643325,52.0,93.0,64.0,0,13.7,14.2,1000.5,999.3
13.3,46.0,95.0,87.0,1,13.4,18.2,1010.1,1006.5
2.8,44.0,66.0,80.0,1,15.9,18.5,1000.1,998.3
28.0,61.0,90.0,53.0,1,14.7,16.7,987.3,995.8
6.0,78.0,90.0,87.0,1,12.0,13.1,993.9,989.5
23.0,31.0,62.0,37.0,1,15.0,15.6,1011.7,1014.7
0.0,44.0,75.0,69.0,0,15.2,16.8,1017.7,1014.0
0.0,54.0,73.0,70.0,0,17.2,18.6,1005.5,1000.8
0.0,30.0,68.0,40.0,0,16.2,17.6,1007.3,1005.5
3.8,24.0,58.0,67.0,1,12.9,14.1,1013.8,1012.1
0.0,37.0,92.0,64.0,0,17.3,17.5,1014.3,1012.0
0.0,37.0,81.0,76.0,0,16.4,16.9,1007.5,1003.3
0.6,43.0,95.0,41.0,0,18.3,18.6,999.2,998.9
0.0,54.0,65.0,51.0,0,18.0,18.9,1004.9,1003.2
0.0,50.0,85.0,75.0,0,15.7,17.0,1006.1,1002.1
0.0,50.0,74.0,40.0,0,15.1,16.0,998.1,994.9
0.8,33.0,68.0,42.0,0,14.7,16.4,1011.4,1011.1
0.0,52.0,73.0,69.0,0,14.5,16.3,1012.7,1009.7
0.0,70.0,74.0,53.0,0,18.2,19.3,1003.3,995.0
10.6,57.0,58.0,49.0,1,12.5,14.0,994.4,998.8
0.6,56.0,83.0,83.0,0,12.9,16.0,1016.0,1016.3
0.0,46.0,75.0,43.0,0,19.7,20.8,1019.4,1016.9
0.0,48.0,77.0,43.0,0,20.9,23.0,1010.9,1006.9
1.0,24.0,87.0,80.0,0,15.4,17.4,1013.7,1013.6
0.6,20.0,83.0,82.0,0,14.1,17.1,1017.5,1014.0
10.8,43.0,85.0,63.0,1,15.8,16.9,1004.2,1002.6
0.4,48.0,55.0,42.0,0,13.6,14.3,1005.0,1009.2
0.0,54.0,64.0,49.0,0,15.9,17.6,1012.4,1010.3
0.0,39.0,42.0,35.0,0,17.4,18.0,1014.4,1014.7
0.0,26.0,72.0,37.0,0,17.9,19.8,1021.1,1020.0
0.0,31.0,77.0,59.0,0,16.1,17.0,1019.0,1014.5
0.0,31.0,53.0,46.0,0,18.7,19.7,1014.3,1013.2
0.0,44.0,71.0,36.0,0,20.1,20.6,1016.4,1013.0
0.0,31.0,77.0,27.0,0,20.2,21.7,1020.8,1019.0
0.0,41.0,70.0,45.0,0,18.8,21.9,1019.5,1015.3
0.0,35.0,83.0,60.0,0,19.1,19.4,1014.2,1010.0
0.0,57.0,54.0,42.0,0,12.6,16.8,1005.6,1011.0
0.0,28.0,53.0,32.0,0,18.5,20.1,1024.9,1025.4
0.0,33.0,70.0,54.0,0,21.0,21.9,1027.4,1023.3
0.0,33.0,72.0,51.0,0,21.6,23.2,1020.0,1014.3
0.0,52.0,76.0,69.0,0,16.7,21.1,1010.9,1011.7
8.6,61.0,90.0,92.0,1,10.4,10.9,1015.1,1010.5
32.6,54.0,85.0,45.0,1,16.4,17.0,1010.6,1013.0
0.0,26.0,68.0,35.0,0,18.5,20.1,1023.5,1023.3
1.2,35.0,69.0,49.0,1,16.4,17.8,1030.4,1029.0
0.0,56.0,67.0,62.0,0,15.2,15.8,1027.1,1021.9
9.2,52.0,84.0,65.0,1,16.6,18.0,1010.1,1007.1
4.0,31.0,78.0,63.0,1,18.9,19.9,1008.6,1010.0
0.0,31.0,68.0,41.0,0,20.1,20.5,1017.8,1016.7
0.0,33.0,79.0,60.0,0,19.0,19.9,1021.0,1018.7
0.0,35.0,75.0,34.0,0,19.6,20.2,1020.1,1017.8
0.0,39.0,72.0,44.0,0,19.9,21.1,1018.5,1014.1
0.0,35.0,75.0,56.0,0,23.4,25.0,1009.4,1006.0
3.6,28.0,83.0,85.0,1,11.9,13.0,1014.6,1015.1
42.8,56.0,95.0,92.0,1,10.8,15.4,1015.0,1011.7
18.2,37.0,75.0,60.0,1,22.5,23.7,1008.9,1005.5
0.0,43.0,70.0,69.0,0,17.6,22.5,1005.3,1005.6
0.8,59.0,71.0,60.0,0,13.9,15.1,1010.2,1012.2
0.0,39.0,63.0,45.0,0,19.5,20.9,1018.9,1017.4
0.0,35.0,70.0,56.0,0,18.7,19.5,1019.5,1016.9
0.0,28.0,79.0,61.0,0,21.3,22.3,1017.4,1014.1
0.2,48.0,70.0,68.0,0,21.8,23.0,1000.9,996.7
10.0,39.0,52.0,37.0,1,18.5,19.9,1010.4,1010.1
0.0,31.0,50.0,44.0,0,20.5,20.9,1020.0,1019.9
0.0,31.0,72.0,51.0,0,21.2,21.8,1025.0,1021.7
0.0,43.0,72.0,39.0,0,25.2,25.9,1015.9,1012.8
0.0,48.0,69.0,43.0,0,24.3,26.9,1008.8,1005.0
9.0,39.0,91.0,83.0,1,18.7,20.5,998.8,995.2
3.6,54.0,65.0,50.0,1,15.3,20.4,997.2,996.4
1.4,33.0,45.0,41.0,1,17.5,20.8,1011.3,1010.6
0.0,33.0,60.0,36.0,0,21.4,22.1,1018.7,1016.8
0.0,43.0,81.0,66.0,0,20.4,21.5,1013.2,1006.4
0.0,50.0,56.0,62.0,0,15.5,18.3,1001.6,998.9
5.0,54.0,63.0,56.0,1,14.1,16.4,995.1,997.2
2.2,43.0,75.0,39.0,1,17.4,18.9,1000.0,1001.1
0.0,48.0,71.0,74.0,0,17.1,18.1,1003.8,1002.4
0.0,46.0,84.0,45.0,0,21.1,22.2,1006.9,1005.7
0.0,35.0,64.0,50.0,0,18.3,19.9,1017.1,1014.7
0.0,28.0,73.0,39.0,0,23.9,25.2,1016.2,1014.3
0.0,33.0,73.0,48.0,0,23.5,25.7,1019.0,1017.8
0.0,35.0,74.0,59.0,0,23.1,24.7,1019.9,1017.6
0.0,28.0,81.0,59.0,0,21.5,23.1,1025.1,1022.5
0.0,31.0,73.0,52.0,0,28.1,29.4,1017.2,1011.6
0.0,39.0,88.0,70.0,0,21.9,27.4,1011.4,1011.1
8.5,35.0,62.0,70.0,1,16.8,17.6,1021.9,1020.3
8.2,20.0,93.0,86.0,1,16.8,18.3,1012.0,1007.5
0.2,35.0,84.0,43.0,0,21.1,22.6,1003.5,1004.4
0.0,39.0,66.0,56.0,0,20.9,22.0,1015.3,1014.2
0.0,43.0,72.0,51.0,0,22.1,22.7,1015.7,1012.5
0.0,28.0,72.0,42.0,0,24.4,27.1,1011.5,1011.8
0.0,35.0,77.0,46.0,0,26.1,28.3,1013.0,1010.5
0.0,46.0,79.0,60.0,0,24.7,25.6,1006.8,999.7
0.0,35.0,43.0,30.0,0,19.9,21.0,1009.7,1010.3
0.0,43.0,59.0,72.0,0,15.7,20.4,1013.2,1009.8
0.0,43.0,60.0,44.0,0,22.4,23.3,1010.3,1010.0
0.0,52.0,84.0,79.0,0,18.7,19.1,1008.5,1000.2
3.4,41.0,59.0,34.0,1,23.6,26.6,997.3,998.4
0.0,52.0,64.0,62.0,0,19.2,21.7,1001.3,995.0
0.0,59.0,52.0,31.0,0,19.1,20.6,995.0,996.3
0.0,80.0,75.0,60.0,0,17.5,18.7,1002.9,996.1
8.0,56.0,67.0,44.0,1,19.7,21.1,1000.6,1004.9
0.0,41.0,44.0,34.0,0,20.0,21.7,1021.8,1022.3
0.0,31.0,58.0,51.0,0,18.4,20.8,1027.3,1024.8
0.0,30.0,54.0,43.0,0,22.0,23.3,1026.2,1023.0
0.0,33.0,72.0,52.0,0,25.8,27.0,1020.3,1015.6
0.0,37.0,78.0,45.0,0,26.7,29.0,1014.1,1011.9
0.0,31.0,59.0,16.0,0,29.9,31.1,1017.0,1016.7
0.0,35.0,72.0,49.0,0,24.7,25.8,1021.2,1017.1
0.0,31.0,51.0,19.0,0,34.2,34.6,1016.5,1012.9
0.0,35.0,76.0,45.0,0,29.8,32.7,1013.7,1013.6
0.0,35.0,67.0,51.0,0,28.5,31.9,1017.9,1016.1
0.0,35.0,75.0,41.0,0,31.9,33.0,1012.0,1006.5
0.2,41.0,74.0,54.0,0,24.0,27.6,1009.6,1010.3
0.6,26.0,89.0,56.0,0,20.2,20.7,1016.0,1014.4
3.2,48.0,86.0,60.0,1,22.3,23.6,1013.8,1010.3
0.0,43.0,75.0,38.0,0,23.2,24.3,1008.2,1005.4
0.0,39.0,40.0,19.0,0,22.7,23.5,1020.8,1019.8
0.0,31.0,65.0,49.0,0,24.7,24.9,1022.8,1018.4
0.0,35.634852011972065,83.0,65.0,0,23.0,25.9,1006.1,1001.8
0.0,35.0,40.0,29.0,0,20.7,22.0,1015.3,1016.0
0.0,39.0,63.0,47.0,0,23.1,23.8,1022.3,1020.2
0.0,35.0,73.0,40.0,0,27.6,28.2,1018.8,1015.6
0.0,56.0,71.0,34.0,0,29.6,30.7,1013.1,1007.4
0.0,37.0,43.0,45.0,0,24.0,25.3,1015.7,1016.6
0.0,31.0,54.0,44.0,0,24.3,25.7,1020.3,1016.4
0.0,41.0,69.0,27.0,0,28.9,29.7,1015.5,1014.2
0.0,35.0,84.0,44.0,0,27.3,28.0,1016.3,1012.6
0.0,30.0,67.0,36.0,0,31.9,32.8,1013.3,1009.9
0.0,59.0,88.0,67.0,0,25.6,26.9,1006.8,1005.9
0.0,39.0,48.0,26.0,0,21.7,23.3,1025.4,1025.2
0.0,30.0,54.0,35.0,0,21.6,23.3,1028.7,1024.9
0.0,35.0,58.0,42.0,0,23.6,25.5,1021.2,1016.8
0.0,33.0,65.0,46.0,0,26.3,27.6,1014.3,1011.0
0.0,31.0,78.0,33.0,0,32.0,32.7,1014.2,1011.7
0.0,69.0,45.0,33.0,0,24.9,30.1,1004.5,1003.3
0.0,35.0,66.0,23.0,0,26.2,27.6,1020.0,1018.5
0.0,31.0,64.0,39.0,0,24.7,25.8,1020.2,1017.1
0.0,28.0,82.0,61.0,0,22.8,23.9,1018.9,1017.5
0.0,26.0,81.0,66.0,0,22.7,25.2,1015.0,1012.5
0.0,39.0,77.0,44.0,0,27.3,28.3,1007.6,1004.0
0.0,33.0,81.0,40.0,0,28.4,30.2,1001.9,996.7
7.2,46.0,73.0,30.0,1,24.5,26.3,1004.5,1005.8
0.0,31.0,63.0,46.0,0,23.2,24.2,1013.4,1011.3
0.0,37.0,62.0,33.0,0,23.9,24.7,1010.7,1006.7
0.0,52.0,71.0,66.0,0,21.8,25.3,997.5,994.9
1.4,63.0,82.0,48.0,1,18.6,22.4,993.1,993.7
0.0,33.0,45.0,23.0,0,22.9,24.1,1011.4,1014.4
0.0,35.0,68.0,27.0,0,23.5,24.9,1018.3,1018.9
0.0,39.0,61.0,44.0,0,25.1,26.0,1023.5,1018.4
0.0,37.0,64.0,40.0,0,25.8,26.3,1015.6792792792793,1018.0
0.0,39.0,83.0,55.0,0,25.0,26.3,1011.6,1004.0
0.0,37.0,76.0,33.0,0,21.4,22.8,1007.4,1006.9
0.0,30.0,41.0,25.0,0,20.9,23.4,1019.0,1019.6
0.0,31.0,57.0,36.0,0,22.6,23.6,1027.0,1024.5
0.0,33.0,74.0,40.0,0,23.8,24.9,1024.2,1020.6
0.0,30.0,72.0,43.0,0,24.4,25.3,1022.7,1021.5
0.0,30.0,72.0,54.0,0,23.8,24.8,1026.7,1024.8
0.0,33.0,81.0,49.0,0,24.6,25.6,1025.4,1020.8
0.5,35.634852011972065,87.0,32.0,0,26.1,27.5,1011.2,1012.2
0.0,30.0,56.0,38.0,0,21.9,23.6,1022.4,1020.8
0.0,31.0,65.0,38.0,0,23.6,25.6,1024.6,1023.9
0.0,22.0,69.0,34.0,0,24.6,26.6,1028.2,1025.0
0.0,35.0,68.0,53.0,0,25.5,27.8,1023.3,1019.8
0.0,31.0,80.0,57.0,0,25.5,27.5,1018.3,1017.6
0.0,41.0,91.0,33.0,0,28.3,28.9,1018.4,1013.6
8.0,31.0,63.0,45.0,1,19.8,20.6,1015.6,1016.2
0.0,41.0,85.0,63.0,0,21.0,22.4,1019.2,1016.3
0.0,31.0,87.0,56.0,0,24.4,25.1,1016.7,1012.2
0.0,44.0,91.0,64.0,0,21.1,25.6,1004.0,999.9
14.8,46.0,72.0,42.0,1,19.1,20.0,997.2,998.0
1.0,48.0,89.0,46.0,0,20.0,21.2,1003.2,1004.5
0.0,50.0,77.0,68.0,0,16.9,20.6,1014.8,1013.9
0.0,31.0,67.0,34.0,0,21.3,22.0,1023.3,1023.5
0.0,39.0,86.0,59.0,0,20.7,21.6,1024.5,1020.2
0.0,48.0,92.0,37.0,0,24.2,25.5,1016.0,1014.4
27.2,43.0,83.0,52.0,1,17.9,19.2,1019.7,1018.4
0.0,31.0,78.0,33.0,0,20.8,21.6,1015.7,1013.5
0.0,33.0,86.0,30.0,0,22.8,24.3,1018.7,1018.6
0.0,22.0,84.0,45.0,0,23.5,23.7,1028.1,1026.9
0.0,20.0,87.0,50.0,0,22.2,23.3,1031.7,1029.6
2.0119881109643325,22.0,93.0,94.0,0,16.6,19.5,1024.7,1017.9
15.9,31.0,93.0,52.0,1,22.4,23.3,1012.6,1013.1
0.0,17.0,93.0,71.0,0,19.6,20.9,1018.8,1017.0
0.4,24.0,94.0,62.0,0,21.8,23.4,1021.3,1020.7
0.0,22.0,92.0,64.0,0,21.2,22.3,1022.4,1019.1
0.0,30.0,90.0,63.0,0,25.2,26.3,1016.5,1013.1
2.0,33.0,86.0,82.0,1,20.8,22.1,1011.8,1011.5
2.8,41.0,81.0,42.0,1,19.9,21.7,1017.3,1017.9
0.0,30.0,70.0,45.0,0,20.0,21.7,1026.6,1023.8
0.0,28.0,85.0,34.0,0,20.6,22.2,1026.1,1023.7
0.0,20.0,81.0,33.0,0,21.2,22.2,1027.4,1026.0
0.0,30.0,81.0,56.0,0,18.8,20.5,1029.3,1025.5
0.0,17.0,77.0,73.0,0,19.9,20.4,1022.4,1019.1
2.2,19.0,91.0,86.0,1,18.1,18.4,1022.0,1020.3
1.6,19.0,91.0,76.0,1,19.4,20.8,1018.5,1013.5
0.8,61.0,75.0,64.0,0,17.4,18.5,1014.1,1015.9
0.0,44.0,67.0,42.0,0,17.1,18.2,1024.3,1023.2
0.0,26.0,69.0,37.0,0,19.1,19.7,1024.4,1021.4
0.6,19.0,75.0,40.0,0,21.2,22.3,1024.9,1022.3
0.0,28.0,75.0,40.0,0,19.1,19.7,1025.7,1024.1
0.0,15.0,84.0,64.0,0,17.5,19.4,1023.9,1020.9
0.0,20.0,77.0,61.0,0,18.6,19.5,1021.9,1019.6
0.0,33.0,89.0,44.0,0,17.0,17.4,1009.3,1008.8
3.4,17.0,77.0,49.0,1,15.3,16.7,1016.4,1014.9
0.0,37.0,90.0,65.0,0,16.7,17.8,1013.7,1010.3
0.0,35.0,84.0,85.0,0,10.0,16.5,1019.2,1015.4
17.5,43.0,93.0,51.0,1,18.9,19.5,1008.8,1009.2
0.0,35.0,87.0,68.0,0,15.2,16.6,1015.7,1011.5
6.5,57.0,76.0,40.0,1,13.8,15.3,1005.4,1011.7
0.2,31.0,83.0,58.0,0,14.4,17.3,1020.8,1015.3
4.2,78.0,83.0,43.0,1,13.8,13.9,1002.4,1007.9
0.0,19.0,78.0,44.0,0,15.0,15.3,1026.7,1025.4
0.0,26.0,87.0,69.0,0,16.9,18.3,1024.0,1018.0
2.0,52.0,91.0,93.0,1,15.9,17.7,1006.7,1003.3
30.4,22.0,99.0,42.0,1,15.4,15.8,1014.5,1015.1
0.0,26.0,84.0,57.0,0,14.0,14.7,1015.6792792792793,1013.754213036566
0.4,20.0,96.0,95.0,0,12.0,12.5,1015.6792792792793,1013.754213036566
12.2,56.0,82.0,60.0,1,14.4,15.1,1015.6792792792793,1013.754213036566
0.0,59.0,54.0,47.0,0,15.2,15.5,1015.6792792792793,1013.754213036566
0.0,41.0,89.0,38.0,0,16.6,18.5,1015.6792792792793,1013.754213036566
0.0,33.0,82.0,31.0,0,15.1,15.7,1015.6792792792793,1013.754213036566
0.0,31.0,89.0,45.0,0,13.1,14.1,1015.6792792792793,1013.754213036566
0.0,9.0,85.0,46.0,0,14.9,15.5,1015.6792792792793,1013.754213036566
0.0,28.0,90.0,62.0,0,15.7,16.2,1015.6792792792793,1013.754213036566
0.4,37.0,95.0,96.0,0,14.3,14.6,1015.6792792792793,1013.754213036566
5.0,30.0,99.0,51.0,1,18.6,19.2,1015.6792792792793,1013.754213036566
0.0,13.0,92.0,64.0,0,16.1,16.5,1015.6792792792793,1013.754213036566
0.0,30.0,96.0,78.0,0,15.6,17.3,1015.6792792792793,1013.754213036566
0.0,31.0,98.0,73.0,0,17.1,18.0,1015.6792792792793,1013.754213036566
0.0,41.0,85.0,76.0,0,17.7,19.2,1015.6792792792793,1013.754213036566
0.0,39.0,83.0,79.0,0,17.4,19.1,1015.6792792792793,1013.754213036566
3.0,44.0,93.0,78.0,1,17.4,17.8,1015.6792792792793,1013.754213036566
4.0,35.0,98.0,84.0,1,16.9,16.9,1015.6792792792793,1013.754213036566
3.6,44.0,89.0,84.0,1,16.9,18.4,1015.6792792792793,1013.754213036566
5.6,30.0,93.0,49.0,1,16.6,18.2,1015.6792792792793,1013.754213036566
0.0,35.0,98.0,75.0,0,11.4,15.9,1015.6792792792793,1013.754213036566
0.4,39.0,92.0,95.0,0,15.2,17.1,1015.6792792792793,1013.754213036566
8.6,26.0,99.0,68.0,1,16.6,17.3,1015.6792792792793,1013.754213036566
0.0,17.0,92.0,69.0,0,14.3,15.0,1015.6792792792793,1013.754213036566
0.0,11.0,94.0,77.0,0,12.4,12.7,1015.6792792792793,1013.754213036566
2.4,15.0,95.0,85.0,1,15.8,15.9,1015.6792792792793,1013.754213036566
3.0,37.0,98.0,92.0,1,15.5,15.8,1015.6792792792793,1013.754213036566
2.4,39.0,93.0,54.0,1,15.8,16.7,1015.6792792792793,1013.754213036566
0.0,26.0,96.0,59.0,0,13.3,14.0,1015.6792792792793,1013.754213036566
0.0,11.0,88.0,48.0,0,14.1,15.1,1015.6792792792793,1013.754213036566
0.0,13.0,94.0,75.0,0,11.6,11.8,1015.6792792792793,1013.754213036566
9.0,15.0,96.0,82.0,1,17.6,17.8,1015.6792792792793,1013.754213036566
0.2,22.0,98.0,71.0,0,16.5,17.7,1015.6792792792793,1013.754213036566
0.0,20.0,96.0,82.0,0,16.5,16.9,1015.6792792792793,1013.754213036566
0.8,30.0,99.0,51.0,0,15.8,16.7,1015.6792792792793,1013.754213036566
0.0,11.0,96.0,56.0,0,14.5,15.1,1015.6792792792793,1013.754213036566
0.0,15.0,94.0,70.0,0,11.7,12.4,1015.6792792792793,1013.754213036566
1.0,28.0,99.0,49.0,0,14.8,15.2,1015.6792792792793,1013.754213036566
