MinTemp,Rainfall,Humidity9am,Humidity3pm,RainToday,Temp3pm
16.4,0.0,76.0,64.0,0,25.2
15.9,2.6,81.0,63.0,1,25.6
15.4,0.0,84.0,50.0,0,28.9
17.0,0.0,80.0,58.0,0,27.0
15.3,0.0,87.0,48.0,0,29.4
16.6,0.0,81.0,52.0,0,29.5
18.6,0.0,83.0,48.0,0,30.2
16.9,0.0,85.0,43.0,0,31.1
17.8,0.0,88.0,34.0,0,36.5
20.8,0.0,77.0,55.0,0,30.3
15.1,0.0,56.0,58.0,0,26.3
16.7,0.0,68.0,49.0,0,24.8
13.0,0.0,74.0,48.0,0,27.9
18.0,0.0,84.0,43.0,0,32.6
21.7,0.0,79.0,63.0,0,27.1
18.9,6.4,90.0,64.0,1,28.6
17.5,0.0,95.0,51.0,0,30.0
16.3,0.0,87.0,33.0,0,31.7
16.1,0.0,92.0,24.0,0,35.2
17.1,0.0,84.0,25.0,0,39.1
20.3,0.0,75.0,65.0,0,26.7
19.0,0.0,75.0,53.0,0,27.7
16.4,0.0,86.0,43.0,0,29.5
16.8,0.0,82.0,65.0,0,27.3
17.0,0.0,100.0,50.0,0,28.9
15.4,0.0,94.0,38.0,0,32.4
18.4,0.0,87.0,38.0,0,32.7
17.4,0.0,87.0,49.0,0,30.0
15.3,0.0,98.0,32.0,0,31.7
15.3,0.0,93.0,49.0,0,31.7
17.2,0.0,94.0,43.0,0,31.6
17.8,0.0,80.0,41.0,0,30.2
19.4,0.0,85.0,46.0,0,33.6
19.3,0.0,87.0,56.0,0,31.3
21.4,0.2,94.0,64.0,0,27.8
18.9,0.0,83.0,38.0,0,33.5
19.0,0.0,81.0,44.0,0,30.1
19.4,0.0,96.0,59.0,0,28.6
20.2,5.0,80.0,59.0,1,26.8
17.8,1.2,93.0,52.0,1,26.7
17.9,4.8,94.0,60.0,1,26.9
16.2,0.0,100.0,65.0,0,27.6
11.7,0.8,51.0,31.0,0,23.8
15.3,0.0,62.0,55.0,0,21.9
14.8,1.4,81.0,67.0,1,19.7
13.2,1.4,68.0,47.0,1,24.9
12.1,0.0,79.0,37.0,0,26.9
12.8,0.0,94.0,30.0,0,29.2
13.9,0.0,88.0,55.0,0,23.8
14.4,0.0,83.0,45.0,0,28.5
15.1,0.0,98.0,60.0,0,25.7
17.5,1.4,93.0,68.0,1,25.2
18.9,0.0,86.0,98.0,0,20.3
16.0,15.2,100.0,43.0,1,24.9
11.4,0.2,74.0,40.0,0,25.6
14.5,0.0,91.0,42.0,0,28.0
12.8,0.0,100.0,25.0,0,30.0
14.8,0.0,71.0,62.0,0,24.8
17.5,0.2,87.0,68.0,0,24.6
15.3,0.0,100.0,43.0,0,30.7
14.1,0.0,78.0,27.0,0,35.5
18.0,0.2,67.0,58.0,0,19.8
16.3,0.0,75.0,80.0,0,19.9
12.8,0.4,74.0,50.0,0,25.5
10.9,0.0,79.0,33.0,0,28.3
10.5,0.0,58.0,40.0,0,25.6
16.0,2.6,82.0,64.0,1,21.4
13.0,0.2,75.0,65.0,0,21.4
12.4,0.0,98.0,71.0,0,21.9
13.0,0.0,85.0,35.0,0,27.8
11.5,0.0,100.0,41.0,0,28.0
16.2,0.2,80.0,73.0,0,20.4
13.0,0.0,74.0,69.0,0,20.9
14.4,1.4,88.0,63.0,1,23.8
12.7,0.2,100.0,50.0,0,25.8
13.8,0.0,100.0,42.0,0,28.5
11.6,0.2,78.0,78.0,0,18.3
13.9,1.6,67.0,59.0,1,19.7
14.0,1.8,87.0,52.0,1,21.6
9.8,0.2,85.0,46.0,0,23.4
9.1,0.0,86.0,49.0,0,24.6
8.8,0.2,100.0,45.0,0,25.4
10.8,0.0,100.0,44.0,0,26.8
9.8,0.0,100.0,54.0,0,24.0
15.9,1.0,100.0,66.0,0,24.1
11.9,0.8,100.0,35.0,0,28.8
6.5,0.2,66.0,44.0,0,21.9
4.8,0.0,63.0,25.0,0,25.7
7.1,0.0,66.0,37.0,0,25.1
7.0,0.0,69.0,39.0,0,23.6
6.9,0.0,69.0,32.0,0,25.9
5.8,0.0,100.0,48.0,0,24.6
12.7,0.0,100.0,82.0,0,19.7
16.4,6.8,100.0,86.0,1,20.9
14.1,0.2,51.0,46.0,0,22.2
5.9,0.0,60.0,36.0,0,19.3
11.2,0.0,50.0,44.0,0,22.4
8.9,0.0,68.0,37.0,0,25.0
4.3,0.0,91.0,25.0,0,25.9
5.9,0.0,83.0,42.0,0,23.0
6.5,0.0,73.0,47.0,0,22.9
8.6,0.0,79.0,26.0,0,26.8
4.8,0.0,78.0,37.0,0,20.0
4.9,0.0,67.0,33.0,0,21.9
5.9,0.0,69.0,37.0,0,23.4
8.9,0.0,82.0,58.0,0,20.7
8.9,0.0,100.0,49.0,0,24.0
7.5,0.0,75.0,23.0,0,22.1
3.0,0.0,72.0,26.0,0,20.5
2.9,0.0,78.0,31.0,0,19.7
9.3,0.4,82.0,52.0,0,19.4
9.6,0.0,40.0,34.0,0,16.9
2.5,0.0,95.0,74.0,0,15.3
3.1,3.4,68.0,29.0,1,19.1
0.9,0.0,70.0,32.0,0,17.7
3.5,0.0,82.0,85.0,0,15.0
10.4,1.6,99.0,71.0,1,16.1
8.4,0.2,93.0,52.0,0,19.8
7.9,0.0,82.0,72.0,0,17.5
13.2,9.8,100.0,86.0,1,18.1
14.5,100.2,100.0,100.0,1,17.1
13.4,109.2,59.0,51.0,1,16.9
8.0,0.0,72.0,48.0,0,16.9
5.9,0.0,78.0,51.0,0,17.9
11.8,0.0,66.0,40.0,0,21.0
7.3,0.0,76.0,49.0,0,18.8
6.3,0.0,64.0,43.0,0,18.5
3.4,0.0,70.0,32.0,0,16.0
2.9,0.0,87.0,52.0,0,18.4
3.4,0.0,100.0,46.0,0,21.0
5.8,0.0,82.0,48.0,0,19.0
2.9,0.0,100.0,49.0,0,20.3
5.5,0.0,99.0,76.0,0,17.5
8.6,5.0,100.0,85.0,1,17.0
11.8,0.4,97.0,100.0,0,15.4
11.8,23.6,100.0,59.0,1,16.4
11.0,0.0,54.0,47.0,0,15.5
10.2,0.0,53.0,42.0,0,18.1
5.8,0.0,78.0,49.0,0,15.8
8.8,0.0,59.0,44.0,0,12.7
3.3,0.0,51.0,36.0,0,13.3
-0.2,0.0,82.0,47.0,0,13.8
5.9,0.4,93.0,62.0,0,11.5
7.0,0.0,60.0,45.0,0,15.4
0.0,0.0,88.0,39.0,0,18.0
-1.4,0.0,100.0,65.0,0,11.1
2.9,0.0,59.0,42.0,0,15.8
1.9,0.0,85.0,46.0,0,16.6
-0.1,0.0,100.0,42.0,0,16.9
-1.9,0.0,100.0,53.0,0,13.7
3.6,4.2,100.0,83.0,1,14.9
6.9,0.2,56.0,56.0,0,15.2
12.4,0.4,94.0,75.0,0,15.9
11.2,1.4,97.0,96.0,1,14.0
7.8,1.6,88.0,74.0,1,14.9
8.5,0.4,100.0,64.0,0,17.6
9.6,0.0,96.0,54.0,0,19.2
8.4,0.0,48.0,32.0,0,18.0
7.0,0.0,44.0,35.0,0,12.9
0.3,0.0,76.0,32.0,0,16.1
-0.5,0.0,80.0,40.0,0,17.0
1.1,0.0,100.0,59.0,0,17.6
7.2,0.8,100.0,65.0,0,18.5
4.2,0.2,100.0,48.0,0,23.7
8.2,0.0,100.0,57.0,0,24.1
13.0,19.0,100.0,100.0,1,15.9
11.7,13.2,98.0,76.0,1,18.6
8.0,0.0,100.0,51.0,0,24.8
13.1,3.2,45.0,36.0,1,16.1
2.6,0.0,78.0,42.0,0,13.6
1.0,0.0,55.0,41.0,0,16.1
7.7,0.0,63.0,34.0,0,18.3
6.5,0.0,56.0,43.0,0,17.1
2.3,0.0,68.0,45.0,0,18.9
1.2,0.0,81.0,40.0,0,18.2
2.4,0.0,79.0,52.0,0,18.3
6.1,0.0,100.0,42.0,0,19.9
7.0,0.0,81.0,77.0,0,14.9
7.8,0.2,100.0,100.0,0,9.5
8.7,16.6,83.0,66.0,1,14.0
9.8,0.0,85.0,67.0,0,14.0
7.8,3.2,82.0,70.0,1,14.5
6.0,0.0,88.0,66.0,0,15.5
7.7,0.0,97.0,61.0,0,16.6
3.6,1.4,97.0,46.0,1,17.7
2.2,0.0,100.0,55.0,0,17.0
7.0,0.0,71.0,35.0,0,24.6
5.0,0.0,56.0,35.0,0,18.6
1.0,0.0,62.0,41.0,0,16.7
4.6,0.0,56.0,37.0,0,19.1
2.3,0.0,77.0,48.0,0,18.7
3.2,0.0,94.0,50.0,0,20.0
3.8,0.0,100.0,43.0,0,22.3
3.1,0.0,94.0,35.0,0,23.6
4.9,0.0,75.0,36.0,0,22.4
3.4,0.0,89.0,38.0,0,21.2
6.8,0.4,60.0,41.0,0,15.8
0.8,0.0,72.0,40.0,0,19.1
4.5,0.0,75.0,90.0,0,9.8
3.6,5.6,81.0,61.0,1,15.7
10.0,0.0,95.0,100.0,0,11.7
7.8,31.2,86.0,49.0,1,15.3
2.9,0.0,63.0,50.0,0,15.1
3.1,0.0,68.0,43.0,0,18.1
2.2,0.0,70.0,46.0,0,16.2
2.5,0.0,84.0,47.0,0,18.4
6.6,0.0,90.0,57.0,0,20.1
10.4,0.0,90.0,52.0,0,21.4
5.8,0.0,89.0,42.0,0,21.8
12.6,10.0,100.0,100.0,1,14.6
12.6,21.4,63.0,57.0,1,18.0
5.4,0.0,64.0,45.0,0,19.2
4.1,0.0,69.0,46.0,0,20.3
5.2,0.0,89.0,46.0,0,22.8
9.5,0.0,82.0,62.0,0,21.1
12.9,0.0,100.0,51.0,0,21.6
9.0,0.0,100.0,46.0,0,22.4
12.2,3.8,73.0,46.0,1,20.5
6.7,0.0,61.0,44.0,0,19.8
7.8,0.0,70.0,55.0,0,20.0
12.4,0.0,75.0,70.0,0,19.4
13.9,2.2,100.0,70.0,1,22.2
10.3,0.0,42.0,52.0,0,18.3
9.1,0.0,66.0,44.0,0,20.4
4.6,0.0,73.0,51.0,0,20.9
9.6,0.0,89.0,100.0,0,12.7
9.3,12.0,70.0,41.0,1,19.7
3.4,0.0,58.0,45.0,0,18.3
10.8,0.0,73.0,86.0,0,15.6
7.7,1.2,69.0,56.0,1,17.9
12.4,0.0,59.0,52.0,0,21.5
7.4,0.0,69.0,50.0,0,23.6
12.3,0.0,82.0,51.0,0,20.8
6.8,0.0,60.0,41.0,0,20.6
2.9,0.0,60.0,31.0,0,19.8
4.0,0.0,59.0,37.0,0,20.3
6.1,3.2,99.0,56.0,1,20.7
7.6,1.0,52.0,48.0,0,16.6
9.7,0.0,53.0,47.0,0,19.1
4.3,0.0,74.0,33.0,0,25.3
13.2,0.0,61.0,34.0,0,21.0
8.7,0.0,47.0,37.0,0,22.0
8.8,1.0,48.0,25.0,0,21.7
8.2,0.0,44.0,26.0,0,26.6
9.5,0.0,65.0,24.0,0,29.4
12.7,0.0,66.0,63.0,0,18.4
11.4,0.0,56.0,45.0,0,21.4
9.8,0.0,76.0,34.0,0,31.2
10.5,0.0,43.0,29.0,0,19.2
3.6,0.0,60.0,39.0,0,21.1
10.7,0.0,58.0,45.0,0,18.9
5.1,0.0,63.0,31.0,0,21.7
5.2,0.0,71.0,24.0,0,26.7
6.4,0.0,55.0,26.0,0,30.0
17.1,0.0,62.0,83.0,0,15.5
4.7,1.4,66.0,31.0,1,24.2
11.2,0.0,50.0,24.0,0,21.6
10.9,0.0,68.0,53.0,0,21.0
8.6,0.0,81.0,28.0,0,28.4
15.6,8.8,100.0,55.0,1,18.6
8.6,1.0,50.0,44.0,0,18.1
5.4,0.0,66.0,33.0,0,22.9
5.1,0.0,77.0,29.0,0,25.6
8.0,0.0,59.0,23.0,0,28.1
9.6,0.0,68.0,67.0,0,19.6
12.1,1.4,98.0,71.0,1,17.8
13.5,0.0,84.0,61.0,0,23.0
15.6,0.0,79.0,51.0,0,27.4
13.7,0.6,36.0,23.0,0,21.8
6.3,0.0,41.0,24.0,0,23.8
6.4,0.0,47.0,24.0,0,26.6
8.4,0.0,55.0,29.0,0,28.1
9.3,0.0,63.0,18.0,0,30.4
13.9,0.0,19.0,20.0,0,24.4
9.1,0.0,32.0,27.0,0,25.7
8.1,0.0,49.0,21.0,0,33.5
13.1,0.0,61.0,45.0,0,29.3
16.3,1.6,84.0,79.0,1,19.4
13.3,1.6,89.0,31.0,1,29.2
15.2,0.0,74.0,55.0,0,25.6
17.0,5.4,89.0,34.0,1,34.6
12.5,0.0,40.0,22.0,0,27.0
15.4,0.0,47.0,50.0,0,21.2
12.9,1.0,74.0,44.0,0,22.3
9.4,0.0,58.0,53.0,0,24.5
15.5,0.0,61.0,38.0,0,27.4
11.7,0.0,66.0,23.0,0,36.2
15.2,0.0,65.0,58.0,0,24.7
17.3,0.0,82.0,46.0,0,29.0
15.5,0.0,67.0,39.0,0,31.6
14.5,0.0,56.0,22.0,0,34.2
17.3,0.0,67.0,61.0,0,25.4
11.8,0.0,40.0,25.0,0,26.1
8.8,0.0,41.0,31.0,0,26.4
13.0,0.0,65.0,31.0,0,29.1
18.1,0.0,77.0,57.0,0,24.9
18.1,0.0,69.0,48.0,0,29.5
17.6,0.2,66.0,58.0,0,25.6
16.4,0.0,70.0,60.0,0,26.0
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,51.38185511171293,0,22.522698145025295
11.13171880255634,2.193101092896175,76.89576988155669,95.0,0,18.9
11.13171880255634,2.193101092896175,67.0,30.0,0,32.6
17.2,0.0,67.0,61.0,0,18.9
14.8,0.0,70.0,48.0,0,24.2
11.9,0.0,67.0,26.0,0,36.2
15.1,0.0,73.0,51.0,0,26.9
17.4,0.4,87.0,53.0,0,25.9
18.5,0.0,64.0,55.0,0,26.1
15.4,0.0,74.0,52.0,0,28.5
14.8,4.0,77.0,49.0,1,30.6
17.1,0.0,72.0,81.0,0,25.0
18.3,5.6,71.0,51.0,1,31.5
18.0,0.0,74.0,40.0,0,33.9
21.5,0.0,73.0,23.0,0,39.5
22.6,0.0,51.0,46.0,0,32.6
23.1,0.2,70.0,55.0,0,31.6
21.6,0.0,80.0,65.0,0,27.6
19.9,0.0,77.0,58.0,0,24.7
15.1,0.2,63.0,48.0,0,27.3
17.6,0.6,58.0,46.0,0,26.5
17.6,2.193101092896175,86.0,98.0,0,21.0
17.9,9.6,90.0,87.0,1,22.3
16.3,1.2,68.0,51.0,1,27.9
15.0,0.0,73.0,32.0,0,35.1
18.0,0.0,61.0,40.0,0,33.8
21.0,2.4,81.0,36.0,1,35.2
20.9,0.0,60.0,24.0,0,39.8
20.4,0.0,79.0,52.0,0,29.2
20.6,0.0,69.0,27.0,0,41.0
25.1,0.0,55.0,20.0,0,37.8
19.8,0.0,70.0,59.0,0,26.3
17.8,0.0,65.0,34.0,0,33.5
16.7,0.0,70.0,26.0,0,39.6
23.0,0.0,30.0,48.0,0,30.9
17.2,0.2,73.0,78.0,0,21.1
17.9,0.4,72.0,81.0,0,26.4
19.9,7.2,55.0,43.0,1,27.6
18.0,0.0,61.0,47.0,0,28.2
17.2,0.0,76.0,36.0,0,36.6
22.5,0.0,37.0,45.0,0,34.0
18.6,1.8,76.0,69.0,1,22.7
18.6,0.0,82.0,69.0,0,25.1
19.5,0.0,78.0,60.0,0,26.6
16.2,0.0,75.0,29.0,0,37.6
20.0,0.0,72.0,59.0,0,30.2
19.8,0.0,79.0,22.0,0,41.1
23.0,0.0,54.0,55.0,0,29.5
20.1,0.0,83.0,77.0,0,23.8
20.5,0.6,52.0,51.0,0,26.9
19.2,0.2,94.0,76.0,0,24.8
20.2,0.0,82.0,58.0,0,33.2
21.9,0.0,82.0,29.0,0,37.9
21.5,0.0,60.0,45.0,0,35.4
21.6,0.0,92.0,100.0,0,21.9
20.0,22.0,91.0,99.0,1,23.5
20.6,17.0,88.0,52.0,1,34.2
20.7,0.0,84.0,23.0,0,43.5
21.5,0.0,90.0,30.0,0,43.3
22.6,0.0,86.0,76.0,0,27.9
12.5,0.0,44.0,28.0,0,29.5
18.6,0.0,67.0,60.0,0,23.7
17.1,0.0,69.0,48.0,0,28.0
16.3,0.0,87.0,29.0,0,36.8
17.9,0.0,80.0,59.0,0,23.7
19.5,5.2,91.0,56.0,1,30.1
17.4,4.8,80.0,41.0,1,27.3
14.5,0.0,44.0,23.0,0,26.9
11.9,0.0,59.0,45.0,0,28.6
14.7,0.0,85.0,53.0,0,31.1
15.8,0.0,90.0,52.0,0,34.5
17.2,0.0,84.0,63.0,0,27.7
19.1,2.4,83.0,74.0,1,21.0
17.2,32.6,93.0,68.0,1,23.0
16.5,2.0,91.0,63.0,1,26.3
17.6,6.2,95.0,80.0,1,24.8
19.0,13.4,100.0,91.0,1,21.3
18.7,16.2,100.0,88.0,1,23.4
19.5,0.4,100.0,100.0,0,20.4
18.9,21.6,100.0,100.0,1,21.8
18.8,2.0,100.0,100.0,1,23.4
16.8,2.2,74.0,55.0,1,25.4
15.6,0.2,78.0,57.0,0,24.7
15.1,1.2,100.0,70.0,1,22.4
16.0,0.4,94.0,61.0,0,22.4
15.4,0.0,86.0,51.0,0,24.6
13.3,0.0,100.0,53.0,0,26.3
13.1,0.0,100.0,54.0,0,30.9
17.2,0.0,100.0,56.0,0,27.8
19.1,18.2,100.0,100.0,1,20.5
18.5,54.0,100.0,100.0,1,24.2
20.3,17.0,100.0,100.0,1,23.8
19.7,36.6,100.0,98.0,1,20.6
18.2,12.2,100.0,100.0,1,22.1
19.9,16.0,76.89576988155669,51.38185511171293,1,25.9
21.1,1.2,76.89576988155669,100.0,1,27.9
22.3,0.0,100.0,100.0,0,26.2
20.7,16.2,76.89576988155669,100.0,1,29.8
19.6,8.8,100.0,100.0,1,20.5
17.5,7.4,100.0,100.0,1,23.3
17.2,0.2,100.0,100.0,0,22.7
15.8,0.2,100.0,91.0,0,28.1
16.7,0.0,100.0,51.38185511171293,0,28.3
18.7,0.0,76.89576988155669,51.38185511171293,0,23.3
20.0,0.0,76.89576988155669,51.38185511171293,0,30.9
21.3,0.2,76.89576988155669,51.38185511171293,0,18.3
12.5,39.6,76.89576988155669,51.38185511171293,1,22.4
10.8,0.0,76.89576988155669,51.38185511171293,0,24.0
14.4,0.4,76.89576988155669,51.38185511171293,0,21.4
12.7,3.6,76.89576988155669,51.38185511171293,1,17.3
12.0,11.6,76.89576988155669,51.38185511171293,1,18.2
11.9,2.2,76.89576988155669,51.38185511171293,1,20.6
9.9,0.0,76.89576988155669,41.0,0,22.7
11.8,0.0,68.0,43.0,0,23.4
10.0,0.0,71.0,42.0,0,24.0
10.6,0.0,78.0,46.0,0,25.4
9.0,7.4,56.0,57.0,1,16.1
8.4,0.0,54.0,50.0,0,22.6
13.1,0.0,66.0,71.0,0,19.7
13.4,0.0,64.0,55.0,0,21.1
10.1,0.0,75.0,35.0,0,24.1
9.5,0.0,77.0,44.0,0,23.5
10.2,0.0,86.0,41.0,0,23.3
10.8,0.0,72.0,45.0,0,23.8
12.3,0.0,81.0,52.0,0,24.5
12.0,0.0,86.0,61.0,0,22.8
12.4,0.0,82.0,57.0,0,23.1
9.9,0.0,86.0,58.0,0,22.4
14.5,0.0,95.0,63.0,0,22.6
11.3,0.0,81.0,43.0,0,25.9
12.0,0.2,81.0,50.0,0,24.6
14.9,0.2,99.0,60.0,0,22.8
11.2,0.0,60.0,82.0,0,12.4
7.6,2.0,50.0,49.0,1,17.3
7.4,0.0,56.0,40.0,0,19.9
5.3,0.0,72.0,42.0,0,21.4
8.5,0.0,70.0,52.0,0,20.9
7.2,0.0,90.0,48.0,0,24.1
9.1,0.0,62.0,44.0,0,20.6
10.8,0.0,58.0,59.0,0,16.6
10.2,1.0,73.0,61.0,0,17.0
8.3,0.0,80.0,47.0,0,21.6
6.5,0.0,92.0,52.0,0,23.3
8.0,0.0,54.0,27.0,0,19.8
4.2,0.0,64.0,42.0,0,18.8
6.3,0.0,65.0,43.0,0,20.2
6.8,0.0,76.0,45.0,0,20.0
7.2,0.0,80.0,45.0,0,20.4
8.5,0.0,80.0,62.0,0,18.6
10.6,0.0,90.0,63.0,0,19.9
10.3,0.0,97.0,71.0,0,18.6
10.5,1.2,75.0,45.0,1,19.9
5.4,0.0,79.0,43.0,0,20.4
4.5,0.0,97.0,54.0,0,19.9
8.7,0.0,98.0,67.0,0,19.7
13.1,0.0,86.0,97.0,0,17.4
14.9,9.0,99.0,57.0,1,21.6
9.3,0.0,91.0,46.0,0,21.8
9.5,0.0,100.0,55.0,0,21.0
10.4,0.0,99.0,57.0,0,22.3
8.8,3.2,98.0,40.0,1,20.7
5.8,0.0,75.0,45.0,0,19.6
5.1,0.0,76.0,58.0,0,18.2
8.0,0.0,92.0,58.0,0,20.0
5.2,0.0,100.0,42.0,0,22.0
6.9,0.2,49.0,35.0,0,16.2
-0.1,0.6,84.0,44.0,0,17.4
6.5,0.4,81.0,42.0,0,14.5
5.8,0.0,55.0,44.0,0,16.6
5.7,0.0,61.0,48.0,0,16.9
8.5,0.0,64.0,61.0,0,16.9
7.2,0.0,88.0,43.0,0,19.1
4.9,0.0,98.0,50.0,0,17.5
1.7,0.0,82.0,45.0,0,16.0
8.3,17.4,96.0,90.0,1,13.3
10.8,12.8,92.0,68.0,1,17.4
9.3,0.0,81.0,64.0,0,17.8
12.2,23.6,99.0,83.0,1,15.3
9.5,0.4,99.0,80.0,0,16.4
5.5,0.2,100.0,53.0,0,19.9
7.5,0.2,86.0,65.0,0,16.9
9.1,0.0,79.0,65.0,0,18.3
5.7,0.2,100.0,62.0,0,18.8
10.1,0.0,98.0,68.0,0,16.2
11.7,0.0,84.0,72.0,0,16.8
9.6,0.0,81.0,56.0,0,16.7
8.2,0.0,81.0,56.0,0,18.9
10.2,0.0,82.0,57.0,0,19.0
4.1,0.2,99.0,61.0,0,16.4
6.8,0.0,92.0,55.0,0,17.9
3.8,0.2,100.0,64.0,0,16.0
2.7,0.0,96.0,40.0,0,18.5
0.8,0.2,99.0,40.0,0,17.8
