Rainfall,WindGustSpeed,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,WindDir9am
0.0,33.0,15.0,57.0,66.0,1.0,2.0,0,17.3,18.6,9.5,292.5
0.0,22.0,11.0,59.0,50.0,1.0,1.0,0,18.9,21.3,9.5,315.0
0.0,24.0,13.0,70.0,29.0,3.0,1.0,0,22.3,22.8,9.7,337.5
0.0,28.0,17.0,52.0,36.0,4.0,6.0,0,19.7,22.2,9.0,315.0
0.0,47.2342799188641,13.0,78.0,90.0,7.0,7.0,0,14.6,16.0,0.4,247.5
11.0,26.0,11.0,67.0,50.0,3.0,2.0,1,20.3,21.4,8.5,315.0
0.0,39.0,17.0,64.0,29.0,1.0,1.0,0,20.9,21.4,10.0,337.5
0.0,28.0,11.0,49.0,25.0,0.0,0.0,0,22.0,22.9,10.1,315.0
0.0,35.0,7.0,53.0,92.0,2.0,8.0,0,13.3,17.3,2.4,337.5
10.2,61.0,26.0,77.0,28.0,7.0,3.0,1,18.9,19.6,4.3,0.0
0.0,70.0,31.0,37.0,40.0,1.0,5.0,0,15.8,17.8,7.8,292.5
0.0,50.0,19.0,55.0,61.0,1.0,1.0,0,16.4,17.1,9.2,247.5
0.0,47.2342799188641,17.0,51.0,62.0,1.0,1.0,0,16.4,16.8,9.3,225.0
7.2,43.0,11.0,84.0,79.0,7.0,7.0,1,16.0,16.6,2.2,247.5
0.8,39.0,9.0,75.0,64.0,3.0,3.0,0,16.9,17.3,6.6,315.0
0.0,33.0,9.0,67.0,74.0,6.0,5.0,0,16.6,17.5,2.0,270.0
0.0,24.0,11.0,76.0,70.0,7.0,7.0,0,17.8,18.3,1.2,315.0
0.2,39.0,17.0,89.0,96.0,8.0,8.0,0,15.2,16.6,0.0,202.5
32.2,33.0,7.0,93.0,93.0,8.0,8.0,1,15.2,15.7,0.0,247.5
11.8,41.0,19.0,83.0,41.0,5.0,5.0,1,19.5,20.5,8.1,315.0
0.0,104.0,17.0,47.0,70.0,5.0,8.0,0,12.0,16.5,4.0,292.5
20.2,47.2342799188641,39.0,78.0,86.0,5.0,5.0,1,12.8,15.4,5.0,202.5
4.8,41.0,15.0,64.0,48.0,1.0,1.0,1,15.3,15.9,9.1,270.0
0.0,26.0,15.0,61.0,50.0,1.0,1.0,0,14.9,16.0,9.6,315.0
0.0,24.0,11.0,64.0,42.0,1.0,1.0,0,16.4,17.2,9.5,292.5
2.8,43.0,13.0,86.0,85.0,7.0,7.0,1,13.9,14.7,0.2,315.0
50.4,54.0,17.0,95.0,89.0,8.0,8.0,1,13.8,17.2,0.0,292.5
41.6,50.0,26.0,68.0,74.0,7.0,6.0,1,16.4,18.9,5.7,135.0
12.2,41.0,24.0,81.0,92.0,6.0,6.0,1,14.5,15.3,1.5,180.0
6.2,24.0,13.0,88.0,70.0,6.0,3.0,1,17.3,19.1,5.6,292.5
0.0,30.0,11.0,79.0,45.0,7.0,5.0,0,21.0,21.5,3.5,315.0
0.2,33.0,11.0,79.0,89.0,8.0,8.0,0,14.4,14.8,0.0,337.5
8.8,47.2342799188641,17.0,58.0,36.0,1.0,2.0,1,17.8,19.3,9.7,337.5
0.0,35.0,24.0,53.0,46.0,1.0,1.0,0,17.3,18.8,9.6,270.0
0.0,56.0,19.0,55.0,35.0,1.0,3.0,0,19.0,19.3,9.7,315.0
0.0,26.0,13.0,67.0,42.0,3.0,3.0,0,17.6,18.4,9.6,292.5
0.0,44.0,7.0,61.0,43.0,5.0,3.0,0,18.3,19.2,1.4,45.0
0.0,59.0,24.0,43.0,43.0,7.0,6.0,0,16.0,18.7,1.2,0.0
0.0,44.0,19.0,54.0,28.0,1.0,1.0,0,16.0,17.1,9.6,270.0
0.0,43.0,15.0,48.0,37.0,1.0,0.0,0,17.0,18.3,9.8,315.0
0.0,35.0,15.0,61.0,31.0,0.0,1.0,0,20.2,20.4,9.8,315.0
0.6,47.2342799188641,30.0,76.0,86.0,8.0,8.0,0,12.3,14.1,0.0,157.5
5.6,37.0,17.0,82.0,75.0,6.0,3.0,1,14.1,15.1,5.7,180.0
0.0,22.0,13.0,73.0,69.0,7.0,5.0,0,16.3,18.5,4.6,337.5
0.6,26.0,13.0,82.0,61.0,6.0,5.0,0,19.3,20.5,6.7,315.0
0.0,30.0,15.0,69.0,49.0,1.0,7.0,0,17.5,20.6,7.3,315.0
0.0,56.0,17.0,62.0,27.0,6.0,2.0,0,16.6,17.1,5.9,315.0
0.0,46.0,19.0,53.0,32.0,1.0,3.0,0,16.1,16.4,9.6,247.5
0.0,44.0,28.0,56.0,49.0,1.0,5.0,0,14.4,15.4,9.5,270.0
0.0,57.0,28.0,51.0,56.0,3.0,7.0,0,13.9,14.7,6.4,247.5
3.4,50.0,30.0,77.0,83.0,5.0,7.0,1,12.3,14.0,4.5,225.0
21.0,48.0,26.0,85.0,61.0,4.0,2.0,1,14.1,14.2,5.8,225.0
1.2,48.0,13.0,89.0,70.0,7.0,7.0,1,14.1,14.5,0.7,292.5
0.0,26.0,11.0,67.0,60.0,2.0,2.0,0,16.4,17.0,8.1,337.5
0.0,35.0,11.0,75.0,60.0,3.0,5.0,0,17.8,18.6,9.6,337.5
0.0,54.0,9.0,82.0,61.0,7.0,7.0,0,18.6,19.4,2.4,315.0
8.2,41.0,19.0,67.0,39.0,1.0,5.0,1,20.5,20.8,8.6,337.5
0.0,33.0,9.0,75.0,73.0,7.0,8.0,0,17.6,18.4,0.2,270.0
0.0,39.0,11.0,75.0,54.0,5.0,6.0,0,22.7,23.7,6.3,270.0
0.0,43.0,11.0,63.0,30.0,2.0,1.0,0,20.2,20.8,9.5,337.5
0.0,48.0,17.0,51.0,35.0,1.0,1.0,0,17.0,18.6,10.0,292.5
0.0,39.0,24.0,53.0,30.0,0.0,0.0,0,18.9,18.9,9.9,270.0
0.0,30.0,15.0,68.0,26.0,1.0,0.0,0,20.9,21.3,9.7,315.0
0.0,31.0,13.0,62.0,37.0,4.0,2.0,0,18.1,21.3,7.9,270.0
0.0,56.0,19.0,64.0,60.0,4.0,5.0,0,13.4,14.2,5.4,247.5
0.0,44.0,15.0,56.0,51.0,1.0,1.0,0,15.1,15.3,9.8,315.0
0.2,56.0,37.0,70.0,52.0,8.0,7.0,0,14.5,14.8,1.4,202.5
6.0,59.0,24.0,88.0,59.0,6.0,6.0,1,15.4,16.4,6.8,225.0
0.6,50.0,20.0,52.0,83.0,6.0,7.0,0,13.3,17.3,7.191346475108586,157.5
6.6,37.0,15.0,94.0,93.0,7.0,7.0,1,13.1,14.4,0.6,270.0
3.4,31.0,19.0,93.0,46.0,8.0,2.0,1,18.7,19.7,6.5,292.5
0.0,33.0,19.0,54.0,42.0,6.0,7.0,0,19.1,20.0,3.9,0.0
0.0,47.2342799188641,20.0,64.0,27.0,0.0,3.0,0,18.3,18.6,10.0,315.0
0.0,44.0,30.0,54.0,47.0,1.0,4.0,0,16.2,17.9,9.7,247.5
0.0,44.0,31.0,56.0,54.0,1.0,6.0,0,14.3,15.0,7.1,225.0
0.0,65.0,22.0,46.0,47.0,1.0,1.0,0,14.1,14.2,10.0,247.5
2.8,54.0,24.0,62.0,63.0,6.0,6.0,1,13.5,13.9,6.3,247.5
0.0,48.0,20.0,58.0,51.0,2.0,2.0,0,14.0,14.3,8.3,270.0
0.0,44.0,22.0,55.0,48.0,1.0,3.0,0,14.4,15.2,9.6,270.0
0.0,37.0,9.0,59.0,26.0,7.0,1.0,0,18.4,19.2,7.7,292.5
0.0,39.0,13.0,53.0,23.0,3.0,2.0,0,19.9,21.0,10.2,315.0
0.0,43.0,15.0,45.0,23.0,1.0,7.0,0,20.3,22.6,7.7,292.5
0.0,50.0,19.0,40.0,24.0,1.0,1.0,0,16.7,18.2,10.2,247.5
0.0,43.0,19.0,45.0,21.0,1.0,0.0,0,18.2,19.0,10.2,292.5
0.0,33.0,13.0,51.0,19.0,1.0,1.0,0,21.6,22.1,10.6,337.5
0.0,69.0,20.0,48.0,16.0,7.0,2.0,0,18.6,20.0,6.6,270.0
0.0,106.0,30.0,41.0,71.0,3.0,7.0,0,12.9,14.3,3.8,270.0
3.2,80.0,43.0,58.0,68.0,6.0,5.0,1,13.9,14.6,1.5,202.5
3.0,63.0,39.0,64.0,64.0,7.0,7.0,1,13.6,14.0,4.4,202.5
0.2,31.0,17.0,64.0,52.0,4.0,1.0,0,16.1,17.1,8.1,247.5
0.0,30.0,20.0,61.0,29.0,6.0,7.0,0,19.4,20.1,6.3,292.5
0.0,33.0,17.0,42.0,25.0,2.0,7.0,0,21.2,22.1,6.0,315.0
0.0,39.0,26.0,43.0,38.0,1.0,2.0,0,17.8,19.8,9.2,270.0
0.0,78.0,28.0,31.0,29.0,1.0,6.0,0,14.9,22.6,8.3,0.0
0.0,72.0,33.0,38.0,31.0,2.0,4.0,0,18.5,19.1,10.4,315.0
0.0,39.0,30.0,48.0,40.0,1.0,2.0,0,16.8,17.9,10.0,247.5
0.0,35.0,19.0,46.0,38.0,3.0,1.0,0,17.2,19.7,10.7,292.5
0.0,39.0,17.0,57.0,23.0,5.0,1.0,0,21.4,22.3,9.2,292.5
0.0,48.0,13.0,52.0,44.0,6.0,6.0,0,22.4,25.1,9.1,315.0
0.0,89.0,43.0,32.0,22.0,7.0,7.0,0,27.1,30.0,6.9,315.0
6.2,57.0,41.0,30.0,20.0,1.0,1.0,1,19.5,20.5,11.0,292.5
0.0,41.0,24.0,35.0,26.0,1.0,1.0,0,18.5,20.2,10.7,292.5
0.0,33.0,17.0,43.0,32.0,3.0,3.0,0,18.2,18.9,10.0,292.5
0.0,33.0,15.0,44.0,35.0,2.0,1.0,0,19.9,20.3,10.5,315.0
0.0,35.0,13.0,56.0,39.0,1.0,6.0,0,18.5,20.5,9.7,337.5
0.0,48.0,13.0,57.0,52.0,7.0,7.0,0,19.6,23.4,7.2,0.0
0.0,54.0,19.0,37.0,16.0,5.0,6.0,0,21.0,23.3,9.5,315.0
0.0,63.0,31.0,37.0,21.0,1.0,6.0,0,17.0,19.3,7.6,270.0
0.6,67.0,22.0,42.0,49.0,1.0,6.0,0,15.2,15.7,9.6,270.0
1.0,31.0,15.0,55.0,41.0,1.0,1.0,0,17.5,20.2,11.2,292.5
0.0,30.0,19.0,40.0,40.0,0.0,1.0,0,19.2,19.7,10.8,315.0
0.0,26.0,13.0,48.0,22.0,5.0,1.0,0,21.7,22.8,9.9,315.0
0.0,59.0,28.0,22.0,8.0,1.0,0.0,0,28.2,29.0,10.6,0.0
0.0,69.0,31.0,20.0,6.0,0.0,0.0,0,27.8,28.6,10.7,292.5
0.0,80.0,35.0,16.0,17.0,0.0,5.0,0,19.0,22.9,8.7,315.0
0.0,61.0,41.0,36.0,28.0,1.0,1.0,0,20.0,21.1,10.8,270.0
0.0,39.0,24.0,36.0,37.0,2.0,1.0,0,18.7,19.7,11.0,247.5
0.0,43.0,15.0,46.0,39.0,1.0,2.0,0,21.6,24.7,10.9,315.0
0.0,50.0,17.0,76.0,73.0,7.0,1.0,0,17.8,19.1,8.7,202.5
0.0,48.0,15.0,62.0,57.0,6.0,1.0,0,21.9,22.9,10.2,315.0
0.0,61.0,30.0,33.0,90.0,4.0,8.0,0,14.2,24.2,2.7,337.5
2.0,39.0,20.0,43.0,36.0,1.0,1.0,1,16.2,17.2,11.3,225.0
0.0,44.0,9.0,57.0,60.0,1.0,1.0,0,16.6,17.3,10.7,292.5
0.0,46.0,15.0,57.0,45.0,3.0,3.0,0,20.2,21.9,10.3,315.0
0.0,52.0,26.0,73.0,76.0,7.0,6.0,0,17.1,19.7,6.0,202.5
0.0,37.0,7.0,58.0,54.0,1.0,5.0,0,19.7,22.2,7.7,270.0
3.0,39.0,13.0,50.0,47.0,1.0,3.0,1,18.9,23.0,11.1,225.0
0.0,37.0,11.0,58.0,48.0,6.0,2.0,0,21.3,22.4,9.4,315.0
0.0,43.0,19.0,67.0,44.0,7.0,1.0,0,23.0,25.8,4.6,0.0
1.4,33.0,15.0,43.0,60.0,1.0,1.0,1,18.7,20.8,10.9,292.5
0.0,48.0,19.0,56.0,40.0,0.0,1.0,0,24.6,25.3,11.1,0.0
0.0,48.0,28.0,33.0,27.0,1.0,1.0,0,20.9,24.4,11.2,247.5
0.2,39.0,9.0,44.0,60.0,2.0,6.0,0,16.8,20.0,3.8,315.0
0.2,52.0,13.0,60.0,48.0,6.0,1.0,0,21.6,22.3,8.3,0.0
0.0,52.0,11.0,54.0,56.0,6.0,5.0,0,21.9,25.1,6.7,0.0
0.0,61.0,31.0,49.0,18.0,5.0,7.0,0,33.2,34.1,6.0,22.5
11.6,65.0,19.0,55.0,18.0,6.0,7.0,1,21.8,23.6,7.191346475108586,270.0
0.0,56.0,31.0,26.0,28.0,0.0,1.0,0,18.0,21.2,11.5,270.0
0.0,33.0,9.0,62.0,53.0,1.0,1.0,0,18.0,20.1,9.8,270.0
1.4,33.0,17.0,62.0,42.0,4.0,1.0,1,18.7,20.0,10.6,180.0
0.0,39.0,17.0,43.0,35.0,1.0,7.0,0,26.3,30.9,11.3,292.5
0.0,48.0,15.0,26.0,11.0,0.0,0.0,0,32.6,33.6,11.4,315.0
0.0,61.0,33.0,16.0,72.0,0.0,5.0,0,20.3,35.6,10.3,292.5
0.0,59.0,9.0,85.0,74.0,8.0,7.0,0,18.4,19.8,0.0,67.5
1.6,67.0,24.0,35.0,45.0,1.0,1.0,1,16.8,18.4,11.2,247.5
0.0,39.0,17.0,65.0,46.0,6.0,6.0,0,17.2,18.3,5.9,202.5
4.0,35.0,17.0,61.0,52.0,7.0,6.0,1,17.6,18.0,9.0,135.0
0.0,35.0,17.0,55.0,28.0,1.0,1.0,0,22.4,25.1,11.3,315.0
7.2,57.0,4.0,89.0,50.0,8.0,7.0,1,19.2,20.0,3.6,90.0
3.2,81.0,37.0,84.0,89.0,5.0,7.0,1,12.4,15.8,4.3,270.0
4.4,33.0,26.0,46.0,48.0,1.0,1.0,1,16.8,18.3,11.0,247.5
0.0,37.0,9.0,73.0,48.0,7.0,1.0,0,18.7,19.4,8.8,247.5
0.0,48.0,13.0,59.0,30.0,0.0,2.0,0,25.2,27.4,11.6,315.0
0.0,41.0,11.0,44.0,8.0,7.0,2.0,0,33.3,34.7,9.6,315.0
0.0,52.0,28.0,70.0,46.0,5.0,6.0,0,19.5,21.6,11.7,135.0
0.0,50.0,20.0,55.0,49.0,7.0,1.0,0,21.7,23.7,8.2,67.5
0.0,33.0,11.0,68.0,30.0,7.0,4.0,0,27.0,28.8,9.8,315.0
0.0,65.0,20.0,33.0,81.0,1.0,2.0,0,20.0,30.2,11.8,315.0
0.0,50.0,17.0,60.0,38.0,4.0,7.0,0,25.8,28.3,5.0,315.0
0.0,83.0,35.0,86.0,59.0,7.0,2.0,0,16.1,16.9,6.6,157.5
1.6,57.0,30.0,43.0,44.0,6.0,3.0,1,17.8,19.2,10.1,135.0
0.0,52.0,15.0,47.0,42.0,1.0,2.0,0,22.4,24.0,11.6,315.0
0.0,50.0,11.0,58.0,32.0,3.0,6.0,0,28.6,28.9,10.5,315.0
0.0,63.0,9.0,68.0,56.0,8.0,7.0,0,22.0,22.9,3.3,112.5
0.0,41.0,22.0,43.0,38.0,1.0,1.0,0,19.0,19.4,12.2,180.0
0.0,35.0,17.0,48.0,43.0,7.0,8.0,0,19.4,20.2,5.3,135.0
0.0,48.0,9.0,60.0,50.0,6.0,2.0,0,21.3,23.0,9.4,315.0
0.0,50.0,13.0,53.0,44.0,5.0,6.0,0,23.9,24.7,9.8,315.0
0.0,41.0,11.0,56.0,34.0,0.0,3.0,0,27.1,28.9,12.0,315.0
0.0,67.0,15.0,43.0,15.0,7.0,7.0,0,33.2,34.2,5.2,337.5
0.0,54.0,39.0,53.0,53.0,2.0,1.0,0,17.7,19.1,12.2,180.0
6.2,37.0,7.0,80.0,67.0,7.0,8.0,1,17.2,18.4,0.0,202.5
0.4,48.0,9.0,81.0,61.0,4.0,4.0,0,22.0,23.8,9.3,135.0
0.0,59.0,9.0,63.0,50.0,1.0,4.0,0,26.1,27.0,10.0,315.0
0.0,70.0,15.0,54.0,50.0,6.0,4.0,0,26.8,28.2,8.9,22.5
0.0,48.0,11.0,89.0,65.0,8.0,8.0,0,23.0,25.5,0.0,180.0
0.0,33.0,11.0,72.0,54.0,6.0,7.0,0,24.7,25.5,8.4,180.0
7.2,61.0,13.0,72.0,63.0,5.0,5.0,1,22.2,27.0,9.8,292.5
4.6,50.0,33.0,55.0,59.0,6.0,6.0,1,17.7,19.9,7.0,157.5
0.0,33.0,17.0,40.0,46.0,1.0,2.0,0,19.7,21.7,12.7,135.0
0.0,61.0,17.0,47.0,41.0,4.0,7.0,0,23.4,25.2,11.3,315.0
0.0,65.0,31.0,68.0,69.0,1.0,3.0,0,19.0,20.5,9.9,180.0
2.4,35.0,13.0,89.0,66.0,8.0,8.0,1,18.9,22.0,0.3,247.5
0.4,39.0,26.0,66.0,61.0,8.0,7.0,0,24.1,26.5,7.2,22.5
1.2,52.0,19.0,91.0,85.0,8.0,8.0,1,17.0,17.9,0.0,202.5
5.6,37.0,17.0,53.0,47.0,8.0,4.0,1,19.7,21.4,7.0,135.0
0.0,89.0,13.0,56.0,50.0,5.0,3.0,0,23.4,25.1,12.2,22.5
0.0,59.0,13.0,46.0,66.0,2.0,3.0,0,17.1,19.0,6.9,270.0
2.8,52.0,30.0,67.0,54.0,7.0,3.0,1,20.5,22.5,7.6,180.0
0.2,59.0,19.0,50.0,52.0,7.0,6.0,0,23.9,25.5,10.6,315.0
0.0,80.0,35.0,70.0,61.0,7.0,7.0,0,18.8,19.9,0.3,180.0
0.0,31.0,13.0,61.0,53.0,7.0,7.0,0,19.9,22.0,5.2,135.0
0.0,48.0,19.0,64.0,56.0,5.0,1.0,0,24.8,26.7,10.8,45.0
0.0,31.0,9.0,59.0,47.0,1.0,2.0,0,28.9,33.1,12.7,247.5
0.0,46.0,15.0,84.0,74.0,8.0,7.0,0,23.4,25.0,2.9,180.0
0.2,54.0,15.0,88.0,82.0,7.0,7.0,0,21.7,23.9,1.0,180.0
8.6,31.0,19.0,83.0,77.0,7.0,7.0,1,21.7,23.4,0.0,135.0
0.0,50.0,11.0,78.0,57.0,6.0,2.0,0,27.0,29.4,8.3,180.0
0.0,56.0,9.0,62.0,55.0,6.0,6.0,0,30.0,32.8,6.7,315.0
0.0,37.0,13.0,81.0,58.0,6.0,3.0,0,26.4,27.1,10.9,157.5
0.0,61.0,20.0,68.0,66.0,7.0,7.0,0,20.7,23.4,0.9,135.0
0.0,37.0,13.0,59.0,48.0,4.0,1.0,0,24.3,25.5,12.4,180.0
0.0,61.0,19.0,57.0,47.0,1.0,0.0,0,26.5,28.4,13.1,0.0
0.0,57.0,17.0,53.0,44.0,0.0,1.0,0,29.9,30.9,12.7,45.0
0.0,41.0,15.0,62.0,48.0,3.0,1.0,0,27.9,30.3,13.1,45.0
0.0,44.0,24.0,78.0,56.0,8.0,1.0,0,26.8,28.0,9.0,180.0
0.0,56.0,13.0,48.0,12.0,6.0,6.0,0,40.6,42.5,8.7,315.0
0.0,61.0,35.0,72.0,42.0,6.0,6.0,0,22.2,23.5,6.1,180.0
0.0,46.0,19.0,57.0,49.0,7.0,7.0,0,25.0,26.1,1.4,45.0
0.0,54.0,11.0,58.0,52.0,3.0,5.0,0,29.2,31.9,10.0,0.0
0.0,56.0,11.0,45.0,76.0,6.0,7.0,0,23.1,31.4,1.5,315.0
0.0,61.0,15.0,72.0,83.0,8.0,7.0,0,21.7,23.9,0.0,135.0
9.2,59.0,41.0,69.0,59.0,7.0,2.0,1,20.4,22.1,9.4,202.5
0.0,48.0,13.0,58.0,48.0,3.0,3.0,0,23.8,25.4,10.8,157.5
0.0,43.0,9.0,59.0,53.0,3.0,4.0,0,27.2,28.5,11.4,270.0
0.0,50.0,15.0,82.0,55.0,5.0,1.0,0,28.5,30.1,12.1,157.5
0.0,87.0,15.0,56.0,13.0,0.0,3.0,0,44.9,46.4,8.4,0.0
1.4,48.0,28.0,71.0,74.0,6.0,8.0,1,20.4,23.4,2.3,180.0
0.2,35.0,19.0,65.0,53.0,7.0,8.0,0,23.6,24.2,0.0,135.0
1.0,39.0,9.0,80.0,49.0,7.0,7.0,0,26.3,28.3,5.3,225.0
0.0,63.0,17.0,60.0,57.0,2.0,7.0,0,27.7,32.2,7.3,0.0
0.2,65.0,31.0,81.0,72.0,7.0,7.0,0,22.5,23.3,2.3,202.5
0.2,41.0,26.0,81.0,77.0,7.0,2.0,0,24.6,27.5,10.5,180.0
0.0,52.0,17.0,63.0,56.0,2.0,1.0,0,29.3,31.2,12.8,0.0
0.0,72.0,20.0,71.0,60.0,7.0,6.0,0,29.2,31.1,8.3,45.0
13.4,44.0,7.0,90.0,86.0,8.0,8.0,1,21.9,23.4,0.0,45.0
16.2,61.0,17.0,87.0,93.0,8.0,8.0,1,21.9,24.1,0.0,22.5
104.6,63.0,17.0,90.0,80.0,8.0,6.0,1,21.7,26.3,4.5,337.5
0.6,33.0,19.0,76.0,58.0,5.0,2.0,0,25.4,26.6,8.5,180.0
0.0,61.0,20.0,64.0,56.0,3.0,1.0,0,28.6,30.5,12.2,0.0
26.4,67.0,39.0,85.0,81.0,8.0,8.0,1,19.0,21.2,0.0,135.0
13.6,61.0,41.0,71.0,70.0,7.0,8.0,1,20.2,23.5,0.1,157.5
2.0,54.0,31.0,58.0,54.0,7.0,6.0,1,24.2,26.1,6.8,135.0
1.6,39.0,24.0,53.0,50.0,3.0,3.0,1,24.8,26.5,9.6,90.0
0.0,43.0,24.0,68.0,49.0,6.0,3.0,0,25.2,28.8,9.1,90.0
0.0,46.0,13.0,72.0,46.0,7.0,3.0,0,28.0,28.7,7.6,0.0
0.0,46.0,15.0,61.0,43.0,1.0,1.0,0,28.5,29.1,11.4,315.0
0.0,37.0,13.0,55.0,57.0,4.0,4.0,0,25.8,27.9,6.1,337.5
0.0,48.0,11.0,63.0,45.0,5.0,3.0,0,27.4,29.2,6.6,337.5
0.0,43.0,13.0,64.0,39.0,5.0,5.0,0,28.3,29.2,9.8,337.5
0.2,41.0,9.0,83.0,57.0,5.0,5.0,0,26.3,27.8,9.3,202.5
0.0,37.0,7.0,81.0,43.0,7.0,2.0,0,26.3,27.9,7.9,225.0
0.0,57.0,11.0,63.0,44.0,1.0,1.0,0,28.7,29.4,11.1,337.5
0.0,56.0,9.0,77.0,77.0,6.0,7.0,0,22.7,23.3,1.3,270.0
2.2,50.0,26.0,81.0,74.0,7.0,7.0,1,22.2,23.8,2.0,202.5
0.0,39.0,13.0,67.0,59.0,1.0,3.0,0,27.0,29.5,10.7,0.0
0.8,72.0,31.0,50.0,48.0,2.0,1.0,0,21.3,21.7,10.8,202.5
0.0,57.0,24.0,58.0,54.0,2.0,2.0,0,20.7,22.2,10.2,202.5
0.0,31.0,9.0,60.0,41.0,2.0,3.0,0,23.1,24.2,10.7,315.0
1.6,39.0,11.0,70.0,48.0,3.0,3.0,1,24.9,26.0,9.9,315.0
0.0,59.0,13.0,61.0,41.0,2.0,7.0,0,27.5,27.9,8.0,0.0
0.0,69.0,28.0,50.0,34.0,6.0,7.0,0,33.2,33.6,4.4,0.0
4.2,37.0,7.0,87.0,67.0,4.0,5.0,1,24.3,27.2,8.5,157.5
0.0,35.0,7.0,80.0,47.0,1.0,1.0,0,29.5,30.7,10.5,270.0
0.0,39.0,13.0,55.0,71.0,1.0,2.0,0,24.8,25.8,11.0,315.0
0.0,46.0,11.0,73.0,60.0,7.0,7.0,0,27.8,29.1,4.3,315.0
0.0,54.0,11.0,70.0,57.0,1.0,1.0,0,28.4,30.3,10.8,315.0
0.0,63.0,11.0,66.0,34.0,1.0,7.0,0,31.6,34.9,7.3,0.0
4.8,54.0,24.0,58.0,54.0,1.0,7.0,1,19.6,20.8,8.3,225.0
0.0,39.0,11.0,57.0,43.0,1.0,6.0,0,24.0,25.2,10.6,315.0
0.0,48.0,17.0,69.0,45.0,7.0,6.0,0,23.3,24.8,7.3,292.5
4.4,33.0,9.0,87.0,67.0,6.0,3.0,1,22.6,23.4,5.8,202.5
0.0,41.0,17.0,58.0,56.0,0.0,2.0,0,23.0,24.4,10.9,292.5
21.2,59.0,39.0,96.0,72.0,7.0,8.0,1,19.2,19.5,0.0,180.0
41.4,41.0,17.0,87.0,91.0,8.0,8.0,1,17.7,21.4,0.4,45.0
13.2,37.0,9.0,74.0,65.0,7.0,6.0,1,21.1,22.6,4.3,315.0
8.6,33.0,11.0,91.0,79.0,5.0,7.0,1,18.3,22.0,1.6,337.5
2.8,26.0,9.0,68.0,61.0,3.0,3.0,1,22.2,23.2,7.0,315.0
0.0,26.0,13.0,65.0,61.0,1.0,6.0,0,22.5,23.6,8.3,315.0
1.6,41.0,13.0,90.0,72.0,6.0,3.0,1,19.8,21.7,3.6,202.5
2.6,31.0,13.0,64.0,54.0,1.0,2.0,1,23.3,25.4,10.4,292.5
0.0,28.0,13.0,65.0,38.0,1.0,1.0,0,25.3,26.8,10.8,292.5
0.0,33.0,7.0,72.0,42.0,1.0,1.0,0,24.4,26.1,10.3,270.0
0.0,43.0,13.0,61.0,47.0,1.0,1.0,0,25.2,26.5,10.7,292.5
0.0,30.0,15.0,59.0,43.0,2.0,2.0,0,26.9,28.6,10.6,292.5
0.0,52.0,13.0,62.0,54.0,7.0,4.0,0,25.2,27.3,5.7,292.5
11.6,54.0,20.0,90.0,77.0,8.0,6.0,1,19.4,20.3,4.4,225.0
0.0,37.0,9.0,71.0,68.0,1.0,7.0,0,20.6,21.1,7.7,247.5
11.2,61.0,15.0,68.0,74.0,1.0,6.0,1,19.5,23.2,9.1,315.0
0.4,76.0,37.0,54.0,44.0,2.0,4.0,0,18.2,19.0,10.5,225.0
38.6,69.0,22.0,94.0,57.0,8.0,7.0,1,18.7,18.8,1.2,202.5
3.0,30.0,11.0,67.0,60.0,1.0,1.0,1,18.5,19.2,9.7,247.5
0.4,31.0,17.0,72.0,46.0,6.0,2.0,0,22.4,25.1,8.1,337.5
0.0,50.0,15.0,49.0,48.0,1.0,2.0,0,21.3,24.7,10.4,270.0
0.0,35.0,24.0,50.0,37.0,1.0,1.0,0,20.7,22.9,10.8,270.0
0.0,33.0,20.0,44.0,46.0,2.0,1.0,0,20.1,22.5,10.1,270.0
0.0,41.0,17.0,47.0,30.0,1.0,0.0,0,26.4,26.6,10.7,292.5
0.0,30.0,13.0,50.0,41.0,1.0,1.0,0,24.6,26.3,9.5,315.0
0.0,41.0,11.0,50.0,20.0,1.0,1.0,0,28.9,29.3,10.1,292.5
0.0,33.0,9.0,72.0,71.0,1.0,3.0,0,22.7,23.5,9.3,247.5
0.0,39.0,26.0,85.0,78.0,7.0,7.0,0,19.9,20.5,4.0,202.5
0.0,48.0,17.0,79.0,79.0,7.0,5.0,0,20.8,24.4,7.4,315.0
0.0,56.0,28.0,50.0,61.0,1.0,4.0,0,17.8,18.0,7.4,202.5
0.0,33.0,13.0,58.0,41.0,1.0,7.0,0,21.9,23.5,10.2,315.0
0.0,61.0,13.0,47.0,68.0,7.0,3.0,0,19.0,25.1,6.2,292.5
0.0,43.0,11.0,58.0,42.0,6.0,1.0,0,17.8,18.1,9.1,247.5
0.0,48.0,24.0,68.0,69.0,3.0,7.0,0,17.0,17.7,8.2,202.5
0.0,35.0,20.0,76.0,56.0,2.0,6.0,0,19.7,20.0,8.8,180.0
0.0,26.0,11.0,70.0,43.0,7.0,4.0,0,21.9,22.6,5.3,315.0
0.0,26.0,15.0,65.0,47.0,1.0,1.0,0,23.0,24.1,10.2,315.0
0.0,31.0,15.0,62.0,74.0,1.0,1.0,0,20.0,20.9,10.0,315.0
