MinTemp,Rainfall,WindGustDir,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,Pressure3pm,Sunshine,WindSpeed3pm,Pressure9am
12.5,0.0,45.0,39.0,55.0,52.0,1.0,6.0,21.5,0,1015.3,10.0,30.0,1019.0
12.7,0.0,112.5,39.0,53.0,49.0,0.0,0.0,21.9,0,1014.7,9.8,30.0,1017.4
11.5,0.0,90.0,39.0,59.0,58.0,3.0,3.0,21.0,0,1015.3,7.2,31.0,1018.2
13.9,0.0,45.0,39.0,61.0,64.0,1.0,1.0,22.5,0,1014.5,10.1,30.0,1019.1
12.4,0.0,67.5,35.0,68.0,46.0,0.0,1.0,21.5,0,1013.3,10.0,28.0,1017.0
11.6,0.0,67.5,37.0,60.0,53.0,2.0,2.0,22.0,0,1014.6,10.4,22.0,1017.5
13.3,0.0,67.5,35.0,64.0,63.0,1.0,2.0,21.4,0,1015.7,10.0,30.0,1018.7
14.5,0.0,45.0,37.0,63.0,63.0,1.0,2.0,22.3,0,1016.2,10.7,28.0,1019.2
14.0,0.0,45.0,30.0,72.0,55.0,1.0,1.0,22.3,0,1015.2,10.4,20.0,1019.4
12.5,0.0,22.5,33.0,71.0,49.0,1.0,1.0,22.7,0,1016.2,10.4,15.0,1019.4
11.7,0.0,0.0,24.0,74.0,30.0,1.0,0.0,22.4,0,1015.4,9.9,15.0,1019.5
10.7,0.0,67.5,30.0,69.0,27.0,1.0,1.0,22.4,0,1015.5,10.6,17.0,1019.2
17.1,0.0,67.5,33.0,65.0,62.0,3.0,1.0,25.1,0,1017.2,10.2,26.0,1020.4
14.1,0.0,112.5,31.0,54.0,42.0,2.0,1.0,24.2,0,1017.3,10.2,24.0,1020.5
13.6,0.0,67.5,37.0,62.0,54.0,1.0,1.0,23.6,0,1018.0,10.7,28.0,1021.1
17.5,0.0,67.5,48.0,58.0,54.0,2.0,2.0,23.4,0,1019.7,10.7,35.0,1023.5
14.5,0.0,67.5,33.0,57.0,55.0,1.0,1.0,23.2,0,1016.3,10.9,28.0,1020.7
14.5,0.0,45.0,31.0,62.0,53.0,2.0,2.0,24.4,0,1014.5,10.4,17.0,1018.1
16.6,0.0,315.0,30.0,65.0,54.0,2.0,1.0,24.1,0,1014.4,10.8,13.0,1018.0
15.2,0.0,67.5,31.0,68.0,59.0,3.0,1.0,24.2,0,1014.3,10.7,15.0,1017.7
14.5,0.0,45.0,33.0,59.0,51.0,4.0,2.0,24.4,0,1014.2,10.6,24.0,1017.1
19.1,0.0,67.5,31.0,74.0,58.0,7.0,3.0,24.5,0,1012.9,7.4,20.0,1016.3
19.0,0.0,22.5,31.0,63.0,51.0,3.0,1.0,25.9,0,1013.7,10.6,13.0,1016.7
19.4,0.0,67.5,33.0,63.0,55.0,5.0,1.0,26.4,0,1014.8,10.4,24.0,1017.6
16.5,0.0,67.5,31.0,64.0,57.0,3.0,1.0,25.5,0,1014.1,10.7,24.0,1018.2
16.3,0.0,45.0,30.0,65.0,54.0,5.0,1.0,25.8,0,1014.9,10.5,19.0,1018.2
15.9,0.0,45.0,33.0,66.0,46.0,3.0,1.0,25.5,0,1013.4,10.5,20.0,1017.2
17.7,0.0,67.5,31.0,71.0,57.0,7.0,1.0,24.5,0,1014.1,8.3,20.0,1016.9
16.8,0.0,67.5,35.0,72.0,60.0,6.0,1.0,24.4,0,1015.4,8.2,26.0,1018.4
21.9,0.0,67.5,31.0,76.0,61.0,7.0,3.0,25.1,0,1015.3,7.0,20.0,1018.6
22.2,1.2,67.5,46.0,77.0,53.0,7.0,2.0,24.4,1,1014.9,9.5,33.0,1018.8
19.7,0.0,90.0,35.0,57.0,55.0,2.0,2.0,24.4,0,1013.4,10.6,24.0,1017.5
18.0,0.0,67.5,33.0,61.0,54.0,3.0,3.0,25.6,0,1011.8,10.6,28.0,1016.2
17.2,0.0,22.5,35.0,68.0,51.0,3.0,1.0,26.0,0,1012.3,10.0,20.0,1016.4
19.3,0.0,337.5,35.0,67.0,56.0,4.0,3.0,25.6,0,1011.3,10.2,24.0,1014.5
22.6,0.0,45.0,33.0,64.0,59.0,5.0,1.0,26.1,0,1009.3,10.4,20.0,1013.5
18.1,0.0,202.5,33.0,15.0,25.0,0.0,0.0,24.9,0,1010.8,10.6,20.0,1015.4
13.8,0.0,67.5,33.0,49.0,20.0,0.0,1.0,25.4,0,1013.5,10.6,28.0,1017.5
15.1,0.0,67.5,39.0,60.0,57.0,1.0,1.0,25.3,0,1015.7,10.9,31.0,1019.9
17.3,0.0,67.5,52.0,50.0,41.0,1.0,1.0,25.8,0,1019.5,10.5,30.0,1022.6
20.3,0.0,67.5,39.0,47.0,43.0,5.0,4.0,25.6,0,1018.6,8.9,30.0,1022.2
18.6,0.0,45.0,37.0,51.0,54.0,1.0,2.0,25.8,0,1015.3,10.8,31.0,1020.0
20.2,0.0,67.5,39.0,57.0,54.0,2.0,1.0,25.5,0,1014.4,10.0,30.0,1018.5
19.1,0.0,90.0,41.0,51.0,46.0,2.0,1.0,24.4,0,1016.3,10.5,28.0,1019.7
20.1,2.6,67.5,39.0,78.0,54.0,6.0,6.0,23.9,1,1017.4,8.7,31.0,1020.6
19.5,0.0,45.0,41.0,51.0,46.0,6.0,1.0,26.1,0,1016.9,10.9,31.0,1020.8
17.8,0.0,67.5,35.0,49.0,46.0,3.0,1.0,26.4,0,1014.7,10.9,28.0,1019.5
16.4,0.0,45.0,31.0,54.0,48.0,2.0,0.0,25.5,0,1013.7,11.1,17.0,1017.2
15.2,0.0,22.5,39.0,54.0,50.0,3.0,1.0,26.1,0,1012.3,11.0,22.0,1016.4
16.7,0.0,45.0,35.0,56.0,48.0,3.0,1.0,26.4,0,1011.1,11.1,24.0,1015.5
21.8,0.0,0.0,30.0,65.0,55.0,3.0,1.0,26.5,0,1008.8,9.8,17.0,1013.8
21.5,0.0,180.0,44.0,8.0,29.0,0.0,0.0,27.2,0,1012.7,9.6,31.0,1016.5
16.0,0.0,45.0,39.0,47.0,42.0,0.0,0.0,25.2,0,1013.4,8.7,24.0,1016.3
20.1,0.0,67.5,33.0,51.0,49.0,1.0,0.0,25.7,0,1011.2,9.8,26.0,1015.6
17.8,0.0,202.5,46.0,6.0,14.0,0.0,0.0,25.4,0,1009.4,10.0,20.0,1014.5
19.2,0.0,45.0,37.0,37.0,28.0,1.0,0.0,25.3,0,1009.0,9.6,28.0,1013.3
17.7,0.0,22.5,33.0,60.0,51.0,2.0,1.0,26.2,0,1010.4,10.0,22.0,1014.0
22.1,0.0,45.0,35.0,52.0,53.0,2.0,1.0,27.0,0,1015.2,10.6,24.0,1017.3
21.7,0.0,45.0,39.0,52.0,47.0,5.0,1.0,25.8,0,1014.3,10.6,30.0,1018.5
20.6,0.0,67.5,31.0,53.0,55.0,2.0,1.0,27.1,0,1012.2,10.4,20.0,1016.1
21.2,0.0,67.5,31.0,62.0,59.0,5.0,0.0,26.9,0,1009.8,8.8,11.0,1015.0
21.2,0.0,180.0,37.0,16.0,22.0,1.0,0.0,29.7,0,1010.3,10.2,17.0,1015.1
17.7,0.0,67.5,41.0,9.0,40.0,0.0,0.0,28.8,0,1011.2,10.8,33.0,1016.2
17.8,0.0,67.5,37.0,58.0,56.0,2.0,1.0,27.2,0,1012.9,10.7,28.0,1016.2
21.1,0.0,22.5,41.0,53.0,43.0,2.0,1.0,27.5,0,1012.0,10.6,20.0,1015.5
20.7,0.0,67.5,43.0,54.0,47.0,2.0,1.0,27.6,0,1010.8,10.9,33.0,1014.5
21.9,0.0,67.5,46.0,54.0,43.0,3.0,1.0,26.9,0,1015.0,11.1,31.0,1017.9
21.3,0.0,45.0,44.0,45.0,42.0,2.0,4.0,26.7,0,1017.0,11.4,30.0,1020.1
23.4,0.0,90.0,41.0,53.0,50.0,3.0,1.0,26.9,0,1016.1,10.0,30.0,1020.6
22.3,0.0,22.5,41.0,45.0,49.0,3.0,6.0,27.5,0,1013.2,10.5,20.0,1018.2
20.1,0.0,22.5,37.0,55.0,45.0,3.0,1.0,26.3,0,1011.3,11.3,17.0,1015.5
23.3,0.0,315.0,33.0,59.0,44.0,2.0,1.0,27.0,0,1009.8,11.2,19.0,1014.5
17.6,0.0,45.0,33.0,20.0,26.0,0.0,0.0,30.5,0,1010.4,11.0,24.0,1014.7
16.0,0.0,45.0,33.0,8.0,26.0,1.0,0.0,31.0,0,1010.7,11.2,11.0,1015.2
15.1,0.0,67.5,50.0,8.0,61.0,0.0,1.0,30.1,0,1012.0,11.1,41.0,1014.2
22.5,0.0,90.0,50.0,56.0,63.0,4.0,1.0,28.3,0,1015.7,10.3,33.0,1018.1
23.6,0.0,90.0,57.0,53.0,48.0,4.0,2.0,27.4,0,1018.0,10.8,41.0,1020.9
19.9,0.0,67.5,54.0,43.0,30.0,2.0,1.0,27.1,0,1018.3,11.6,35.0,1022.0
17.0,0.0,45.0,46.0,36.0,47.0,1.0,1.0,27.4,0,1017.5,12.0,35.0,1021.8
18.6,0.4,67.5,41.0,52.0,54.0,7.0,2.0,25.5,0,1016.3,10.4,28.0,1019.6
17.8,0.0,67.5,52.0,45.0,40.0,3.0,1.0,28.3,0,1015.2,11.5,35.0,1018.3
18.9,0.0,45.0,43.0,42.0,51.0,2.0,1.0,27.5,0,1014.0,11.6,33.0,1017.7
17.1,0.0,67.5,33.0,53.0,37.0,2.0,1.0,26.4,0,1011.8,11.7,26.0,1016.0
18.8,0.0,67.5,39.0,52.0,52.0,1.0,1.0,26.8,0,1009.3,11.8,30.0,1012.1
23.8,0.0,90.0,37.0,47.0,47.0,5.0,1.0,27.0,0,1012.3,9.9,17.0,1015.6
23.1,0.6,67.5,43.0,58.0,59.0,5.0,5.0,28.5,0,1013.5,8.4,31.0,1016.3
24.1,0.0,112.5,48.0,50.0,56.0,1.0,6.0,27.8,0,1014.4,8.6,31.0,1016.6
21.6,0.2,90.0,48.0,53.0,45.0,7.0,2.0,27.5,0,1015.0,10.4,33.0,1017.5
20.3,0.0,112.5,50.0,52.0,61.0,6.0,6.0,27.1,0,1015.2,8.7,30.0,1018.3
18.2,2.8,67.5,48.0,46.0,56.0,2.0,1.0,27.4,1,1016.0,12.2,35.0,1019.3
21.3,0.0,67.5,50.0,51.0,46.0,3.0,1.0,27.6,0,1016.3,12.0,35.0,1019.8
17.8,0.0,67.5,48.0,48.0,49.0,2.0,1.0,27.1,0,1014.9,11.9,33.0,1017.9
18.1,0.0,67.5,41.0,51.0,51.0,3.0,1.0,26.8,0,1013.8,11.9,31.0,1017.2
19.2,0.0,45.0,43.0,60.0,57.0,4.0,1.0,27.0,0,1011.9,12.2,30.0,1015.1
22.6,0.2,67.5,54.0,73.0,51.0,7.0,7.0,26.0,0,1013.9,9.5,31.0,1015.7
22.1,0.4,90.0,56.0,57.0,88.0,7.0,8.0,28.1,0,1016.0,4.0,28.0,1017.5
22.6,2.4,90.0,50.0,70.0,54.0,7.0,5.0,26.5,1,1015.5,6.6,26.0,1018.8
21.9,0.0,67.5,48.0,55.0,55.0,6.0,1.0,27.6,0,1011.4,10.9,39.0,1015.4
21.5,1.2,90.0,52.0,64.0,60.0,7.0,4.0,25.7,1,1010.9,6.2,30.0,1013.9
22.2,0.0,67.5,63.0,53.0,55.0,7.0,6.0,27.2,0,1013.6,3.9,30.0,1015.9
20.1,14.4,90.0,52.0,60.0,55.0,7.0,7.0,25.9,1,1014.5,5.1,31.0,1017.2
21.7,0.0,45.0,41.0,40.0,53.0,2.0,1.0,27.2,0,1012.0,10.8,31.0,1015.7
18.5,0.0,45.0,43.0,49.0,56.0,5.0,1.0,26.6,0,1009.9,11.5,33.0,1013.1
20.6,0.0,45.0,39.0,49.0,57.0,2.0,1.0,28.2,0,1009.8,12.4,28.0,1012.3
22.1,0.0,45.0,33.0,59.0,53.0,3.0,1.0,26.2,0,1008.7,11.1,22.0,1012.4
20.4,0.0,22.5,33.0,61.0,44.0,3.0,1.0,27.3,0,1008.3,11.9,19.0,1011.4
20.2,0.0,0.0,31.0,61.0,51.0,1.0,1.0,27.5,0,1009.6,12.2,17.0,1011.4
22.2,0.0,22.5,35.0,62.0,56.0,4.0,1.0,27.5,0,1010.4,11.4,22.0,1013.6
24.4,0.0,67.5,37.0,57.0,64.0,2.0,1.0,29.1,0,1011.0,12.1,28.0,1014.1
25.0,0.0,67.5,41.0,66.0,61.0,3.0,1.0,28.6,0,1009.8,11.6,31.0,1012.9
25.2,0.0,67.5,39.0,52.0,53.0,3.0,6.0,28.9,0,1011.1,11.0,31.0,1013.8
24.0,0.0,45.0,35.0,57.0,50.0,3.0,4.0,29.1,0,1010.6,11.7,24.0,1013.7
22.4,1.4,67.5,48.0,71.0,55.0,8.0,7.0,26.0,1,1012.2,9.0,33.0,1014.4
24.0,0.6,90.0,50.0,61.0,56.0,7.0,6.0,28.8,0,1012.0,5.3,35.0,1015.0
25.2,0.0,45.0,39.0,55.0,61.0,4.0,2.0,29.0,0,1011.8,11.9,28.0,1015.2
23.9,0.0,45.0,37.0,62.0,58.0,6.0,2.0,28.1,0,1011.0,11.7,28.0,1014.5
23.3,0.0,0.0,33.0,51.0,45.0,5.0,7.0,29.7,0,1008.4,11.8,19.0,1012.4
23.9,0.0,0.0,41.0,61.0,56.0,7.0,3.0,29.2,0,1006.2,9.1,26.0,1010.4
24.4,0.6,0.0,43.0,48.0,57.0,1.0,1.0,31.4,0,1005.1,12.5,24.0,1009.6
22.7,0.0,67.5,39.0,38.0,40.0,2.0,1.0,31.0,0,1005.6,11.9,28.0,1009.8
24.7,0.0,0.0,37.0,55.0,49.0,3.0,1.0,30.4,0,1008.5,12.2,24.0,1011.2
25.8,0.0,67.5,48.0,58.0,59.0,2.0,2.0,30.4,0,1012.2,11.6,33.0,1014.6
25.3,0.0,90.0,48.0,54.0,62.0,3.0,1.0,30.6,0,1012.8,11.6,35.0,1015.8
23.5,0.0,67.5,50.0,56.0,60.0,1.0,1.0,28.5,0,1011.5,12.3,39.0,1015.5
22.5,0.0,90.0,41.0,60.0,51.0,5.0,1.0,28.2,0,1011.5,11.9,30.0,1014.4
24.5,0.0,67.5,46.0,55.0,57.0,3.0,1.0,29.6,0,1011.5,12.1,31.0,1013.8
23.3,0.0,45.0,46.0,47.0,49.0,6.0,2.0,29.2,0,1009.0,12.5,35.0,1013.1
23.9,0.0,67.5,37.0,56.0,58.0,1.0,4.0,28.8,0,1009.0,11.1,26.0,1011.9
26.2,0.0,67.5,41.0,64.0,65.0,3.0,2.0,30.0,0,1009.0,11.6,31.0,1012.1
25.8,0.0,67.5,39.0,67.0,62.0,2.0,3.0,29.7,0,1009.3,11.8,30.0,1011.8
25.2,0.0,45.0,41.0,60.0,53.0,4.0,2.0,29.4,0,1009.6,11.6,28.0,1012.0
24.7,0.0,45.0,43.0,52.0,47.0,5.0,1.0,29.5,0,1010.3,12.1,31.0,1012.9
25.0,0.6,45.0,41.0,64.0,55.0,6.0,1.0,28.4,0,1011.4,10.7,33.0,1013.7
24.8,0.0,112.5,52.0,58.0,54.0,4.0,3.0,30.1,0,1012.4,10.9,31.0,1015.1
24.3,0.0,67.5,50.0,60.0,54.0,6.0,2.0,28.4,0,1013.9,9.6,35.0,1016.1
23.8,4.6,67.5,46.0,57.0,50.0,6.0,1.0,28.4,1,1013.2,12.0,33.0,1016.7
23.7,0.0,45.0,37.0,52.0,51.0,1.0,3.0,28.8,0,1012.8,12.6,28.0,1015.6
24.6,0.0,45.0,33.0,61.0,57.0,7.0,7.0,29.0,0,1011.7,9.4,20.0,1014.3
24.8,0.0,22.5,37.0,55.0,42.0,3.0,2.0,30.4,0,1010.2,11.9,19.0,1013.9
26.0,0.0,67.5,39.0,56.0,54.0,2.0,4.0,29.5,0,1010.3,11.8,28.0,1012.4
26.2,0.0,67.5,41.0,56.0,57.0,6.0,3.0,30.5,0,1009.2,11.2,28.0,1012.9
26.9,0.0,67.5,39.0,50.0,54.0,5.0,7.0,30.6,0,1009.2,11.7,30.0,1012.5
26.7,0.0,67.5,37.0,57.0,50.0,5.0,2.0,30.9,0,1008.3,10.2,22.0,1012.3
27.0,0.0,67.5,35.0,62.0,60.0,7.0,7.0,30.2,0,1006.5,4.5,22.0,1009.5
23.1,37.2,225.0,35.0,80.0,68.0,8.0,7.0,26.5,1,1006.7,0.6,15.0,1008.9
24.8,2.8,22.5,35.0,65.0,66.0,7.0,5.0,29.1,1,1007.2,8.0,11.0,1010.0
24.1,6.4,67.5,35.0,76.0,64.0,7.0,4.0,26.7,1,1007.2,5.7,26.0,1010.7
25.5,0.8,67.5,35.0,70.0,63.0,5.0,3.0,29.8,0,1008.3,11.1,28.0,1010.7
24.4,9.4,67.5,48.0,87.0,73.0,7.0,4.0,25.6,1,1008.9,6.5,30.0,1012.2
23.6,206.8,67.5,48.0,96.0,85.0,8.0,8.0,23.8,1,1008.6,0.0,19.0,1012.1
23.7,3.6,67.5,41.0,73.0,73.0,8.0,7.0,28.3,1,1008.2,0.7,22.0,1011.8
24.4,15.0,45.0,35.0,96.0,75.0,8.0,6.0,24.6,1,1008.2,2.9,17.0,1011.8
24.4,29.0,67.5,31.0,79.0,65.0,7.0,6.0,28.0,1,1007.9,4.7,20.0,1010.9
25.0,0.6,45.0,35.0,74.0,60.0,5.0,4.0,28.7,0,1008.7,10.5,26.0,1010.2
24.7,3.8,67.5,39.0,90.0,69.0,7.0,3.0,26.0,1,1009.3,8.2,24.0,1012.0
25.1,1.2,67.5,35.0,69.0,66.0,7.0,6.0,29.7,1,1008.7,10.7,28.0,1010.9
25.3,0.6,67.5,30.0,70.0,59.0,7.0,3.0,28.5,0,1006.0,10.3,22.0,1009.7
23.3,32.0,135.0,46.0,77.0,72.0,7.0,7.0,27.2,1,1007.3,3.1,17.0,1010.2
24.3,6.8,112.5,54.0,75.0,71.0,7.0,7.0,27.0,1,1009.9,0.9,31.0,1011.5
23.8,3.8,112.5,56.0,63.0,63.0,3.0,5.0,28.6,1,1009.2,7.2,30.0,1011.9
22.2,0.6,67.5,48.0,56.0,57.0,1.0,6.0,28.3,0,1008.8,10.6,35.0,1011.0
23.2,0.0,135.0,46.0,65.0,59.0,6.0,1.0,28.1,0,1008.2,10.2,31.0,1010.9
23.8,0.2,67.5,43.0,68.0,65.0,7.0,5.0,28.1,0,1009.4,10.9,28.0,1011.9
23.9,0.0,45.0,33.0,67.0,63.0,3.0,1.0,28.8,0,1008.4,12.1,24.0,1011.3
24.8,0.0,67.5,41.0,64.0,61.0,4.0,2.0,29.0,0,1007.0,11.6,28.0,1010.3
25.3,0.0,45.0,37.0,63.0,69.0,6.0,5.0,29.7,0,1005.7,9.6,30.0,1008.9
24.6,1.0,67.5,35.0,74.0,61.0,5.0,4.0,28.6,0,1004.6,9.8,28.0,1008.3
26.4,0.0,0.0,33.0,68.0,70.0,4.0,7.0,30.3,0,1003.2,8.1,20.0,1006.4
27.0,0.0,337.5,30.0,72.0,65.0,2.0,7.0,30.7,0,1004.2,9.1,13.0,1006.7
27.8,0.0,67.5,37.0,68.0,65.0,7.0,3.0,30.6,0,1006.2,6.3,26.0,1009.1
26.4,0.0,67.5,43.0,59.0,60.0,6.0,5.0,30.5,0,1006.0,10.1,30.0,1009.8
25.6,0.0,90.0,46.0,63.0,64.0,7.0,7.0,28.2,0,1007.3,0.9,31.0,1009.6
26.2,0.2,135.0,44.0,63.0,70.0,7.0,7.0,29.4,0,1004.9,3.9,17.0,1008.7
24.8,1.6,112.5,74.0,81.0,67.0,7.0,6.0,27.0,1,1001.9,3.9,43.0,1005.1
24.8,68.6,67.5,59.0,97.0,81.0,8.0,8.0,26.3,1,1004.7,0.3,33.0,1005.5
24.8,45.8,22.5,48.0,91.0,95.0,7.0,8.0,26.5,1,1005.7,0.0,13.0,1007.8
24.4,40.8,90.0,46.0,85.0,98.0,7.0,8.0,28.0,1,1005.8,0.3,15.0,1008.2
24.4,81.2,112.5,35.0,93.0,91.0,8.0,8.0,25.0,1,1006.5,0.4,17.0,1008.3
24.0,50.6,112.5,44.0,96.0,98.0,8.0,8.0,24.9,1,1005.6,0.0,13.0,1007.4
23.1,78.4,22.5,81.0,84.0,93.0,8.0,8.0,26.6,1,999.8,0.0,39.0,1004.1
24.4,77.8,0.0,65.0,82.0,69.0,7.0,7.0,28.5,1,996.6,8.0,24.0,1000.0
24.5,0.2,337.5,37.0,66.0,57.0,4.0,6.0,27.7,0,997.1,9.2,15.0,1000.3
25.0,0.0,337.5,28.0,60.0,51.0,3.0,5.0,29.3,0,998.6,12.1,15.0,1001.2
24.4,0.0,22.5,26.0,57.0,53.0,1.0,6.0,29.8,0,1001.8,12.2,19.0,1004.8
26.5,0.0,45.0,26.0,77.0,69.0,4.0,5.0,30.4,0,1004.9,11.3,13.0,1007.4
25.5,0.4,67.5,31.0,69.0,71.0,1.0,2.0,29.9,0,1005.3,10.7,24.0,1008.6
26.7,1.8,225.0,37.0,71.0,71.0,5.0,3.0,29.4,1,1006.7,11.4,19.0,1010.1
24.4,2.8,112.5,44.0,78.0,69.0,5.0,7.0,28.2,1,1009.1,8.8,22.0,1011.8
26.1,0.6,67.5,33.0,68.0,64.0,7.0,6.0,29.9,0,1009.9,9.6,19.0,1012.2
25.6,0.0,67.5,37.0,75.0,69.0,7.0,7.0,28.4,0,1010.9,4.1,13.0,1013.0
23.9,9.4,67.5,39.0,71.0,69.0,6.0,7.0,29.1,1,1010.6,6.4,26.0,1013.8
25.3,1.6,135.0,48.0,73.0,71.0,7.0,7.0,28.9,1,1009.8,4.6,28.0,1012.8
23.0,29.8,112.5,37.0,92.0,68.0,7.0,6.0,24.0,1,1009.2,2.6,24.0,1012.6
24.0,0.0,90.0,43.0,72.0,69.0,4.0,6.0,28.9,0,1007.8,10.6,26.0,1010.5
24.5,6.4,67.5,31.0,84.0,74.0,7.0,7.0,27.3,1,1005.9,8.6,19.0,1009.4
25.5,11.4,67.5,30.0,94.0,80.0,7.0,7.0,26.0,1,1006.2,5.3,20.0,1009.7
26.0,2.2,0.0,28.0,85.0,82.0,7.0,7.0,28.6,1,1007.0,0.5,9.0,1010.0
24.9,18.2,22.5,28.0,90.0,76.0,7.0,7.0,26.5,1,1006.6,4.3,13.0,1008.7
24.4,37.4,315.0,39.0,96.0,88.0,8.0,8.0,25.4,1,1008.6,0.0,11.0,1010.8
22.7,92.6,112.5,41.0,89.0,77.0,8.0,7.0,23.8,1,1009.8,1.1,22.0,1012.5
23.6,3.0,67.5,41.0,75.0,68.0,6.0,6.0,28.2,1,1009.9,9.5,26.0,1012.4
25.0,0.0,112.5,41.0,74.0,66.0,7.0,6.0,28.7,0,1010.9,7.0,28.0,1013.5
25.2,0.2,67.5,41.0,74.0,67.0,7.0,3.0,29.1,0,1011.7,11.1,30.0,1014.4
25.3,0.4,67.5,35.0,83.0,68.0,6.0,3.0,27.6,0,1011.1,12.2,26.0,1014.0
24.8,0.4,45.0,31.0,69.0,67.0,2.0,3.0,29.4,0,1010.4,10.5,20.0,1013.3
25.2,4.8,112.5,54.0,75.0,68.0,6.0,7.0,29.5,1,1010.4,10.6,24.0,1013.0
23.7,40.6,90.0,54.0,81.0,76.0,7.0,7.0,26.6,1,1009.8,6.7,30.0,1013.1
23.7,48.6,45.0,39.0,90.0,80.0,7.0,7.0,25.8,1,1010.3,0.2,17.0,1012.4
23.2,88.6,67.5,28.0,91.0,82.0,7.0,7.0,26.0,1,1009.7,1.2,17.0,1012.0
25.0,4.0,0.0,33.0,85.0,77.0,7.0,8.0,27.7,1,1005.4,3.5,17.0,1009.8
26.4,5.6,337.5,33.0,83.0,69.0,7.0,7.0,29.2,1,1001.4,4.3,22.0,1004.7
25.8,0.0,45.0,26.0,69.0,62.0,4.0,6.0,29.9,0,1002.7,10.4,15.0,1005.7
25.4,11.4,292.5,26.0,72.0,59.0,5.0,6.0,30.2,1,1004.4,10.9,13.0,1006.8
26.0,0.0,247.5,33.0,60.0,35.0,3.0,3.0,29.4,0,1005.9,11.5,20.0,1009.7
24.1,0.0,180.0,35.0,55.0,38.0,1.0,3.0,29.8,0,1006.6,12.0,15.0,1010.3
24.3,0.0,22.5,26.0,67.0,44.0,1.0,2.0,30.8,0,1006.3,11.5,17.0,1010.1
24.4,0.0,22.5,24.0,68.0,61.0,3.0,3.0,30.4,0,1009.0,11.1,17.0,1011.8
25.5,0.0,112.5,43.0,67.0,78.0,6.0,7.0,29.0,0,1010.5,2.2,24.0,1013.3
23.8,9.6,112.5,35.0,93.0,74.0,7.0,7.0,25.1,1,1012.6,1.0,17.0,1015.0
24.7,0.2,157.5,59.0,67.0,59.0,3.0,4.0,28.3,0,1014.3,8.7,30.0,1016.7
22.7,8.4,157.5,61.0,62.0,52.0,2.0,5.0,27.6,1,1015.9,6.9,22.0,1018.7
22.6,2.0,135.0,48.0,70.0,70.0,7.0,7.0,26.2,1,1015.1,2.1,15.0,1017.8
22.0,0.8,157.5,50.0,61.0,51.0,5.0,5.0,26.1,0,1012.5,5.2,17.0,1016.7
22.7,0.8,135.0,48.0,64.0,54.0,2.0,7.0,26.2,0,1012.2,8.5,30.0,1016.0
21.5,0.8,157.5,39.0,58.0,63.0,4.0,7.0,27.5,0,1011.7,8.0,26.0,1014.4
22.1,0.0,112.5,56.0,62.0,61.0,7.0,7.0,26.2,0,1013.2,8.4,35.0,1015.3
21.9,0.0,135.0,43.0,80.0,56.0,8.0,7.0,22.8,0,1012.6,3.5,24.0,1016.4
22.4,0.0,112.5,43.0,68.0,52.0,6.0,6.0,24.3,0,1011.0,4.7,31.0,1014.3
22.8,0.0,202.5,41.0,65.0,55.0,7.0,7.0,25.4,0,1008.3,1.2,26.0,1012.5
23.7,0.8,247.5,52.0,85.0,71.0,8.0,8.0,24.2,0,1006.5,0.2,30.0,1007.1
24.2,2.6,112.5,46.0,87.0,89.0,6.0,8.0,28.2,1,1009.8,2.1,22.0,1011.8
20.6,165.2,112.5,41.0,83.0,69.0,7.0,6.0,25.3,1,1011.4,3.7,28.0,1014.2
22.2,1.2,112.5,50.0,67.0,77.0,1.0,5.0,27.2,1,1012.0,7.6,22.0,1014.8
22.4,2.4,112.5,52.0,71.0,67.0,6.0,7.0,26.7,1,1012.7,7.7,31.0,1014.6
24.0,0.0,135.0,46.0,66.0,59.0,7.0,7.0,27.8,0,1013.3,8.2,30.0,1015.4
24.0,0.0,90.0,48.0,73.0,67.0,7.0,7.0,26.2,0,1012.5,2.7,28.0,1016.0
22.5,0.0,112.5,39.0,71.0,67.0,7.0,7.0,26.3,0,1010.7,2.7,24.0,1014.3
24.6,0.0,67.5,46.0,78.0,69.0,7.0,7.0,27.1,0,1012.2,8.0,30.0,1014.6
23.6,0.2,112.5,35.0,75.0,64.0,7.0,6.0,27.5,0,1012.2,9.0,26.0,1015.0
23.0,2.6,112.5,39.0,84.0,76.0,7.0,7.0,25.5,1,1010.8,0.0,22.0,1014.1
22.9,13.6,135.0,28.0,79.0,74.0,8.0,8.0,25.5,1,1011.2,0.0,13.0,1013.8
22.3,0.2,112.5,37.0,65.0,66.0,7.0,7.0,25.9,0,1010.4,4.6,28.0,1013.1
24.7,0.0,90.0,41.0,74.0,73.0,7.0,7.0,28.1,0,1010.1,2.3,24.0,1013.0
23.3,1.2,90.0,43.0,78.0,61.0,7.0,7.0,25.8,1,1010.0,1.1,28.0,1013.0
23.0,0.0,112.5,46.0,75.0,69.0,7.0,7.0,26.2,0,1010.6,4.1,28.0,1013.3
23.7,2.4,112.5,43.0,82.0,78.0,7.0,7.0,26.0,1,1012.8,2.2,31.0,1015.9
21.5,2.2,45.0,35.0,73.0,63.0,4.0,2.0,26.7,1,1014.5,10.4,22.0,1017.5
22.1,0.0,67.5,33.0,68.0,65.0,2.0,7.0,26.8,0,1014.2,11.0,24.0,1018.0
